Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5280000 through 5289999



5280000 --> Sunday, 04 - 02

5280001 --> Sunday, 04 - 15

5280002 --> Sunday, 04 - 07

5280003 --> Sunday, 03 - 30

5280004 --> Sunday, 04 - 18

5280005 --> Sunday, 04 - 03

5280006 --> Sunday, 04 - 23

5280007 --> Sunday, 04 - 08

5280008 --> Sunday, 03 - 30

5280009 --> Sunday, 04 - 19

5280010 --> Sunday, 04 - 11

5280011 --> Sunday, 03 - 27

5280012 --> Sunday, 04 - 15

5280013 --> Sunday, 04 - 07

5280014 --> Sunday, 03 - 23

5280015 --> Sunday, 04 - 12

5280016 --> Sunday, 04 - 03

5280017 --> Sunday, 04 - 23

5280018 --> Sunday, 04 - 08

5280019 --> Sunday, 03 - 31

5280020 --> Sunday, 04 - 19

5280021 --> Sunday, 04 - 04

5280022 --> Sunday, 03 - 27

5280023 --> Sunday, 04 - 16

5280024 --> Sunday, 03 - 31

5280025 --> Sunday, 04 - 20

5280026 --> Sunday, 04 - 12

5280027 --> Sunday, 03 - 28

5280028 --> Sunday, 04 - 16

5280029 --> Sunday, 04 - 08

5280030 --> Sunday, 03 - 31

5280031 --> Sunday, 04 - 13

5280032 --> Sunday, 04 - 04

5280033 --> Sunday, 03 - 27

5280034 --> Sunday, 04 - 16

5280035 --> Sunday, 04 - 01

5280036 --> Sunday, 04 - 20

5280037 --> Sunday, 04 - 12

5280038 --> Sunday, 03 - 28

5280039 --> Sunday, 04 - 17

5280040 --> Sunday, 04 - 08

5280041 --> Sunday, 03 - 24

5280042 --> Sunday, 04 - 13

5280043 --> Sunday, 04 - 05

5280044 --> Sunday, 04 - 24

5280045 --> Sunday, 04 - 09

5280046 --> Sunday, 04 - 01

5280047 --> Sunday, 04 - 21

5280048 --> Sunday, 04 - 05

5280049 --> Sunday, 03 - 28

5280050 --> Sunday, 04 - 17

5280051 --> Sunday, 04 - 02

5280052 --> Sunday, 03 - 24

5280053 --> Sunday, 04 - 13

5280054 --> Sunday, 04 - 05

5280055 --> Sunday, 04 - 18

5280056 --> Sunday, 04 - 09

5280057 --> Sunday, 04 - 01

5280058 --> Sunday, 04 - 21

5280059 --> Sunday, 04 - 06

5280060 --> Sunday, 03 - 28

5280061 --> Sunday, 04 - 17

5280062 --> Sunday, 04 - 02

5280063 --> Sunday, 04 - 22

5280064 --> Sunday, 04 - 13

5280065 --> Sunday, 03 - 29

5280066 --> Sunday, 04 - 18

5280067 --> Sunday, 04 - 10

5280068 --> Sunday, 03 - 25

5280069 --> Sunday, 04 - 14

5280070 --> Sunday, 04 - 06

5280071 --> Sunday, 03 - 22

5280072 --> Sunday, 04 - 10

5280073 --> Sunday, 04 - 02

5280074 --> Sunday, 04 - 22

5280075 --> Sunday, 04 - 07

5280076 --> Sunday, 03 - 29

5280077 --> Sunday, 04 - 18

5280078 --> Sunday, 04 - 10

5280079 --> Sunday, 03 - 26

5280080 --> Sunday, 04 - 14

5280081 --> Sunday, 04 - 06

5280082 --> Sunday, 04 - 19

5280083 --> Sunday, 04 - 11

5280084 --> Sunday, 04 - 02

5280085 --> Sunday, 04 - 22

