Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0080000 through 0089999



0080000 --> Sunday, 04 - 02

0080001 --> Sunday, 04 - 22

0080002 --> Sunday, 04 - 14

0080003 --> Sunday, 03 - 30

0080004 --> Sunday, 04 - 18

0080005 --> Sunday, 04 - 10

0080006 --> Sunday, 03 - 26

0080007 --> Sunday, 04 - 15

0080008 --> Sunday, 04 - 06

0080009 --> Sunday, 04 - 19

0080010 --> Sunday, 04 - 11

0080011 --> Sunday, 04 - 03

0080012 --> Sunday, 04 - 22

0080013 --> Sunday, 04 - 07

0080014 --> Sunday, 03 - 30

0080015 --> Sunday, 04 - 19

0080016 --> Sunday, 04 - 03

0080017 --> Sunday, 03 - 26

0080018 --> Sunday, 04 - 15

0080019 --> Sunday, 03 - 31

0080020 --> Sunday, 04 - 19

0080021 --> Sunday, 04 - 11

0080022 --> Sunday, 04 - 03

0080023 --> Sunday, 04 - 16

0080024 --> Sunday, 04 - 07

0080025 --> Sunday, 03 - 30

0080026 --> Sunday, 04 - 19

0080027 --> Sunday, 04 - 04

0080028 --> Sunday, 04 - 23

0080029 --> Sunday, 04 - 15

0080030 --> Sunday, 03 - 31

0080031 --> Sunday, 04 - 20

0080032 --> Sunday, 04 - 11

0080033 --> Sunday, 03 - 27

0080034 --> Sunday, 04 - 16

0080035 --> Sunday, 04 - 08

0080036 --> Sunday, 03 - 23

0080037 --> Sunday, 04 - 12

0080038 --> Sunday, 04 - 04

0080039 --> Sunday, 04 - 24

0080040 --> Sunday, 04 - 08

0080041 --> Sunday, 03 - 31

0080042 --> Sunday, 04 - 20

0080043 --> Sunday, 04 - 05

0080044 --> Sunday, 03 - 27

0080045 --> Sunday, 04 - 16

0080046 --> Sunday, 04 - 08

0080047 --> Sunday, 04 - 21

0080048 --> Sunday, 04 - 12

0080049 --> Sunday, 04 - 04

0080050 --> Sunday, 04 - 17

0080051 --> Sunday, 04 - 09

0080052 --> Sunday, 03 - 31

0080053 --> Sunday, 04 - 20

0080054 --> Sunday, 04 - 05

0080055 --> Sunday, 03 - 28

0080056 --> Sunday, 04 - 16

0080057 --> Sunday, 04 - 01

0080058 --> Sunday, 04 - 21

0080059 --> Sunday, 04 - 13

0080060 --> Sunday, 03 - 28

0080061 --> Sunday, 04 - 17

0080062 --> Sunday, 04 - 09

0080063 --> Sunday, 03 - 25

0080064 --> Sunday, 04 - 13

0080065 --> Sunday, 04 - 05

0080066 --> Sunday, 04 - 25

0080067 --> Sunday, 04 - 10

0080068 --> Sunday, 04 - 01

0080069 --> Sunday, 04 - 21

0080070 --> Sunday, 04 - 06

0080071 --> Sunday, 03 - 29

0080072 --> Sunday, 04 - 17

0080073 --> Sunday, 04 - 09

0080074 --> Sunday, 03 - 25

0080075 --> Sunday, 04 - 14

0080076 --> Sunday, 04 - 05

0080077 --> Sunday, 04 - 18

0080078 --> Sunday, 04 - 10

0080079 --> Sunday, 04 - 02

0080080 --> Sunday, 04 - 21

0080081 --> Sunday, 04 - 06

0080082 --> Sunday, 03 - 29

0080083 --> Sunday, 04 - 18

0080084 --> Sunday, 04 - 02

0080085 --> Sunday, 04 - 22

0080086 --> Sunday, 04 - 14

0080087 --> Sunday, 03 - 30

0080088 --> Sunday, 04 - 18

0080089 --> Sunday, 04 - 10

0080090 --> Sunday, 03 - 26

0080091 --> Sunday, 04 - 15

0080092 --> Sunday, 04 - 06

0080093 --> Sunday, 03 - 29

0080094 --> Sunday, 04 - 11

0080095 --> Sunday, 04 - 03

0080096 --> Sunday, 04 - 22

0080097 --> Sunday, 04 - 14

0080098 --> Sunday, 03 - 30

0080099 --> Sunday, 04 - 19

0080100 --> Sunday, 04 - 11

0080101 --> Sunday, 03 - 27

0080102 --> Sunday, 04 - 16

0080103 --> Sunday, 04 - 08

0080104 --> Sunday, 03 - 23

0080105 --> Sunday, 04 - 12

0080106 --> Sunday, 04 - 04

0080107 --> Sunday, 04 - 24

