Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2950000 through 2959999



2950000 --> Sunday, 04 - 02

2950001 --> Sunday, 04 - 22

2950002 --> Sunday, 04 - 07

2950003 --> Sunday, 03 - 30

2950004 --> Sunday, 04 - 18

2950005 --> Sunday, 04 - 03

2950006 --> Sunday, 03 - 26

2950007 --> Sunday, 04 - 15

2950008 --> Sunday, 04 - 06

2950009 --> Sunday, 04 - 19

2950010 --> Sunday, 04 - 11

2950011 --> Sunday, 04 - 03

2950012 --> Sunday, 04 - 22

2950013 --> Sunday, 04 - 07

2950014 --> Sunday, 03 - 30

2950015 --> Sunday, 04 - 19

2950016 --> Sunday, 04 - 03

2950017 --> Sunday, 04 - 23

2950018 --> Sunday, 04 - 15

2950019 --> Sunday, 03 - 31

2950020 --> Sunday, 04 - 19

2950021 --> Sunday, 04 - 11

2950022 --> Sunday, 03 - 27

2950023 --> Sunday, 04 - 16

2950024 --> Sunday, 04 - 07

2950025 --> Sunday, 03 - 23

2950026 --> Sunday, 04 - 12

2950027 --> Sunday, 04 - 04

2950028 --> Sunday, 04 - 23

2950029 --> Sunday, 04 - 08

2950030 --> Sunday, 03 - 31

2950031 --> Sunday, 04 - 20

2950032 --> Sunday, 04 - 11

2950033 --> Sunday, 03 - 27

2950034 --> Sunday, 04 - 16

2950035 --> Sunday, 04 - 01

2950036 --> Sunday, 04 - 20

2950037 --> Sunday, 04 - 12

2950038 --> Sunday, 04 - 04

2950039 --> Sunday, 04 - 17

2950040 --> Sunday, 04 - 08

2950041 --> Sunday, 03 - 31

2950042 --> Sunday, 04 - 20

2950043 --> Sunday, 04 - 05

2950044 --> Sunday, 03 - 27

2950045 --> Sunday, 04 - 16

2950046 --> Sunday, 04 - 01

2950047 --> Sunday, 04 - 21

2950048 --> Sunday, 04 - 12

2950049 --> Sunday, 03 - 28

2950050 --> Sunday, 04 - 17

2950051 --> Sunday, 04 - 09

2950052 --> Sunday, 03 - 31

2950053 --> Sunday, 04 - 13

2950054 --> Sunday, 04 - 05

2950055 --> Sunday, 04 - 25

2950056 --> Sunday, 04 - 09

2950057 --> Sunday, 04 - 01

2950058 --> Sunday, 04 - 21

2950059 --> Sunday, 04 - 06

2950060 --> Sunday, 03 - 28

2950061 --> Sunday, 04 - 17

2950062 --> Sunday, 04 - 09

2950063 --> Sunday, 03 - 25

2950064 --> Sunday, 04 - 13

2950065 --> Sunday, 04 - 05

2950066 --> Sunday, 04 - 18

2950067 --> Sunday, 04 - 10

2950068 --> Sunday, 04 - 01

2950069 --> Sunday, 04 - 21

2950070 --> Sunday, 04 - 06

2950071 --> Sunday, 03 - 29

2950072 --> Sunday, 04 - 17

2950073 --> Sunday, 04 - 02

2950074 --> Sunday, 04 - 22

2950075 --> Sunday, 04 - 14

2950076 --> Sunday, 03 - 29

2950077 --> Sunday, 04 - 18

2950078 --> Sunday, 04 - 10

2950079 --> Sunday, 03 - 26

2950080 --> Sunday, 04 - 14

2950081 --> Sunday, 04 - 06

2950082 --> Sunday, 03 - 29

2950083 --> Sunday, 04 - 11

2950084 --> Sunday, 04 - 02

2950085 --> Sunday, 04 - 22

2950086 --> Sunday, 04 - 14

2950087 --> Sunday, 03 - 30

2950088 --> Sunday, 04 - 18

2950089 --> Sunday, 04 - 10

2950090 --> Sunday, 03 - 26

2950091 --> Sunday, 04 - 15

2950092 --> Sunday, 04 - 06

2950093 --> Sunday, 04 - 19

2950094 --> Sunday, 04 - 11

2950095 --> Sunday, 04 - 03

2950096 --> Sunday, 04 - 22

2950097 --> Sunday, 04 - 07

2950098 --> Sunday, 03 - 30

2950099 --> Sunday, 04 - 19

2950100 --> Sunday, 04 - 04

2950101 --> Sunday, 03 - 27

2950102 --> Sunday, 04 - 16

2950103 --> Sunday, 04 - 01

2950104 --> Sunday, 04 - 20

2950105 --> Sunday, 04 - 12

2950106 --> Sunday, 04 - 04

2950107 --> Sunday, 04 - 17

2950108 --> Sunday, 04 - 08

2950109 --> Sunday, 03 - 31

2950110 --> Sunday, 04 - 20

2950111 --> Sunday, 04 - 05

2950112 --> Sunday, 03 - 27

2950113 --> Sunday, 04 - 16

2950114 --> Sunday, 04 - 01

2950115 --> Sunday, 04 - 21

2950116 --> Sunday, 04 - 12

2950117 --> Sunday, 03 - 28

2950118 --> Sunday, 04 - 17

2950119 --> Sunday, 04 - 09

2950120 --> Sunday, 03 - 24

2950121 --> Sunday, 04 - 13

2950122 --> Sunday, 04 - 05

2950123 --> Sunday, 04 - 25

2950124 --> Sunday, 04 - 09

2950125 --> Sunday, 04 - 01

2950126 --> Sunday, 04 - 21

2950127 --> Sunday, 04 - 06

2950128 --> Sunday, 03 - 28

2950129 --> Sunday, 04 - 17

2950130 --> Sunday, 04 - 02

2950131 --> Sunday, 03 - 25

2950132 --> Sunday, 04 - 13

2950133 --> Sunday, 04 - 05

2950134 --> Sunday, 04 - 18

2950135 --> Sunday, 04 - 10

2950136 --> Sunday, 04 - 01

2950137 --> Sunday, 04 - 21

2950138 --> Sunday, 04 - 06

2950139 --> Sunday, 03 - 29

2950140 --> Sunday, 04 - 17

2950141 --> Sunday, 04 - 02

2950142 --> Sunday, 04 - 22

2950143 --> Sunday, 04 - 14

2950144 --> Sunday, 03 - 29

2950145 --> Sunday, 04 - 18

2950146 --> Sunday, 04 - 10

2950147 --> Sunday, 03 - 26

2950148 --> Sunday, 04 - 14

2950149 --> Sunday, 04 - 06

2950150 --> Sunday, 03 - 22

2950151 --> Sunday, 04 - 11

2950152 --> Sunday, 04 - 02

2950153 --> Sunday, 04 - 22

2950154 --> Sunday, 04 - 07

2950155 --> Sunday, 03 - 30

2950156 --> Sunday, 04 - 18

2950157 --> Sunday, 04 - 10

2950158 --> Sunday, 03 - 26

2950159 --> Sunday, 04 - 15

2950160 --> Sunday, 04 - 06

2950161 --> Sunday, 04 - 19

2950162 --> Sunday, 04 - 11

2950163 --> Sunday, 04 - 03

2950164 --> Sunday, 04 - 22

2950165 --> Sunday, 04 - 07

2950166 --> Sunday, 03 - 30

2950167 --> Sunday, 04 - 19

2950168 --> Sunday, 04 - 03

2950169 --> Sunday, 03 - 26

2950170 --> Sunday, 04 - 15

2950171 --> Sunday, 03 - 31

2950172 --> Sunday, 04 - 19

2950173 --> Sunday, 04 - 11

2950174 --> Sunday, 03 - 27

2950175 --> Sunday, 04 - 16

2950176 --> Sunday, 04 - 07

2950177 --> Sunday, 03 - 30

2950178 --> Sunday, 04 - 12

2950179 --> Sunday, 04 - 04

2950180 --> Sunday, 04 - 23

2950181 --> Sunday, 04 - 15

2950182 --> Sunday, 03 - 31

2950183 --> Sunday, 04 - 20

2950184 --> Sunday, 04 - 11

2950185 --> Sunday, 03 - 27

2950186 --> Sunday, 04 - 16

2950187 --> Sunday, 04 - 08

2950188 --> Sunday, 03 - 23

2950189 --> Sunday, 04 - 12

2950190 --> Sunday, 04 - 04

2950191 --> Sunday, 04 - 24

2950192 --> Sunday, 04 - 08

2950193 --> Sunday, 03 - 31

2950194 --> Sunday, 04 - 20

2950195 --> Sunday, 04 - 05

2950196 --> Sunday, 03 - 27

2950197 --> Sunday, 04 - 16

2950198 --> Sunday, 04 - 01

2950199 --> Sunday, 04 - 21

2950200 --> Sunday, 04 - 13

2950201 --> Sunday, 03 - 29

2950202 --> Sunday, 04 - 18

2950203 --> Sunday, 04 - 10

2950204 --> Sunday, 04 - 01

2950205 --> Sunday, 04 - 14

2950206 --> Sunday, 04 - 06

2950207 --> Sunday, 03 - 22

2950208 --> Sunday, 04 - 10

2950209 --> Sunday, 04 - 02

2950210 --> Sunday, 04 - 22

2950211 --> Sunday, 04 - 07

2950212 --> Sunday, 03 - 29

2950213 --> Sunday, 04 - 18

2950214 --> Sunday, 04 - 10

2950215 --> Sunday, 03 - 26

2950216 --> Sunday, 04 - 14

2950217 --> Sunday, 04 - 06

2950218 --> Sunday, 04 - 19

2950219 --> Sunday, 04 - 11

2950220 --> Sunday, 04 - 02

2950221 --> Sunday, 04 - 22

2950222 --> Sunday, 04 - 07

2950223 --> Sunday, 03 - 30

2950224 --> Sunday, 04 - 18

2950225 --> Sunday, 04 - 03

2950226 --> Sunday, 03 - 26

2950227 --> Sunday, 04 - 15

2950228 --> Sunday, 03 - 30

2950229 --> Sunday, 04 - 19

2950230 --> Sunday, 04 - 11

2950231 --> Sunday, 03 - 27

2950232 --> Sunday, 04 - 15

2950233 --> Sunday, 04 - 07

2950234 --> Sunday, 03 - 30

2950235 --> Sunday, 04 - 12

2950236 --> Sunday, 04 - 03

2950237 --> Sunday, 04 - 23

