Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2070000 through 2079999



2070000 --> Sunday, 04 - 16

2070001 --> Sunday, 04 - 01

2070002 --> Sunday, 04 - 21

2070003 --> Sunday, 04 - 13

2070004 --> Sunday, 03 - 28

2070005 --> Sunday, 04 - 17

2070006 --> Sunday, 04 - 09

2070007 --> Sunday, 03 - 25

2070008 --> Sunday, 04 - 13

2070009 --> Sunday, 04 - 05

2070010 --> Sunday, 04 - 25

2070011 --> Sunday, 04 - 10

2070012 --> Sunday, 04 - 01

2070013 --> Sunday, 04 - 21

2070014 --> Sunday, 04 - 06

2070015 --> Sunday, 03 - 29

2070016 --> Sunday, 04 - 17

2070017 --> Sunday, 04 - 02

2070018 --> Sunday, 03 - 25

2070019 --> Sunday, 04 - 14

2070020 --> Sunday, 04 - 05

2070021 --> Sunday, 04 - 18

2070022 --> Sunday, 04 - 10

2070023 --> Sunday, 04 - 02

2070024 --> Sunday, 04 - 21

2070025 --> Sunday, 04 - 06

2070026 --> Sunday, 03 - 29

2070027 --> Sunday, 04 - 18

2070028 --> Sunday, 04 - 02

2070029 --> Sunday, 04 - 22

2070030 --> Sunday, 04 - 14

2070031 --> Sunday, 03 - 30

2070032 --> Sunday, 04 - 18

2070033 --> Sunday, 04 - 10

2070034 --> Sunday, 03 - 26

2070035 --> Sunday, 04 - 15

2070036 --> Sunday, 04 - 06

2070037 --> Sunday, 03 - 22

2070038 --> Sunday, 04 - 11

2070039 --> Sunday, 04 - 03

2070040 --> Sunday, 04 - 22

2070041 --> Sunday, 04 - 07

2070042 --> Sunday, 03 - 30

2070043 --> Sunday, 04 - 19

2070044 --> Sunday, 04 - 10

2070045 --> Sunday, 03 - 26

2070046 --> Sunday, 04 - 15

2070047 --> Sunday, 04 - 07

2070048 --> Sunday, 04 - 19

2070049 --> Sunday, 04 - 11

2070050 --> Sunday, 04 - 03

2070051 --> Sunday, 04 - 16

2070052 --> Sunday, 04 - 07

2070053 --> Sunday, 03 - 30

2070054 --> Sunday, 04 - 19

2070055 --> Sunday, 04 - 04

2070056 --> Sunday, 03 - 26

2070057 --> Sunday, 04 - 15

2070058 --> Sunday, 03 - 31

2070059 --> Sunday, 04 - 20

2070060 --> Sunday, 04 - 11

2070061 --> Sunday, 03 - 27

2070062 --> Sunday, 04 - 16

2070063 --> Sunday, 04 - 08

2070064 --> Sunday, 03 - 30

2070065 --> Sunday, 04 - 12

2070066 --> Sunday, 04 - 04

2070067 --> Sunday, 04 - 24

2070068 --> Sunday, 04 - 15

2070069 --> Sunday, 03 - 31

2070070 --> Sunday, 04 - 20

2070071 --> Sunday, 04 - 05

2070072 --> Sunday, 03 - 27

2070073 --> Sunday, 04 - 16

2070074 --> Sunday, 04 - 08

2070075 --> Sunday, 03 - 24

2070076 --> Sunday, 04 - 12

2070077 --> Sunday, 04 - 04

2070078 --> Sunday, 04 - 24

2070079 --> Sunday, 04 - 09

2070080 --> Sunday, 03 - 31

2070081 --> Sunday, 04 - 20

2070082 --> Sunday, 04 - 05

2070083 --> Sunday, 03 - 28

2070084 --> Sunday, 04 - 16

2070085 --> Sunday, 04 - 01

2070086 --> Sunday, 04 - 21

2070087 --> Sunday, 04 - 13

2070088 --> Sunday, 03 - 28

2070089 --> Sunday, 04 - 17

2070090 --> Sunday, 04 - 09

2070091 --> Sunday, 03 - 25

2070092 --> Sunday, 04 - 13

2070093 --> Sunday, 04 - 05

2070094 --> Sunday, 03 - 28

2070095 --> Sunday, 04 - 10

2070096 --> Sunday, 04 - 01

2070097 --> Sunday, 04 - 21

2070098 --> Sunday, 04 - 13

2070099 --> Sunday, 03 - 29

2070100 --> Sunday, 04 - 18

2070101 --> Sunday, 04 - 10

2070102 --> Sunday, 03 - 26

2070103 --> Sunday, 04 - 15

2070104 --> Sunday, 04 - 06

2070105 --> Sunday, 03 - 22

2070106 --> Sunday, 04 - 11

2070107 --> Sunday, 04 - 03

2070108 --> Sunday, 04 - 22

2070109 --> Sunday, 04 - 07

2070110 --> Sunday, 03 - 30

2070111 --> Sunday, 04 - 19

2070112 --> Sunday, 04 - 03

2070113 --> Sunday, 03 - 26

2070114 --> Sunday, 04 - 15

2070115 --> Sunday, 03 - 31

2070116 --> Sunday, 04 - 19

2070117 --> Sunday, 04 - 11

2070118 --> Sunday, 04 - 03

2070119 --> Sunday, 04 - 16

2070120 --> Sunday, 04 - 07

2070121 --> Sunday, 03 - 30

2070122 --> Sunday, 04 - 19

2070123 --> Sunday, 04 - 04

2070124 --> Sunday, 03 - 26

2070125 --> Sunday, 04 - 15

2070126 --> Sunday, 03 - 31

2070127 --> Sunday, 04 - 20

2070128 --> Sunday, 04 - 11

2070129 --> Sunday, 03 - 27

2070130 --> Sunday, 04 - 16

2070131 --> Sunday, 04 - 08

2070132 --> Sunday, 03 - 23

2070133 --> Sunday, 04 - 12

2070134 --> Sunday, 04 - 04

2070135 --> Sunday, 04 - 24

2070136 --> Sunday, 04 - 08

2070137 --> Sunday, 03 - 31

2070138 --> Sunday, 04 - 20

2070139 --> Sunday, 04 - 05

2070140 --> Sunday, 03 - 27

2070141 --> Sunday, 04 - 16

2070142 --> Sunday, 04 - 08

2070143 --> Sunday, 03 - 24

2070144 --> Sunday, 04 - 12

2070145 --> Sunday, 04 - 04

2070146 --> Sunday, 04 - 17

2070147 --> Sunday, 04 - 09

2070148 --> Sunday, 03 - 31

2070149 --> Sunday, 04 - 20

2070150 --> Sunday, 04 - 05

2070151 --> Sunday, 03 - 28

2070152 --> Sunday, 04 - 16

2070153 --> Sunday, 04 - 01

2070154 --> Sunday, 04 - 21

2070155 --> Sunday, 04 - 13

2070156 --> Sunday, 03 - 28

2070157 --> Sunday, 04 - 17

2070158 --> Sunday, 04 - 09

2070159 --> Sunday, 03 - 25

2070160 --> Sunday, 04 - 13

2070161 --> Sunday, 04 - 05

2070162 --> Sunday, 03 - 28

2070163 --> Sunday, 04 - 10

2070164 --> Sunday, 04 - 01

2070165 --> Sunday, 04 - 21

2070166 --> Sunday, 04 - 06

2070167 --> Sunday, 03 - 29

2070168 --> Sunday, 04 - 17

2070169 --> Sunday, 04 - 09

2070170 --> Sunday, 03 - 25

2070171 --> Sunday, 04 - 14

2070172 --> Sunday, 04 - 05

2070173 --> Sunday, 04 - 25

2070174 --> Sunday, 04 - 10

2070175 --> Sunday, 04 - 02

2070176 --> Sunday, 04 - 21

2070177 --> Sunday, 04 - 06

2070178 --> Sunday, 03 - 29

2070179 --> Sunday, 04 - 18

2070180 --> Sunday, 04 - 02

2070181 --> Sunday, 03 - 25

2070182 --> Sunday, 04 - 14

2070183 --> Sunday, 03 - 30

2070184 --> Sunday, 04 - 18

2070185 --> Sunday, 04 - 10

2070186 --> Sunday, 03 - 26

2070187 --> Sunday, 04 - 15

2070188 --> Sunday, 04 - 06

2070189 --> Sunday, 03 - 29

2070190 --> Sunday, 04 - 11

2070191 --> Sunday, 04 - 03

2070192 --> Sunday, 04 - 22

2070193 --> Sunday, 04 - 14

2070194 --> Sunday, 03 - 30

2070195 --> Sunday, 04 - 19

2070196 --> Sunday, 04 - 10

2070197 --> Sunday, 03 - 26

2070198 --> Sunday, 04 - 15

2070199 --> Sunday, 04 - 07

2070200 --> Sunday, 03 - 23

2070201 --> Sunday, 04 - 12

2070202 --> Sunday, 04 - 04

2070203 --> Sunday, 04 - 17

2070204 --> Sunday, 04 - 08

2070205 --> Sunday, 03 - 31

2070206 --> Sunday, 04 - 20

2070207 --> Sunday, 04 - 05

2070208 --> Sunday, 03 - 27

2070209 --> Sunday, 04 - 16

2070210 --> Sunday, 04 - 01

2070211 --> Sunday, 04 - 21

2070212 --> Sunday, 04 - 12

2070213 --> Sunday, 03 - 28

2070214 --> Sunday, 04 - 17

2070215 --> Sunday, 04 - 09

2070216 --> Sunday, 03 - 31

2070217 --> Sunday, 04 - 13

2070218 --> Sunday, 04 - 05

2070219 --> Sunday, 03 - 28

2070220 --> Sunday, 04 - 16

2070221 --> Sunday, 04 - 01

2070222 --> Sunday, 04 - 21

2070223 --> Sunday, 04 - 06

2070224 --> Sunday, 03 - 28

2070225 --> Sunday, 04 - 17

2070226 --> Sunday, 04 - 09

2070227 --> Sunday, 03 - 25

2070228 --> Sunday, 04 - 13

2070229 --> Sunday, 04 - 05

2070230 --> Sunday, 04 - 25

2070231 --> Sunday, 04 - 10

2070232 --> Sunday, 04 - 01

2070233 --> Sunday, 04 - 21

2070234 --> Sunday, 04 - 06

2070235 --> Sunday, 03 - 29

2070236 --> Sunday, 04 - 17

2070237 --> Sunday, 04 - 02

2070238 --> Sunday, 03 - 25

2070239 --> Sunday, 04 - 14

2070240 --> Sunday, 03 - 29

2070241 --> Sunday, 04 - 18

2070242 --> Sunday, 04 - 10

2070243 --> Sunday, 03 - 26

2070244 --> Sunday, 04 - 14

2070245 --> Sunday, 04 - 06

2070246 --> Sunday, 03 - 29

2070247 --> Sunday, 04 - 11

2070248 --> Sunday, 04 - 02

2070249 --> Sunday, 04 - 22

2070250 --> Sunday, 04 - 14

2070251 --> Sunday, 03 - 30

2070252 --> Sunday, 04 - 18

2070253 --> Sunday, 04 - 10

2070254 --> Sunday, 03 - 26

2070255 --> Sunday, 04 - 15

2070256 --> Sunday, 04 - 06

2070257 --> Sunday, 03 - 22

2070258 --> Sunday, 04 - 11

2070259 --> Sunday, 04 - 03

2070260 --> Sunday, 04 - 22

2070261 --> Sunday, 04 - 07

2070262 --> Sunday, 03 - 30

2070263 --> Sunday, 04 - 19

2070264 --> Sunday, 04 - 03

2070265 --> Sunday, 03 - 26

2070266 --> Sunday, 04 - 15

2070267 --> Sunday, 03 - 31

2070268 --> Sunday, 04 - 19

2070269 --> Sunday, 04 - 11

2070270 --> Sunday, 04 - 03

2070271 --> Sunday, 04 - 16

2070272 --> Sunday, 04 - 07

2070273 --> Sunday, 03 - 30

2070274 --> Sunday, 04 - 19

2070275 --> Sunday, 04 - 04

2070276 --> Sunday, 03 - 26

2070277 --> Sunday, 04 - 15

2070278 --> Sunday, 03 - 31

2070279 --> Sunday, 04 - 20

2070280 --> Sunday, 04 - 11

2070281 --> Sunday, 03 - 27

2070282 --> Sunday, 04 - 16

2070283 --> Sunday, 04 - 08

2070284 --> Sunday, 03 - 23

2070285 --> Sunday, 04 - 12

2070286 --> Sunday, 04 - 04

2070287 --> Sunday, 04 - 24

2070288 --> Sunday, 04 - 08

2070289 --> Sunday, 03 - 31

2070290 --> Sunday, 04 - 20

2070291 --> Sunday, 04 - 05

