Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0600000 through 0609999



0600000 --> Sunday, 04 - 23

0600001 --> Sunday, 04 - 08

0600002 --> Sunday, 03 - 31

0600003 --> Sunday, 04 - 20

0600004 --> Sunday, 04 - 04

0600005 --> Sunday, 03 - 27

0600006 --> Sunday, 04 - 16

0600007 --> Sunday, 04 - 01

0600008 --> Sunday, 04 - 20

0600009 --> Sunday, 04 - 12

0600010 --> Sunday, 03 - 28

0600011 --> Sunday, 04 - 17

0600012 --> Sunday, 04 - 08

0600013 --> Sunday, 03 - 31

0600014 --> Sunday, 04 - 13

0600015 --> Sunday, 04 - 05

0600016 --> Sunday, 03 - 27

0600017 --> Sunday, 04 - 16

0600018 --> Sunday, 04 - 01

0600019 --> Sunday, 04 - 21

0600020 --> Sunday, 04 - 12

0600021 --> Sunday, 03 - 28

0600022 --> Sunday, 04 - 17

0600023 --> Sunday, 04 - 09

0600024 --> Sunday, 03 - 24

0600025 --> Sunday, 04 - 13

0600026 --> Sunday, 04 - 05

0600027 --> Sunday, 04 - 25

0600028 --> Sunday, 04 - 09

0600029 --> Sunday, 04 - 01

0600030 --> Sunday, 04 - 21

0600031 --> Sunday, 04 - 06

0600032 --> Sunday, 03 - 28

0600033 --> Sunday, 04 - 17

0600034 --> Sunday, 04 - 02

0600035 --> Sunday, 03 - 25

0600036 --> Sunday, 04 - 13

0600037 --> Sunday, 04 - 05

0600038 --> Sunday, 04 - 18

0600039 --> Sunday, 04 - 10

0600040 --> Sunday, 04 - 01

0600041 --> Sunday, 04 - 14

0600042 --> Sunday, 04 - 06

0600043 --> Sunday, 03 - 29

0600044 --> Sunday, 04 - 17

0600045 --> Sunday, 04 - 02

0600046 --> Sunday, 04 - 22

0600047 --> Sunday, 04 - 14

0600048 --> Sunday, 03 - 29

0600049 --> Sunday, 04 - 18

0600050 --> Sunday, 04 - 10

0600051 --> Sunday, 03 - 26

0600052 --> Sunday, 04 - 14

0600053 --> Sunday, 04 - 06

0600054 --> Sunday, 03 - 22

0600055 --> Sunday, 04 - 11

0600056 --> Sunday, 04 - 02

0600057 --> Sunday, 04 - 22

0600058 --> Sunday, 04 - 07

