Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2120000 through 2129999



2120000 --> Sunday, 04 - 16

2120001 --> Sunday, 04 - 08

2120002 --> Sunday, 03 - 24

2120003 --> Sunday, 04 - 13

2120004 --> Sunday, 04 - 04

2120005 --> Sunday, 04 - 24

2120006 --> Sunday, 04 - 09

2120007 --> Sunday, 04 - 01

2120008 --> Sunday, 04 - 20

2120009 --> Sunday, 04 - 05

2120010 --> Sunday, 03 - 28

2120011 --> Sunday, 04 - 17

2120012 --> Sunday, 04 - 01

2120013 --> Sunday, 04 - 21

2120014 --> Sunday, 04 - 13

2120015 --> Sunday, 03 - 29

2120016 --> Sunday, 04 - 17

2120017 --> Sunday, 04 - 09

2120018 --> Sunday, 04 - 01

2120019 --> Sunday, 04 - 14

2120020 --> Sunday, 04 - 05

2120021 --> Sunday, 03 - 28

2120022 --> Sunday, 04 - 10

2120023 --> Sunday, 04 - 02

2120024 --> Sunday, 04 - 21

2120025 --> Sunday, 04 - 13

2120026 --> Sunday, 03 - 29

2120027 --> Sunday, 04 - 18

2120028 --> Sunday, 04 - 09

2120029 --> Sunday, 03 - 25

2120030 --> Sunday, 04 - 14

2120031 --> Sunday, 04 - 06

2120032 --> Sunday, 04 - 25

2120033 --> Sunday, 04 - 10

2120034 --> Sunday, 04 - 02

2120035 --> Sunday, 04 - 22

2120036 --> Sunday, 04 - 06

2120037 --> Sunday, 03 - 29

2120038 --> Sunday, 04 - 18

2120039 --> Sunday, 04 - 03

2120040 --> Sunday, 03 - 25

2120041 --> Sunday, 04 - 14

2120042 --> Sunday, 03 - 30

2120043 --> Sunday, 04 - 19

2120044 --> Sunday, 04 - 10

2120045 --> Sunday, 04 - 02

2120046 --> Sunday, 04 - 15

2120047 --> Sunday, 04 - 07

2120048 --> Sunday, 03 - 29

2120049 --> Sunday, 04 - 18

2120050 --> Sunday, 04 - 03

2120051 --> Sunday, 04 - 23

2120052 --> Sunday, 04 - 14

2120053 --> Sunday, 03 - 30

2120054 --> Sunday, 04 - 19

2120055 --> Sunday, 04 - 11

2120056 --> Sunday, 03 - 26

2120057 --> Sunday, 04 - 15

2120058 --> Sunday, 04 - 07

2120059 --> Sunday, 03 - 23

2120060 --> Sunday, 04 - 11

2120061 --> Sunday, 04 - 03

2120062 --> Sunday, 04 - 23

2120063 --> Sunday, 04 - 08

2120064 --> Sunday, 03 - 30

2120065 --> Sunday, 04 - 19

2120066 --> Sunday, 04 - 04

2120067 --> Sunday, 03 - 27

2120068 --> Sunday, 04 - 15

2120069 --> Sunday, 04 - 07

2120070 --> Sunday, 04 - 20

2120071 --> Sunday, 04 - 12

2120072 --> Sunday, 04 - 03

2120073 --> Sunday, 04 - 23

2120074 --> Sunday, 04 - 08

2120075 --> Sunday, 03 - 31

2120076 --> Sunday, 04 - 19

2120077 --> Sunday, 04 - 04

2120078 --> Sunday, 03 - 27

2120079 --> Sunday, 04 - 16

2120080 --> Sunday, 03 - 31

2120081 --> Sunday, 04 - 20

2120082 --> Sunday, 04 - 12

2120083 --> Sunday, 03 - 28

2120084 --> Sunday, 04 - 16

2120085 --> Sunday, 04 - 08

2120086 --> Sunday, 03 - 24

2120087 --> Sunday, 04 - 13

2120088 --> Sunday, 04 - 04

2120089 --> Sunday, 04 - 24

2120090 --> Sunday, 04 - 09

2120091 --> Sunday, 04 - 01

2120092 --> Sunday, 04 - 20

2120093 --> Sunday, 04 - 12

2120094 --> Sunday, 03 - 28

2120095 --> Sunday, 04 - 17

2120096 --> Sunday, 04 - 08

2120097 --> Sunday, 03 - 24

2120098 --> Sunday, 04 - 13

2120099 --> Sunday, 04 - 05

2120100 --> Sunday, 04 - 25

2120101 --> Sunday, 04 - 10

2120102 --> Sunday, 04 - 02

2120103 --> Sunday, 04 - 22

2120104 --> Sunday, 04 - 06

2120105 --> Sunday, 03 - 29

2120106 --> Sunday, 04 - 18

2120107 --> Sunday, 04 - 03

2120108 --> Sunday, 03 - 25

2120109 --> Sunday, 04 - 14

2120110 --> Sunday, 03 - 30

2120111 --> Sunday, 04 - 19

2120112 --> Sunday, 04 - 10

2120113 --> Sunday, 04 - 02

2120114 --> Sunday, 04 - 15

2120115 --> Sunday, 04 - 07

