Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1230000 through 1239999



1230000 --> Sunday, 04 - 23

1230001 --> Sunday, 04 - 08

1230002 --> Sunday, 03 - 31

1230003 --> Sunday, 04 - 20

1230004 --> Sunday, 04 - 04

1230005 --> Sunday, 03 - 27

1230006 --> Sunday, 04 - 16

1230007 --> Sunday, 04 - 01

1230008 --> Sunday, 04 - 20

1230009 --> Sunday, 04 - 12

1230010 --> Sunday, 04 - 04

1230011 --> Sunday, 04 - 17

1230012 --> Sunday, 04 - 08

1230013 --> Sunday, 03 - 31

1230014 --> Sunday, 04 - 20

1230015 --> Sunday, 04 - 05

1230016 --> Sunday, 03 - 27

1230017 --> Sunday, 04 - 16

1230018 --> Sunday, 04 - 01

1230019 --> Sunday, 04 - 21

1230020 --> Sunday, 04 - 12

1230021 --> Sunday, 03 - 28

1230022 --> Sunday, 04 - 17

1230023 --> Sunday, 04 - 09

1230024 --> Sunday, 03 - 24

1230025 --> Sunday, 04 - 13

1230026 --> Sunday, 04 - 05

1230027 --> Sunday, 04 - 25

1230028 --> Sunday, 04 - 09

1230029 --> Sunday, 04 - 01

1230030 --> Sunday, 04 - 21

1230031 --> Sunday, 04 - 06

1230032 --> Sunday, 03 - 28

1230033 --> Sunday, 04 - 17

1230034 --> Sunday, 04 - 09

1230035 --> Sunday, 03 - 25

1230036 --> Sunday, 04 - 13

1230037 --> Sunday, 04 - 05

1230038 --> Sunday, 04 - 18

1230039 --> Sunday, 04 - 10

1230040 --> Sunday, 04 - 01

1230041 --> Sunday, 04 - 21

1230042 --> Sunday, 04 - 06

1230043 --> Sunday, 03 - 29

1230044 --> Sunday, 04 - 17

1230045 --> Sunday, 04 - 02

1230046 --> Sunday, 04 - 22

1230047 --> Sunday, 04 - 14

1230048 --> Sunday, 03 - 29

1230049 --> Sunday, 04 - 18

1230050 --> Sunday, 04 - 10

1230051 --> Sunday, 03 - 26

1230052 --> Sunday, 04 - 14

1230053 --> Sunday, 04 - 06

1230054 --> Sunday, 03 - 29

1230055 --> Sunday, 04 - 11

1230056 --> Sunday, 04 - 02

1230057 --> Sunday, 04 - 22

1230058 --> Sunday, 04 - 14

1230059 --> Sunday, 03 - 30

1230060 --> Sunday, 04 - 18

1230061 --> Sunday, 04 - 10

1230062 --> Sunday, 03 - 26

1230063 --> Sunday, 04 - 15

1230064 --> Sunday, 04 - 06

1230065 --> Sunday, 04 - 19

1230066 --> Sunday, 04 - 11

1230067 --> Sunday, 04 - 03

1230068 --> Sunday, 04 - 22

1230069 --> Sunday, 04 - 07

1230070 --> Sunday, 03 - 30

1230071 --> Sunday, 04 - 19

1230072 --> Sunday, 04 - 03

1230073 --> Sunday, 03 - 26

1230074 --> Sunday, 04 - 15

1230075 --> Sunday, 03 - 31

1230076 --> Sunday, 04 - 19

1230077 --> Sunday, 04 - 11

1230078 --> Sunday, 04 - 03

1230079 --> Sunday, 04 - 16

1230080 --> Sunday, 04 - 07

1230081 --> Sunday, 03 - 30

1230082 --> Sunday, 04 - 12

1230083 --> Sunday, 04 - 04

1230084 --> Sunday, 04 - 23

1230085 --> Sunday, 04 - 15

1230086 --> Sunday, 03 - 31

1230087 --> Sunday, 04 - 20

1230088 --> Sunday, 04 - 11

1230089 --> Sunday, 03 - 27

1230090 --> Sunday, 04 - 16

1230091 --> Sunday, 04 - 08

1230092 --> Sunday, 03 - 23

1230093 --> Sunday, 04 - 12

1230094 --> Sunday, 04 - 04

1230095 --> Sunday, 04 - 24

1230096 --> Sunday, 04 - 08

1230097 --> Sunday, 03 - 31

1230098 --> Sunday, 04 - 20

1230099 --> Sunday, 04 - 05

1230100 --> Sunday, 03 - 28

1230101 --> Sunday, 04 - 17

1230102 --> Sunday, 04 - 02

1230103 --> Sunday, 03 - 25

1230104 --> Sunday, 04 - 13

1230105 --> Sunday, 04 - 05

1230106 --> Sunday, 04 - 18

1230107 --> Sunday, 04 - 10

1230108 --> Sunday, 04 - 01

1230109 --> Sunday, 04 - 21

1230110 --> Sunday, 04 - 06

1230111 --> Sunday, 03 - 29

1230112 --> Sunday, 04 - 17

1230113 --> Sunday, 04 - 02

1230114 --> Sunday, 04 - 22

1230115 --> Sunday, 04 - 14

1230116 --> Sunday, 03 - 29

1230117 --> Sunday, 04 - 18

1230118 --> Sunday, 04 - 10

1230119 --> Sunday, 03 - 26

