Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3010000 through 3019999



3010000 --> Sunday, 04 - 09

3010001 --> Sunday, 04 - 01

3010002 --> Sunday, 04 - 21

3010003 --> Sunday, 04 - 06

3010004 --> Sunday, 03 - 28

3010005 --> Sunday, 04 - 17

3010006 --> Sunday, 04 - 02

3010007 --> Sunday, 03 - 25

3010008 --> Sunday, 04 - 13

3010009 --> Sunday, 04 - 05

3010010 --> Sunday, 04 - 18

3010011 --> Sunday, 04 - 10

3010012 --> Sunday, 04 - 01

3010013 --> Sunday, 04 - 21

3010014 --> Sunday, 04 - 06

3010015 --> Sunday, 03 - 29

3010016 --> Sunday, 04 - 17

3010017 --> Sunday, 04 - 02

3010018 --> Sunday, 04 - 22

3010019 --> Sunday, 04 - 14

3010020 --> Sunday, 03 - 29

3010021 --> Sunday, 04 - 18

3010022 --> Sunday, 04 - 10

3010023 --> Sunday, 03 - 26

3010024 --> Sunday, 04 - 14

3010025 --> Sunday, 04 - 06

3010026 --> Sunday, 03 - 22

3010027 --> Sunday, 04 - 11

3010028 --> Sunday, 04 - 02

3010029 --> Sunday, 04 - 22

3010030 --> Sunday, 04 - 07

3010031 --> Sunday, 03 - 30

3010032 --> Sunday, 04 - 18

3010033 --> Sunday, 04 - 10

3010034 --> Sunday, 03 - 26

3010035 --> Sunday, 04 - 15

3010036 --> Sunday, 04 - 06

3010037 --> Sunday, 04 - 19

3010038 --> Sunday, 04 - 11

3010039 --> Sunday, 04 - 03

3010040 --> Sunday, 04 - 22

3010041 --> Sunday, 04 - 07

3010042 --> Sunday, 03 - 30

3010043 --> Sunday, 04 - 19

3010044 --> Sunday, 04 - 03

3010045 --> Sunday, 03 - 26

3010046 --> Sunday, 04 - 15

3010047 --> Sunday, 03 - 31

3010048 --> Sunday, 04 - 19

3010049 --> Sunday, 04 - 11

3010050 --> Sunday, 03 - 27

3010051 --> Sunday, 04 - 16

3010052 --> Sunday, 04 - 07

3010053 --> Sunday, 03 - 30

3010054 --> Sunday, 04 - 12

3010055 --> Sunday, 04 - 04

3010056 --> Sunday, 04 - 23

3010057 --> Sunday, 04 - 08

3010058 --> Sunday, 03 - 31

3010059 --> Sunday, 04 - 20

3010060 --> Sunday, 04 - 11

3010061 --> Sunday, 03 - 27

3010062 --> Sunday, 04 - 16

3010063 --> Sunday, 04 - 08

3010064 --> Sunday, 03 - 23

3010065 --> Sunday, 04 - 12

3010066 --> Sunday, 04 - 04

3010067 --> Sunday, 04 - 24

3010068 --> Sunday, 04 - 08

3010069 --> Sunday, 03 - 31

3010070 --> Sunday, 04 - 20

3010071 --> Sunday, 04 - 05

3010072 --> Sunday, 03 - 27

