Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3030000 through 3039999



3030000 --> Sunday, 03 - 26

3030001 --> Sunday, 04 - 15

3030002 --> Sunday, 03 - 31

3030003 --> Sunday, 04 - 20

3030004 --> Sunday, 04 - 11

3030005 --> Sunday, 04 - 03

3030006 --> Sunday, 04 - 16

3030007 --> Sunday, 04 - 08

3030008 --> Sunday, 03 - 30

3030009 --> Sunday, 04 - 12

3030010 --> Sunday, 04 - 04

3030011 --> Sunday, 04 - 24

3030012 --> Sunday, 04 - 15

3030013 --> Sunday, 03 - 31

3030014 --> Sunday, 04 - 20

3030015 --> Sunday, 04 - 12

3030016 --> Sunday, 03 - 27

3030017 --> Sunday, 04 - 16

3030018 --> Sunday, 04 - 08

3030019 --> Sunday, 03 - 24

3030020 --> Sunday, 04 - 12

3030021 --> Sunday, 04 - 04

3030022 --> Sunday, 04 - 24

3030023 --> Sunday, 04 - 09

3030024 --> Sunday, 03 - 31

3030025 --> Sunday, 04 - 20

3030026 --> Sunday, 04 - 05

3030027 --> Sunday, 03 - 28

3030028 --> Sunday, 04 - 16

3030029 --> Sunday, 04 - 01

3030030 --> Sunday, 04 - 21

3030031 --> Sunday, 04 - 13

3030032 --> Sunday, 04 - 04

3030033 --> Sunday, 04 - 17

3030034 --> Sunday, 04 - 09

3030035 --> Sunday, 04 - 01

3030036 --> Sunday, 04 - 20

3030037 --> Sunday, 04 - 05

3030038 --> Sunday, 03 - 28

3030039 --> Sunday, 04 - 17

3030040 --> Sunday, 04 - 01

3030041 --> Sunday, 04 - 21

3030042 --> Sunday, 04 - 13

3030043 --> Sunday, 03 - 29

3030044 --> Sunday, 04 - 17

3030045 --> Sunday, 04 - 09

3030046 --> Sunday, 03 - 25

3030047 --> Sunday, 04 - 14

3030048 --> Sunday, 04 - 05

3030049 --> Sunday, 04 - 25

3030050 --> Sunday, 04 - 10

3030051 --> Sunday, 04 - 02

3030052 --> Sunday, 04 - 21

3030053 --> Sunday, 04 - 06

3030054 --> Sunday, 03 - 29

3030055 --> Sunday, 04 - 18

3030056 --> Sunday, 04 - 09

3030057 --> Sunday, 03 - 25

3030058 --> Sunday, 04 - 14

3030059 --> Sunday, 04 - 06

3030060 --> Sunday, 04 - 18

3030061 --> Sunday, 04 - 10

3030062 --> Sunday, 04 - 02

3030063 --> Sunday, 04 - 15

3030064 --> Sunday, 04 - 06

3030065 --> Sunday, 03 - 29

3030066 --> Sunday, 04 - 18

3030067 --> Sunday, 04 - 03

3030068 --> Sunday, 04 - 22

3030069 --> Sunday, 04 - 14

3030070 --> Sunday, 03 - 30

3030071 --> Sunday, 04 - 19

3030072 --> Sunday, 04 - 10

3030073 --> Sunday, 03 - 26

3030074 --> Sunday, 04 - 15

3030075 --> Sunday, 04 - 07

3030076 --> Sunday, 03 - 29

3030077 --> Sunday, 04 - 11

3030078 --> Sunday, 04 - 03

3030079 --> Sunday, 04 - 23

