Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2010000 through 2019999



2010000 --> Sunday, 04 - 02

2010001 --> Sunday, 04 - 22

2010002 --> Sunday, 04 - 14

2010003 --> Sunday, 03 - 30

2010004 --> Sunday, 04 - 18

2010005 --> Sunday, 04 - 10

2010006 --> Sunday, 03 - 26

2010007 --> Sunday, 04 - 15

2010008 --> Sunday, 04 - 06

2010009 --> Sunday, 03 - 22

2010010 --> Sunday, 04 - 11

2010011 --> Sunday, 04 - 03

2010012 --> Sunday, 04 - 22

2010013 --> Sunday, 04 - 07

2010014 --> Sunday, 03 - 30

2010015 --> Sunday, 04 - 19

2010016 --> Sunday, 04 - 03

2010017 --> Sunday, 03 - 26

2010018 --> Sunday, 04 - 15

2010019 --> Sunday, 03 - 31

2010020 --> Sunday, 04 - 19

2010021 --> Sunday, 04 - 11

2010022 --> Sunday, 04 - 03

2010023 --> Sunday, 04 - 16

2010024 --> Sunday, 04 - 07

2010025 --> Sunday, 03 - 30

2010026 --> Sunday, 04 - 19

2010027 --> Sunday, 04 - 04

2010028 --> Sunday, 03 - 26

2010029 --> Sunday, 04 - 15

2010030 --> Sunday, 03 - 31

2010031 --> Sunday, 04 - 20

2010032 --> Sunday, 04 - 11

2010033 --> Sunday, 03 - 27

2010034 --> Sunday, 04 - 16

2010035 --> Sunday, 04 - 08

2010036 --> Sunday, 03 - 23

2010037 --> Sunday, 04 - 12

2010038 --> Sunday, 04 - 04

2010039 --> Sunday, 04 - 24

2010040 --> Sunday, 04 - 08

2010041 --> Sunday, 03 - 31

2010042 --> Sunday, 04 - 20

2010043 --> Sunday, 04 - 05

2010044 --> Sunday, 03 - 27

2010045 --> Sunday, 04 - 16

2010046 --> Sunday, 04 - 08

2010047 --> Sunday, 03 - 24

2010048 --> Sunday, 04 - 12

2010049 --> Sunday, 04 - 04

2010050 --> Sunday, 04 - 17

2010051 --> Sunday, 04 - 09

2010052 --> Sunday, 03 - 31

2010053 --> Sunday, 04 - 20

2010054 --> Sunday, 04 - 05

2010055 --> Sunday, 03 - 28

2010056 --> Sunday, 04 - 16

2010057 --> Sunday, 04 - 01

2010058 --> Sunday, 04 - 21

2010059 --> Sunday, 04 - 13

2010060 --> Sunday, 03 - 28

2010061 --> Sunday, 04 - 17

2010062 --> Sunday, 04 - 09

2010063 --> Sunday, 03 - 25

2010064 --> Sunday, 04 - 13

2010065 --> Sunday, 04 - 05

2010066 --> Sunday, 03 - 28

2010067 --> Sunday, 04 - 10

2010068 --> Sunday, 04 - 01

2010069 --> Sunday, 04 - 21

2010070 --> Sunday, 04 - 06

2010071 --> Sunday, 03 - 29

2010072 --> Sunday, 04 - 17

2010073 --> Sunday, 04 - 09

2010074 --> Sunday, 03 - 25

2010075 --> Sunday, 04 - 14

2010076 --> Sunday, 04 - 05

2010077 --> Sunday, 04 - 25

2010078 --> Sunday, 04 - 10

2010079 --> Sunday, 04 - 02

2010080 --> Sunday, 04 - 21

2010081 --> Sunday, 04 - 06

2010082 --> Sunday, 03 - 29

2010083 --> Sunday, 04 - 18

2010084 --> Sunday, 04 - 02

2010085 --> Sunday, 03 - 25

2010086 --> Sunday, 04 - 14

2010087 --> Sunday, 03 - 30

2010088 --> Sunday, 04 - 18

2010089 --> Sunday, 04 - 10

2010090 --> Sunday, 03 - 26

2010091 --> Sunday, 04 - 15

2010092 --> Sunday, 04 - 06

2010093 --> Sunday, 03 - 29

2010094 --> Sunday, 04 - 11

2010095 --> Sunday, 04 - 03

2010096 --> Sunday, 04 - 22

2010097 --> Sunday, 04 - 14

2010098 --> Sunday, 03 - 30

2010099 --> Sunday, 04 - 19

2010100 --> Sunday, 04 - 11

2010101 --> Sunday, 03 - 27

2010102 --> Sunday, 04 - 16

2010103 --> Sunday, 04 - 08

2010104 --> Sunday, 03 - 23

2010105 --> Sunday, 04 - 12

2010106 --> Sunday, 04 - 04

2010107 --> Sunday, 04 - 24

2010108 --> Sunday, 04 - 08

2010109 --> Sunday, 03 - 31

2010110 --> Sunday, 04 - 20

2010111 --> Sunday, 04 - 05

2010112 --> Sunday, 03 - 27

2010113 --> Sunday, 04 - 16

2010114 --> Sunday, 04 - 01

2010115 --> Sunday, 04 - 21

2010116 --> Sunday, 04 - 12

2010117 --> Sunday, 04 - 04

2010118 --> Sunday, 04 - 17

2010119 --> Sunday, 04 - 09

2010120 --> Sunday, 03 - 31

2010121 --> Sunday, 04 - 20

2010122 --> Sunday, 04 - 05

2010123 --> Sunday, 03 - 28

2010124 --> Sunday, 04 - 16

2010125 --> Sunday, 04 - 01

2010126 --> Sunday, 04 - 21

2010127 --> Sunday, 04 - 13

2010128 --> Sunday, 03 - 28

2010129 --> Sunday, 04 - 17

2010130 --> Sunday, 04 - 09

2010131 --> Sunday, 03 - 25

2010132 --> Sunday, 04 - 13

2010133 --> Sunday, 04 - 05

2010134 --> Sunday, 04 - 25

2010135 --> Sunday, 04 - 10

2010136 --> Sunday, 04 - 01

2010137 --> Sunday, 04 - 21

2010138 --> Sunday, 04 - 06

2010139 --> Sunday, 03 - 29

