Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0720000 through 0729999



0720000 --> Sunday, 04 - 09

0720001 --> Sunday, 04 - 01

0720002 --> Sunday, 04 - 21

0720003 --> Sunday, 04 - 06

0720004 --> Sunday, 03 - 28

0720005 --> Sunday, 04 - 17

0720006 --> Sunday, 04 - 02

0720007 --> Sunday, 04 - 22

0720008 --> Sunday, 04 - 13

0720009 --> Sunday, 03 - 29

0720010 --> Sunday, 04 - 18

0720011 --> Sunday, 04 - 10

0720012 --> Sunday, 04 - 01

0720013 --> Sunday, 04 - 14

0720014 --> Sunday, 04 - 06

0720015 --> Sunday, 03 - 29

0720016 --> Sunday, 04 - 17

0720017 --> Sunday, 04 - 02

0720018 --> Sunday, 04 - 22

0720019 --> Sunday, 04 - 14

0720020 --> Sunday, 03 - 29

0720021 --> Sunday, 04 - 18

0720022 --> Sunday, 04 - 10

0720023 --> Sunday, 03 - 26

0720024 --> Sunday, 04 - 14

0720025 --> Sunday, 04 - 06

0720026 --> Sunday, 04 - 19

0720027 --> Sunday, 04 - 11

0720028 --> Sunday, 04 - 02

0720029 --> Sunday, 04 - 22

0720030 --> Sunday, 04 - 07

0720031 --> Sunday, 03 - 30

0720032 --> Sunday, 04 - 18

0720033 --> Sunday, 04 - 03

0720034 --> Sunday, 03 - 26

0720035 --> Sunday, 04 - 15

0720036 --> Sunday, 04 - 06

0720037 --> Sunday, 04 - 19

0720038 --> Sunday, 04 - 11

0720039 --> Sunday, 04 - 03

0720040 --> Sunday, 04 - 22

0720041 --> Sunday, 04 - 07

0720042 --> Sunday, 03 - 30

0720043 --> Sunday, 04 - 12

0720044 --> Sunday, 04 - 03

0720045 --> Sunday, 04 - 23

0720046 --> Sunday, 04 - 15

0720047 --> Sunday, 03 - 31

0720048 --> Sunday, 04 - 19

0720049 --> Sunday, 04 - 11

0720050 --> Sunday, 03 - 27

0720051 --> Sunday, 04 - 16

0720052 --> Sunday, 04 - 07

0720053 --> Sunday, 03 - 23

0720054 --> Sunday, 04 - 12

0720055 --> Sunday, 04 - 04

0720056 --> Sunday, 04 - 23

0720057 --> Sunday, 04 - 08

0720058 --> Sunday, 03 - 31

0720059 --> Sunday, 04 - 20

0720060 --> Sunday, 04 - 11

0720061 --> Sunday, 03 - 27

0720062 --> Sunday, 04 - 16

0720063 --> Sunday, 04 - 01

0720064 --> Sunday, 04 - 20

0720065 --> Sunday, 04 - 12

0720066 --> Sunday, 04 - 04

0720067 --> Sunday, 04 - 17

0720068 --> Sunday, 04 - 08

0720069 --> Sunday, 03 - 31

0720070 --> Sunday, 04 - 20

0720071 --> Sunday, 04 - 05

0720072 --> Sunday, 03 - 27

0720073 --> Sunday, 04 - 16

0720074 --> Sunday, 04 - 01

0720075 --> Sunday, 04 - 21

0720076 --> Sunday, 04 - 12

0720077 --> Sunday, 03 - 28

0720078 --> Sunday, 04 - 17

0720079 --> Sunday, 04 - 09

0720080 --> Sunday, 03 - 31

0720081 --> Sunday, 04 - 13

0720082 --> Sunday, 04 - 05

0720083 --> Sunday, 04 - 25

0720084 --> Sunday, 04 - 09

0720085 --> Sunday, 04 - 01

0720086 --> Sunday, 04 - 21

0720087 --> Sunday, 04 - 06

0720088 --> Sunday, 03 - 28

0720089 --> Sunday, 04 - 17

0720090 --> Sunday, 04 - 09

0720091 --> Sunday, 03 - 25

0720092 --> Sunday, 04 - 13

0720093 --> Sunday, 04 - 05

0720094 --> Sunday, 04 - 18

0720095 --> Sunday, 04 - 10

0720096 --> Sunday, 04 - 01

0720097 --> Sunday, 04 - 21

0720098 --> Sunday, 04 - 06

0720099 --> Sunday, 03 - 29

0720100 --> Sunday, 04 - 18

0720101 --> Sunday, 04 - 03

0720102 --> Sunday, 03 - 26

0720103 --> Sunday, 04 - 15

0720104 --> Sunday, 03 - 30

0720105 --> Sunday, 04 - 19

0720106 --> Sunday, 04 - 11

0720107 --> Sunday, 03 - 27

0720108 --> Sunday, 04 - 15

0720109 --> Sunday, 04 - 07

0720110 --> Sunday, 03 - 30

0720111 --> Sunday, 04 - 12

0720112 --> Sunday, 04 - 03

0720113 --> Sunday, 04 - 23

0720114 --> Sunday, 04 - 15

0720115 --> Sunday, 03 - 31

0720116 --> Sunday, 04 - 19

0720117 --> Sunday, 04 - 11

0720118 --> Sunday, 03 - 27

0720119 --> Sunday, 04 - 16

0720120 --> Sunday, 04 - 07

0720121 --> Sunday, 03 - 23

0720122 --> Sunday, 04 - 12

0720123 --> Sunday, 04 - 04

0720124 --> Sunday, 04 - 23

0720125 --> Sunday, 04 - 08

0720126 --> Sunday, 03 - 31

0720127 --> Sunday, 04 - 20

0720128 --> Sunday, 04 - 04

0720129 --> Sunday, 03 - 27

0720130 --> Sunday, 04 - 16

0720131 --> Sunday, 04 - 01

0720132 --> Sunday, 04 - 20

0720133 --> Sunday, 04 - 12

0720134 --> Sunday, 04 - 04

0720135 --> Sunday, 04 - 17

0720136 --> Sunday, 04 - 08

0720137 --> Sunday, 03 - 31

0720138 --> Sunday, 04 - 13

0720139 --> Sunday, 04 - 05

0720140 --> Sunday, 03 - 27

0720141 --> Sunday, 04 - 16

0720142 --> Sunday, 04 - 01

0720143 --> Sunday, 04 - 21

0720144 --> Sunday, 04 - 12

0720145 --> Sunday, 03 - 28

0720146 --> Sunday, 04 - 17

0720147 --> Sunday, 04 - 09

0720148 --> Sunday, 03 - 24

0720149 --> Sunday, 04 - 13

0720150 --> Sunday, 04 - 05

0720151 --> Sunday, 04 - 25

0720152 --> Sunday, 04 - 09

0720153 --> Sunday, 04 - 01

0720154 --> Sunday, 04 - 21

0720155 --> Sunday, 04 - 06

0720156 --> Sunday, 03 - 28

0720157 --> Sunday, 04 - 17

0720158 --> Sunday, 04 - 02

0720159 --> Sunday, 03 - 25

0720160 --> Sunday, 04 - 13

0720161 --> Sunday, 04 - 05

0720162 --> Sunday, 04 - 18

0720163 --> Sunday, 04 - 10

0720164 --> Sunday, 04 - 01

0720165 --> Sunday, 04 - 21

0720166 --> Sunday, 04 - 06

0720167 --> Sunday, 03 - 29

0720168 --> Sunday, 04 - 17

0720169 --> Sunday, 04 - 02

0720170 --> Sunday, 04 - 22

0720171 --> Sunday, 04 - 14

0720172 --> Sunday, 03 - 29

0720173 --> Sunday, 04 - 18

0720174 --> Sunday, 04 - 10

0720175 --> Sunday, 03 - 26

0720176 --> Sunday, 04 - 14

0720177 --> Sunday, 04 - 06

0720178 --> Sunday, 03 - 22

0720179 --> Sunday, 04 - 11

0720180 --> Sunday, 04 - 02

0720181 --> Sunday, 04 - 22

0720182 --> Sunday, 04 - 07

0720183 --> Sunday, 03 - 30

0720184 --> Sunday, 04 - 18

0720185 --> Sunday, 04 - 10

0720186 --> Sunday, 03 - 26

0720187 --> Sunday, 04 - 15

0720188 --> Sunday, 04 - 06

0720189 --> Sunday, 04 - 19

0720190 --> Sunday, 04 - 11

0720191 --> Sunday, 04 - 03

0720192 --> Sunday, 04 - 22

0720193 --> Sunday, 04 - 07

0720194 --> Sunday, 03 - 30

0720195 --> Sunday, 04 - 19

0720196 --> Sunday, 04 - 03

0720197 --> Sunday, 03 - 26

0720198 --> Sunday, 04 - 15

0720199 --> Sunday, 03 - 31

0720200 --> Sunday, 04 - 20

0720201 --> Sunday, 04 - 12

0720202 --> Sunday, 03 - 28

0720203 --> Sunday, 04 - 17

0720204 --> Sunday, 04 - 08

0720205 --> Sunday, 03 - 24

0720206 --> Sunday, 04 - 13

0720207 --> Sunday, 04 - 05

