Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0580000 through 0589999



0580000 --> Sunday, 04 - 09

0580001 --> Sunday, 03 - 25

0580002 --> Sunday, 04 - 14

0580003 --> Sunday, 04 - 06

0580004 --> Sunday, 04 - 25

0580005 --> Sunday, 04 - 10

0580006 --> Sunday, 04 - 02

0580007 --> Sunday, 04 - 22

0580008 --> Sunday, 04 - 06

0580009 --> Sunday, 03 - 29

0580010 --> Sunday, 04 - 18

0580011 --> Sunday, 04 - 03

0580012 --> Sunday, 03 - 25

0580013 --> Sunday, 04 - 14

0580014 --> Sunday, 03 - 30

0580015 --> Sunday, 04 - 19

0580016 --> Sunday, 04 - 10

0580017 --> Sunday, 04 - 02

0580018 --> Sunday, 04 - 15

0580019 --> Sunday, 04 - 07

0580020 --> Sunday, 03 - 29

0580021 --> Sunday, 04 - 18

0580022 --> Sunday, 04 - 03

0580023 --> Sunday, 04 - 23

0580024 --> Sunday, 04 - 14

0580025 --> Sunday, 03 - 30

0580026 --> Sunday, 04 - 19

0580027 --> Sunday, 04 - 11

0580028 --> Sunday, 03 - 26

0580029 --> Sunday, 04 - 15

0580030 --> Sunday, 04 - 07

0580031 --> Sunday, 03 - 23

0580032 --> Sunday, 04 - 11

0580033 --> Sunday, 04 - 03

0580034 --> Sunday, 04 - 23

0580035 --> Sunday, 04 - 08

0580036 --> Sunday, 03 - 30

0580037 --> Sunday, 04 - 19

0580038 --> Sunday, 04 - 04

0580039 --> Sunday, 03 - 27

0580040 --> Sunday, 04 - 15

0580041 --> Sunday, 04 - 07

0580042 --> Sunday, 04 - 20

0580043 --> Sunday, 04 - 12

0580044 --> Sunday, 04 - 03

0580045 --> Sunday, 04 - 23

0580046 --> Sunday, 04 - 08

0580047 --> Sunday, 03 - 31

0580048 --> Sunday, 04 - 19

0580049 --> Sunday, 04 - 04

0580050 --> Sunday, 03 - 27

0580051 --> Sunday, 04 - 16

0580052 --> Sunday, 03 - 31

0580053 --> Sunday, 04 - 20

0580054 --> Sunday, 04 - 12

0580055 --> Sunday, 03 - 28

0580056 --> Sunday, 04 - 16

0580057 --> Sunday, 04 - 08

0580058 --> Sunday, 03 - 24

0580059 --> Sunday, 04 - 13

0580060 --> Sunday, 04 - 04

0580061 --> Sunday, 04 - 24

0580062 --> Sunday, 04 - 09

0580063 --> Sunday, 04 - 01

0580064 --> Sunday, 04 - 20

0580065 --> Sunday, 04 - 12

0580066 --> Sunday, 03 - 28

0580067 --> Sunday, 04 - 17

0580068 --> Sunday, 04 - 08

0580069 --> Sunday, 03 - 24

0580070 --> Sunday, 04 - 13

