Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1020000 through 1029999



1020000 --> Sunday, 04 - 02

1020001 --> Sunday, 04 - 22

1020002 --> Sunday, 04 - 07

1020003 --> Sunday, 03 - 30

1020004 --> Sunday, 04 - 18

1020005 --> Sunday, 04 - 03

1020006 --> Sunday, 03 - 26

1020007 --> Sunday, 04 - 15

1020008 --> Sunday, 04 - 06

1020009 --> Sunday, 04 - 19

1020010 --> Sunday, 04 - 11

1020011 --> Sunday, 04 - 03

1020012 --> Sunday, 04 - 22

1020013 --> Sunday, 04 - 07

1020014 --> Sunday, 03 - 30

1020015 --> Sunday, 04 - 12

1020016 --> Sunday, 04 - 03

1020017 --> Sunday, 04 - 23

1020018 --> Sunday, 04 - 15

1020019 --> Sunday, 03 - 31

1020020 --> Sunday, 04 - 19

1020021 --> Sunday, 04 - 11

1020022 --> Sunday, 03 - 27

1020023 --> Sunday, 04 - 16

1020024 --> Sunday, 04 - 07

1020025 --> Sunday, 03 - 23

1020026 --> Sunday, 04 - 12

1020027 --> Sunday, 04 - 04

1020028 --> Sunday, 04 - 23

1020029 --> Sunday, 04 - 08

1020030 --> Sunday, 03 - 31

1020031 --> Sunday, 04 - 20

1020032 --> Sunday, 04 - 11

1020033 --> Sunday, 03 - 27

1020034 --> Sunday, 04 - 16

1020035 --> Sunday, 04 - 01

1020036 --> Sunday, 04 - 20

1020037 --> Sunday, 04 - 12

1020038 --> Sunday, 04 - 04

1020039 --> Sunday, 04 - 17

1020040 --> Sunday, 04 - 08

1020041 --> Sunday, 03 - 31

1020042 --> Sunday, 04 - 20

1020043 --> Sunday, 04 - 05

1020044 --> Sunday, 03 - 27

1020045 --> Sunday, 04 - 16

1020046 --> Sunday, 04 - 01

1020047 --> Sunday, 04 - 21

1020048 --> Sunday, 04 - 12

1020049 --> Sunday, 03 - 28

1020050 --> Sunday, 04 - 17

1020051 --> Sunday, 04 - 09

1020052 --> Sunday, 03 - 31

1020053 --> Sunday, 04 - 13

1020054 --> Sunday, 04 - 05

1020055 --> Sunday, 04 - 25

1020056 --> Sunday, 04 - 09

1020057 --> Sunday, 04 - 01

1020058 --> Sunday, 04 - 21

1020059 --> Sunday, 04 - 06

1020060 --> Sunday, 03 - 28

1020061 --> Sunday, 04 - 17

1020062 --> Sunday, 04 - 09

1020063 --> Sunday, 03 - 25

1020064 --> Sunday, 04 - 13

1020065 --> Sunday, 04 - 05

1020066 --> Sunday, 04 - 18

1020067 --> Sunday, 04 - 10

1020068 --> Sunday, 04 - 01

1020069 --> Sunday, 04 - 21

1020070 --> Sunday, 04 - 06

1020071 --> Sunday, 03 - 29

1020072 --> Sunday, 04 - 17

1020073 --> Sunday, 04 - 02

1020074 --> Sunday, 04 - 22

1020075 --> Sunday, 04 - 14

1020076 --> Sunday, 03 - 29

1020077 --> Sunday, 04 - 18

1020078 --> Sunday, 04 - 10

1020079 --> Sunday, 03 - 26

1020080 --> Sunday, 04 - 14

1020081 --> Sunday, 04 - 06

1020082 --> Sunday, 03 - 29

1020083 --> Sunday, 04 - 11

1020084 --> Sunday, 04 - 02

1020085 --> Sunday, 04 - 22

1020086 --> Sunday, 04 - 14

1020087 --> Sunday, 03 - 30

1020088 --> Sunday, 04 - 18

1020089 --> Sunday, 04 - 10

1020090 --> Sunday, 03 - 26

1020091 --> Sunday, 04 - 15

1020092 --> Sunday, 04 - 06

1020093 --> Sunday, 04 - 19

1020094 --> Sunday, 04 - 11

1020095 --> Sunday, 04 - 03

1020096 --> Sunday, 04 - 22

1020097 --> Sunday, 04 - 07

1020098 --> Sunday, 03 - 30

1020099 --> Sunday, 04 - 19

1020100 --> Sunday, 04 - 04

1020101 --> Sunday, 03 - 27

1020102 --> Sunday, 04 - 16

1020103 --> Sunday, 04 - 01

1020104 --> Sunday, 04 - 20

1020105 --> Sunday, 04 - 12

1020106 --> Sunday, 04 - 04

1020107 --> Sunday, 04 - 17

1020108 --> Sunday, 04 - 08

1020109 --> Sunday, 03 - 31

1020110 --> Sunday, 04 - 13

1020111 --> Sunday, 04 - 05

1020112 --> Sunday, 03 - 27

1020113 --> Sunday, 04 - 16

1020114 --> Sunday, 04 - 01

1020115 --> Sunday, 04 - 21

1020116 --> Sunday, 04 - 12

1020117 --> Sunday, 03 - 28

1020118 --> Sunday, 04 - 17

1020119 --> Sunday, 04 - 09

1020120 --> Sunday, 03 - 24

1020121 --> Sunday, 04 - 13

1020122 --> Sunday, 04 - 05

1020123 --> Sunday, 04 - 25

1020124 --> Sunday, 04 - 09

1020125 --> Sunday, 04 - 01

1020126 --> Sunday, 04 - 21

1020127 --> Sunday, 04 - 06

1020128 --> Sunday, 03 - 28

1020129 --> Sunday, 04 - 17

1020130 --> Sunday, 04 - 02

1020131 --> Sunday, 03 - 25

1020132 --> Sunday, 04 - 13

1020133 --> Sunday, 04 - 05

1020134 --> Sunday, 04 - 18

1020135 --> Sunday, 04 - 10

1020136 --> Sunday, 04 - 01

1020137 --> Sunday, 04 - 21

1020138 --> Sunday, 04 - 06

1020139 --> Sunday, 03 - 29

1020140 --> Sunday, 04 - 17

1020141 --> Sunday, 04 - 02

1020142 --> Sunday, 04 - 22

1020143 --> Sunday, 04 - 14

1020144 --> Sunday, 03 - 29

1020145 --> Sunday, 04 - 18

1020146 --> Sunday, 04 - 10

1020147 --> Sunday, 03 - 26

1020148 --> Sunday, 04 - 14

1020149 --> Sunday, 04 - 06

1020150 --> Sunday, 03 - 22

1020151 --> Sunday, 04 - 11

