Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3420000 through 3429999



3420000 --> Sunday, 04 - 16

3420001 --> Sunday, 04 - 01

3420002 --> Sunday, 04 - 21

3420003 --> Sunday, 04 - 13

3420004 --> Sunday, 04 - 04

3420005 --> Sunday, 04 - 17

3420006 --> Sunday, 04 - 09

3420007 --> Sunday, 04 - 01

3420008 --> Sunday, 04 - 20

3420009 --> Sunday, 04 - 05

3420010 --> Sunday, 03 - 28

3420011 --> Sunday, 04 - 17

3420012 --> Sunday, 04 - 01

3420013 --> Sunday, 04 - 21

3420014 --> Sunday, 04 - 13

3420015 --> Sunday, 03 - 29

3420016 --> Sunday, 04 - 17

3420017 --> Sunday, 04 - 09

3420018 --> Sunday, 03 - 25

3420019 --> Sunday, 04 - 14

3420020 --> Sunday, 04 - 05

3420021 --> Sunday, 04 - 25

3420022 --> Sunday, 04 - 10

3420023 --> Sunday, 04 - 02

3420024 --> Sunday, 04 - 21

3420025 --> Sunday, 04 - 06

3420026 --> Sunday, 03 - 29

3420027 --> Sunday, 04 - 18

3420028 --> Sunday, 04 - 09

3420029 --> Sunday, 03 - 25

3420030 --> Sunday, 04 - 14

3420031 --> Sunday, 04 - 06

3420032 --> Sunday, 04 - 18

3420033 --> Sunday, 04 - 10

3420034 --> Sunday, 04 - 02

3420035 --> Sunday, 04 - 22

3420036 --> Sunday, 04 - 06

3420037 --> Sunday, 03 - 29

3420038 --> Sunday, 04 - 18

3420039 --> Sunday, 04 - 03

3420040 --> Sunday, 04 - 22

3420041 --> Sunday, 04 - 14

3420042 --> Sunday, 03 - 30

3420043 --> Sunday, 04 - 19

3420044 --> Sunday, 04 - 10

3420045 --> Sunday, 03 - 26

3420046 --> Sunday, 04 - 15

3420047 --> Sunday, 04 - 07

3420048 --> Sunday, 03 - 29

3420049 --> Sunday, 04 - 11

3420050 --> Sunday, 04 - 03

3420051 --> Sunday, 04 - 23

3420052 --> Sunday, 04 - 14

3420053 --> Sunday, 03 - 30

3420054 --> Sunday, 04 - 19

3420055 --> Sunday, 04 - 11

3420056 --> Sunday, 03 - 26

3420057 --> Sunday, 04 - 15

3420058 --> Sunday, 04 - 07

3420059 --> Sunday, 04 - 20

3420060 --> Sunday, 04 - 11

3420061 --> Sunday, 04 - 03

3420062 --> Sunday, 04 - 23

3420063 --> Sunday, 04 - 08

3420064 --> Sunday, 03 - 30

3420065 --> Sunday, 04 - 19

3420066 --> Sunday, 04 - 04

3420067 --> Sunday, 03 - 27

3420068 --> Sunday, 04 - 15

3420069 --> Sunday, 03 - 31

3420070 --> Sunday, 04 - 20

3420071 --> Sunday, 04 - 12

3420072 --> Sunday, 04 - 03

3420073 --> Sunday, 04 - 16

3420074 --> Sunday, 04 - 08

3420075 --> Sunday, 03 - 31

3420076 --> Sunday, 04 - 12

3420077 --> Sunday, 04 - 04

3420078 --> Sunday, 04 - 24

3420079 --> Sunday, 04 - 09

3420080 --> Sunday, 03 - 31

3420081 --> Sunday, 04 - 20

3420082 --> Sunday, 04 - 12

3420083 --> Sunday, 03 - 28

3420084 --> Sunday, 04 - 16

3420085 --> Sunday, 04 - 08

3420086 --> Sunday, 03 - 24

3420087 --> Sunday, 04 - 13

3420088 --> Sunday, 04 - 04

3420089 --> Sunday, 04 - 24

3420090 --> Sunday, 04 - 09

3420091 --> Sunday, 04 - 01

3420092 --> Sunday, 04 - 20

3420093 --> Sunday, 04 - 05

3420094 --> Sunday, 03 - 28

3420095 --> Sunday, 04 - 17

3420096 --> Sunday, 04 - 01

3420097 --> Sunday, 04 - 21

