Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0790000 through 0799999



0790000 --> Sunday, 03 - 26

0790001 --> Sunday, 04 - 15

0790002 --> Sunday, 04 - 07

0790003 --> Sunday, 03 - 23

0790004 --> Sunday, 04 - 11

0790005 --> Sunday, 04 - 03

0790006 --> Sunday, 04 - 23

0790007 --> Sunday, 04 - 08

0790008 --> Sunday, 03 - 30

0790009 --> Sunday, 04 - 19

0790010 --> Sunday, 04 - 04

0790011 --> Sunday, 03 - 27

0790012 --> Sunday, 04 - 15

0790013 --> Sunday, 04 - 07

0790014 --> Sunday, 04 - 20

0790015 --> Sunday, 04 - 12

0790016 --> Sunday, 04 - 03

0790017 --> Sunday, 04 - 23

0790018 --> Sunday, 04 - 08

0790019 --> Sunday, 03 - 31

0790020 --> Sunday, 04 - 19

0790021 --> Sunday, 04 - 04

0790022 --> Sunday, 03 - 27

0790023 --> Sunday, 04 - 16

0790024 --> Sunday, 03 - 31

0790025 --> Sunday, 04 - 20

0790026 --> Sunday, 04 - 12

0790027 --> Sunday, 03 - 28

0790028 --> Sunday, 04 - 16

0790029 --> Sunday, 04 - 08

0790030 --> Sunday, 03 - 24

0790031 --> Sunday, 04 - 13

0790032 --> Sunday, 04 - 04

0790033 --> Sunday, 04 - 24

0790034 --> Sunday, 04 - 09

0790035 --> Sunday, 04 - 01

0790036 --> Sunday, 04 - 20

0790037 --> Sunday, 04 - 12

0790038 --> Sunday, 03 - 28

0790039 --> Sunday, 04 - 17

0790040 --> Sunday, 04 - 08

0790041 --> Sunday, 03 - 24

0790042 --> Sunday, 04 - 13

0790043 --> Sunday, 04 - 05

0790044 --> Sunday, 04 - 24

0790045 --> Sunday, 04 - 09

0790046 --> Sunday, 04 - 01

0790047 --> Sunday, 04 - 21

0790048 --> Sunday, 04 - 05

0790049 --> Sunday, 03 - 28

0790050 --> Sunday, 04 - 17

0790051 --> Sunday, 04 - 02

0790052 --> Sunday, 04 - 21

0790053 --> Sunday, 04 - 13

0790054 --> Sunday, 03 - 29

0790055 --> Sunday, 04 - 18

0790056 --> Sunday, 04 - 09

0790057 --> Sunday, 04 - 01

0790058 --> Sunday, 04 - 14

0790059 --> Sunday, 04 - 06

0790060 --> Sunday, 03 - 28

0790061 --> Sunday, 04 - 10

0790062 --> Sunday, 04 - 02

0790063 --> Sunday, 04 - 22

0790064 --> Sunday, 04 - 13

0790065 --> Sunday, 03 - 29

0790066 --> Sunday, 04 - 18

0790067 --> Sunday, 04 - 10

0790068 --> Sunday, 03 - 25

0790069 --> Sunday, 04 - 14

0790070 --> Sunday, 04 - 06

0790071 --> Sunday, 04 - 19

0790072 --> Sunday, 04 - 10

0790073 --> Sunday, 04 - 02

0790074 --> Sunday, 04 - 22

0790075 --> Sunday, 04 - 07

0790076 --> Sunday, 03 - 29

0790077 --> Sunday, 04 - 18

0790078 --> Sunday, 04 - 03

0790079 --> Sunday, 03 - 26

0790080 --> Sunday, 04 - 14

0790081 --> Sunday, 03 - 30

0790082 --> Sunday, 04 - 19

0790083 --> Sunday, 04 - 11

0790084 --> Sunday, 04 - 02

0790085 --> Sunday, 04 - 15

0790086 --> Sunday, 04 - 07

0790087 --> Sunday, 03 - 30

0790088 --> Sunday, 04 - 18

0790089 --> Sunday, 04 - 03

0790090 --> Sunday, 04 - 23

0790091 --> Sunday, 04 - 15

0790092 --> Sunday, 03 - 30

0790093 --> Sunday, 04 - 19

0790094 --> Sunday, 04 - 11

0790095 --> Sunday, 03 - 27

0790096 --> Sunday, 04 - 15

0790097 --> Sunday, 04 - 07

0790098 --> Sunday, 03 - 23

0790099 --> Sunday, 04 - 12

0790100 --> Sunday, 04 - 04

0790101 --> Sunday, 04 - 24

0790102 --> Sunday, 04 - 09

0790103 --> Sunday, 04 - 01

0790104 --> Sunday, 04 - 20

0790105 --> Sunday, 04 - 05

0790106 --> Sunday, 03 - 28

0790107 --> Sunday, 04 - 17

0790108 --> Sunday, 04 - 08

0790109 --> Sunday, 03 - 24

0790110 --> Sunday, 04 - 13

0790111 --> Sunday, 04 - 05

0790112 --> Sunday, 04 - 24

0790113 --> Sunday, 04 - 09

0790114 --> Sunday, 04 - 01

0790115 --> Sunday, 04 - 14

0790116 --> Sunday, 04 - 05

0790117 --> Sunday, 03 - 28

0790118 --> Sunday, 04 - 17

0790119 --> Sunday, 04 - 02

0790120 --> Sunday, 04 - 21

0790121 --> Sunday, 04 - 13

0790122 --> Sunday, 03 - 29

0790123 --> Sunday, 04 - 18

0790124 --> Sunday, 04 - 09

0790125 --> Sunday, 03 - 25

0790126 --> Sunday, 04 - 14

0790127 --> Sunday, 04 - 06

0790128 --> Sunday, 03 - 28

0790129 --> Sunday, 04 - 10

0790130 --> Sunday, 04 - 02

0790131 --> Sunday, 04 - 22

0790132 --> Sunday, 04 - 13

0790133 --> Sunday, 03 - 29

0790134 --> Sunday, 04 - 18

0790135 --> Sunday, 04 - 03

0790136 --> Sunday, 03 - 25

0790137 --> Sunday, 04 - 14

0790138 --> Sunday, 04 - 06

0790139 --> Sunday, 04 - 19

0790140 --> Sunday, 04 - 10

0790141 --> Sunday, 04 - 02

0790142 --> Sunday, 04 - 22

0790143 --> Sunday, 04 - 07

0790144 --> Sunday, 03 - 29

0790145 --> Sunday, 04 - 18

0790146 --> Sunday, 04 - 03

0790147 --> Sunday, 03 - 26

0790148 --> Sunday, 04 - 14

0790149 --> Sunday, 03 - 30

0790150 --> Sunday, 04 - 19

0790151 --> Sunday, 04 - 11

0790152 --> Sunday, 04 - 02

0790153 --> Sunday, 04 - 15

0790154 --> Sunday, 04 - 07

0790155 --> Sunday, 03 - 23

0790156 --> Sunday, 04 - 11

0790157 --> Sunday, 04 - 03

0790158 --> Sunday, 04 - 23

0790159 --> Sunday, 04 - 08

0790160 --> Sunday, 03 - 30

0790161 --> Sunday, 04 - 19

0790162 --> Sunday, 04 - 11

0790163 --> Sunday, 03 - 27

0790164 --> Sunday, 04 - 15

0790165 --> Sunday, 04 - 07

0790166 --> Sunday, 03 - 23

0790167 --> Sunday, 04 - 12

0790168 --> Sunday, 04 - 03

0790169 --> Sunday, 04 - 23

0790170 --> Sunday, 04 - 08

0790171 --> Sunday, 03 - 31

0790172 --> Sunday, 04 - 19

0790173 --> Sunday, 04 - 04

0790174 --> Sunday, 03 - 27

0790175 --> Sunday, 04 - 16

0790176 --> Sunday, 03 - 31

0790177 --> Sunday, 04 - 20

0790178 --> Sunday, 04 - 12

0790179 --> Sunday, 03 - 28

0790180 --> Sunday, 04 - 16

0790181 --> Sunday, 04 - 08

0790182 --> Sunday, 03 - 31

0790183 --> Sunday, 04 - 13

0790184 --> Sunday, 04 - 04

0790185 --> Sunday, 03 - 27

0790186 --> Sunday, 04 - 16

0790187 --> Sunday, 04 - 01

0790188 --> Sunday, 04 - 20

0790189 --> Sunday, 04 - 12

0790190 --> Sunday, 03 - 28

0790191 --> Sunday, 04 - 17

0790192 --> Sunday, 04 - 08

0790193 --> Sunday, 03 - 24

0790194 --> Sunday, 04 - 13

0790195 --> Sunday, 04 - 05

0790196 --> Sunday, 04 - 24

0790197 --> Sunday, 04 - 09

0790198 --> Sunday, 04 - 01

0790199 --> Sunday, 04 - 21

0790200 --> Sunday, 04 - 06

0790201 --> Sunday, 03 - 29

0790202 --> Sunday, 04 - 18

0790203 --> Sunday, 04 - 03

0790204 --> Sunday, 03 - 25

0790205 --> Sunday, 04 - 14

0790206 --> Sunday, 03 - 30

0790207 --> Sunday, 04 - 19

0790208 --> Sunday, 04 - 10

0790209 --> Sunday, 04 - 02

0790210 --> Sunday, 04 - 15

