Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4200000 through 4209999



4200000 --> Sunday, 03 - 26

4200001 --> Sunday, 04 - 15

4200002 --> Sunday, 04 - 07

4200003 --> Sunday, 03 - 23

4200004 --> Sunday, 04 - 11

4200005 --> Sunday, 04 - 03

4200006 --> Sunday, 04 - 23

4200007 --> Sunday, 04 - 08

4200008 --> Sunday, 03 - 30

4200009 --> Sunday, 04 - 19

4200010 --> Sunday, 04 - 04

4200011 --> Sunday, 03 - 27

4200012 --> Sunday, 04 - 15

4200013 --> Sunday, 03 - 31

4200014 --> Sunday, 04 - 20

4200015 --> Sunday, 04 - 12

4200016 --> Sunday, 04 - 03

4200017 --> Sunday, 04 - 16

4200018 --> Sunday, 04 - 08

4200019 --> Sunday, 03 - 31

4200020 --> Sunday, 04 - 19

4200021 --> Sunday, 04 - 04

4200022 --> Sunday, 03 - 27

4200023 --> Sunday, 04 - 16

4200024 --> Sunday, 03 - 31

4200025 --> Sunday, 04 - 20

4200026 --> Sunday, 04 - 12

4200027 --> Sunday, 03 - 28

4200028 --> Sunday, 04 - 16

4200029 --> Sunday, 04 - 08

4200030 --> Sunday, 03 - 24

4200031 --> Sunday, 04 - 13

4200032 --> Sunday, 04 - 04

4200033 --> Sunday, 04 - 24

4200034 --> Sunday, 04 - 09

4200035 --> Sunday, 04 - 01

4200036 --> Sunday, 04 - 20

4200037 --> Sunday, 04 - 05

4200038 --> Sunday, 03 - 28

4200039 --> Sunday, 04 - 17

4200040 --> Sunday, 04 - 08

4200041 --> Sunday, 03 - 24

4200042 --> Sunday, 04 - 13

4200043 --> Sunday, 04 - 05

4200044 --> Sunday, 04 - 24

4200045 --> Sunday, 04 - 09

4200046 --> Sunday, 04 - 01

4200047 --> Sunday, 04 - 14

4200048 --> Sunday, 04 - 05

4200049 --> Sunday, 03 - 28

4200050 --> Sunday, 04 - 17

4200051 --> Sunday, 04 - 02

4200052 --> Sunday, 04 - 21

4200053 --> Sunday, 04 - 13

4200054 --> Sunday, 03 - 29

4200055 --> Sunday, 04 - 18

4200056 --> Sunday, 04 - 09

4200057 --> Sunday, 03 - 25

4200058 --> Sunday, 04 - 14

4200059 --> Sunday, 04 - 06

4200060 --> Sunday, 03 - 28

4200061 --> Sunday, 04 - 10

4200062 --> Sunday, 04 - 02

4200063 --> Sunday, 04 - 22

4200064 --> Sunday, 04 - 06

4200065 --> Sunday, 03 - 29

4200066 --> Sunday, 04 - 18

4200067 --> Sunday, 04 - 03

4200068 --> Sunday, 03 - 25

4200069 --> Sunday, 04 - 14

4200070 --> Sunday, 04 - 06

4200071 --> Sunday, 04 - 19

4200072 --> Sunday, 04 - 10

4200073 --> Sunday, 04 - 02

4200074 --> Sunday, 04 - 22

4200075 --> Sunday, 04 - 07

4200076 --> Sunday, 03 - 29

4200077 --> Sunday, 04 - 18

4200078 --> Sunday, 04 - 03

4200079 --> Sunday, 03 - 26

4200080 --> Sunday, 04 - 14

4200081 --> Sunday, 03 - 30

4200082 --> Sunday, 04 - 19

4200083 --> Sunday, 04 - 11

4200084 --> Sunday, 03 - 26

4200085 --> Sunday, 04 - 15

4200086 --> Sunday, 04 - 07

4200087 --> Sunday, 03 - 23

4200088 --> Sunday, 04 - 11

4200089 --> Sunday, 04 - 03

4200090 --> Sunday, 04 - 23

4200091 --> Sunday, 04 - 08

4200092 --> Sunday, 03 - 30

4200093 --> Sunday, 04 - 19

4200094 --> Sunday, 04 - 11

4200095 --> Sunday, 03 - 27

4200096 --> Sunday, 04 - 15

4200097 --> Sunday, 04 - 07

4200098 --> Sunday, 03 - 23

4200099 --> Sunday, 04 - 12

4200100 --> Sunday, 04 - 04

4200101 --> Sunday, 04 - 24

4200102 --> Sunday, 04 - 09

4200103 --> Sunday, 04 - 01

4200104 --> Sunday, 04 - 20

4200105 --> Sunday, 04 - 05

4200106 --> Sunday, 03 - 28

4200107 --> Sunday, 04 - 17

4200108 --> Sunday, 04 - 01

4200109 --> Sunday, 04 - 21

4200110 --> Sunday, 04 - 13

4200111 --> Sunday, 03 - 29

4200112 --> Sunday, 04 - 17

4200113 --> Sunday, 04 - 09

4200114 --> Sunday, 04 - 01

4200115 --> Sunday, 04 - 14

4200116 --> Sunday, 04 - 05

4200117 --> Sunday, 03 - 28

4200118 --> Sunday, 04 - 17

4200119 --> Sunday, 04 - 02

4200120 --> Sunday, 04 - 21

4200121 --> Sunday, 04 - 13

4200122 --> Sunday, 03 - 29

4200123 --> Sunday, 04 - 18

4200124 --> Sunday, 04 - 09

4200125 --> Sunday, 03 - 25

4200126 --> Sunday, 04 - 14

4200127 --> Sunday, 04 - 06

4200128 --> Sunday, 04 - 25

4200129 --> Sunday, 04 - 10

4200130 --> Sunday, 04 - 02

4200131 --> Sunday, 04 - 22

4200132 --> Sunday, 04 - 06

4200133 --> Sunday, 03 - 29

4200134 --> Sunday, 04 - 18

4200135 --> Sunday, 04 - 03

4200136 --> Sunday, 03 - 25

4200137 --> Sunday, 04 - 14

4200138 --> Sunday, 04 - 06

