Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1510000 through 1519999



1510000 --> Sunday, 04 - 02

1510001 --> Sunday, 04 - 15

1510002 --> Sunday, 04 - 07

1510003 --> Sunday, 03 - 30

1510004 --> Sunday, 04 - 18

1510005 --> Sunday, 04 - 03

1510006 --> Sunday, 04 - 23

1510007 --> Sunday, 04 - 08

1510008 --> Sunday, 03 - 30

1510009 --> Sunday, 04 - 19

1510010 --> Sunday, 04 - 11

1510011 --> Sunday, 03 - 27

1510012 --> Sunday, 04 - 15

1510013 --> Sunday, 04 - 07

1510014 --> Sunday, 03 - 23

1510015 --> Sunday, 04 - 12

1510016 --> Sunday, 04 - 03

1510017 --> Sunday, 04 - 23

1510018 --> Sunday, 04 - 08

1510019 --> Sunday, 03 - 31

1510020 --> Sunday, 04 - 19

1510021 --> Sunday, 04 - 04

1510022 --> Sunday, 03 - 27

1510023 --> Sunday, 04 - 16

1510024 --> Sunday, 04 - 07

1510025 --> Sunday, 04 - 20

1510026 --> Sunday, 04 - 12

1510027 --> Sunday, 03 - 28

1510028 --> Sunday, 04 - 16

1510029 --> Sunday, 04 - 08

1510030 --> Sunday, 03 - 31

1510031 --> Sunday, 04 - 13

1510032 --> Sunday, 04 - 04

1510033 --> Sunday, 03 - 27

1510034 --> Sunday, 04 - 16

1510035 --> Sunday, 04 - 01

1510036 --> Sunday, 04 - 20

1510037 --> Sunday, 04 - 12

1510038 --> Sunday, 03 - 28

1510039 --> Sunday, 04 - 17

1510040 --> Sunday, 04 - 08

1510041 --> Sunday, 03 - 24

1510042 --> Sunday, 04 - 13

1510043 --> Sunday, 04 - 05

1510044 --> Sunday, 04 - 24

1510045 --> Sunday, 04 - 09

1510046 --> Sunday, 04 - 01

1510047 --> Sunday, 04 - 21

1510048 --> Sunday, 04 - 05

1510049 --> Sunday, 03 - 28

1510050 --> Sunday, 04 - 17

1510051 --> Sunday, 04 - 02

1510052 --> Sunday, 03 - 24

1510053 --> Sunday, 04 - 13

1510054 --> Sunday, 04 - 05

1510055 --> Sunday, 04 - 18

1510056 --> Sunday, 04 - 09

1510057 --> Sunday, 04 - 01

1510058 --> Sunday, 04 - 21

1510059 --> Sunday, 04 - 06

1510060 --> Sunday, 03 - 28

1510061 --> Sunday, 04 - 17

1510062 --> Sunday, 04 - 02

1510063 --> Sunday, 04 - 22

1510064 --> Sunday, 04 - 13

1510065 --> Sunday, 03 - 29

1510066 --> Sunday, 04 - 18

1510067 --> Sunday, 04 - 10

1510068 --> Sunday, 03 - 25

1510069 --> Sunday, 04 - 14

1510070 --> Sunday, 04 - 06

1510071 --> Sunday, 03 - 22

1510072 --> Sunday, 04 - 10

1510073 --> Sunday, 04 - 02

1510074 --> Sunday, 04 - 22

1510075 --> Sunday, 04 - 07

1510076 --> Sunday, 03 - 29

1510077 --> Sunday, 04 - 18

1510078 --> Sunday, 04 - 10

1510079 --> Sunday, 03 - 26

1510080 --> Sunday, 04 - 14

1510081 --> Sunday, 04 - 06

1510082 --> Sunday, 04 - 19

1510083 --> Sunday, 04 - 11

1510084 --> Sunday, 04 - 02

1510085 --> Sunday, 04 - 22

1510086 --> Sunday, 04 - 07

1510087 --> Sunday, 03 - 30

1510088 --> Sunday, 04 - 18

1510089 --> Sunday, 04 - 03

1510090 --> Sunday, 03 - 26

1510091 --> Sunday, 04 - 15

1510092 --> Sunday, 03 - 30

1510093 --> Sunday, 04 - 19

1510094 --> Sunday, 04 - 11

1510095 --> Sunday, 03 - 27

1510096 --> Sunday, 04 - 15

1510097 --> Sunday, 04 - 07

1510098 --> Sunday, 03 - 30

1510099 --> Sunday, 04 - 12

1510100 --> Sunday, 04 - 04

1510101 --> Sunday, 04 - 24

1510102 --> Sunday, 04 - 09

1510103 --> Sunday, 04 - 01

1510104 --> Sunday, 04 - 20

1510105 --> Sunday, 04 - 12

1510106 --> Sunday, 03 - 28

1510107 --> Sunday, 04 - 17

1510108 --> Sunday, 04 - 08

1510109 --> Sunday, 03 - 24

1510110 --> Sunday, 04 - 13

1510111 --> Sunday, 04 - 05

1510112 --> Sunday, 04 - 24

1510113 --> Sunday, 04 - 09

1510114 --> Sunday, 04 - 01

1510115 --> Sunday, 04 - 21

1510116 --> Sunday, 04 - 05

1510117 --> Sunday, 03 - 28

1510118 --> Sunday, 04 - 17

1510119 --> Sunday, 04 - 02

1510120 --> Sunday, 04 - 21

1510121 --> Sunday, 04 - 13

1510122 --> Sunday, 03 - 29

1510123 --> Sunday, 04 - 18

1510124 --> Sunday, 04 - 09

1510125 --> Sunday, 04 - 01

1510126 --> Sunday, 04 - 14

1510127 --> Sunday, 04 - 06

1510128 --> Sunday, 03 - 28

1510129 --> Sunday, 04 - 17

1510130 --> Sunday, 04 - 02

1510131 --> Sunday, 04 - 22

1510132 --> Sunday, 04 - 13

1510133 --> Sunday, 03 - 29

1510134 --> Sunday, 04 - 18

1510135 --> Sunday, 04 - 10

1510136 --> Sunday, 03 - 25

1510137 --> Sunday, 04 - 14

1510138 --> Sunday, 04 - 06

1510139 --> Sunday, 04 - 19

1510140 --> Sunday, 04 - 10

1510141 --> Sunday, 04 - 02

1510142 --> Sunday, 04 - 22

1510143 --> Sunday, 04 - 07

1510144 --> Sunday, 03 - 29

1510145 --> Sunday, 04 - 18

1510146 --> Sunday, 04 - 03

1510147 --> Sunday, 03 - 26

1510148 --> Sunday, 04 - 14

1510149 --> Sunday, 04 - 06

1510150 --> Sunday, 04 - 19

1510151 --> Sunday, 04 - 11

1510152 --> Sunday, 04 - 02

1510153 --> Sunday, 04 - 22

1510154 --> Sunday, 04 - 07

1510155 --> Sunday, 03 - 30

1510156 --> Sunday, 04 - 18

1510157 --> Sunday, 04 - 03

1510158 --> Sunday, 04 - 23

1510159 --> Sunday, 04 - 15

1510160 --> Sunday, 03 - 30

1510161 --> Sunday, 04 - 19

1510162 --> Sunday, 04 - 11

1510163 --> Sunday, 03 - 27

1510164 --> Sunday, 04 - 15

1510165 --> Sunday, 04 - 07

1510166 --> Sunday, 03 - 23

1510167 --> Sunday, 04 - 12

1510168 --> Sunday, 04 - 03

1510169 --> Sunday, 04 - 23

1510170 --> Sunday, 04 - 08

1510171 --> Sunday, 03 - 31

1510172 --> Sunday, 04 - 19

1510173 --> Sunday, 04 - 11

1510174 --> Sunday, 03 - 27

1510175 --> Sunday, 04 - 16

1510176 --> Sunday, 04 - 07

1510177 --> Sunday, 04 - 20

1510178 --> Sunday, 04 - 12

1510179 --> Sunday, 04 - 04

1510180 --> Sunday, 04 - 23

1510181 --> Sunday, 04 - 08

1510182 --> Sunday, 03 - 31

1510183 --> Sunday, 04 - 20

1510184 --> Sunday, 04 - 04

1510185 --> Sunday, 03 - 27

1510186 --> Sunday, 04 - 16

1510187 --> Sunday, 04 - 01

1510188 --> Sunday, 04 - 20

1510189 --> Sunday, 04 - 12

1510190 --> Sunday, 03 - 28

1510191 --> Sunday, 04 - 17

1510192 --> Sunday, 04 - 08

1510193 --> Sunday, 03 - 31

1510194 --> Sunday, 04 - 13

1510195 --> Sunday, 04 - 05

1510196 --> Sunday, 04 - 24

1510197 --> Sunday, 04 - 09

1510198 --> Sunday, 04 - 01

1510199 --> Sunday, 04 - 21

1510200 --> Sunday, 04 - 06

1510201 --> Sunday, 03 - 29

1510202 --> Sunday, 04 - 18

1510203 --> Sunday, 04 - 03

1510204 --> Sunday, 03 - 25

1510205 --> Sunday, 04 - 14

1510206 --> Sunday, 04 - 06

1510207 --> Sunday, 04 - 19

1510208 --> Sunday, 04 - 10

1510209 --> Sunday, 04 - 02

1510210 --> Sunday, 04 - 22

1510211 --> Sunday, 04 - 07

1510212 --> Sunday, 03 - 29

1510213 --> Sunday, 04 - 18

1510214 --> Sunday, 04 - 03

1510215 --> Sunday, 04 - 23

1510216 --> Sunday, 04 - 14

1510217 --> Sunday, 03 - 30

1510218 --> Sunday, 04 - 19

1510219 --> Sunday, 04 - 11

1510220 --> Sunday, 03 - 26

1510221 --> Sunday, 04 - 15

1510222 --> Sunday, 04 - 07

1510223 --> Sunday, 03 - 23

1510224 --> Sunday, 04 - 11

1510225 --> Sunday, 04 - 03

1510226 --> Sunday, 04 - 23

1510227 --> Sunday, 04 - 08

1510228 --> Sunday, 03 - 30

1510229 --> Sunday, 04 - 19

1510230 --> Sunday, 04 - 11

1510231 --> Sunday, 03 - 27

1510232 --> Sunday, 04 - 15

1510233 --> Sunday, 04 - 07

1510234 --> Sunday, 04 - 20

1510235 --> Sunday, 04 - 12

1510236 --> Sunday, 04 - 03

1510237 --> Sunday, 04 - 23

1510238 --> Sunday, 04 - 08

1510239 --> Sunday, 03 - 31

1510240 --> Sunday, 04 - 19

1510241 --> Sunday, 04 - 04

1510242 --> Sunday, 03 - 27

1510243 --> Sunday, 04 - 16

1510244 --> Sunday, 03 - 31

1510245 --> Sunday, 04 - 20

1510246 --> Sunday, 04 - 12

1510247 --> Sunday, 03 - 28

1510248 --> Sunday, 04 - 16

1510249 --> Sunday, 04 - 08

1510250 --> Sunday, 03 - 31

1510251 --> Sunday, 04 - 13

1510252 --> Sunday, 04 - 04

1510253 --> Sunday, 04 - 24

1510254 --> Sunday, 04 - 09

1510255 --> Sunday, 04 - 01

1510256 --> Sunday, 04 - 20

1510257 --> Sunday, 04 - 12

1510258 --> Sunday, 03 - 28

1510259 --> Sunday, 04 - 17

1510260 --> Sunday, 04 - 08

1510261 --> Sunday, 03 - 24

1510262 --> Sunday, 04 - 13

1510263 --> Sunday, 04 - 05

1510264 --> Sunday, 04 - 24

1510265 --> Sunday, 04 - 09

1510266 --> Sunday, 04 - 01

1510267 --> Sunday, 04 - 21

1510268 --> Sunday, 04 - 05

1510269 --> Sunday, 03 - 28

1510270 --> Sunday, 04 - 17

1510271 --> Sunday, 04 - 02

1510272 --> Sunday, 04 - 21

1510273 --> Sunday, 04 - 13

1510274 --> Sunday, 03 - 29

1510275 --> Sunday, 04 - 18

1510276 --> Sunday, 04 - 09

1510277 --> Sunday, 04 - 01

1510278 --> Sunday, 04 - 14

1510279 --> Sunday, 04 - 06

1510280 --> Sunday, 03 - 28

1510281 --> Sunday, 04 - 17

1510282 --> Sunday, 04 - 02

1510283 --> Sunday, 04 - 22

1510284 --> Sunday, 04 - 13

1510285 --> Sunday, 03 - 29

1510286 --> Sunday, 04 - 18

1510287 --> Sunday, 04 - 10

1510288 --> Sunday, 03 - 25

1510289 --> Sunday, 04 - 14

1510290 --> Sunday, 04 - 06

1510291 --> Sunday, 04 - 19

1510292 --> Sunday, 04 - 10

1510293 --> Sunday, 04 - 02

1510294 --> Sunday, 04 - 22

1510295 --> Sunday, 04 - 07

1510296 --> Sunday, 03 - 29

1510297 --> Sunday, 04 - 18

1510298 --> Sunday, 04 - 03

1510299 --> Sunday, 03 - 26

1510300 --> Sunday, 04 - 15

1510301 --> Sunday, 04 - 07

1510302 --> Sunday, 04 - 20

1510303 --> Sunday, 04 - 12

1510304 --> Sunday, 04 - 03

1510305 --> Sunday, 04 - 23

1510306 --> Sunday, 04 - 08

1510307 --> Sunday, 03 - 31

1510308 --> Sunday, 04 - 19

1510309 --> Sunday, 04 - 04

1510310 --> Sunday, 03 - 27

1510311 --> Sunday, 04 - 16

1510312 --> Sunday, 03 - 31

1510313 --> Sunday, 04 - 20

1510314 --> Sunday, 04 - 12

1510315 --> Sunday, 03 - 28

1510316 --> Sunday, 04 - 16

1510317 --> Sunday, 04 - 08

1510318 --> Sunday, 03 - 24

1510319 --> Sunday, 04 - 13

1510320 --> Sunday, 04 - 04

1510321 --> Sunday, 04 - 24

1510322 --> Sunday, 04 - 09

1510323 --> Sunday, 04 - 01

1510324 --> Sunday, 04 - 20

1510325 --> Sunday, 04 - 12

1510326 --> Sunday, 03 - 28

1510327 --> Sunday, 04 - 17

1510328 --> Sunday, 04 - 08

1510329 --> Sunday, 03 - 24

1510330 --> Sunday, 04 - 13

1510331 --> Sunday, 04 - 05

1510332 --> Sunday, 04 - 24

1510333 --> Sunday, 04 - 09

1510334 --> Sunday, 04 - 01

1510335 --> Sunday, 04 - 21

1510336 --> Sunday, 04 - 05

1510337 --> Sunday, 03 - 28

1510338 --> Sunday, 04 - 17

1510339 --> Sunday, 04 - 02

1510340 --> Sunday, 04 - 21

1510341 --> Sunday, 04 - 13

1510342 --> Sunday, 03 - 29

1510343 --> Sunday, 04 - 18

1510344 --> Sunday, 04 - 09

1510345 --> Sunday, 04 - 01

1510346 --> Sunday, 04 - 14

1510347 --> Sunday, 04 - 06

1510348 --> Sunday, 03 - 28

1510349 --> Sunday, 04 - 10

1510350 --> Sunday, 04 - 02

1510351 --> Sunday, 04 - 22

1510352 --> Sunday, 04 - 13

1510353 --> Sunday, 03 - 29

1510354 --> Sunday, 04 - 18

1510355 --> Sunday, 04 - 10

1510356 --> Sunday, 03 - 25

1510357 --> Sunday, 04 - 14

1510358 --> Sunday, 04 - 06

1510359 --> Sunday, 04 - 19

1510360 --> Sunday, 04 - 10

1510361 --> Sunday, 04 - 02

1510362 --> Sunday, 04 - 22

1510363 --> Sunday, 04 - 07

1510364 --> Sunday, 03 - 29

1510365 --> Sunday, 04 - 18

1510366 --> Sunday, 04 - 03

1510367 --> Sunday, 03 - 26

1510368 --> Sunday, 04 - 14

1510369 --> Sunday, 03 - 30

1510370 --> Sunday, 04 - 19

1510371 --> Sunday, 04 - 11

1510372 --> Sunday, 04 - 02

1510373 --> Sunday, 04 - 15

