Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3810000 through 3819999



3810000 --> Sunday, 04 - 09

3810001 --> Sunday, 03 - 25

3810002 --> Sunday, 04 - 14

3810003 --> Sunday, 04 - 06

3810004 --> Sunday, 04 - 25

3810005 --> Sunday, 04 - 10

3810006 --> Sunday, 04 - 02

3810007 --> Sunday, 04 - 22

3810008 --> Sunday, 04 - 06

3810009 --> Sunday, 03 - 29

3810010 --> Sunday, 04 - 18

3810011 --> Sunday, 04 - 03

3810012 --> Sunday, 03 - 25

3810013 --> Sunday, 04 - 14

3810014 --> Sunday, 03 - 30

3810015 --> Sunday, 04 - 19

3810016 --> Sunday, 04 - 10

3810017 --> Sunday, 03 - 26

3810018 --> Sunday, 04 - 15

3810019 --> Sunday, 04 - 07

3810020 --> Sunday, 03 - 29

3810021 --> Sunday, 04 - 11

3810022 --> Sunday, 04 - 03

3810023 --> Sunday, 04 - 23

3810024 --> Sunday, 04 - 14

3810025 --> Sunday, 03 - 30

3810026 --> Sunday, 04 - 19

3810027 --> Sunday, 04 - 11

3810028 --> Sunday, 03 - 26

3810029 --> Sunday, 04 - 15

3810030 --> Sunday, 04 - 07

3810031 --> Sunday, 03 - 23

3810032 --> Sunday, 04 - 11

3810033 --> Sunday, 04 - 03

3810034 --> Sunday, 04 - 23

3810035 --> Sunday, 04 - 08

3810036 --> Sunday, 03 - 30

3810037 --> Sunday, 04 - 19

3810038 --> Sunday, 04 - 04

3810039 --> Sunday, 03 - 27

3810040 --> Sunday, 04 - 15

3810041 --> Sunday, 03 - 31

3810042 --> Sunday, 04 - 20

3810043 --> Sunday, 04 - 12

3810044 --> Sunday, 04 - 03

3810045 --> Sunday, 04 - 16

3810046 --> Sunday, 04 - 08

3810047 --> Sunday, 03 - 31

3810048 --> Sunday, 04 - 19

3810049 --> Sunday, 04 - 04

3810050 --> Sunday, 03 - 27

3810051 --> Sunday, 04 - 09

3810052 --> Sunday, 03 - 31

3810053 --> Sunday, 04 - 20

3810054 --> Sunday, 04 - 12

3810055 --> Sunday, 03 - 28

3810056 --> Sunday, 04 - 16

3810057 --> Sunday, 04 - 08

3810058 --> Sunday, 03 - 24

3810059 --> Sunday, 04 - 13

3810060 --> Sunday, 04 - 04

3810061 --> Sunday, 04 - 24

3810062 --> Sunday, 04 - 09

3810063 --> Sunday, 04 - 01

3810064 --> Sunday, 04 - 20

3810065 --> Sunday, 04 - 05

3810066 --> Sunday, 03 - 28

3810067 --> Sunday, 04 - 17

3810068 --> Sunday, 04 - 08

3810069 --> Sunday, 03 - 24

3810070 --> Sunday, 04 - 13

3810071 --> Sunday, 03 - 29

3810072 --> Sunday, 04 - 17

3810073 --> Sunday, 04 - 09

