Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5010000 through 5019999



5010000 --> Sunday, 03 - 26

5010001 --> Sunday, 04 - 15

5010002 --> Sunday, 04 - 07

5010003 --> Sunday, 03 - 23

5010004 --> Sunday, 04 - 11

5010005 --> Sunday, 04 - 03

5010006 --> Sunday, 04 - 23

5010007 --> Sunday, 04 - 08

5010008 --> Sunday, 03 - 30

5010009 --> Sunday, 04 - 19

5010010 --> Sunday, 04 - 11

5010011 --> Sunday, 03 - 27

5010012 --> Sunday, 04 - 15

5010013 --> Sunday, 04 - 07

5010014 --> Sunday, 03 - 23

5010015 --> Sunday, 04 - 12

5010016 --> Sunday, 04 - 03

5010017 --> Sunday, 04 - 23

5010018 --> Sunday, 04 - 08

5010019 --> Sunday, 03 - 31

5010020 --> Sunday, 04 - 19

5010021 --> Sunday, 04 - 04

5010022 --> Sunday, 03 - 27

5010023 --> Sunday, 04 - 16

5010024 --> Sunday, 03 - 31

5010025 --> Sunday, 04 - 20

5010026 --> Sunday, 04 - 12

5010027 --> Sunday, 03 - 28

5010028 --> Sunday, 04 - 16

5010029 --> Sunday, 04 - 08

5010030 --> Sunday, 03 - 31

5010031 --> Sunday, 04 - 13

5010032 --> Sunday, 04 - 04

5010033 --> Sunday, 03 - 27

5010034 --> Sunday, 04 - 09

5010035 --> Sunday, 04 - 01

5010036 --> Sunday, 04 - 20

5010037 --> Sunday, 04 - 12

5010038 --> Sunday, 03 - 28

5010039 --> Sunday, 04 - 17

5010040 --> Sunday, 04 - 08

5010041 --> Sunday, 03 - 24

5010042 --> Sunday, 04 - 13

5010043 --> Sunday, 04 - 05

5010044 --> Sunday, 04 - 24

5010045 --> Sunday, 04 - 09

5010046 --> Sunday, 04 - 01

5010047 --> Sunday, 04 - 21

5010048 --> Sunday, 04 - 05

5010049 --> Sunday, 03 - 28

5010050 --> Sunday, 04 - 17

5010051 --> Sunday, 04 - 02

5010052 --> Sunday, 03 - 24

5010053 --> Sunday, 04 - 13

5010054 --> Sunday, 03 - 29

5010055 --> Sunday, 04 - 18

5010056 --> Sunday, 04 - 09

5010057 --> Sunday, 04 - 01

5010058 --> Sunday, 04 - 14

5010059 --> Sunday, 04 - 06

5010060 --> Sunday, 03 - 28

5010061 --> Sunday, 04 - 17

5010062 --> Sunday, 04 - 02

5010063 --> Sunday, 04 - 22

5010064 --> Sunday, 04 - 13

5010065 --> Sunday, 03 - 29

5010066 --> Sunday, 04 - 18

5010067 --> Sunday, 04 - 10

5010068 --> Sunday, 03 - 25

