Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0860000 through 0869999



0860000 --> Sunday, 04 - 16

0860001 --> Sunday, 04 - 01

0860002 --> Sunday, 04 - 21

0860003 --> Sunday, 04 - 13

0860004 --> Sunday, 03 - 28

0860005 --> Sunday, 04 - 17

0860006 --> Sunday, 04 - 09

0860007 --> Sunday, 03 - 25

0860008 --> Sunday, 04 - 13

0860009 --> Sunday, 04 - 05

0860010 --> Sunday, 03 - 28

0860011 --> Sunday, 04 - 10

0860012 --> Sunday, 04 - 01

0860013 --> Sunday, 04 - 21

0860014 --> Sunday, 04 - 13

0860015 --> Sunday, 03 - 29

0860016 --> Sunday, 04 - 17

0860017 --> Sunday, 04 - 09

0860018 --> Sunday, 03 - 25

0860019 --> Sunday, 04 - 14

0860020 --> Sunday, 04 - 05

0860021 --> Sunday, 04 - 25

0860022 --> Sunday, 04 - 10

0860023 --> Sunday, 04 - 02

0860024 --> Sunday, 04 - 21

0860025 --> Sunday, 04 - 06

0860026 --> Sunday, 03 - 29

0860027 --> Sunday, 04 - 18

0860028 --> Sunday, 04 - 02

0860029 --> Sunday, 03 - 25

0860030 --> Sunday, 04 - 14

0860031 --> Sunday, 03 - 30

0860032 --> Sunday, 04 - 18

0860033 --> Sunday, 04 - 10

0860034 --> Sunday, 04 - 02

0860035 --> Sunday, 04 - 15

0860036 --> Sunday, 04 - 06

0860037 --> Sunday, 03 - 29

0860038 --> Sunday, 04 - 11

0860039 --> Sunday, 04 - 03

0860040 --> Sunday, 04 - 22

0860041 --> Sunday, 04 - 14

0860042 --> Sunday, 03 - 30

0860043 --> Sunday, 04 - 19

0860044 --> Sunday, 04 - 10

0860045 --> Sunday, 03 - 26

0860046 --> Sunday, 04 - 15

0860047 --> Sunday, 04 - 07

0860048 --> Sunday, 03 - 22

0860049 --> Sunday, 04 - 11

0860050 --> Sunday, 04 - 03

0860051 --> Sunday, 04 - 23

0860052 --> Sunday, 04 - 07

0860053 --> Sunday, 03 - 30

0860054 --> Sunday, 04 - 19

0860055 --> Sunday, 04 - 04

0860056 --> Sunday, 03 - 26

0860057 --> Sunday, 04 - 15

0860058 --> Sunday, 03 - 31

0860059 --> Sunday, 04 - 20

0860060 --> Sunday, 04 - 11

0860061 --> Sunday, 04 - 03

0860062 --> Sunday, 04 - 16

0860063 --> Sunday, 04 - 08

0860064 --> Sunday, 03 - 30

0860065 --> Sunday, 04 - 19

0860066 --> Sunday, 04 - 04

0860067 --> Sunday, 03 - 27

0860068 --> Sunday, 04 - 15

0860069 --> Sunday, 03 - 31

0860070 --> Sunday, 04 - 20

0860071 --> Sunday, 04 - 12

0860072 --> Sunday, 03 - 27

0860073 --> Sunday, 04 - 16

0860074 --> Sunday, 04 - 08

0860075 --> Sunday, 03 - 24

0860076 --> Sunday, 04 - 12

0860077 --> Sunday, 04 - 04

0860078 --> Sunday, 04 - 24

0860079 --> Sunday, 04 - 09

0860080 --> Sunday, 03 - 31

0860081 --> Sunday, 04 - 20

0860082 --> Sunday, 04 - 05

0860083 --> Sunday, 03 - 28

0860084 --> Sunday, 04 - 16

0860085 --> Sunday, 04 - 08

0860086 --> Sunday, 03 - 24

0860087 --> Sunday, 04 - 13

0860088 --> Sunday, 04 - 04

0860089 --> Sunday, 04 - 24

0860090 --> Sunday, 04 - 09

0860091 --> Sunday, 04 - 01

0860092 --> Sunday, 04 - 20

0860093 --> Sunday, 04 - 05

0860094 --> Sunday, 03 - 28

0860095 --> Sunday, 04 - 17

0860096 --> Sunday, 04 - 01

0860097 --> Sunday, 04 - 21

0860098 --> Sunday, 04 - 13

0860099 --> Sunday, 03 - 29

0860100 --> Sunday, 04 - 18

0860101 --> Sunday, 04 - 10

0860102 --> Sunday, 03 - 26

0860103 --> Sunday, 04 - 15

0860104 --> Sunday, 04 - 06

0860105 --> Sunday, 03 - 29

0860106 --> Sunday, 04 - 11

0860107 --> Sunday, 04 - 03

0860108 --> Sunday, 04 - 22

0860109 --> Sunday, 04 - 14

0860110 --> Sunday, 03 - 30

0860111 --> Sunday, 04 - 19

0860112 --> Sunday, 04 - 10

0860113 --> Sunday, 03 - 26

0860114 --> Sunday, 04 - 15

0860115 --> Sunday, 04 - 07

0860116 --> Sunday, 04 - 19

0860117 --> Sunday, 04 - 11

0860118 --> Sunday, 04 - 03

0860119 --> Sunday, 04 - 23

0860120 --> Sunday, 04 - 07

0860121 --> Sunday, 03 - 30

0860122 --> Sunday, 04 - 19

0860123 --> Sunday, 04 - 04

