Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0170000 through 0179999



0170000 --> Sunday, 04 - 02

0170001 --> Sunday, 04 - 22

0170002 --> Sunday, 04 - 14

0170003 --> Sunday, 03 - 30

0170004 --> Sunday, 04 - 18

0170005 --> Sunday, 04 - 10

0170006 --> Sunday, 03 - 26

0170007 --> Sunday, 04 - 15

0170008 --> Sunday, 04 - 06

0170009 --> Sunday, 03 - 22

0170010 --> Sunday, 04 - 11

0170011 --> Sunday, 04 - 03

0170012 --> Sunday, 04 - 22

0170013 --> Sunday, 04 - 07

0170014 --> Sunday, 03 - 30

0170015 --> Sunday, 04 - 19

0170016 --> Sunday, 04 - 03

0170017 --> Sunday, 03 - 26

0170018 --> Sunday, 04 - 15

0170019 --> Sunday, 03 - 31

0170020 --> Sunday, 04 - 19

0170021 --> Sunday, 04 - 11

0170022 --> Sunday, 04 - 03

0170023 --> Sunday, 04 - 16

0170024 --> Sunday, 04 - 07

0170025 --> Sunday, 03 - 30

0170026 --> Sunday, 04 - 19

0170027 --> Sunday, 04 - 04

0170028 --> Sunday, 03 - 26

0170029 --> Sunday, 04 - 15

0170030 --> Sunday, 03 - 31

0170031 --> Sunday, 04 - 20

0170032 --> Sunday, 04 - 11

0170033 --> Sunday, 03 - 27

0170034 --> Sunday, 04 - 16

0170035 --> Sunday, 04 - 08

0170036 --> Sunday, 03 - 23

0170037 --> Sunday, 04 - 12

0170038 --> Sunday, 04 - 04

0170039 --> Sunday, 04 - 24

0170040 --> Sunday, 04 - 08

0170041 --> Sunday, 03 - 31

0170042 --> Sunday, 04 - 20

0170043 --> Sunday, 04 - 05

0170044 --> Sunday, 03 - 27

0170045 --> Sunday, 04 - 16

0170046 --> Sunday, 04 - 08

0170047 --> Sunday, 03 - 24

0170048 --> Sunday, 04 - 12

0170049 --> Sunday, 04 - 04

0170050 --> Sunday, 04 - 17

0170051 --> Sunday, 04 - 09

0170052 --> Sunday, 03 - 31

0170053 --> Sunday, 04 - 20

0170054 --> Sunday, 04 - 05

0170055 --> Sunday, 03 - 28

0170056 --> Sunday, 04 - 16

0170057 --> Sunday, 04 - 01

0170058 --> Sunday, 04 - 21

0170059 --> Sunday, 04 - 13

0170060 --> Sunday, 03 - 28

0170061 --> Sunday, 04 - 17

0170062 --> Sunday, 04 - 09

0170063 --> Sunday, 03 - 25

0170064 --> Sunday, 04 - 13

0170065 --> Sunday, 04 - 05

0170066 --> Sunday, 03 - 28

0170067 --> Sunday, 04 - 10

0170068 --> Sunday, 04 - 01

0170069 --> Sunday, 04 - 21

0170070 --> Sunday, 04 - 06

