Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2590000 through 2599999



2590000 --> Sunday, 04 - 02

2590001 --> Sunday, 04 - 22

2590002 --> Sunday, 04 - 07

2590003 --> Sunday, 03 - 30

2590004 --> Sunday, 04 - 18

2590005 --> Sunday, 04 - 03

2590006 --> Sunday, 03 - 26

2590007 --> Sunday, 04 - 15

2590008 --> Sunday, 03 - 30

2590009 --> Sunday, 04 - 19

2590010 --> Sunday, 04 - 11

2590011 --> Sunday, 03 - 27

2590012 --> Sunday, 04 - 15

2590013 --> Sunday, 04 - 07

2590014 --> Sunday, 03 - 30

2590015 --> Sunday, 04 - 12

2590016 --> Sunday, 04 - 03

2590017 --> Sunday, 04 - 23

2590018 --> Sunday, 04 - 15

2590019 --> Sunday, 03 - 31

2590020 --> Sunday, 04 - 19

2590021 --> Sunday, 04 - 11

2590022 --> Sunday, 03 - 27

2590023 --> Sunday, 04 - 16

2590024 --> Sunday, 04 - 07

2590025 --> Sunday, 03 - 23

2590026 --> Sunday, 04 - 12

2590027 --> Sunday, 04 - 04

2590028 --> Sunday, 04 - 23

2590029 --> Sunday, 04 - 08

2590030 --> Sunday, 03 - 31

2590031 --> Sunday, 04 - 20

2590032 --> Sunday, 04 - 04

2590033 --> Sunday, 03 - 27

2590034 --> Sunday, 04 - 16

2590035 --> Sunday, 04 - 01

2590036 --> Sunday, 04 - 20

2590037 --> Sunday, 04 - 12

2590038 --> Sunday, 04 - 04

2590039 --> Sunday, 04 - 17

2590040 --> Sunday, 04 - 08

2590041 --> Sunday, 03 - 31

2590042 --> Sunday, 04 - 13

2590043 --> Sunday, 04 - 05

2590044 --> Sunday, 03 - 27

2590045 --> Sunday, 04 - 16

2590046 --> Sunday, 04 - 01

2590047 --> Sunday, 04 - 21

2590048 --> Sunday, 04 - 12

2590049 --> Sunday, 03 - 28

2590050 --> Sunday, 04 - 17

2590051 --> Sunday, 04 - 09

2590052 --> Sunday, 03 - 24

2590053 --> Sunday, 04 - 13

2590054 --> Sunday, 04 - 05

2590055 --> Sunday, 04 - 25

2590056 --> Sunday, 04 - 09

2590057 --> Sunday, 04 - 01

2590058 --> Sunday, 04 - 21

2590059 --> Sunday, 04 - 06

2590060 --> Sunday, 03 - 28

2590061 --> Sunday, 04 - 17

2590062 --> Sunday, 04 - 02

2590063 --> Sunday, 03 - 25

2590064 --> Sunday, 04 - 13

2590065 --> Sunday, 04 - 05

2590066 --> Sunday, 04 - 18

2590067 --> Sunday, 04 - 10

2590068 --> Sunday, 04 - 01

2590069 --> Sunday, 04 - 21

2590070 --> Sunday, 04 - 06

2590071 --> Sunday, 03 - 29

2590072 --> Sunday, 04 - 17

2590073 --> Sunday, 04 - 02

2590074 --> Sunday, 04 - 22

2590075 --> Sunday, 04 - 14

2590076 --> Sunday, 03 - 29

2590077 --> Sunday, 04 - 18

2590078 --> Sunday, 04 - 10

2590079 --> Sunday, 03 - 26

2590080 --> Sunday, 04 - 14

2590081 --> Sunday, 04 - 06

2590082 --> Sunday, 03 - 22

2590083 --> Sunday, 04 - 11

2590084 --> Sunday, 04 - 02

2590085 --> Sunday, 04 - 22

2590086 --> Sunday, 04 - 07

2590087 --> Sunday, 03 - 30

2590088 --> Sunday, 04 - 18

2590089 --> Sunday, 04 - 10

2590090 --> Sunday, 03 - 26

2590091 --> Sunday, 04 - 15

2590092 --> Sunday, 04 - 06

2590093 --> Sunday, 04 - 19

2590094 --> Sunday, 04 - 11

2590095 --> Sunday, 04 - 03

2590096 --> Sunday, 04 - 22

2590097 --> Sunday, 04 - 07

2590098 --> Sunday, 03 - 30

2590099 --> Sunday, 04 - 19

2590100 --> Sunday, 04 - 04

2590101 --> Sunday, 03 - 27

2590102 --> Sunday, 04 - 16

2590103 --> Sunday, 04 - 01

2590104 --> Sunday, 04 - 20

2590105 --> Sunday, 04 - 12

2590106 --> Sunday, 03 - 28

2590107 --> Sunday, 04 - 17

2590108 --> Sunday, 04 - 08

2590109 --> Sunday, 03 - 31

2590110 --> Sunday, 04 - 13

2590111 --> Sunday, 04 - 05

2590112 --> Sunday, 03 - 27

2590113 --> Sunday, 04 - 16

2590114 --> Sunday, 04 - 01

2590115 --> Sunday, 04 - 21

2590116 --> Sunday, 04 - 12

2590117 --> Sunday, 03 - 28

2590118 --> Sunday, 04 - 17

2590119 --> Sunday, 04 - 09

2590120 --> Sunday, 03 - 24

2590121 --> Sunday, 04 - 13

2590122 --> Sunday, 04 - 05

2590123 --> Sunday, 04 - 25

2590124 --> Sunday, 04 - 09

2590125 --> Sunday, 04 - 01

2590126 --> Sunday, 04 - 21

2590127 --> Sunday, 04 - 06

2590128 --> Sunday, 03 - 28

2590129 --> Sunday, 04 - 17

2590130 --> Sunday, 04 - 02

2590131 --> Sunday, 03 - 25

2590132 --> Sunday, 04 - 13

2590133 --> Sunday, 04 - 05

2590134 --> Sunday, 04 - 18

2590135 --> Sunday, 04 - 10

2590136 --> Sunday, 04 - 01

2590137 --> Sunday, 04 - 14

2590138 --> Sunday, 04 - 06

2590139 --> Sunday, 03 - 29

2590140 --> Sunday, 04 - 17

2590141 --> Sunday, 04 - 02

2590142 --> Sunday, 04 - 22

2590143 --> Sunday, 04 - 14

2590144 --> Sunday, 03 - 29

2590145 --> Sunday, 04 - 18

2590146 --> Sunday, 04 - 10

2590147 --> Sunday, 03 - 26

2590148 --> Sunday, 04 - 14

2590149 --> Sunday, 04 - 06

2590150 --> Sunday, 03 - 22

2590151 --> Sunday, 04 - 11

2590152 --> Sunday, 04 - 02

2590153 --> Sunday, 04 - 22

2590154 --> Sunday, 04 - 07

2590155 --> Sunday, 03 - 30

2590156 --> Sunday, 04 - 18

2590157 --> Sunday, 04 - 03

2590158 --> Sunday, 03 - 26

2590159 --> Sunday, 04 - 15

2590160 --> Sunday, 04 - 06

2590161 --> Sunday, 04 - 19

2590162 --> Sunday, 04 - 11

2590163 --> Sunday, 04 - 03

2590164 --> Sunday, 04 - 22

2590165 --> Sunday, 04 - 07

2590166 --> Sunday, 03 - 30

2590167 --> Sunday, 04 - 19

2590168 --> Sunday, 04 - 03

2590169 --> Sunday, 03 - 26

2590170 --> Sunday, 04 - 15

2590171 --> Sunday, 03 - 31

2590172 --> Sunday, 04 - 19

2590173 --> Sunday, 04 - 11

2590174 --> Sunday, 03 - 27

2590175 --> Sunday, 04 - 16

2590176 --> Sunday, 04 - 07

2590177 --> Sunday, 03 - 23

2590178 --> Sunday, 04 - 12

2590179 --> Sunday, 04 - 04

2590180 --> Sunday, 04 - 23

2590181 --> Sunday, 04 - 08

2590182 --> Sunday, 03 - 31

2590183 --> Sunday, 04 - 20

2590184 --> Sunday, 04 - 11

2590185 --> Sunday, 03 - 27

2590186 --> Sunday, 04 - 16

2590187 --> Sunday, 04 - 08

2590188 --> Sunday, 03 - 23

2590189 --> Sunday, 04 - 12

2590190 --> Sunday, 04 - 04

2590191 --> Sunday, 04 - 24

2590192 --> Sunday, 04 - 08

2590193 --> Sunday, 03 - 31

2590194 --> Sunday, 04 - 20

2590195 --> Sunday, 04 - 05

2590196 --> Sunday, 03 - 27

2590197 --> Sunday, 04 - 16

2590198 --> Sunday, 04 - 01

2590199 --> Sunday, 04 - 21

2590200 --> Sunday, 04 - 13

2590201 --> Sunday, 03 - 29

2590202 --> Sunday, 04 - 18

2590203 --> Sunday, 04 - 10

2590204 --> Sunday, 03 - 25

2590205 --> Sunday, 04 - 14

2590206 --> Sunday, 04 - 06

2590207 --> Sunday, 03 - 22

2590208 --> Sunday, 04 - 10

2590209 --> Sunday, 04 - 02

2590210 --> Sunday, 04 - 22

2590211 --> Sunday, 04 - 07

2590212 --> Sunday, 03 - 29

2590213 --> Sunday, 04 - 18

2590214 --> Sunday, 04 - 03

2590215 --> Sunday, 03 - 26

2590216 --> Sunday, 04 - 14

2590217 --> Sunday, 04 - 06

2590218 --> Sunday, 04 - 19

2590219 --> Sunday, 04 - 11

2590220 --> Sunday, 04 - 02

2590221 --> Sunday, 04 - 22

2590222 --> Sunday, 04 - 07

2590223 --> Sunday, 03 - 30

2590224 --> Sunday, 04 - 18

2590225 --> Sunday, 04 - 03

2590226 --> Sunday, 03 - 26

2590227 --> Sunday, 04 - 15

2590228 --> Sunday, 03 - 30

2590229 --> Sunday, 04 - 19

2590230 --> Sunday, 04 - 11

2590231 --> Sunday, 03 - 27

2590232 --> Sunday, 04 - 15

2590233 --> Sunday, 04 - 07

2590234 --> Sunday, 03 - 23

2590235 --> Sunday, 04 - 12

2590236 --> Sunday, 04 - 03

2590237 --> Sunday, 04 - 23

2590238 --> Sunday, 04 - 08

2590239 --> Sunday, 03 - 31

2590240 --> Sunday, 04 - 19

2590241 --> Sunday, 04 - 11

2590242 --> Sunday, 03 - 27

2590243 --> Sunday, 04 - 16

2590244 --> Sunday, 04 - 07

2590245 --> Sunday, 03 - 23

2590246 --> Sunday, 04 - 12

2590247 --> Sunday, 04 - 04

2590248 --> Sunday, 04 - 23

2590249 --> Sunday, 04 - 08

2590250 --> Sunday, 03 - 31

2590251 --> Sunday, 04 - 20

2590252 --> Sunday, 04 - 04

2590253 --> Sunday, 03 - 27

2590254 --> Sunday, 04 - 16

2590255 --> Sunday, 04 - 01

2590256 --> Sunday, 04 - 20

2590257 --> Sunday, 04 - 12

2590258 --> Sunday, 03 - 28

2590259 --> Sunday, 04 - 17

2590260 --> Sunday, 04 - 08

2590261 --> Sunday, 03 - 31

2590262 --> Sunday, 04 - 13

2590263 --> Sunday, 04 - 05

2590264 --> Sunday, 03 - 27

2590265 --> Sunday, 04 - 16

2590266 --> Sunday, 04 - 01

2590267 --> Sunday, 04 - 21

2590268 --> Sunday, 04 - 12

2590269 --> Sunday, 03 - 28

2590270 --> Sunday, 04 - 17

2590271 --> Sunday, 04 - 09

2590272 --> Sunday, 03 - 24

2590273 --> Sunday, 04 - 13

2590274 --> Sunday, 04 - 05

2590275 --> Sunday, 04 - 25

2590276 --> Sunday, 04 - 09

2590277 --> Sunday, 04 - 01

2590278 --> Sunday, 04 - 21

2590279 --> Sunday, 04 - 06

2590280 --> Sunday, 03 - 28

2590281 --> Sunday, 04 - 17

2590282 --> Sunday, 04 - 02

2590283 --> Sunday, 03 - 25

2590284 --> Sunday, 04 - 13

2590285 --> Sunday, 04 - 05

2590286 --> Sunday, 04 - 18

2590287 --> Sunday, 04 - 10

2590288 --> Sunday, 04 - 01

2590289 --> Sunday, 04 - 14

2590290 --> Sunday, 04 - 06

2590291 --> Sunday, 03 - 29

2590292 --> Sunday, 04 - 17

2590293 --> Sunday, 04 - 02

2590294 --> Sunday, 04 - 22

2590295 --> Sunday, 04 - 14

2590296 --> Sunday, 03 - 29

2590297 --> Sunday, 04 - 18

2590298 --> Sunday, 04 - 10

2590299 --> Sunday, 03 - 26

2590300 --> Sunday, 04 - 15

2590301 --> Sunday, 04 - 07

2590302 --> Sunday, 03 - 23

2590303 --> Sunday, 04 - 12

2590304 --> Sunday, 04 - 03

2590305 --> Sunday, 04 - 23

2590306 --> Sunday, 04 - 08

2590307 --> Sunday, 03 - 31

2590308 --> Sunday, 04 - 19

2590309 --> Sunday, 04 - 04

2590310 --> Sunday, 03 - 27

2590311 --> Sunday, 04 - 16

2590312 --> Sunday, 04 - 07

2590313 --> Sunday, 04 - 20

2590314 --> Sunday, 04 - 12

2590315 --> Sunday, 04 - 04

2590316 --> Sunday, 04 - 23

2590317 --> Sunday, 04 - 08

2590318 --> Sunday, 03 - 31

2590319 --> Sunday, 04 - 20

2590320 --> Sunday, 04 - 04

2590321 --> Sunday, 03 - 27

2590322 --> Sunday, 04 - 16

2590323 --> Sunday, 04 - 01

2590324 --> Sunday, 04 - 20

2590325 --> Sunday, 04 - 12

