Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3880000 through 3889999



3880000 --> Sunday, 04 - 23

3880001 --> Sunday, 04 - 15

3880002 --> Sunday, 03 - 31

3880003 --> Sunday, 04 - 20

3880004 --> Sunday, 04 - 11

3880005 --> Sunday, 03 - 27

3880006 --> Sunday, 04 - 16

3880007 --> Sunday, 04 - 08

3880008 --> Sunday, 03 - 23

3880009 --> Sunday, 04 - 12

3880010 --> Sunday, 04 - 04

3880011 --> Sunday, 04 - 24

3880012 --> Sunday, 04 - 08

3880013 --> Sunday, 03 - 31

3880014 --> Sunday, 04 - 20

3880015 --> Sunday, 04 - 05

3880016 --> Sunday, 03 - 27

3880017 --> Sunday, 04 - 16

3880018 --> Sunday, 04 - 01

3880019 --> Sunday, 04 - 21

3880020 --> Sunday, 04 - 12

3880021 --> Sunday, 04 - 04

3880022 --> Sunday, 04 - 17

3880023 --> Sunday, 04 - 09

3880024 --> Sunday, 03 - 31

3880025 --> Sunday, 04 - 20

3880026 --> Sunday, 04 - 05

3880027 --> Sunday, 03 - 28

3880028 --> Sunday, 04 - 16

3880029 --> Sunday, 04 - 01

3880030 --> Sunday, 04 - 21

3880031 --> Sunday, 04 - 13

3880032 --> Sunday, 03 - 28

3880033 --> Sunday, 04 - 17

3880034 --> Sunday, 04 - 09

3880035 --> Sunday, 03 - 25

3880036 --> Sunday, 04 - 13

3880037 --> Sunday, 04 - 05

3880038 --> Sunday, 04 - 25

3880039 --> Sunday, 04 - 10

3880040 --> Sunday, 04 - 01

3880041 --> Sunday, 04 - 21

3880042 --> Sunday, 04 - 06

3880043 --> Sunday, 03 - 29

3880044 --> Sunday, 04 - 17

3880045 --> Sunday, 04 - 09

3880046 --> Sunday, 03 - 25

3880047 --> Sunday, 04 - 14

3880048 --> Sunday, 04 - 05

3880049 --> Sunday, 04 - 18

3880050 --> Sunday, 04 - 10

3880051 --> Sunday, 04 - 02

3880052 --> Sunday, 04 - 21

3880053 --> Sunday, 04 - 06

3880054 --> Sunday, 03 - 29

3880055 --> Sunday, 04 - 18

3880056 --> Sunday, 04 - 02

3880057 --> Sunday, 04 - 22

3880058 --> Sunday, 04 - 14

3880059 --> Sunday, 03 - 30

3880060 --> Sunday, 04 - 18

3880061 --> Sunday, 04 - 10

3880062 --> Sunday, 03 - 26

3880063 --> Sunday, 04 - 15

3880064 --> Sunday, 04 - 06

3880065 --> Sunday, 03 - 29

3880066 --> Sunday, 04 - 11

3880067 --> Sunday, 04 - 03

3880068 --> Sunday, 04 - 22

3880069 --> Sunday, 04 - 07

3880070 --> Sunday, 03 - 30

3880071 --> Sunday, 04 - 19

3880072 --> Sunday, 04 - 10

3880073 --> Sunday, 03 - 26

3880074 --> Sunday, 04 - 15

3880075 --> Sunday, 04 - 07

3880076 --> Sunday, 04 - 19

3880077 --> Sunday, 04 - 11

3880078 --> Sunday, 04 - 03

3880079 --> Sunday, 04 - 23

3880080 --> Sunday, 04 - 07

3880081 --> Sunday, 03 - 30

3880082 --> Sunday, 04 - 19

3880083 --> Sunday, 04 - 04

3880084 --> Sunday, 03 - 26

3880085 --> Sunday, 04 - 15

3880086 --> Sunday, 03 - 31

3880087 --> Sunday, 04 - 20

3880088 --> Sunday, 04 - 11

3880089 --> Sunday, 03 - 27

3880090 --> Sunday, 04 - 16

3880091 --> Sunday, 04 - 08

3880092 --> Sunday, 03 - 30

3880093 --> Sunday, 04 - 12

3880094 --> Sunday, 04 - 04

3880095 --> Sunday, 04 - 24

3880096 --> Sunday, 04 - 15

3880097 --> Sunday, 03 - 31

3880098 --> Sunday, 04 - 20

3880099 --> Sunday, 04 - 12

3880100 --> Sunday, 03 - 28

3880101 --> Sunday, 04 - 17

3880102 --> Sunday, 04 - 09

3880103 --> Sunday, 03 - 25

3880104 --> Sunday, 04 - 13

3880105 --> Sunday, 04 - 05

3880106 --> Sunday, 04 - 25

3880107 --> Sunday, 04 - 10

3880108 --> Sunday, 04 - 01

3880109 --> Sunday, 04 - 21

3880110 --> Sunday, 04 - 06

3880111 --> Sunday, 03 - 29

3880112 --> Sunday, 04 - 17

3880113 --> Sunday, 04 - 02

3880114 --> Sunday, 03 - 25

3880115 --> Sunday, 04 - 14

