Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3960000 through 3969999



3960000 --> Sunday, 04 - 16

3960001 --> Sunday, 04 - 08

3960002 --> Sunday, 03 - 24

3960003 --> Sunday, 04 - 13

3960004 --> Sunday, 04 - 04

3960005 --> Sunday, 04 - 24

3960006 --> Sunday, 04 - 09

3960007 --> Sunday, 04 - 01

3960008 --> Sunday, 04 - 20

3960009 --> Sunday, 04 - 05

3960010 --> Sunday, 03 - 28

3960011 --> Sunday, 04 - 17

3960012 --> Sunday, 04 - 01

3960013 --> Sunday, 04 - 21

3960014 --> Sunday, 04 - 13

3960015 --> Sunday, 03 - 29

3960016 --> Sunday, 04 - 17

3960017 --> Sunday, 04 - 09

3960018 --> Sunday, 03 - 25

3960019 --> Sunday, 04 - 14

3960020 --> Sunday, 04 - 05

3960021 --> Sunday, 03 - 28

3960022 --> Sunday, 04 - 10

3960023 --> Sunday, 04 - 02

3960024 --> Sunday, 04 - 21

3960025 --> Sunday, 04 - 13

3960026 --> Sunday, 03 - 29

3960027 --> Sunday, 04 - 18

3960028 --> Sunday, 04 - 09

3960029 --> Sunday, 03 - 25

3960030 --> Sunday, 04 - 14

3960031 --> Sunday, 04 - 06

3960032 --> Sunday, 04 - 25

3960033 --> Sunday, 04 - 10

3960034 --> Sunday, 04 - 02

3960035 --> Sunday, 04 - 22

3960036 --> Sunday, 04 - 06

3960037 --> Sunday, 03 - 29

3960038 --> Sunday, 04 - 18

3960039 --> Sunday, 04 - 03

3960040 --> Sunday, 03 - 25

3960041 --> Sunday, 04 - 14

3960042 --> Sunday, 03 - 30

3960043 --> Sunday, 04 - 19

3960044 --> Sunday, 04 - 10

3960045 --> Sunday, 04 - 02

3960046 --> Sunday, 04 - 15

3960047 --> Sunday, 04 - 07

3960048 --> Sunday, 03 - 29

3960049 --> Sunday, 04 - 18

3960050 --> Sunday, 04 - 03

3960051 --> Sunday, 04 - 23

3960052 --> Sunday, 04 - 14

3960053 --> Sunday, 03 - 30

3960054 --> Sunday, 04 - 19

3960055 --> Sunday, 04 - 11

3960056 --> Sunday, 03 - 26

3960057 --> Sunday, 04 - 15

3960058 --> Sunday, 04 - 07

3960059 --> Sunday, 03 - 23

3960060 --> Sunday, 04 - 11

3960061 --> Sunday, 04 - 03

3960062 --> Sunday, 04 - 23

3960063 --> Sunday, 04 - 08

3960064 --> Sunday, 03 - 30

3960065 --> Sunday, 04 - 19

3960066 --> Sunday, 04 - 04

3960067 --> Sunday, 03 - 27

3960068 --> Sunday, 04 - 15

3960069 --> Sunday, 04 - 07

3960070 --> Sunday, 04 - 20

3960071 --> Sunday, 04 - 12

3960072 --> Sunday, 04 - 03

3960073 --> Sunday, 04 - 23

3960074 --> Sunday, 04 - 08

3960075 --> Sunday, 03 - 31

3960076 --> Sunday, 04 - 19

3960077 --> Sunday, 04 - 04

3960078 --> Sunday, 03 - 27

3960079 --> Sunday, 04 - 16

3960080 --> Sunday, 03 - 31

3960081 --> Sunday, 04 - 20

3960082 --> Sunday, 04 - 12

3960083 --> Sunday, 03 - 28

3960084 --> Sunday, 04 - 16

3960085 --> Sunday, 04 - 08

3960086 --> Sunday, 03 - 24

3960087 --> Sunday, 04 - 13

3960088 --> Sunday, 04 - 04

3960089 --> Sunday, 04 - 24

3960090 --> Sunday, 04 - 09

3960091 --> Sunday, 04 - 01

3960092 --> Sunday, 04 - 20

3960093 --> Sunday, 04 - 12

3960094 --> Sunday, 03 - 28

3960095 --> Sunday, 04 - 17

3960096 --> Sunday, 04 - 08

3960097 --> Sunday, 03 - 24

3960098 --> Sunday, 04 - 13

3960099 --> Sunday, 04 - 05

3960100 --> Sunday, 04 - 25

3960101 --> Sunday, 04 - 10

3960102 --> Sunday, 04 - 02

3960103 --> Sunday, 04 - 22

3960104 --> Sunday, 04 - 06

3960105 --> Sunday, 03 - 29

3960106 --> Sunday, 04 - 18

3960107 --> Sunday, 04 - 03

3960108 --> Sunday, 03 - 25

3960109 --> Sunday, 04 - 14

3960110 --> Sunday, 03 - 30

3960111 --> Sunday, 04 - 19

3960112 --> Sunday, 04 - 10

3960113 --> Sunday, 03 - 26

3960114 --> Sunday, 04 - 15

3960115 --> Sunday, 04 - 07

3960116 --> Sunday, 03 - 29

3960117 --> Sunday, 04 - 11

3960118 --> Sunday, 04 - 03

3960119 --> Sunday, 04 - 23

3960120 --> Sunday, 04 - 14

3960121 --> Sunday, 03 - 30

3960122 --> Sunday, 04 - 19

3960123 --> Sunday, 04 - 11

3960124 --> Sunday, 03 - 26

3960125 --> Sunday, 04 - 15

3960126 --> Sunday, 04 - 07

3960127 --> Sunday, 03 - 23

3960128 --> Sunday, 04 - 11

3960129 --> Sunday, 04 - 03

3960130 --> Sunday, 04 - 23

3960131 --> Sunday, 04 - 08

3960132 --> Sunday, 03 - 30

3960133 --> Sunday, 04 - 19

3960134 --> Sunday, 04 - 04

3960135 --> Sunday, 03 - 27

3960136 --> Sunday, 04 - 15

3960137 --> Sunday, 03 - 31

3960138 --> Sunday, 04 - 20

3960139 --> Sunday, 04 - 12

3960140 --> Sunday, 04 - 03

3960141 --> Sunday, 04 - 16

3960142 --> Sunday, 04 - 08

3960143 --> Sunday, 03 - 31

3960144 --> Sunday, 04 - 19

3960145 --> Sunday, 04 - 04

3960146 --> Sunday, 03 - 27

3960147 --> Sunday, 04 - 16

3960148 --> Sunday, 03 - 31

3960149 --> Sunday, 04 - 20

3960150 --> Sunday, 04 - 12

3960151 --> Sunday, 03 - 28

3960152 --> Sunday, 04 - 16

3960153 --> Sunday, 04 - 08

3960154 --> Sunday, 03 - 24

3960155 --> Sunday, 04 - 13

3960156 --> Sunday, 04 - 04

3960157 --> Sunday, 04 - 24

3960158 --> Sunday, 04 - 09

3960159 --> Sunday, 04 - 01

3960160 --> Sunday, 04 - 20

3960161 --> Sunday, 04 - 05

3960162 --> Sunday, 03 - 28

3960163 --> Sunday, 04 - 17

3960164 --> Sunday, 04 - 08

3960165 --> Sunday, 03 - 24

3960166 --> Sunday, 04 - 13

3960167 --> Sunday, 04 - 05

3960168 --> Sunday, 04 - 24

3960169 --> Sunday, 04 - 09

3960170 --> Sunday, 04 - 01

3960171 --> Sunday, 04 - 14

3960172 --> Sunday, 04 - 05

3960173 --> Sunday, 03 - 28

3960174 --> Sunday, 04 - 17

3960175 --> Sunday, 04 - 02

3960176 --> Sunday, 04 - 21

3960177 --> Sunday, 04 - 13

3960178 --> Sunday, 03 - 29

3960179 --> Sunday, 04 - 18

3960180 --> Sunday, 04 - 09

3960181 --> Sunday, 03 - 25

3960182 --> Sunday, 04 - 14

3960183 --> Sunday, 04 - 06

3960184 --> Sunday, 03 - 28

3960185 --> Sunday, 04 - 10

3960186 --> Sunday, 04 - 02

3960187 --> Sunday, 04 - 22

3960188 --> Sunday, 04 - 13

3960189 --> Sunday, 03 - 29

3960190 --> Sunday, 04 - 18

3960191 --> Sunday, 04 - 03

3960192 --> Sunday, 03 - 25

3960193 --> Sunday, 04 - 14

3960194 --> Sunday, 04 - 06

3960195 --> Sunday, 04 - 19

3960196 --> Sunday, 04 - 10

3960197 --> Sunday, 04 - 02

3960198 --> Sunday, 04 - 22

3960199 --> Sunday, 04 - 07

3960200 --> Sunday, 03 - 30

3960201 --> Sunday, 04 - 19

3960202 --> Sunday, 04 - 04

3960203 --> Sunday, 03 - 27

3960204 --> Sunday, 04 - 15

3960205 --> Sunday, 03 - 31

3960206 --> Sunday, 04 - 20

3960207 --> Sunday, 04 - 12

3960208 --> Sunday, 03 - 27

3960209 --> Sunday, 04 - 16

3960210 --> Sunday, 04 - 08

3960211 --> Sunday, 03 - 24

3960212 --> Sunday, 04 - 12

3960213 --> Sunday, 04 - 04

3960214 --> Sunday, 04 - 24

3960215 --> Sunday, 04 - 09

3960216 --> Sunday, 03 - 31

3960217 --> Sunday, 04 - 20

3960218 --> Sunday, 04 - 05

3960219 --> Sunday, 03 - 28

3960220 --> Sunday, 04 - 16

3960221 --> Sunday, 04 - 08

3960222 --> Sunday, 03 - 24

3960223 --> Sunday, 04 - 13

3960224 --> Sunday, 04 - 04

3960225 --> Sunday, 04 - 24

3960226 --> Sunday, 04 - 09

3960227 --> Sunday, 04 - 01

3960228 --> Sunday, 04 - 20

3960229 --> Sunday, 04 - 05

3960230 --> Sunday, 03 - 28

3960231 --> Sunday, 04 - 17

3960232 --> Sunday, 04 - 01

3960233 --> Sunday, 04 - 21

3960234 --> Sunday, 04 - 13

3960235 --> Sunday, 03 - 29

3960236 --> Sunday, 04 - 17

3960237 --> Sunday, 04 - 09

3960238 --> Sunday, 03 - 25

3960239 --> Sunday, 04 - 14

3960240 --> Sunday, 04 - 05

3960241 --> Sunday, 03 - 28

3960242 --> Sunday, 04 - 10

3960243 --> Sunday, 04 - 02

3960244 --> Sunday, 04 - 21

3960245 --> Sunday, 04 - 13

3960246 --> Sunday, 03 - 29

3960247 --> Sunday, 04 - 18

3960248 --> Sunday, 04 - 09

3960249 --> Sunday, 03 - 25

3960250 --> Sunday, 04 - 14

3960251 --> Sunday, 04 - 06

3960252 --> Sunday, 04 - 25

3960253 --> Sunday, 04 - 10

3960254 --> Sunday, 04 - 02

3960255 --> Sunday, 04 - 22

