Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1930000 through 1939999



1930000 --> Sunday, 04 - 09

1930001 --> Sunday, 04 - 01

1930002 --> Sunday, 04 - 14

1930003 --> Sunday, 04 - 06

1930004 --> Sunday, 03 - 28

1930005 --> Sunday, 04 - 17

1930006 --> Sunday, 04 - 02

1930007 --> Sunday, 04 - 22

1930008 --> Sunday, 04 - 13

1930009 --> Sunday, 03 - 29

1930010 --> Sunday, 04 - 18

1930011 --> Sunday, 04 - 10

1930012 --> Sunday, 03 - 25

1930013 --> Sunday, 04 - 14

1930014 --> Sunday, 04 - 06

1930015 --> Sunday, 03 - 22

1930016 --> Sunday, 04 - 10

1930017 --> Sunday, 04 - 02

1930018 --> Sunday, 04 - 22

1930019 --> Sunday, 04 - 07

1930020 --> Sunday, 03 - 29

1930021 --> Sunday, 04 - 18

1930022 --> Sunday, 04 - 03

1930023 --> Sunday, 03 - 26

1930024 --> Sunday, 04 - 14

1930025 --> Sunday, 04 - 06

1930026 --> Sunday, 04 - 19

1930027 --> Sunday, 04 - 11

1930028 --> Sunday, 04 - 02

1930029 --> Sunday, 04 - 22

1930030 --> Sunday, 04 - 07

1930031 --> Sunday, 03 - 30

1930032 --> Sunday, 04 - 18

1930033 --> Sunday, 04 - 03

1930034 --> Sunday, 03 - 26

1930035 --> Sunday, 04 - 15

1930036 --> Sunday, 03 - 30

1930037 --> Sunday, 04 - 19

1930038 --> Sunday, 04 - 11

1930039 --> Sunday, 03 - 27

1930040 --> Sunday, 04 - 15

1930041 --> Sunday, 04 - 07

1930042 --> Sunday, 03 - 23

1930043 --> Sunday, 04 - 12

1930044 --> Sunday, 04 - 03

1930045 --> Sunday, 04 - 23

1930046 --> Sunday, 04 - 08

1930047 --> Sunday, 03 - 31

1930048 --> Sunday, 04 - 19

1930049 --> Sunday, 04 - 11

1930050 --> Sunday, 03 - 27

1930051 --> Sunday, 04 - 16

1930052 --> Sunday, 04 - 07

1930053 --> Sunday, 03 - 23

1930054 --> Sunday, 04 - 12

1930055 --> Sunday, 04 - 04

1930056 --> Sunday, 04 - 23

1930057 --> Sunday, 04 - 08

1930058 --> Sunday, 03 - 31

1930059 --> Sunday, 04 - 20

1930060 --> Sunday, 04 - 04

1930061 --> Sunday, 03 - 27

1930062 --> Sunday, 04 - 16

1930063 --> Sunday, 04 - 01

1930064 --> Sunday, 04 - 20

