Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0300000 through 0309999



0300000 --> Sunday, 04 - 02

0300001 --> Sunday, 04 - 22

0300002 --> Sunday, 04 - 07

0300003 --> Sunday, 03 - 30

0300004 --> Sunday, 04 - 18

0300005 --> Sunday, 04 - 03

0300006 --> Sunday, 03 - 26

0300007 --> Sunday, 04 - 15

0300008 --> Sunday, 03 - 30

0300009 --> Sunday, 04 - 19

0300010 --> Sunday, 04 - 11

0300011 --> Sunday, 03 - 27

0300012 --> Sunday, 04 - 15

0300013 --> Sunday, 04 - 07

0300014 --> Sunday, 03 - 23

0300015 --> Sunday, 04 - 12

0300016 --> Sunday, 04 - 03

0300017 --> Sunday, 04 - 23

0300018 --> Sunday, 04 - 08

0300019 --> Sunday, 03 - 31

0300020 --> Sunday, 04 - 19

0300021 --> Sunday, 04 - 11

0300022 --> Sunday, 03 - 27

0300023 --> Sunday, 04 - 16

0300024 --> Sunday, 04 - 07

0300025 --> Sunday, 03 - 23

0300026 --> Sunday, 04 - 12

0300027 --> Sunday, 04 - 04

0300028 --> Sunday, 04 - 23

0300029 --> Sunday, 04 - 08

0300030 --> Sunday, 03 - 31

0300031 --> Sunday, 04 - 20

0300032 --> Sunday, 04 - 04

0300033 --> Sunday, 03 - 27

0300034 --> Sunday, 04 - 16

0300035 --> Sunday, 04 - 01

0300036 --> Sunday, 04 - 20

0300037 --> Sunday, 04 - 12

0300038 --> Sunday, 03 - 28

0300039 --> Sunday, 04 - 17

0300040 --> Sunday, 04 - 08

0300041 --> Sunday, 03 - 31

0300042 --> Sunday, 04 - 13

0300043 --> Sunday, 04 - 05

0300044 --> Sunday, 03 - 27

0300045 --> Sunday, 04 - 16

0300046 --> Sunday, 04 - 01

0300047 --> Sunday, 04 - 21

0300048 --> Sunday, 04 - 12

0300049 --> Sunday, 03 - 28

0300050 --> Sunday, 04 - 17

0300051 --> Sunday, 04 - 09

0300052 --> Sunday, 03 - 24

0300053 --> Sunday, 04 - 13

0300054 --> Sunday, 04 - 05

0300055 --> Sunday, 04 - 25

0300056 --> Sunday, 04 - 09

0300057 --> Sunday, 04 - 01

0300058 --> Sunday, 04 - 21

0300059 --> Sunday, 04 - 06

0300060 --> Sunday, 03 - 28

0300061 --> Sunday, 04 - 17

0300062 --> Sunday, 04 - 02

0300063 --> Sunday, 03 - 25

0300064 --> Sunday, 04 - 13

0300065 --> Sunday, 04 - 05

0300066 --> Sunday, 04 - 18

0300067 --> Sunday, 04 - 10

0300068 --> Sunday, 04 - 01

0300069 --> Sunday, 04 - 14

0300070 --> Sunday, 04 - 06

0300071 --> Sunday, 03 - 29

0300072 --> Sunday, 04 - 17

0300073 --> Sunday, 04 - 02

0300074 --> Sunday, 04 - 22

0300075 --> Sunday, 04 - 14

0300076 --> Sunday, 03 - 29

0300077 --> Sunday, 04 - 18

0300078 --> Sunday, 04 - 10

0300079 --> Sunday, 03 - 26

0300080 --> Sunday, 04 - 14

0300081 --> Sunday, 04 - 06

0300082 --> Sunday, 03 - 22

0300083 --> Sunday, 04 - 11

0300084 --> Sunday, 04 - 02

0300085 --> Sunday, 04 - 22

0300086 --> Sunday, 04 - 07

0300087 --> Sunday, 03 - 30

0300088 --> Sunday, 04 - 18

0300089 --> Sunday, 04 - 03

0300090 --> Sunday, 03 - 26

0300091 --> Sunday, 04 - 15

0300092 --> Sunday, 04 - 06

0300093 --> Sunday, 04 - 19

0300094 --> Sunday, 04 - 11

0300095 --> Sunday, 04 - 03

0300096 --> Sunday, 04 - 22

0300097 --> Sunday, 04 - 07

0300098 --> Sunday, 03 - 30

