Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2990000 through 2999999



2990000 --> Sunday, 03 - 26

2990001 --> Sunday, 04 - 15

2990002 --> Sunday, 04 - 07

2990003 --> Sunday, 03 - 23

2990004 --> Sunday, 04 - 11

2990005 --> Sunday, 04 - 03

2990006 --> Sunday, 04 - 23

2990007 --> Sunday, 04 - 08

2990008 --> Sunday, 03 - 30

2990009 --> Sunday, 04 - 19

2990010 --> Sunday, 04 - 11

2990011 --> Sunday, 03 - 27

2990012 --> Sunday, 04 - 15

2990013 --> Sunday, 04 - 07

2990014 --> Sunday, 04 - 20

2990015 --> Sunday, 04 - 12

2990016 --> Sunday, 04 - 03

2990017 --> Sunday, 04 - 23

2990018 --> Sunday, 04 - 08

2990019 --> Sunday, 03 - 31

2990020 --> Sunday, 04 - 19

2990021 --> Sunday, 04 - 04

2990022 --> Sunday, 03 - 27

2990023 --> Sunday, 04 - 16

2990024 --> Sunday, 03 - 31

2990025 --> Sunday, 04 - 20

2990026 --> Sunday, 04 - 12

2990027 --> Sunday, 03 - 28

2990028 --> Sunday, 04 - 16

2990029 --> Sunday, 04 - 08

2990030 --> Sunday, 03 - 24

2990031 --> Sunday, 04 - 13

2990032 --> Sunday, 04 - 04

2990033 --> Sunday, 04 - 24

2990034 --> Sunday, 04 - 09

2990035 --> Sunday, 04 - 01

2990036 --> Sunday, 04 - 20

2990037 --> Sunday, 04 - 12

2990038 --> Sunday, 03 - 28

2990039 --> Sunday, 04 - 17

2990040 --> Sunday, 04 - 08

2990041 --> Sunday, 03 - 24

2990042 --> Sunday, 04 - 13

2990043 --> Sunday, 04 - 05

2990044 --> Sunday, 04 - 24

2990045 --> Sunday, 04 - 09

2990046 --> Sunday, 04 - 01

2990047 --> Sunday, 04 - 21

2990048 --> Sunday, 04 - 05

2990049 --> Sunday, 03 - 28

2990050 --> Sunday, 04 - 17

2990051 --> Sunday, 04 - 02

2990052 --> Sunday, 04 - 21

2990053 --> Sunday, 04 - 13

2990054 --> Sunday, 03 - 29

2990055 --> Sunday, 04 - 18

2990056 --> Sunday, 04 - 09

2990057 --> Sunday, 04 - 01

2990058 --> Sunday, 04 - 14

2990059 --> Sunday, 04 - 06

2990060 --> Sunday, 03 - 28

2990061 --> Sunday, 04 - 17

2990062 --> Sunday, 04 - 02

2990063 --> Sunday, 04 - 22

2990064 --> Sunday, 04 - 13

2990065 --> Sunday, 03 - 29

2990066 --> Sunday, 04 - 18

2990067 --> Sunday, 04 - 10

2990068 --> Sunday, 03 - 25

2990069 --> Sunday, 04 - 14

2990070 --> Sunday, 04 - 06

2990071 --> Sunday, 04 - 19

2990072 --> Sunday, 04 - 10

2990073 --> Sunday, 04 - 02

2990074 --> Sunday, 04 - 22
