Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2380000 through 2389999



2380000 --> Sunday, 04 - 09

2380001 --> Sunday, 04 - 01

2380002 --> Sunday, 04 - 21

2380003 --> Sunday, 04 - 06

2380004 --> Sunday, 03 - 28

2380005 --> Sunday, 04 - 17

2380006 --> Sunday, 04 - 02

2380007 --> Sunday, 04 - 22

2380008 --> Sunday, 04 - 13

2380009 --> Sunday, 03 - 29

2380010 --> Sunday, 04 - 18

2380011 --> Sunday, 04 - 10

2380012 --> Sunday, 04 - 01

2380013 --> Sunday, 04 - 14

2380014 --> Sunday, 04 - 06

2380015 --> Sunday, 03 - 29

2380016 --> Sunday, 04 - 10

2380017 --> Sunday, 04 - 02

2380018 --> Sunday, 04 - 22

2380019 --> Sunday, 04 - 07

2380020 --> Sunday, 03 - 29

2380021 --> Sunday, 04 - 18

2380022 --> Sunday, 04 - 10

2380023 --> Sunday, 03 - 26

2380024 --> Sunday, 04 - 14

2380025 --> Sunday, 04 - 06

2380026 --> Sunday, 04 - 19

2380027 --> Sunday, 04 - 11

2380028 --> Sunday, 04 - 02

2380029 --> Sunday, 04 - 22

2380030 --> Sunday, 04 - 07

2380031 --> Sunday, 03 - 30

2380032 --> Sunday, 04 - 18

2380033 --> Sunday, 04 - 03

2380034 --> Sunday, 03 - 26

2380035 --> Sunday, 04 - 15

2380036 --> Sunday, 03 - 30

2380037 --> Sunday, 04 - 19

2380038 --> Sunday, 04 - 11

2380039 --> Sunday, 03 - 27

2380040 --> Sunday, 04 - 15

2380041 --> Sunday, 04 - 07

2380042 --> Sunday, 03 - 30

2380043 --> Sunday, 04 - 12

2380044 --> Sunday, 04 - 03

2380045 --> Sunday, 04 - 23

2380046 --> Sunday, 04 - 15

2380047 --> Sunday, 03 - 31

2380048 --> Sunday, 04 - 19

2380049 --> Sunday, 04 - 11

2380050 --> Sunday, 03 - 27

2380051 --> Sunday, 04 - 16

2380052 --> Sunday, 04 - 07

2380053 --> Sunday, 03 - 23

2380054 --> Sunday, 04 - 12

2380055 --> Sunday, 04 - 04

2380056 --> Sunday, 04 - 23

2380057 --> Sunday, 04 - 08

2380058 --> Sunday, 03 - 31

2380059 --> Sunday, 04 - 20

2380060 --> Sunday, 04 - 04

2380061 --> Sunday, 03 - 27

2380062 --> Sunday, 04 - 16

2380063 --> Sunday, 04 - 01

2380064 --> Sunday, 04 - 20

2380065 --> Sunday, 04 - 12

2380066 --> Sunday, 04 - 04

2380067 --> Sunday, 04 - 17

2380068 --> Sunday, 04 - 08

2380069 --> Sunday, 03 - 31

2380070 --> Sunday, 04 - 20

2380071 --> Sunday, 04 - 05

2380072 --> Sunday, 03 - 27

2380073 --> Sunday, 04 - 16

2380074 --> Sunday, 04 - 01

2380075 --> Sunday, 04 - 21

2380076 --> Sunday, 04 - 12

2380077 --> Sunday, 03 - 28

2380078 --> Sunday, 04 - 17

2380079 --> Sunday, 04 - 09

2380080 --> Sunday, 03 - 24

2380081 --> Sunday, 04 - 13

2380082 --> Sunday, 04 - 05

2380083 --> Sunday, 04 - 25

2380084 --> Sunday, 04 - 09

2380085 --> Sunday, 04 - 01

2380086 --> Sunday, 04 - 21

2380087 --> Sunday, 04 - 06

2380088 --> Sunday, 03 - 28

2380089 --> Sunday, 04 - 17

2380090 --> Sunday, 04 - 09

2380091 --> Sunday, 03 - 25

2380092 --> Sunday, 04 - 13

2380093 --> Sunday, 04 - 05

2380094 --> Sunday, 04 - 18

2380095 --> Sunday, 04 - 10

2380096 --> Sunday, 04 - 01

2380097 --> Sunday, 04 - 21

2380098 --> Sunday, 04 - 06

2380099 --> Sunday, 03 - 29

2380100 --> Sunday, 04 - 18

2380101 --> Sunday, 04 - 03

2380102 --> Sunday, 03 - 26

2380103 --> Sunday, 04 - 15

2380104 --> Sunday, 03 - 30

2380105 --> Sunday, 04 - 19

2380106 --> Sunday, 04 - 11

2380107 --> Sunday, 03 - 27

2380108 --> Sunday, 04 - 15

2380109 --> Sunday, 04 - 07

2380110 --> Sunday, 03 - 30

2380111 --> Sunday, 04 - 12

2380112 --> Sunday, 04 - 03

2380113 --> Sunday, 04 - 23

2380114 --> Sunday, 04 - 08

2380115 --> Sunday, 03 - 31

2380116 --> Sunday, 04 - 19

2380117 --> Sunday, 04 - 11

2380118 --> Sunday, 03 - 27

2380119 --> Sunday, 04 - 16

2380120 --> Sunday, 04 - 07

2380121 --> Sunday, 03 - 23

2380122 --> Sunday, 04 - 12

2380123 --> Sunday, 04 - 04

2380124 --> Sunday, 04 - 23

2380125 --> Sunday, 04 - 08

2380126 --> Sunday, 03 - 31

2380127 --> Sunday, 04 - 20

2380128 --> Sunday, 04 - 04

2380129 --> Sunday, 03 - 27

2380130 --> Sunday, 04 - 16

2380131 --> Sunday, 04 - 01

2380132 --> Sunday, 04 - 20

2380133 --> Sunday, 04 - 12

2380134 --> Sunday, 03 - 28

2380135 --> Sunday, 04 - 17

2380136 --> Sunday, 04 - 08

2380137 --> Sunday, 03 - 31

2380138 --> Sunday, 04 - 13

2380139 --> Sunday, 04 - 05

2380140 --> Sunday, 03 - 27

2380141 --> Sunday, 04 - 16

2380142 --> Sunday, 04 - 01

2380143 --> Sunday, 04 - 21

2380144 --> Sunday, 04 - 12

2380145 --> Sunday, 03 - 28

2380146 --> Sunday, 04 - 17

2380147 --> Sunday, 04 - 09

2380148 --> Sunday, 03 - 24

2380149 --> Sunday, 04 - 13

2380150 --> Sunday, 04 - 05

2380151 --> Sunday, 04 - 25

2380152 --> Sunday, 04 - 09

2380153 --> Sunday, 04 - 01

2380154 --> Sunday, 04 - 21

2380155 --> Sunday, 04 - 06

2380156 --> Sunday, 03 - 28

2380157 --> Sunday, 04 - 17

2380158 --> Sunday, 04 - 02

2380159 --> Sunday, 03 - 25

2380160 --> Sunday, 04 - 13

2380161 --> Sunday, 04 - 05

2380162 --> Sunday, 04 - 18

2380163 --> Sunday, 04 - 10

2380164 --> Sunday, 04 - 01

2380165 --> Sunday, 04 - 21

2380166 --> Sunday, 04 - 06

2380167 --> Sunday, 03 - 29

2380168 --> Sunday, 04 - 17

2380169 --> Sunday, 04 - 02

2380170 --> Sunday, 04 - 22

2380171 --> Sunday, 04 - 14

2380172 --> Sunday, 03 - 29

2380173 --> Sunday, 04 - 18

2380174 --> Sunday, 04 - 10

2380175 --> Sunday, 03 - 26

2380176 --> Sunday, 04 - 14

2380177 --> Sunday, 04 - 06

2380178 --> Sunday, 03 - 22

2380179 --> Sunday, 04 - 11

2380180 --> Sunday, 04 - 02

2380181 --> Sunday, 04 - 22

2380182 --> Sunday, 04 - 07

2380183 --> Sunday, 03 - 30

2380184 --> Sunday, 04 - 18

2380185 --> Sunday, 04 - 10

2380186 --> Sunday, 03 - 26

2380187 --> Sunday, 04 - 15

2380188 --> Sunday, 04 - 06

2380189 --> Sunday, 04 - 19

2380190 --> Sunday, 04 - 11

2380191 --> Sunday, 04 - 03

2380192 --> Sunday, 04 - 22

2380193 --> Sunday, 04 - 07

2380194 --> Sunday, 03 - 30

2380195 --> Sunday, 04 - 19

2380196 --> Sunday, 04 - 03

2380197 --> Sunday, 03 - 26

2380198 --> Sunday, 04 - 15

2380199 --> Sunday, 03 - 31

2380200 --> Sunday, 04 - 20

2380201 --> Sunday, 04 - 12

2380202 --> Sunday, 03 - 28

2380203 --> Sunday, 04 - 17

2380204 --> Sunday, 04 - 08

2380205 --> Sunday, 03 - 24

2380206 --> Sunday, 04 - 13

2380207 --> Sunday, 04 - 05

2380208 --> Sunday, 04 - 24

2380209 --> Sunday, 04 - 09

2380210 --> Sunday, 04 - 01

2380211 --> Sunday, 04 - 21

2380212 --> Sunday, 04 - 05

2380213 --> Sunday, 03 - 28

2380214 --> Sunday, 04 - 17

2380215 --> Sunday, 04 - 02

2380216 --> Sunday, 03 - 24

2380217 --> Sunday, 04 - 13

2380218 --> Sunday, 04 - 05

2380219 --> Sunday, 04 - 18

2380220 --> Sunday, 04 - 09

2380221 --> Sunday, 04 - 01

2380222 --> Sunday, 04 - 21

2380223 --> Sunday, 04 - 06

2380224 --> Sunday, 03 - 28

2380225 --> Sunday, 04 - 17

2380226 --> Sunday, 04 - 02

2380227 --> Sunday, 04 - 22

2380228 --> Sunday, 04 - 13

2380229 --> Sunday, 03 - 29

2380230 --> Sunday, 04 - 18

2380231 --> Sunday, 04 - 10

2380232 --> Sunday, 03 - 25

2380233 --> Sunday, 04 - 14

2380234 --> Sunday, 04 - 06

2380235 --> Sunday, 03 - 22

2380236 --> Sunday, 04 - 10

2380237 --> Sunday, 04 - 02

2380238 --> Sunday, 04 - 22

2380239 --> Sunday, 04 - 07

2380240 --> Sunday, 03 - 29

2380241 --> Sunday, 04 - 18

2380242 --> Sunday, 04 - 10

2380243 --> Sunday, 03 - 26

2380244 --> Sunday, 04 - 14

2380245 --> Sunday, 04 - 06

2380246 --> Sunday, 04 - 19

2380247 --> Sunday, 04 - 11

2380248 --> Sunday, 04 - 02

2380249 --> Sunday, 04 - 22

2380250 --> Sunday, 04 - 07

2380251 --> Sunday, 03 - 30

2380252 --> Sunday, 04 - 18

2380253 --> Sunday, 04 - 03

2380254 --> Sunday, 03 - 26

2380255 --> Sunday, 04 - 15

2380256 --> Sunday, 03 - 30

2380257 --> Sunday, 04 - 19

2380258 --> Sunday, 04 - 11

2380259 --> Sunday, 03 - 27

2380260 --> Sunday, 04 - 15

2380261 --> Sunday, 04 - 07

2380262 --> Sunday, 03 - 30

2380263 --> Sunday, 04 - 12

2380264 --> Sunday, 04 - 03

2380265 --> Sunday, 04 - 23

2380266 --> Sunday, 04 - 08

2380267 --> Sunday, 03 - 31

2380268 --> Sunday, 04 - 19

2380269 --> Sunday, 04 - 11

2380270 --> Sunday, 03 - 27

2380271 --> Sunday, 04 - 16

2380272 --> Sunday, 04 - 07

2380273 --> Sunday, 03 - 23

2380274 --> Sunday, 04 - 12

2380275 --> Sunday, 04 - 04

2380276 --> Sunday, 04 - 23

2380277 --> Sunday, 04 - 08

2380278 --> Sunday, 03 - 31

2380279 --> Sunday, 04 - 20

2380280 --> Sunday, 04 - 04

2380281 --> Sunday, 03 - 27

2380282 --> Sunday, 04 - 16

2380283 --> Sunday, 04 - 01

2380284 --> Sunday, 04 - 20

2380285 --> Sunday, 04 - 12

2380286 --> Sunday, 03 - 28

2380287 --> Sunday, 04 - 17

2380288 --> Sunday, 04 - 08

2380289 --> Sunday, 03 - 31

2380290 --> Sunday, 04 - 13

2380291 --> Sunday, 04 - 05

2380292 --> Sunday, 03 - 27

2380293 --> Sunday, 04 - 16

2380294 --> Sunday, 04 - 01

2380295 --> Sunday, 04 - 21

2380296 --> Sunday, 04 - 12

2380297 --> Sunday, 03 - 28

2380298 --> Sunday, 04 - 17

2380299 --> Sunday, 04 - 09

2380300 --> Sunday, 03 - 25

2380301 --> Sunday, 04 - 14

2380302 --> Sunday, 04 - 06

2380303 --> Sunday, 04 - 19

2380304 --> Sunday, 04 - 10

2380305 --> Sunday, 04 - 02

2380306 --> Sunday, 04 - 22

2380307 --> Sunday, 04 - 07

2380308 --> Sunday, 03 - 29

2380309 --> Sunday, 04 - 18

2380310 --> Sunday, 04 - 03

2380311 --> Sunday, 03 - 26

2380312 --> Sunday, 04 - 14

2380313 --> Sunday, 04 - 06

2380314 --> Sunday, 04 - 19

2380315 --> Sunday, 04 - 11

2380316 --> Sunday, 04 - 02

2380317 --> Sunday, 04 - 22

2380318 --> Sunday, 04 - 07

2380319 --> Sunday, 03 - 30

2380320 --> Sunday, 04 - 18

2380321 --> Sunday, 04 - 03

2380322 --> Sunday, 04 - 23

2380323 --> Sunday, 04 - 15

2380324 --> Sunday, 03 - 30

2380325 --> Sunday, 04 - 19

2380326 --> Sunday, 04 - 11

2380327 --> Sunday, 03 - 27

2380328 --> Sunday, 04 - 15

2380329 --> Sunday, 04 - 07

2380330 --> Sunday, 03 - 23

2380331 --> Sunday, 04 - 12

2380332 --> Sunday, 04 - 03

2380333 --> Sunday, 04 - 23

2380334 --> Sunday, 04 - 08

2380335 --> Sunday, 03 - 31

2380336 --> Sunday, 04 - 19

2380337 --> Sunday, 04 - 11

2380338 --> Sunday, 03 - 27

2380339 --> Sunday, 04 - 16

2380340 --> Sunday, 04 - 07

2380341 --> Sunday, 04 - 20

2380342 --> Sunday, 04 - 12

2380343 --> Sunday, 04 - 04

2380344 --> Sunday, 04 - 23

2380345 --> Sunday, 04 - 08

2380346 --> Sunday, 03 - 31

2380347 --> Sunday, 04 - 20

2380348 --> Sunday, 04 - 04

2380349 --> Sunday, 03 - 27

2380350 --> Sunday, 04 - 16

2380351 --> Sunday, 04 - 01

2380352 --> Sunday, 04 - 20

2380353 --> Sunday, 04 - 12

2380354 --> Sunday, 03 - 28

2380355 --> Sunday, 04 - 17

2380356 --> Sunday, 04 - 08

