Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5030000 through 5039999



5030000 --> Sunday, 04 - 09

5030001 --> Sunday, 04 - 01

5030002 --> Sunday, 04 - 21

5030003 --> Sunday, 04 - 06

5030004 --> Sunday, 03 - 28

5030005 --> Sunday, 04 - 17

5030006 --> Sunday, 04 - 02

5030007 --> Sunday, 03 - 25

5030008 --> Sunday, 04 - 13

5030009 --> Sunday, 04 - 05

5030010 --> Sunday, 04 - 18

5030011 --> Sunday, 04 - 10

5030012 --> Sunday, 04 - 01

5030013 --> Sunday, 04 - 21

5030014 --> Sunday, 04 - 06

5030015 --> Sunday, 03 - 29

5030016 --> Sunday, 04 - 17

5030017 --> Sunday, 04 - 02

5030018 --> Sunday, 04 - 22

5030019 --> Sunday, 04 - 14

5030020 --> Sunday, 03 - 29

5030021 --> Sunday, 04 - 18

5030022 --> Sunday, 04 - 10

5030023 --> Sunday, 03 - 26

5030024 --> Sunday, 04 - 14

5030025 --> Sunday, 04 - 06

5030026 --> Sunday, 03 - 22

5030027 --> Sunday, 04 - 11

5030028 --> Sunday, 04 - 02

5030029 --> Sunday, 04 - 22

5030030 --> Sunday, 04 - 07

5030031 --> Sunday, 03 - 30

5030032 --> Sunday, 04 - 18

5030033 --> Sunday, 04 - 10

5030034 --> Sunday, 03 - 26

5030035 --> Sunday, 04 - 15

5030036 --> Sunday, 04 - 06

5030037 --> Sunday, 04 - 19

5030038 --> Sunday, 04 - 11

5030039 --> Sunday, 04 - 03

5030040 --> Sunday, 04 - 22

5030041 --> Sunday, 04 - 07

5030042 --> Sunday, 03 - 30

5030043 --> Sunday, 04 - 19

5030044 --> Sunday, 04 - 03

5030045 --> Sunday, 03 - 26

5030046 --> Sunday, 04 - 15

5030047 --> Sunday, 03 - 31

5030048 --> Sunday, 04 - 19

5030049 --> Sunday, 04 - 11

5030050 --> Sunday, 03 - 27

5030051 --> Sunday, 04 - 16

5030052 --> Sunday, 04 - 07

5030053 --> Sunday, 03 - 30

5030054 --> Sunday, 04 - 12

5030055 --> Sunday, 04 - 04

5030056 --> Sunday, 04 - 23

5030057 --> Sunday, 04 - 15

5030058 --> Sunday, 03 - 31

5030059 --> Sunday, 04 - 20

5030060 --> Sunday, 04 - 11

5030061 --> Sunday, 03 - 27

5030062 --> Sunday, 04 - 16

5030063 --> Sunday, 04 - 08

5030064 --> Sunday, 03 - 23

5030065 --> Sunday, 04 - 12

5030066 --> Sunday, 04 - 04

5030067 --> Sunday, 04 - 24

5030068 --> Sunday, 04 - 08

5030069 --> Sunday, 03 - 31

5030070 --> Sunday, 04 - 20

5030071 --> Sunday, 04 - 05

5030072 --> Sunday, 03 - 27

5030073 --> Sunday, 04 - 16

5030074 --> Sunday, 04 - 01

5030075 --> Sunday, 04 - 21

5030076 --> Sunday, 04 - 12

5030077 --> Sunday, 04 - 04

5030078 --> Sunday, 04 - 17

5030079 --> Sunday, 04 - 09

5030080 --> Sunday, 03 - 31

5030081 --> Sunday, 04 - 13

5030082 --> Sunday, 04 - 05

5030083 --> Sunday, 03 - 28

5030084 --> Sunday, 04 - 16

5030085 --> Sunday, 04 - 01

5030086 --> Sunday, 04 - 21

5030087 --> Sunday, 04 - 13

5030088 --> Sunday, 03 - 28

5030089 --> Sunday, 04 - 17

5030090 --> Sunday, 04 - 09

5030091 --> Sunday, 03 - 25

5030092 --> Sunday, 04 - 13

5030093 --> Sunday, 04 - 05

5030094 --> Sunday, 04 - 25

5030095 --> Sunday, 04 - 10

5030096 --> Sunday, 04 - 01

5030097 --> Sunday, 04 - 21

5030098 --> Sunday, 04 - 06

5030099 --> Sunday, 03 - 29

5030100 --> Sunday, 04 - 18

5030101 --> Sunday, 04 - 03

5030102 --> Sunday, 03 - 26

5030103 --> Sunday, 04 - 15

5030104 --> Sunday, 04 - 06

5030105 --> Sunday, 04 - 19

5030106 --> Sunday, 04 - 11

5030107 --> Sunday, 04 - 03

5030108 --> Sunday, 04 - 22

5030109 --> Sunday, 04 - 07

5030110 --> Sunday, 03 - 30

5030111 --> Sunday, 04 - 19

5030112 --> Sunday, 04 - 03

5030113 --> Sunday, 03 - 26

5030114 --> Sunday, 04 - 15

5030115 --> Sunday, 03 - 31

5030116 --> Sunday, 04 - 19

5030117 --> Sunday, 04 - 11

5030118 --> Sunday, 03 - 27

5030119 --> Sunday, 04 - 16

5030120 --> Sunday, 04 - 07

5030121 --> Sunday, 03 - 23

5030122 --> Sunday, 04 - 12

5030123 --> Sunday, 04 - 04

5030124 --> Sunday, 04 - 23

5030125 --> Sunday, 04 - 08

5030126 --> Sunday, 03 - 31

5030127 --> Sunday, 04 - 20

5030128 --> Sunday, 04 - 11

5030129 --> Sunday, 03 - 27

5030130 --> Sunday, 04 - 16

5030131 --> Sunday, 04 - 08

5030132 --> Sunday, 03 - 23

5030133 --> Sunday, 04 - 12

5030134 --> Sunday, 04 - 04

5030135 --> Sunday, 04 - 24

5030136 --> Sunday, 04 - 08

5030137 --> Sunday, 03 - 31

5030138 --> Sunday, 04 - 20

5030139 --> Sunday, 04 - 05

5030140 --> Sunday, 03 - 27

5030141 --> Sunday, 04 - 16

5030142 --> Sunday, 04 - 01

5030143 --> Sunday, 04 - 21

5030144 --> Sunday, 04 - 12

5030145 --> Sunday, 03 - 28

5030146 --> Sunday, 04 - 17

5030147 --> Sunday, 04 - 09

5030148 --> Sunday, 03 - 31

5030149 --> Sunday, 04 - 13

5030150 --> Sunday, 04 - 05

5030151 --> Sunday, 03 - 28

5030152 --> Sunday, 04 - 16

5030153 --> Sunday, 04 - 01

5030154 --> Sunday, 04 - 21

5030155 --> Sunday, 04 - 06

5030156 --> Sunday, 03 - 28

5030157 --> Sunday, 04 - 17

5030158 --> Sunday, 04 - 09

5030159 --> Sunday, 03 - 25

5030160 --> Sunday, 04 - 13

5030161 --> Sunday, 04 - 05

5030162 --> Sunday, 04 - 25

5030163 --> Sunday, 04 - 10

5030164 --> Sunday, 04 - 01

5030165 --> Sunday, 04 - 21

5030166 --> Sunday, 04 - 06

5030167 --> Sunday, 03 - 29

5030168 --> Sunday, 04 - 17

5030169 --> Sunday, 04 - 02

5030170 --> Sunday, 03 - 25

5030171 --> Sunday, 04 - 14

5030172 --> Sunday, 04 - 05

5030173 --> Sunday, 04 - 18

5030174 --> Sunday, 04 - 10

5030175 --> Sunday, 03 - 26

5030176 --> Sunday, 04 - 14

5030177 --> Sunday, 04 - 06

5030178 --> Sunday, 03 - 29

