Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0780000 through 0789999



0780000 --> Sunday, 04 - 23

0780001 --> Sunday, 04 - 08

0780002 --> Sunday, 03 - 31

0780003 --> Sunday, 04 - 20

0780004 --> Sunday, 04 - 04

0780005 --> Sunday, 03 - 27

0780006 --> Sunday, 04 - 16

0780007 --> Sunday, 04 - 01

0780008 --> Sunday, 04 - 20

0780009 --> Sunday, 04 - 12

0780010 --> Sunday, 03 - 28

0780011 --> Sunday, 04 - 17

0780012 --> Sunday, 04 - 08

0780013 --> Sunday, 03 - 31

0780014 --> Sunday, 04 - 13

0780015 --> Sunday, 04 - 05

0780016 --> Sunday, 03 - 27

0780017 --> Sunday, 04 - 16

0780018 --> Sunday, 04 - 01

0780019 --> Sunday, 04 - 21

0780020 --> Sunday, 04 - 12

0780021 --> Sunday, 03 - 28

0780022 --> Sunday, 04 - 17

0780023 --> Sunday, 04 - 09

0780024 --> Sunday, 03 - 24

0780025 --> Sunday, 04 - 13

0780026 --> Sunday, 04 - 05

0780027 --> Sunday, 04 - 25

0780028 --> Sunday, 04 - 09

0780029 --> Sunday, 04 - 01

0780030 --> Sunday, 04 - 21

0780031 --> Sunday, 04 - 06

0780032 --> Sunday, 03 - 28

0780033 --> Sunday, 04 - 17

0780034 --> Sunday, 04 - 02

0780035 --> Sunday, 03 - 25

0780036 --> Sunday, 04 - 13

0780037 --> Sunday, 04 - 05

0780038 --> Sunday, 04 - 18

0780039 --> Sunday, 04 - 10

0780040 --> Sunday, 04 - 01

0780041 --> Sunday, 04 - 21

0780042 --> Sunday, 04 - 06

0780043 --> Sunday, 03 - 29

0780044 --> Sunday, 04 - 17

0780045 --> Sunday, 04 - 02

0780046 --> Sunday, 04 - 22

0780047 --> Sunday, 04 - 14

0780048 --> Sunday, 03 - 29

0780049 --> Sunday, 04 - 18

0780050 --> Sunday, 04 - 10

0780051 --> Sunday, 03 - 26

0780052 --> Sunday, 04 - 14

0780053 --> Sunday, 04 - 06

0780054 --> Sunday, 03 - 22

0780055 --> Sunday, 04 - 11

0780056 --> Sunday, 04 - 02

0780057 --> Sunday, 04 - 22

0780058 --> Sunday, 04 - 07

0780059 --> Sunday, 03 - 30

0780060 --> Sunday, 04 - 18

0780061 --> Sunday, 04 - 10

0780062 --> Sunday, 03 - 26

0780063 --> Sunday, 04 - 15

0780064 --> Sunday, 04 - 06

0780065 --> Sunday, 04 - 19

0780066 --> Sunday, 04 - 11

0780067 --> Sunday, 04 - 03

0780068 --> Sunday, 04 - 22

0780069 --> Sunday, 04 - 07

0780070 --> Sunday, 03 - 30

0780071 --> Sunday, 04 - 19

0780072 --> Sunday, 04 - 03

0780073 --> Sunday, 03 - 26

0780074 --> Sunday, 04 - 15

0780075 --> Sunday, 03 - 31

0780076 --> Sunday, 04 - 19

0780077 --> Sunday, 04 - 11

0780078 --> Sunday, 03 - 27

0780079 --> Sunday, 04 - 16

0780080 --> Sunday, 04 - 07

0780081 --> Sunday, 03 - 30

0780082 --> Sunday, 04 - 12

0780083 --> Sunday, 04 - 04

0780084 --> Sunday, 04 - 23

0780085 --> Sunday, 04 - 08

0780086 --> Sunday, 03 - 31

0780087 --> Sunday, 04 - 20

0780088 --> Sunday, 04 - 11

0780089 --> Sunday, 03 - 27

0780090 --> Sunday, 04 - 16

0780091 --> Sunday, 04 - 08

0780092 --> Sunday, 03 - 23

0780093 --> Sunday, 04 - 12

0780094 --> Sunday, 04 - 04

0780095 --> Sunday, 04 - 24

0780096 --> Sunday, 04 - 08

0780097 --> Sunday, 03 - 31

0780098 --> Sunday, 04 - 20

0780099 --> Sunday, 04 - 05

0780100 --> Sunday, 03 - 28

0780101 --> Sunday, 04 - 17

0780102 --> Sunday, 04 - 02

0780103 --> Sunday, 04 - 22

0780104 --> Sunday, 04 - 13

0780105 --> Sunday, 03 - 29

0780106 --> Sunday, 04 - 18

0780107 --> Sunday, 04 - 10

0780108 --> Sunday, 04 - 01

0780109 --> Sunday, 04 - 14

0780110 --> Sunday, 04 - 06

0780111 --> Sunday, 03 - 29

0780112 --> Sunday, 04 - 17

0780113 --> Sunday, 04 - 02

0780114 --> Sunday, 04 - 22

0780115 --> Sunday, 04 - 14

0780116 --> Sunday, 03 - 29

0780117 --> Sunday, 04 - 18

0780118 --> Sunday, 04 - 10

0780119 --> Sunday, 03 - 26

0780120 --> Sunday, 04 - 14

0780121 --> Sunday, 04 - 06

0780122 --> Sunday, 04 - 19

0780123 --> Sunday, 04 - 11

0780124 --> Sunday, 04 - 02

0780125 --> Sunday, 04 - 22

0780126 --> Sunday, 04 - 07

0780127 --> Sunday, 03 - 30

0780128 --> Sunday, 04 - 18

0780129 --> Sunday, 04 - 03

0780130 --> Sunday, 03 - 26

0780131 --> Sunday, 04 - 15

0780132 --> Sunday, 04 - 06

0780133 --> Sunday, 04 - 19

0780134 --> Sunday, 04 - 11

0780135 --> Sunday, 04 - 03

0780136 --> Sunday, 04 - 22

0780137 --> Sunday, 04 - 07

0780138 --> Sunday, 03 - 30

0780139 --> Sunday, 04 - 19

0780140 --> Sunday, 04 - 03

0780141 --> Sunday, 04 - 23

0780142 --> Sunday, 04 - 15

0780143 --> Sunday, 03 - 31

0780144 --> Sunday, 04 - 19

0780145 --> Sunday, 04 - 11

0780146 --> Sunday, 03 - 27

0780147 --> Sunday, 04 - 16

0780148 --> Sunday, 04 - 07

0780149 --> Sunday, 03 - 23

0780150 --> Sunday, 04 - 12

0780151 --> Sunday, 04 - 04

0780152 --> Sunday, 04 - 23

0780153 --> Sunday, 04 - 08

0780154 --> Sunday, 03 - 31

0780155 --> Sunday, 04 - 20

0780156 --> Sunday, 04 - 11

0780157 --> Sunday, 03 - 27

0780158 --> Sunday, 04 - 16

0780159 --> Sunday, 04 - 01

0780160 --> Sunday, 04 - 20

0780161 --> Sunday, 04 - 12

0780162 --> Sunday, 04 - 04

0780163 --> Sunday, 04 - 17

0780164 --> Sunday, 04 - 08

0780165 --> Sunday, 03 - 31

0780166 --> Sunday, 04 - 20

0780167 --> Sunday, 04 - 05

0780168 --> Sunday, 03 - 27

0780169 --> Sunday, 04 - 16

0780170 --> Sunday, 04 - 01

0780171 --> Sunday, 04 - 21

0780172 --> Sunday, 04 - 12

0780173 --> Sunday, 03 - 28

0780174 --> Sunday, 04 - 17

0780175 --> Sunday, 04 - 09

0780176 --> Sunday, 03 - 31

0780177 --> Sunday, 04 - 13

0780178 --> Sunday, 04 - 05

0780179 --> Sunday, 04 - 25

0780180 --> Sunday, 04 - 09

0780181 --> Sunday, 04 - 01

0780182 --> Sunday, 04 - 21

0780183 --> Sunday, 04 - 06

0780184 --> Sunday, 03 - 28

0780185 --> Sunday, 04 - 17

0780186 --> Sunday, 04 - 09

0780187 --> Sunday, 03 - 25

0780188 --> Sunday, 04 - 13

0780189 --> Sunday, 04 - 05

0780190 --> Sunday, 04 - 18

0780191 --> Sunday, 04 - 10

0780192 --> Sunday, 04 - 01

0780193 --> Sunday, 04 - 21

0780194 --> Sunday, 04 - 06

0780195 --> Sunday, 03 - 29

0780196 --> Sunday, 04 - 17

0780197 --> Sunday, 04 - 02

0780198 --> Sunday, 04 - 22

0780199 --> Sunday, 04 - 14

0780200 --> Sunday, 03 - 30

0780201 --> Sunday, 04 - 19

0780202 --> Sunday, 04 - 11

0780203 --> Sunday, 03 - 27

0780204 --> Sunday, 04 - 15

0780205 --> Sunday, 04 - 07

0780206 --> Sunday, 03 - 23

0780207 --> Sunday, 04 - 12

0780208 --> Sunday, 04 - 03

0780209 --> Sunday, 04 - 23

0780210 --> Sunday, 04 - 08

0780211 --> Sunday, 03 - 31

0780212 --> Sunday, 04 - 19

0780213 --> Sunday, 04 - 11

0780214 --> Sunday, 03 - 27

0780215 --> Sunday, 04 - 16

0780216 --> Sunday, 04 - 07

0780217 --> Sunday, 04 - 20

0780218 --> Sunday, 04 - 12

0780219 --> Sunday, 04 - 04

0780220 --> Sunday, 04 - 23

0780221 --> Sunday, 04 - 08

0780222 --> Sunday, 03 - 31

0780223 --> Sunday, 04 - 20

0780224 --> Sunday, 04 - 04

0780225 --> Sunday, 03 - 27

0780226 --> Sunday, 04 - 16

0780227 --> Sunday, 04 - 01

0780228 --> Sunday, 04 - 20

0780229 --> Sunday, 04 - 12

0780230 --> Sunday, 03 - 28

0780231 --> Sunday, 04 - 17

0780232 --> Sunday, 04 - 08

0780233 --> Sunday, 03 - 31

0780234 --> Sunday, 04 - 13

0780235 --> Sunday, 04 - 05

0780236 --> Sunday, 04 - 24

0780237 --> Sunday, 04 - 09

0780238 --> Sunday, 04 - 01

0780239 --> Sunday, 04 - 21

0780240 --> Sunday, 04 - 12

0780241 --> Sunday, 03 - 28

0780242 --> Sunday, 04 - 17

0780243 --> Sunday, 04 - 09

0780244 --> Sunday, 03 - 24

