Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0280000 through 0289999



0280000 --> Sunday, 04 - 16

0280001 --> Sunday, 04 - 08

0280002 --> Sunday, 03 - 24

0280003 --> Sunday, 04 - 13

0280004 --> Sunday, 04 - 04

0280005 --> Sunday, 04 - 24

0280006 --> Sunday, 04 - 09

0280007 --> Sunday, 04 - 01

0280008 --> Sunday, 04 - 20

0280009 --> Sunday, 04 - 05

0280010 --> Sunday, 03 - 28

0280011 --> Sunday, 04 - 17

0280012 --> Sunday, 04 - 01

0280013 --> Sunday, 04 - 21

0280014 --> Sunday, 04 - 13

0280015 --> Sunday, 03 - 29

0280016 --> Sunday, 04 - 17

0280017 --> Sunday, 04 - 09

0280018 --> Sunday, 04 - 01

0280019 --> Sunday, 04 - 14

0280020 --> Sunday, 04 - 05

0280021 --> Sunday, 03 - 28

0280022 --> Sunday, 04 - 10

0280023 --> Sunday, 04 - 02

0280024 --> Sunday, 04 - 21

0280025 --> Sunday, 04 - 13

0280026 --> Sunday, 03 - 29

0280027 --> Sunday, 04 - 18

0280028 --> Sunday, 04 - 09

0280029 --> Sunday, 03 - 25

0280030 --> Sunday, 04 - 14

0280031 --> Sunday, 04 - 06

0280032 --> Sunday, 04 - 25

0280033 --> Sunday, 04 - 10

0280034 --> Sunday, 04 - 02

0280035 --> Sunday, 04 - 22

0280036 --> Sunday, 04 - 06

0280037 --> Sunday, 03 - 29

0280038 --> Sunday, 04 - 18

0280039 --> Sunday, 04 - 03

0280040 --> Sunday, 03 - 25

0280041 --> Sunday, 04 - 14

0280042 --> Sunday, 03 - 30

0280043 --> Sunday, 04 - 19

0280044 --> Sunday, 04 - 10

0280045 --> Sunday, 04 - 02

0280046 --> Sunday, 04 - 15

0280047 --> Sunday, 04 - 07

0280048 --> Sunday, 03 - 29

0280049 --> Sunday, 04 - 18

0280050 --> Sunday, 04 - 03

0280051 --> Sunday, 04 - 23

0280052 --> Sunday, 04 - 14

0280053 --> Sunday, 03 - 30

0280054 --> Sunday, 04 - 19

0280055 --> Sunday, 04 - 11

0280056 --> Sunday, 03 - 26

0280057 --> Sunday, 04 - 15

0280058 --> Sunday, 04 - 07

0280059 --> Sunday, 03 - 23

0280060 --> Sunday, 04 - 11

0280061 --> Sunday, 04 - 03

0280062 --> Sunday, 04 - 23

0280063 --> Sunday, 04 - 08

0280064 --> Sunday, 03 - 30

0280065 --> Sunday, 04 - 19

0280066 --> Sunday, 04 - 04

0280067 --> Sunday, 03 - 27

0280068 --> Sunday, 04 - 15

0280069 --> Sunday, 04 - 07

0280070 --> Sunday, 04 - 20

0280071 --> Sunday, 04 - 12

0280072 --> Sunday, 04 - 03

0280073 --> Sunday, 04 - 23

0280074 --> Sunday, 04 - 08

0280075 --> Sunday, 03 - 31

0280076 --> Sunday, 04 - 19

0280077 --> Sunday, 04 - 04

0280078 --> Sunday, 03 - 27

0280079 --> Sunday, 04 - 16

0280080 --> Sunday, 03 - 31

0280081 --> Sunday, 04 - 20

0280082 --> Sunday, 04 - 12

0280083 --> Sunday, 03 - 28

0280084 --> Sunday, 04 - 16

0280085 --> Sunday, 04 - 08

0280086 --> Sunday, 03 - 24

0280087 --> Sunday, 04 - 13

0280088 --> Sunday, 04 - 04

0280089 --> Sunday, 04 - 24

0280090 --> Sunday, 04 - 09

0280091 --> Sunday, 04 - 01

0280092 --> Sunday, 04 - 20

0280093 --> Sunday, 04 - 12

0280094 --> Sunday, 03 - 28

0280095 --> Sunday, 04 - 17

0280096 --> Sunday, 04 - 08

0280097 --> Sunday, 03 - 24

0280098 --> Sunday, 04 - 13

0280099 --> Sunday, 04 - 05

0280100 --> Sunday, 04 - 25

0280101 --> Sunday, 04 - 10

0280102 --> Sunday, 04 - 02

0280103 --> Sunday, 04 - 22

0280104 --> Sunday, 04 - 06

0280105 --> Sunday, 03 - 29

0280106 --> Sunday, 04 - 18

0280107 --> Sunday, 04 - 03

0280108 --> Sunday, 03 - 25

0280109 --> Sunday, 04 - 14

0280110 --> Sunday, 03 - 30

0280111 --> Sunday, 04 - 19

0280112 --> Sunday, 04 - 10

0280113 --> Sunday, 04 - 02

0280114 --> Sunday, 04 - 15

0280115 --> Sunday, 04 - 07

0280116 --> Sunday, 03 - 29

0280117 --> Sunday, 04 - 11

0280118 --> Sunday, 04 - 03

0280119 --> Sunday, 04 - 23

0280120 --> Sunday, 04 - 14

0280121 --> Sunday, 03 - 30

0280122 --> Sunday, 04 - 19

0280123 --> Sunday, 04 - 11

0280124 --> Sunday, 03 - 26

0280125 --> Sunday, 04 - 15

0280126 --> Sunday, 04 - 07

0280127 --> Sunday, 03 - 23

0280128 --> Sunday, 04 - 11

0280129 --> Sunday, 04 - 03

0280130 --> Sunday, 04 - 23

0280131 --> Sunday, 04 - 08

0280132 --> Sunday, 03 - 30

0280133 --> Sunday, 04 - 19

0280134 --> Sunday, 04 - 04

0280135 --> Sunday, 03 - 27

0280136 --> Sunday, 04 - 15

0280137 --> Sunday, 03 - 31

0280138 --> Sunday, 04 - 20

0280139 --> Sunday, 04 - 12

0280140 --> Sunday, 04 - 03

0280141 --> Sunday, 04 - 16

0280142 --> Sunday, 04 - 08

0280143 --> Sunday, 03 - 31

0280144 --> Sunday, 04 - 19

0280145 --> Sunday, 04 - 04

0280146 --> Sunday, 03 - 27

0280147 --> Sunday, 04 - 16

0280148 --> Sunday, 03 - 31

0280149 --> Sunday, 04 - 20

0280150 --> Sunday, 04 - 12

0280151 --> Sunday, 03 - 28

0280152 --> Sunday, 04 - 16

0280153 --> Sunday, 04 - 08

0280154 --> Sunday, 03 - 24

0280155 --> Sunday, 04 - 13

0280156 --> Sunday, 04 - 04

0280157 --> Sunday, 04 - 24

0280158 --> Sunday, 04 - 09

0280159 --> Sunday, 04 - 01

0280160 --> Sunday, 04 - 20

0280161 --> Sunday, 04 - 05

0280162 --> Sunday, 03 - 28

0280163 --> Sunday, 04 - 17

0280164 --> Sunday, 04 - 08

0280165 --> Sunday, 03 - 24

0280166 --> Sunday, 04 - 13

0280167 --> Sunday, 04 - 05

0280168 --> Sunday, 04 - 24

0280169 --> Sunday, 04 - 09

0280170 --> Sunday, 04 - 01

0280171 --> Sunday, 04 - 21

0280172 --> Sunday, 04 - 05

0280173 --> Sunday, 03 - 28

0280174 --> Sunday, 04 - 17

0280175 --> Sunday, 04 - 02

0280176 --> Sunday, 04 - 21

0280177 --> Sunday, 04 - 13

0280178 --> Sunday, 03 - 29

0280179 --> Sunday, 04 - 18

0280180 --> Sunday, 04 - 09

0280181 --> Sunday, 03 - 25

0280182 --> Sunday, 04 - 14

0280183 --> Sunday, 04 - 06

0280184 --> Sunday, 03 - 28

0280185 --> Sunday, 04 - 10

0280186 --> Sunday, 04 - 02

0280187 --> Sunday, 04 - 22

0280188 --> Sunday, 04 - 13

0280189 --> Sunday, 03 - 29

0280190 --> Sunday, 04 - 18

0280191 --> Sunday, 04 - 10

0280192 --> Sunday, 03 - 25

0280193 --> Sunday, 04 - 14

0280194 --> Sunday, 04 - 06

0280195 --> Sunday, 04 - 19

0280196 --> Sunday, 04 - 10

0280197 --> Sunday, 04 - 02

0280198 --> Sunday, 04 - 22

0280199 --> Sunday, 04 - 07

0280200 --> Sunday, 03 - 30

0280201 --> Sunday, 04 - 19

0280202 --> Sunday, 04 - 04

0280203 --> Sunday, 03 - 27

0280204 --> Sunday, 04 - 15

0280205 --> Sunday, 03 - 31

0280206 --> Sunday, 04 - 20

0280207 --> Sunday, 04 - 12

0280208 --> Sunday, 03 - 27

0280209 --> Sunday, 04 - 16

0280210 --> Sunday, 04 - 08

0280211 --> Sunday, 03 - 24

0280212 --> Sunday, 04 - 12

0280213 --> Sunday, 04 - 04

0280214 --> Sunday, 04 - 24

0280215 --> Sunday, 04 - 09

0280216 --> Sunday, 03 - 31

0280217 --> Sunday, 04 - 20

0280218 --> Sunday, 04 - 05

0280219 --> Sunday, 03 - 28

0280220 --> Sunday, 04 - 16

0280221 --> Sunday, 04 - 08

0280222 --> Sunday, 03 - 24

0280223 --> Sunday, 04 - 13

0280224 --> Sunday, 04 - 04

0280225 --> Sunday, 04 - 24

0280226 --> Sunday, 04 - 09

0280227 --> Sunday, 04 - 01

0280228 --> Sunday, 04 - 20

0280229 --> Sunday, 04 - 05

0280230 --> Sunday, 03 - 28

0280231 --> Sunday, 04 - 17

0280232 --> Sunday, 04 - 01

0280233 --> Sunday, 04 - 21

0280234 --> Sunday, 04 - 13

0280235 --> Sunday, 03 - 29

0280236 --> Sunday, 04 - 17

0280237 --> Sunday, 04 - 09

0280238 --> Sunday, 03 - 25

0280239 --> Sunday, 04 - 14

0280240 --> Sunday, 04 - 05

0280241 --> Sunday, 03 - 28

0280242 --> Sunday, 04 - 10

0280243 --> Sunday, 04 - 02

0280244 --> Sunday, 04 - 21

0280245 --> Sunday, 04 - 13

0280246 --> Sunday, 03 - 29

0280247 --> Sunday, 04 - 18

0280248 --> Sunday, 04 - 09

0280249 --> Sunday, 03 - 25

0280250 --> Sunday, 04 - 14

0280251 --> Sunday, 04 - 06

0280252 --> Sunday, 04 - 25

0280253 --> Sunday, 04 - 10

0280254 --> Sunday, 04 - 02

0280255 --> Sunday, 04 - 22

0280256 --> Sunday, 04 - 06

0280257 --> Sunday, 03 - 29

0280258 --> Sunday, 04 - 18

0280259 --> Sunday, 04 - 03

0280260 --> Sunday, 03 - 25

0280261 --> Sunday, 04 - 14

0280262 --> Sunday, 03 - 30

0280263 --> Sunday, 04 - 19

0280264 --> Sunday, 04 - 10

0280265 --> Sunday, 04 - 02

0280266 --> Sunday, 04 - 15

0280267 --> Sunday, 04 - 07

0280268 --> Sunday, 03 - 29

0280269 --> Sunday, 04 - 11

0280270 --> Sunday, 04 - 03

0280271 --> Sunday, 04 - 23

0280272 --> Sunday, 04 - 14

0280273 --> Sunday, 03 - 30

0280274 --> Sunday, 04 - 19

0280275 --> Sunday, 04 - 11

0280276 --> Sunday, 03 - 26

0280277 --> Sunday, 04 - 15

0280278 --> Sunday, 04 - 07

0280279 --> Sunday, 03 - 23

0280280 --> Sunday, 04 - 11

0280281 --> Sunday, 04 - 03

0280282 --> Sunday, 04 - 23

0280283 --> Sunday, 04 - 08

0280284 --> Sunday, 03 - 30

0280285 --> Sunday, 04 - 19

0280286 --> Sunday, 04 - 04

0280287 --> Sunday, 03 - 27

0280288 --> Sunday, 04 - 15

0280289 --> Sunday, 03 - 31

0280290 --> Sunday, 04 - 20

0280291 --> Sunday, 04 - 12

0280292 --> Sunday, 04 - 03

0280293 --> Sunday, 04 - 16

0280294 --> Sunday, 04 - 08

0280295 --> Sunday, 03 - 31

0280296 --> Sunday, 04 - 19

0280297 --> Sunday, 04 - 04

0280298 --> Sunday, 03 - 27

0280299 --> Sunday, 04 - 16

0280300 --> Sunday, 04 - 01

0280301 --> Sunday, 04 - 21

0280302 --> Sunday, 04 - 13

0280303 --> Sunday, 03 - 29

0280304 --> Sunday, 04 - 17

0280305 --> Sunday, 04 - 09

0280306 --> Sunday, 03 - 25

0280307 --> Sunday, 04 - 14

0280308 --> Sunday, 04 - 05

0280309 --> Sunday, 04 - 25

0280310 --> Sunday, 04 - 10

0280311 --> Sunday, 04 - 02

0280312 --> Sunday, 04 - 21

0280313 --> Sunday, 04 - 06

0280314 --> Sunday, 03 - 29

0280315 --> Sunday, 04 - 18

0280316 --> Sunday, 04 - 09

0280317 --> Sunday, 03 - 25

0280318 --> Sunday, 04 - 14

0280319 --> Sunday, 04 - 06

0280320 --> Sunday, 04 - 18

0280321 --> Sunday, 04 - 10

0280322 --> Sunday, 04 - 02

0280323 --> Sunday, 04 - 22

0280324 --> Sunday, 04 - 06

0280325 --> Sunday, 03 - 29

0280326 --> Sunday, 04 - 18

0280327 --> Sunday, 04 - 03

0280328 --> Sunday, 04 - 22

0280329 --> Sunday, 04 - 14

0280330 --> Sunday, 03 - 30

0280331 --> Sunday, 04 - 19

0280332 --> Sunday, 04 - 10

0280333 --> Sunday, 03 - 26

0280334 --> Sunday, 04 - 15

0280335 --> Sunday, 04 - 07

0280336 --> Sunday, 03 - 29

0280337 --> Sunday, 04 - 11

0280338 --> Sunday, 04 - 03

0280339 --> Sunday, 04 - 23

0280340 --> Sunday, 04 - 14

0280341 --> Sunday, 03 - 30

0280342 --> Sunday, 04 - 19

0280343 --> Sunday, 04 - 11

0280344 --> Sunday, 03 - 26

0280345 --> Sunday, 04 - 15

0280346 --> Sunday, 04 - 07

0280347 --> Sunday, 04 - 20

0280348 --> Sunday, 04 - 11

0280349 --> Sunday, 04 - 03

0280350 --> Sunday, 04 - 23

0280351 --> Sunday, 04 - 08

0280352 --> Sunday, 03 - 30

0280353 --> Sunday, 04 - 19

0280354 --> Sunday, 04 - 04

0280355 --> Sunday, 03 - 27

0280356 --> Sunday, 04 - 15

0280357 --> Sunday, 03 - 31

0280358 --> Sunday, 04 - 20

0280359 --> Sunday, 04 - 12

0280360 --> Sunday, 04 - 03

0280361 --> Sunday, 04 - 16

0280362 --> Sunday, 04 - 08

0280363 --> Sunday, 03 - 31

0280364 --> Sunday, 04 - 12

0280365 --> Sunday, 04 - 04

0280366 --> Sunday, 04 - 24

0280367 --> Sunday, 04 - 09

0280368 --> Sunday, 03 - 31

0280369 --> Sunday, 04 - 20

0280370 --> Sunday, 04 - 12

0280371 --> Sunday, 03 - 28

0280372 --> Sunday, 04 - 16

0280373 --> Sunday, 04 - 08

0280374 --> Sunday, 03 - 24

0280375 --> Sunday, 04 - 13

0280376 --> Sunday, 04 - 04

0280377 --> Sunday, 04 - 24

0280378 --> Sunday, 04 - 09

0280379 --> Sunday, 04 - 01

0280380 --> Sunday, 04 - 20

0280381 --> Sunday, 04 - 05

0280382 --> Sunday, 03 - 28

0280383 --> Sunday, 04 - 17

0280384 --> Sunday, 04 - 01

0280385 --> Sunday, 04 - 21

0280386 --> Sunday, 04 - 13

0280387 --> Sunday, 03 - 29

0280388 --> Sunday, 04 - 17

0280389 --> Sunday, 04 - 09

0280390 --> Sunday, 04 - 01

0280391 --> Sunday, 04 - 14

0280392 --> Sunday, 04 - 05

0280393 --> Sunday, 03 - 28

0280394 --> Sunday, 04 - 17

0280395 --> Sunday, 04 - 02

0280396 --> Sunday, 04 - 21

0280397 --> Sunday, 04 - 13

0280398 --> Sunday, 03 - 29

0280399 --> Sunday, 04 - 18

0280400 --> Sunday, 04 - 09

0280401 --> Sunday, 03 - 25

0280402 --> Sunday, 04 - 14

0280403 --> Sunday, 04 - 06

0280404 --> Sunday, 04 - 25

0280405 --> Sunday, 04 - 10

0280406 --> Sunday, 04 - 02

0280407 --> Sunday, 04 - 22

0280408 --> Sunday, 04 - 06

0280409 --> Sunday, 03 - 29

0280410 --> Sunday, 04 - 18

0280411 --> Sunday, 04 - 03

0280412 --> Sunday, 03 - 25

0280413 --> Sunday, 04 - 14

0280414 --> Sunday, 04 - 06

0280415 --> Sunday, 04 - 19

0280416 --> Sunday, 04 - 10

0280417 --> Sunday, 04 - 02

0280418 --> Sunday, 04 - 22

0280419 --> Sunday, 04 - 07

0280420 --> Sunday, 03 - 29

0280421 --> Sunday, 04 - 18

0280422 --> Sunday, 04 - 03

0280423 --> Sunday, 04 - 23

0280424 --> Sunday, 04 - 14

0280425 --> Sunday, 03 - 30

0280426 --> Sunday, 04 - 19

0280427 --> Sunday, 04 - 11

0280428 --> Sunday, 03 - 26

0280429 --> Sunday, 04 - 15

0280430 --> Sunday, 04 - 07

0280431 --> Sunday, 03 - 23

0280432 --> Sunday, 04 - 11

0280433 --> Sunday, 04 - 03

0280434 --> Sunday, 04 - 23

0280435 --> Sunday, 04 - 08

0280436 --> Sunday, 03 - 30

0280437 --> Sunday, 04 - 19

0280438 --> Sunday, 04 - 11

0280439 --> Sunday, 03 - 27

0280440 --> Sunday, 04 - 15

0280441 --> Sunday, 04 - 07

0280442 --> Sunday, 04 - 20

0280443 --> Sunday, 04 - 12

0280444 --> Sunday, 04 - 03

0280445 --> Sunday, 04 - 23

0280446 --> Sunday, 04 - 08

0280447 --> Sunday, 03 - 31

0280448 --> Sunday, 04 - 19

0280449 --> Sunday, 04 - 04

0280450 --> Sunday, 03 - 27

0280451 --> Sunday, 04 - 16

0280452 --> Sunday, 03 - 31

0280453 --> Sunday, 04 - 20

0280454 --> Sunday, 04 - 12

0280455 --> Sunday, 03 - 28

0280456 --> Sunday, 04 - 16

0280457 --> Sunday, 04 - 08

0280458 --> Sunday, 03 - 31

0280459 --> Sunday, 04 - 13

0280460 --> Sunday, 04 - 04

0280461 --> Sunday, 04 - 24

0280462 --> Sunday, 04 - 09

0280463 --> Sunday, 04 - 01

0280464 --> Sunday, 04 - 20

0280465 --> Sunday, 04 - 12

0280466 --> Sunday, 03 - 28

0280467 --> Sunday, 04 - 17

0280468 --> Sunday, 04 - 08

0280469 --> Sunday, 03 - 24

0280470 --> Sunday, 04 - 13

0280471 --> Sunday, 04 - 05

0280472 --> Sunday, 04 - 24

0280473 --> Sunday, 04 - 09

0280474 --> Sunday, 04 - 01

0280475 --> Sunday, 04 - 21

0280476 --> Sunday, 04 - 05

0280477 --> Sunday, 03 - 28

0280478 --> Sunday, 04 - 17

0280479 --> Sunday, 04 - 02

0280480 --> Sunday, 04 - 21

0280481 --> Sunday, 04 - 13

0280482 --> Sunday, 03 - 29

0280483 --> Sunday, 04 - 18

0280484 --> Sunday, 04 - 09

0280485 --> Sunday, 04 - 01

0280486 --> Sunday, 04 - 14

