Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3050000 through 3059999



3050000 --> Sunday, 04 - 09

3050001 --> Sunday, 03 - 25

3050002 --> Sunday, 04 - 14

3050003 --> Sunday, 04 - 06

3050004 --> Sunday, 03 - 28

3050005 --> Sunday, 04 - 10

3050006 --> Sunday, 04 - 02

3050007 --> Sunday, 04 - 22

3050008 --> Sunday, 04 - 13

3050009 --> Sunday, 03 - 29

3050010 --> Sunday, 04 - 18

3050011 --> Sunday, 04 - 10

3050012 --> Sunday, 03 - 25

3050013 --> Sunday, 04 - 14

3050014 --> Sunday, 04 - 06

3050015 --> Sunday, 04 - 19

3050016 --> Sunday, 04 - 10

3050017 --> Sunday, 04 - 02

3050018 --> Sunday, 04 - 22

3050019 --> Sunday, 04 - 07

3050020 --> Sunday, 03 - 29

3050021 --> Sunday, 04 - 18

3050022 --> Sunday, 04 - 03

3050023 --> Sunday, 03 - 26

3050024 --> Sunday, 04 - 14

3050025 --> Sunday, 03 - 30

3050026 --> Sunday, 04 - 19

3050027 --> Sunday, 04 - 11

3050028 --> Sunday, 04 - 02

3050029 --> Sunday, 04 - 15

3050030 --> Sunday, 04 - 07

3050031 --> Sunday, 03 - 30

3050032 --> Sunday, 04 - 11

3050033 --> Sunday, 04 - 03

3050034 --> Sunday, 04 - 23

3050035 --> Sunday, 04 - 08

3050036 --> Sunday, 03 - 30

3050037 --> Sunday, 04 - 19

3050038 --> Sunday, 04 - 11

3050039 --> Sunday, 03 - 27

3050040 --> Sunday, 04 - 15

3050041 --> Sunday, 04 - 07

3050042 --> Sunday, 03 - 23

3050043 --> Sunday, 04 - 12

3050044 --> Sunday, 04 - 03

3050045 --> Sunday, 04 - 23

3050046 --> Sunday, 04 - 08

3050047 --> Sunday, 03 - 31

3050048 --> Sunday, 04 - 19

3050049 --> Sunday, 04 - 04

3050050 --> Sunday, 03 - 27

3050051 --> Sunday, 04 - 16

3050052 --> Sunday, 03 - 31

3050053 --> Sunday, 04 - 20

