Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0320000 through 0329999



0320000 --> Sunday, 04 - 16

0320001 --> Sunday, 04 - 01

0320002 --> Sunday, 04 - 21

0320003 --> Sunday, 04 - 13

0320004 --> Sunday, 03 - 28

0320005 --> Sunday, 04 - 17

0320006 --> Sunday, 04 - 09

0320007 --> Sunday, 03 - 25

0320008 --> Sunday, 04 - 13

0320009 --> Sunday, 04 - 05

0320010 --> Sunday, 04 - 25

0320011 --> Sunday, 04 - 10

0320012 --> Sunday, 04 - 01

0320013 --> Sunday, 04 - 21

0320014 --> Sunday, 04 - 06

0320015 --> Sunday, 03 - 29

0320016 --> Sunday, 04 - 17

0320017 --> Sunday, 04 - 02

0320018 --> Sunday, 03 - 25

0320019 --> Sunday, 04 - 14

0320020 --> Sunday, 04 - 05

0320021 --> Sunday, 04 - 18

0320022 --> Sunday, 04 - 10

0320023 --> Sunday, 04 - 02

0320024 --> Sunday, 04 - 21

0320025 --> Sunday, 04 - 06

0320026 --> Sunday, 03 - 29

0320027 --> Sunday, 04 - 18

0320028 --> Sunday, 04 - 02

0320029 --> Sunday, 04 - 22

0320030 --> Sunday, 04 - 14

0320031 --> Sunday, 03 - 30

0320032 --> Sunday, 04 - 18

0320033 --> Sunday, 04 - 10

0320034 --> Sunday, 03 - 26

0320035 --> Sunday, 04 - 15

0320036 --> Sunday, 04 - 06

0320037 --> Sunday, 03 - 22

0320038 --> Sunday, 04 - 11

0320039 --> Sunday, 04 - 03

0320040 --> Sunday, 04 - 22

0320041 --> Sunday, 04 - 07

0320042 --> Sunday, 03 - 30

0320043 --> Sunday, 04 - 19

0320044 --> Sunday, 04 - 10

0320045 --> Sunday, 03 - 26

0320046 --> Sunday, 04 - 15

0320047 --> Sunday, 04 - 07

0320048 --> Sunday, 04 - 19

0320049 --> Sunday, 04 - 11

0320050 --> Sunday, 04 - 03

0320051 --> Sunday, 04 - 23

0320052 --> Sunday, 04 - 07

0320053 --> Sunday, 03 - 30

0320054 --> Sunday, 04 - 19

0320055 --> Sunday, 04 - 04

0320056 --> Sunday, 03 - 26

0320057 --> Sunday, 04 - 15

0320058 --> Sunday, 03 - 31

0320059 --> Sunday, 04 - 20

0320060 --> Sunday, 04 - 11

0320061 --> Sunday, 03 - 27

0320062 --> Sunday, 04 - 16

0320063 --> Sunday, 04 - 08

0320064 --> Sunday, 03 - 30

0320065 --> Sunday, 04 - 12

0320066 --> Sunday, 04 - 04

0320067 --> Sunday, 04 - 24

0320068 --> Sunday, 04 - 15

0320069 --> Sunday, 03 - 31

0320070 --> Sunday, 04 - 20

0320071 --> Sunday, 04 - 12

0320072 --> Sunday, 03 - 27

0320073 --> Sunday, 04 - 16

0320074 --> Sunday, 04 - 08

0320075 --> Sunday, 03 - 24

0320076 --> Sunday, 04 - 12

0320077 --> Sunday, 04 - 04

0320078 --> Sunday, 04 - 24

0320079 --> Sunday, 04 - 09

0320080 --> Sunday, 03 - 31

0320081 --> Sunday, 04 - 20

0320082 --> Sunday, 04 - 05

0320083 --> Sunday, 03 - 28

0320084 --> Sunday, 04 - 16

0320085 --> Sunday, 04 - 01

0320086 --> Sunday, 04 - 21

0320087 --> Sunday, 04 - 13

0320088 --> Sunday, 04 - 04

0320089 --> Sunday, 04 - 17

0320090 --> Sunday, 04 - 09

0320091 --> Sunday, 04 - 01

0320092 --> Sunday, 04 - 20

0320093 --> Sunday, 04 - 05

0320094 --> Sunday, 03 - 28

0320095 --> Sunday, 04 - 10

0320096 --> Sunday, 04 - 01

0320097 --> Sunday, 04 - 21

0320098 --> Sunday, 04 - 13

0320099 --> Sunday, 03 - 29

0320100 --> Sunday, 04 - 18

0320101 --> Sunday, 04 - 10

0320102 --> Sunday, 03 - 26

0320103 --> Sunday, 04 - 15

0320104 --> Sunday, 04 - 06

0320105 --> Sunday, 03 - 22

0320106 --> Sunday, 04 - 11

0320107 --> Sunday, 04 - 03

