Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3640000 through 3649999



3640000 --> Sunday, 04 - 16

3640001 --> Sunday, 04 - 01

3640002 --> Sunday, 04 - 21

3640003 --> Sunday, 04 - 06

3640004 --> Sunday, 03 - 28

3640005 --> Sunday, 04 - 17

3640006 --> Sunday, 04 - 09

3640007 --> Sunday, 03 - 25

3640008 --> Sunday, 04 - 13

3640009 --> Sunday, 04 - 05

3640010 --> Sunday, 04 - 25

3640011 --> Sunday, 04 - 10

3640012 --> Sunday, 04 - 01

3640013 --> Sunday, 04 - 21

3640014 --> Sunday, 04 - 06

3640015 --> Sunday, 03 - 29

3640016 --> Sunday, 04 - 17

3640017 --> Sunday, 04 - 02

3640018 --> Sunday, 03 - 25

3640019 --> Sunday, 04 - 14

3640020 --> Sunday, 03 - 29

3640021 --> Sunday, 04 - 18

3640022 --> Sunday, 04 - 10

3640023 --> Sunday, 03 - 26

3640024 --> Sunday, 04 - 14

3640025 --> Sunday, 04 - 06

3640026 --> Sunday, 03 - 29

3640027 --> Sunday, 04 - 11

3640028 --> Sunday, 04 - 02

3640029 --> Sunday, 04 - 22

3640030 --> Sunday, 04 - 14

3640031 --> Sunday, 03 - 30

3640032 --> Sunday, 04 - 18

3640033 --> Sunday, 04 - 10

3640034 --> Sunday, 03 - 26

3640035 --> Sunday, 04 - 15

3640036 --> Sunday, 04 - 06

3640037 --> Sunday, 03 - 22

3640038 --> Sunday, 04 - 11

3640039 --> Sunday, 04 - 03

3640040 --> Sunday, 04 - 22

3640041 --> Sunday, 04 - 07

3640042 --> Sunday, 03 - 30

3640043 --> Sunday, 04 - 19

3640044 --> Sunday, 04 - 03

3640045 --> Sunday, 03 - 26

3640046 --> Sunday, 04 - 15

3640047 --> Sunday, 03 - 31

3640048 --> Sunday, 04 - 19

3640049 --> Sunday, 04 - 11

3640050 --> Sunday, 04 - 03

3640051 --> Sunday, 04 - 16

3640052 --> Sunday, 04 - 07

3640053 --> Sunday, 03 - 30

3640054 --> Sunday, 04 - 19

3640055 --> Sunday, 04 - 04

3640056 --> Sunday, 03 - 26

3640057 --> Sunday, 04 - 15

3640058 --> Sunday, 03 - 31

3640059 --> Sunday, 04 - 20

3640060 --> Sunday, 04 - 11

3640061 --> Sunday, 03 - 27

3640062 --> Sunday, 04 - 16

3640063 --> Sunday, 04 - 08

3640064 --> Sunday, 03 - 23

3640065 --> Sunday, 04 - 12

3640066 --> Sunday, 04 - 04

3640067 --> Sunday, 04 - 24

3640068 --> Sunday, 04 - 08

3640069 --> Sunday, 03 - 31

3640070 --> Sunday, 04 - 20

3640071 --> Sunday, 04 - 05

3640072 --> Sunday, 03 - 27

3640073 --> Sunday, 04 - 16

3640074 --> Sunday, 04 - 08

3640075 --> Sunday, 03 - 24

3640076 --> Sunday, 04 - 12

3640077 --> Sunday, 04 - 04

3640078 --> Sunday, 04 - 17

3640079 --> Sunday, 04 - 09

3640080 --> Sunday, 03 - 31

3640081 --> Sunday, 04 - 20

3640082 --> Sunday, 04 - 05

3640083 --> Sunday, 03 - 28

3640084 --> Sunday, 04 - 16

3640085 --> Sunday, 04 - 01

3640086 --> Sunday, 04 - 21

3640087 --> Sunday, 04 - 13

3640088 --> Sunday, 03 - 28

3640089 --> Sunday, 04 - 17

3640090 --> Sunday, 04 - 09

3640091 --> Sunday, 03 - 25

3640092 --> Sunday, 04 - 13

3640093 --> Sunday, 04 - 05

3640094 --> Sunday, 03 - 28

3640095 --> Sunday, 04 - 10

3640096 --> Sunday, 04 - 01

3640097 --> Sunday, 04 - 21

3640098 --> Sunday, 04 - 06

3640099 --> Sunday, 03 - 29

3640100 --> Sunday, 04 - 18

3640101 --> Sunday, 04 - 10

3640102 --> Sunday, 03 - 26

