Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2490000 through 2499999



2490000 --> Sunday, 03 - 26

2490001 --> Sunday, 04 - 15

2490002 --> Sunday, 03 - 31

2490003 --> Sunday, 04 - 20

2490004 --> Sunday, 04 - 11

2490005 --> Sunday, 03 - 27

2490006 --> Sunday, 04 - 16

2490007 --> Sunday, 04 - 08

2490008 --> Sunday, 03 - 23

2490009 --> Sunday, 04 - 12

2490010 --> Sunday, 04 - 04

2490011 --> Sunday, 04 - 24

2490012 --> Sunday, 04 - 08

2490013 --> Sunday, 03 - 31

2490014 --> Sunday, 04 - 20

2490015 --> Sunday, 04 - 05

2490016 --> Sunday, 03 - 27

2490017 --> Sunday, 04 - 16

2490018 --> Sunday, 04 - 08

2490019 --> Sunday, 03 - 24

2490020 --> Sunday, 04 - 12

2490021 --> Sunday, 04 - 04

2490022 --> Sunday, 04 - 24

2490023 --> Sunday, 04 - 09

2490024 --> Sunday, 03 - 31

2490025 --> Sunday, 04 - 20

2490026 --> Sunday, 04 - 05

2490027 --> Sunday, 03 - 28

2490028 --> Sunday, 04 - 16

2490029 --> Sunday, 04 - 01

2490030 --> Sunday, 04 - 21

2490031 --> Sunday, 04 - 13

2490032 --> Sunday, 03 - 28

2490033 --> Sunday, 04 - 17

2490034 --> Sunday, 04 - 09

2490035 --> Sunday, 03 - 25

2490036 --> Sunday, 04 - 13

2490037 --> Sunday, 04 - 05

2490038 --> Sunday, 03 - 28

2490039 --> Sunday, 04 - 10

2490040 --> Sunday, 04 - 01

2490041 --> Sunday, 04 - 21

2490042 --> Sunday, 04 - 13

2490043 --> Sunday, 03 - 29

2490044 --> Sunday, 04 - 17

2490045 --> Sunday, 04 - 09

2490046 --> Sunday, 03 - 25

2490047 --> Sunday, 04 - 14

2490048 --> Sunday, 04 - 05

2490049 --> Sunday, 04 - 25

2490050 --> Sunday, 04 - 10

2490051 --> Sunday, 04 - 02

2490052 --> Sunday, 04 - 21

2490053 --> Sunday, 04 - 06

2490054 --> Sunday, 03 - 29

2490055 --> Sunday, 04 - 18

2490056 --> Sunday, 04 - 02

2490057 --> Sunday, 03 - 25

2490058 --> Sunday, 04 - 14

2490059 --> Sunday, 03 - 30

2490060 --> Sunday, 04 - 18

2490061 --> Sunday, 04 - 10

2490062 --> Sunday, 04 - 02

2490063 --> Sunday, 04 - 15

2490064 --> Sunday, 04 - 06

2490065 --> Sunday, 03 - 29

2490066 --> Sunday, 04 - 11

2490067 --> Sunday, 04 - 03

2490068 --> Sunday, 04 - 22

2490069 --> Sunday, 04 - 14

2490070 --> Sunday, 03 - 30

2490071 --> Sunday, 04 - 19

2490072 --> Sunday, 04 - 10

2490073 --> Sunday, 03 - 26

2490074 --> Sunday, 04 - 15

2490075 --> Sunday, 04 - 07

2490076 --> Sunday, 03 - 22

2490077 --> Sunday, 04 - 11

2490078 --> Sunday, 04 - 03

2490079 --> Sunday, 04 - 23

2490080 --> Sunday, 04 - 07

2490081 --> Sunday, 03 - 30

2490082 --> Sunday, 04 - 19

2490083 --> Sunday, 04 - 04

2490084 --> Sunday, 03 - 26

2490085 --> Sunday, 04 - 15

2490086 --> Sunday, 03 - 31

2490087 --> Sunday, 04 - 20

2490088 --> Sunday, 04 - 11

2490089 --> Sunday, 04 - 03

2490090 --> Sunday, 04 - 16

2490091 --> Sunday, 04 - 08

2490092 --> Sunday, 03 - 30

2490093 --> Sunday, 04 - 19

2490094 --> Sunday, 04 - 04

2490095 --> Sunday, 03 - 27

2490096 --> Sunday, 04 - 15

2490097 --> Sunday, 03 - 31

2490098 --> Sunday, 04 - 20

2490099 --> Sunday, 04 - 12

2490100 --> Sunday, 03 - 28

2490101 --> Sunday, 04 - 17

2490102 --> Sunday, 04 - 09

2490103 --> Sunday, 03 - 25

2490104 --> Sunday, 04 - 13

2490105 --> Sunday, 04 - 05

2490106 --> Sunday, 04 - 25

2490107 --> Sunday, 04 - 10

2490108 --> Sunday, 04 - 01

2490109 --> Sunday, 04 - 21

2490110 --> Sunday, 04 - 06

2490111 --> Sunday, 03 - 29

2490112 --> Sunday, 04 - 17

2490113 --> Sunday, 04 - 09

2490114 --> Sunday, 03 - 25

2490115 --> Sunday, 04 - 14

2490116 --> Sunday, 04 - 05

2490117 --> Sunday, 04 - 18

2490118 --> Sunday, 04 - 10

2490119 --> Sunday, 04 - 02

2490120 --> Sunday, 04 - 21

2490121 --> Sunday, 04 - 06

2490122 --> Sunday, 03 - 29

2490123 --> Sunday, 04 - 18

2490124 --> Sunday, 04 - 02

2490125 --> Sunday, 04 - 22

2490126 --> Sunday, 04 - 14

2490127 --> Sunday, 03 - 30

2490128 --> Sunday, 04 - 18

2490129 --> Sunday, 04 - 10

2490130 --> Sunday, 03 - 26

2490131 --> Sunday, 04 - 15

2490132 --> Sunday, 04 - 06

2490133 --> Sunday, 03 - 29

2490134 --> Sunday, 04 - 11

2490135 --> Sunday, 04 - 03

2490136 --> Sunday, 04 - 22

2490137 --> Sunday, 04 - 14

2490138 --> Sunday, 03 - 30

2490139 --> Sunday, 04 - 19

2490140 --> Sunday, 04 - 10

2490141 --> Sunday, 03 - 26

2490142 --> Sunday, 04 - 15

2490143 --> Sunday, 04 - 07

2490144 --> Sunday, 04 - 19

2490145 --> Sunday, 04 - 11

2490146 --> Sunday, 04 - 03

2490147 --> Sunday, 04 - 23

2490148 --> Sunday, 04 - 07

2490149 --> Sunday, 03 - 30

2490150 --> Sunday, 04 - 19

2490151 --> Sunday, 04 - 04

2490152 --> Sunday, 03 - 26

2490153 --> Sunday, 04 - 15

2490154 --> Sunday, 03 - 31

2490155 --> Sunday, 04 - 20

2490156 --> Sunday, 04 - 11

2490157 --> Sunday, 04 - 03

2490158 --> Sunday, 04 - 16

2490159 --> Sunday, 04 - 08

2490160 --> Sunday, 03 - 30

2490161 --> Sunday, 04 - 12

2490162 --> Sunday, 04 - 04

2490163 --> Sunday, 04 - 24

2490164 --> Sunday, 04 - 15

2490165 --> Sunday, 03 - 31

2490166 --> Sunday, 04 - 20

2490167 --> Sunday, 04 - 12

2490168 --> Sunday, 03 - 27

2490169 --> Sunday, 04 - 16

2490170 --> Sunday, 04 - 08

2490171 --> Sunday, 03 - 24

2490172 --> Sunday, 04 - 12

2490173 --> Sunday, 04 - 04

2490174 --> Sunday, 04 - 24

2490175 --> Sunday, 04 - 09

2490176 --> Sunday, 03 - 31

2490177 --> Sunday, 04 - 20

2490178 --> Sunday, 04 - 05

2490179 --> Sunday, 03 - 28

2490180 --> Sunday, 04 - 16

2490181 --> Sunday, 04 - 01

2490182 --> Sunday, 04 - 21

2490183 --> Sunday, 04 - 13

2490184 --> Sunday, 04 - 04

2490185 --> Sunday, 04 - 17

2490186 --> Sunday, 04 - 09

2490187 --> Sunday, 04 - 01

2490188 --> Sunday, 04 - 20

2490189 --> Sunday, 04 - 05

2490190 --> Sunday, 03 - 28

2490191 --> Sunday, 04 - 17

2490192 --> Sunday, 04 - 01

2490193 --> Sunday, 04 - 21

2490194 --> Sunday, 04 - 13

2490195 --> Sunday, 03 - 29

2490196 --> Sunday, 04 - 17

2490197 --> Sunday, 04 - 09

2490198 --> Sunday, 03 - 25

2490199 --> Sunday, 04 - 14

2490200 --> Sunday, 04 - 06

2490201 --> Sunday, 04 - 19

2490202 --> Sunday, 04 - 11

2490203 --> Sunday, 04 - 03

2490204 --> Sunday, 04 - 22

2490205 --> Sunday, 04 - 07

2490206 --> Sunday, 03 - 30

2490207 --> Sunday, 04 - 19

2490208 --> Sunday, 04 - 03

2490209 --> Sunday, 03 - 26

2490210 --> Sunday, 04 - 15

2490211 --> Sunday, 03 - 31

2490212 --> Sunday, 04 - 19

2490213 --> Sunday, 04 - 11

2490214 --> Sunday, 04 - 03

2490215 --> Sunday, 04 - 16

2490216 --> Sunday, 04 - 07

2490217 --> Sunday, 03 - 30

2490218 --> Sunday, 04 - 12

2490219 --> Sunday, 04 - 04

2490220 --> Sunday, 04 - 23

2490221 --> Sunday, 04 - 15

2490222 --> Sunday, 03 - 31

2490223 --> Sunday, 04 - 20

2490224 --> Sunday, 04 - 11

2490225 --> Sunday, 03 - 27

2490226 --> Sunday, 04 - 16

2490227 --> Sunday, 04 - 08

2490228 --> Sunday, 03 - 23

2490229 --> Sunday, 04 - 12

2490230 --> Sunday, 04 - 04

2490231 --> Sunday, 04 - 24

2490232 --> Sunday, 04 - 08

2490233 --> Sunday, 03 - 31

2490234 --> Sunday, 04 - 20

2490235 --> Sunday, 04 - 05

2490236 --> Sunday, 03 - 27

2490237 --> Sunday, 04 - 16

2490238 --> Sunday, 04 - 01

2490239 --> Sunday, 04 - 21

2490240 --> Sunday, 04 - 12

2490241 --> Sunday, 04 - 04

2490242 --> Sunday, 04 - 17

2490243 --> Sunday, 04 - 09

2490244 --> Sunday, 03 - 31

2490245 --> Sunday, 04 - 20

2490246 --> Sunday, 04 - 05

2490247 --> Sunday, 03 - 28

2490248 --> Sunday, 04 - 16

2490249 --> Sunday, 04 - 01

2490250 --> Sunday, 04 - 21

2490251 --> Sunday, 04 - 13

2490252 --> Sunday, 03 - 28

2490253 --> Sunday, 04 - 17

2490254 --> Sunday, 04 - 09

2490255 --> Sunday, 03 - 25

2490256 --> Sunday, 04 - 13

2490257 --> Sunday, 04 - 05

2490258 --> Sunday, 04 - 25

2490259 --> Sunday, 04 - 10

2490260 --> Sunday, 04 - 01

2490261 --> Sunday, 04 - 21

2490262 --> Sunday, 04 - 06

2490263 --> Sunday, 03 - 29

2490264 --> Sunday, 04 - 17

2490265 --> Sunday, 04 - 09

2490266 --> Sunday, 03 - 25

2490267 --> Sunday, 04 - 14

2490268 --> Sunday, 04 - 05

2490269 --> Sunday, 04 - 18

2490270 --> Sunday, 04 - 10

2490271 --> Sunday, 04 - 02

2490272 --> Sunday, 04 - 21

2490273 --> Sunday, 04 - 06

2490274 --> Sunday, 03 - 29

2490275 --> Sunday, 04 - 18

2490276 --> Sunday, 04 - 02

2490277 --> Sunday, 04 - 22

2490278 --> Sunday, 04 - 14

2490279 --> Sunday, 03 - 30

2490280 --> Sunday, 04 - 18

2490281 --> Sunday, 04 - 10

2490282 --> Sunday, 03 - 26

2490283 --> Sunday, 04 - 15

2490284 --> Sunday, 04 - 06

2490285 --> Sunday, 03 - 29

2490286 --> Sunday, 04 - 11

2490287 --> Sunday, 04 - 03

2490288 --> Sunday, 04 - 22

2490289 --> Sunday, 04 - 14

2490290 --> Sunday, 03 - 30

2490291 --> Sunday, 04 - 19

2490292 --> Sunday, 04 - 10

2490293 --> Sunday, 03 - 26

2490294 --> Sunday, 04 - 15

2490295 --> Sunday, 04 - 07

2490296 --> Sunday, 04 - 19

2490297 --> Sunday, 04 - 11

2490298 --> Sunday, 04 - 03

2490299 --> Sunday, 04 - 23

2490300 --> Sunday, 04 - 08

2490301 --> Sunday, 03 - 31

2490302 --> Sunday, 04 - 20

2490303 --> Sunday, 04 - 05

2490304 --> Sunday, 03 - 27

2490305 --> Sunday, 04 - 16

2490306 --> Sunday, 04 - 01

2490307 --> Sunday, 04 - 21

2490308 --> Sunday, 04 - 12

2490309 --> Sunday, 04 - 04

2490310 --> Sunday, 04 - 17

2490311 --> Sunday, 04 - 09

2490312 --> Sunday, 03 - 31

2490313 --> Sunday, 04 - 13

2490314 --> Sunday, 04 - 05

2490315 --> Sunday, 03 - 28

2490316 --> Sunday, 04 - 16

2490317 --> Sunday, 04 - 01

2490318 --> Sunday, 04 - 21

2490319 --> Sunday, 04 - 13

2490320 --> Sunday, 03 - 28

2490321 --> Sunday, 04 - 17

2490322 --> Sunday, 04 - 09

2490323 --> Sunday, 03 - 25

2490324 --> Sunday, 04 - 13

2490325 --> Sunday, 04 - 05

2490326 --> Sunday, 04 - 25

2490327 --> Sunday, 04 - 10

2490328 --> Sunday, 04 - 01

2490329 --> Sunday, 04 - 21

2490330 --> Sunday, 04 - 06

2490331 --> Sunday, 03 - 29

2490332 --> Sunday, 04 - 17

2490333 --> Sunday, 04 - 02

2490334 --> Sunday, 03 - 25

2490335 --> Sunday, 04 - 14

2490336 --> Sunday, 04 - 05

2490337 --> Sunday, 04 - 18

2490338 --> Sunday, 04 - 10

2490339 --> Sunday, 04 - 02

2490340 --> Sunday, 04 - 21

2490341 --> Sunday, 04 - 06

2490342 --> Sunday, 03 - 29

2490343 --> Sunday, 04 - 18

2490344 --> Sunday, 04 - 02

2490345 --> Sunday, 04 - 22

2490346 --> Sunday, 04 - 14

2490347 --> Sunday, 03 - 30

2490348 --> Sunday, 04 - 18

2490349 --> Sunday, 04 - 10

2490350 --> Sunday, 03 - 26

2490351 --> Sunday, 04 - 15

2490352 --> Sunday, 04 - 06

2490353 --> Sunday, 03 - 22

2490354 --> Sunday, 04 - 11

2490355 --> Sunday, 04 - 03

2490356 --> Sunday, 04 - 22

2490357 --> Sunday, 04 - 07

2490358 --> Sunday, 03 - 30

2490359 --> Sunday, 04 - 19

2490360 --> Sunday, 04 - 10

2490361 --> Sunday, 03 - 26

2490362 --> Sunday, 04 - 15

2490363 --> Sunday, 04 - 07

2490364 --> Sunday, 04 - 19

2490365 --> Sunday, 04 - 11

2490366 --> Sunday, 04 - 03

2490367 --> Sunday, 04 - 23

2490368 --> Sunday, 04 - 07

2490369 --> Sunday, 03 - 30

2490370 --> Sunday, 04 - 19

2490371 --> Sunday, 04 - 04

2490372 --> Sunday, 03 - 26

2490373 --> Sunday, 04 - 15

2490374 --> Sunday, 03 - 31

2490375 --> Sunday, 04 - 20

2490376 --> Sunday, 04 - 11

2490377 --> Sunday, 03 - 27

2490378 --> Sunday, 04 - 16

2490379 --> Sunday, 04 - 08

2490380 --> Sunday, 03 - 30

2490381 --> Sunday, 04 - 12

2490382 --> Sunday, 04 - 04

2490383 --> Sunday, 04 - 24

2490384 --> Sunday, 04 - 15

2490385 --> Sunday, 03 - 31

2490386 --> Sunday, 04 - 20

2490387 --> Sunday, 04 - 05

2490388 --> Sunday, 03 - 27

2490389 --> Sunday, 04 - 16

2490390 --> Sunday, 04 - 08

2490391 --> Sunday, 03 - 24

2490392 --> Sunday, 04 - 12

2490393 --> Sunday, 04 - 04

2490394 --> Sunday, 04 - 24

2490395 --> Sunday, 04 - 09

2490396 --> Sunday, 03 - 31

2490397 --> Sunday, 04 - 20

2490398 --> Sunday, 04 - 05

2490399 --> Sunday, 03 - 28

2490400 --> Sunday, 04 - 16

2490401 --> Sunday, 04 - 01

2490402 --> Sunday, 04 - 21

2490403 --> Sunday, 04 - 13

2490404 --> Sunday, 04 - 04

2490405 --> Sunday, 04 - 17

2490406 --> Sunday, 04 - 09

2490407 --> Sunday, 03 - 25

2490408 --> Sunday, 04 - 13

2490409 --> Sunday, 04 - 05

2490410 --> Sunday, 03 - 28

2490411 --> Sunday, 04 - 10

2490412 --> Sunday, 04 - 01

2490413 --> Sunday, 04 - 21

2490414 --> Sunday, 04 - 13

