Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0790000 through 0799999



0790000 --> Thursday, 05 - 04

0790001 --> Thursday, 05 - 24

0790002 --> Thursday, 05 - 16

0790003 --> Thursday, 05 - 01

0790004 --> Thursday, 05 - 20

0790005 --> Thursday, 05 - 12

0790006 --> Thursday, 06 - 01

0790007 --> Thursday, 05 - 17

0790008 --> Thursday, 05 - 08

0790009 --> Thursday, 05 - 28

0790010 --> Thursday, 05 - 13

0790011 --> Thursday, 05 - 05

0790012 --> Thursday, 05 - 24

0790013 --> Thursday, 05 - 16

0790014 --> Thursday, 05 - 29

0790015 --> Thursday, 05 - 21

0790016 --> Thursday, 05 - 12

0790017 --> Thursday, 06 - 01

0790018 --> Thursday, 05 - 17

0790019 --> Thursday, 05 - 09

0790020 --> Thursday, 05 - 28

0790021 --> Thursday, 05 - 13

0790022 --> Thursday, 05 - 05

0790023 --> Thursday, 05 - 25

0790024 --> Thursday, 05 - 09

0790025 --> Thursday, 05 - 29

0790026 --> Thursday, 05 - 21

0790027 --> Thursday, 05 - 06

0790028 --> Thursday, 05 - 25

0790029 --> Thursday, 05 - 17

0790030 --> Thursday, 05 - 02

0790031 --> Thursday, 05 - 22

0790032 --> Thursday, 05 - 13

0790033 --> Thursday, 06 - 02

0790034 --> Thursday, 05 - 18

0790035 --> Thursday, 05 - 10

0790036 --> Thursday, 05 - 29

0790037 --> Thursday, 05 - 21

0790038 --> Thursday, 05 - 06

0790039 --> Thursday, 05 - 26

0790040 --> Thursday, 05 - 17

0790041 --> Thursday, 05 - 02

0790042 --> Thursday, 05 - 22

0790043 --> Thursday, 05 - 14

0790044 --> Thursday, 06 - 02

0790045 --> Thursday, 05 - 18

0790046 --> Thursday, 05 - 10

0790047 --> Thursday, 05 - 30

0790048 --> Thursday, 05 - 14

0790049 --> Thursday, 05 - 06

0790050 --> Thursday, 05 - 26

0790051 --> Thursday, 05 - 11

0790052 --> Thursday, 05 - 30

0790053 --> Thursday, 05 - 22

0790054 --> Thursday, 05 - 07

0790055 --> Thursday, 05 - 27

0790056 --> Thursday, 05 - 18

0790057 --> Thursday, 05 - 10

0790058 --> Thursday, 05 - 23

0790059 --> Thursday, 05 - 15

0790060 --> Thursday, 05 - 06

0790061 --> Thursday, 05 - 19

0790062 --> Thursday, 05 - 11

0790063 --> Thursday, 05 - 31

0790064 --> Thursday, 05 - 22

0790065 --> Thursday, 05 - 07

0790066 --> Thursday, 05 - 27

0790067 --> Thursday, 05 - 19

0790068 --> Thursday, 05 - 03

0790069 --> Thursday, 05 - 23

0790070 --> Thursday, 05 - 15

0790071 --> Thursday, 05 - 28

0790072 --> Thursday, 05 - 19

0790073 --> Thursday, 05 - 11

0790074 --> Thursday, 05 - 31

0790075 --> Thursday, 05 - 16

0790076 --> Thursday, 05 - 07

0790077 --> Thursday, 05 - 27

0790078 --> Thursday, 05 - 12

0790079 --> Thursday, 05 - 04

0790080 --> Thursday, 05 - 23

0790081 --> Thursday, 05 - 08

0790082 --> Thursday, 05 - 28

0790083 --> Thursday, 05 - 20

0790084 --> Thursday, 05 - 11

0790085 --> Thursday, 05 - 24

0790086 --> Thursday, 05 - 16

0790087 --> Thursday, 05 - 08

0790088 --> Thursday, 05 - 27

0790089 --> Thursday, 05 - 12

0790090 --> Thursday, 06 - 01

0790091 --> Thursday, 05 - 24

0790092 --> Thursday, 05 - 08

0790093 --> Thursday, 05 - 28

0790094 --> Thursday, 05 - 20

0790095 --> Thursday, 05 - 05

0790096 --> Thursday, 05 - 24

0790097 --> Thursday, 05 - 16

0790098 --> Thursday, 05 - 01

0790099 --> Thursday, 05 - 21

0790100 --> Thursday, 05 - 13

0790101 --> Thursday, 06 - 02

0790102 --> Thursday, 05 - 18

0790103 --> Thursday, 05 - 10

0790104 --> Thursday, 05 - 29

0790105 --> Thursday, 05 - 14

0790106 --> Thursday, 05 - 06

0790107 --> Thursday, 05 - 26

0790108 --> Thursday, 05 - 17

0790109 --> Thursday, 05 - 02

0790110 --> Thursday, 05 - 22

0790111 --> Thursday, 05 - 14

0790112 --> Thursday, 06 - 02

0790113 --> Thursday, 05 - 18

0790114 --> Thursday, 05 - 10

0790115 --> Thursday, 05 - 23

0790116 --> Thursday, 05 - 14

0790117 --> Thursday, 05 - 06

0790118 --> Thursday, 05 - 26

0790119 --> Thursday, 05 - 11

0790120 --> Thursday, 05 - 30

0790121 --> Thursday, 05 - 22

0790122 --> Thursday, 05 - 07

0790123 --> Thursday, 05 - 27

0790124 --> Thursday, 05 - 18

0790125 --> Thursday, 05 - 03

0790126 --> Thursday, 05 - 23

0790127 --> Thursday, 05 - 15

0790128 --> Thursday, 05 - 06

0790129 --> Thursday, 05 - 19

0790130 --> Thursday, 05 - 11

0790131 --> Thursday, 05 - 31

0790132 --> Thursday, 05 - 22

0790133 --> Thursday, 05 - 07

0790134 --> Thursday, 05 - 27

