Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2940000 through 2949999



2940000 --> Thursday, 05 - 04

2940001 --> Thursday, 05 - 24

2940002 --> Thursday, 05 - 09

2940003 --> Thursday, 05 - 29

2940004 --> Thursday, 05 - 20

2940005 --> Thursday, 05 - 05

2940006 --> Thursday, 05 - 25

2940007 --> Thursday, 05 - 17

2940008 --> Thursday, 05 - 08

2940009 --> Thursday, 05 - 21

2940010 --> Thursday, 05 - 13

2940011 --> Thursday, 06 - 02

2940012 --> Thursday, 05 - 24

2940013 --> Thursday, 05 - 09

2940014 --> Thursday, 05 - 29

2940015 --> Thursday, 05 - 21

2940016 --> Thursday, 05 - 05

2940017 --> Thursday, 05 - 25

2940018 --> Thursday, 05 - 17

2940019 --> Thursday, 05 - 02

2940020 --> Thursday, 05 - 21

2940021 --> Thursday, 05 - 13

2940022 --> Thursday, 06 - 02

2940023 --> Thursday, 05 - 18

2940024 --> Thursday, 05 - 09

2940025 --> Thursday, 05 - 29

2940026 --> Thursday, 05 - 14

2940027 --> Thursday, 05 - 06

2940028 --> Thursday, 05 - 25

2940029 --> Thursday, 05 - 10

2940030 --> Thursday, 05 - 30

2940031 --> Thursday, 05 - 22

2940032 --> Thursday, 05 - 13

2940033 --> Thursday, 05 - 26

2940034 --> Thursday, 05 - 18

2940035 --> Thursday, 05 - 10

2940036 --> Thursday, 05 - 29

2940037 --> Thursday, 05 - 14

2940038 --> Thursday, 05 - 06

2940039 --> Thursday, 05 - 26

2940040 --> Thursday, 05 - 10

2940041 --> Thursday, 05 - 30

2940042 --> Thursday, 05 - 22

2940043 --> Thursday, 05 - 07

2940044 --> Thursday, 05 - 26

2940045 --> Thursday, 05 - 18

2940046 --> Thursday, 05 - 03

2940047 --> Thursday, 05 - 23

2940048 --> Thursday, 05 - 14

2940049 --> Thursday, 06 - 03

2940050 --> Thursday, 05 - 19

2940051 --> Thursday, 05 - 11

2940052 --> Thursday, 05 - 30

2940053 --> Thursday, 05 - 15

2940054 --> Thursday, 05 - 07

2940055 --> Thursday, 05 - 27

2940056 --> Thursday, 05 - 18

2940057 --> Thursday, 05 - 03

2940058 --> Thursday, 05 - 23

2940059 --> Thursday, 05 - 15

2940060 --> Thursday, 05 - 27

2940061 --> Thursday, 05 - 19

2940062 --> Thursday, 05 - 11

2940063 --> Thursday, 05 - 24

2940064 --> Thursday, 05 - 15

2940065 --> Thursday, 05 - 07

2940066 --> Thursday, 05 - 27

2940067 --> Thursday, 05 - 12

2940068 --> Thursday, 05 - 31

2940069 --> Thursday, 05 - 23

2940070 --> Thursday, 05 - 08

2940071 --> Thursday, 05 - 28

2940072 --> Thursday, 05 - 19

2940073 --> Thursday, 05 - 04

2940074 --> Thursday, 05 - 24

2940075 --> Thursday, 05 - 16

