Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1050000 through 1059999



1050000 --> Thursday, 06 - 01

1050001 --> Thursday, 05 - 17

1050002 --> Thursday, 05 - 09

1050003 --> Thursday, 05 - 29

1050004 --> Thursday, 05 - 13

1050005 --> Thursday, 05 - 05

1050006 --> Thursday, 05 - 25

1050007 --> Thursday, 05 - 10

1050008 --> Thursday, 05 - 29

1050009 --> Thursday, 05 - 21

1050010 --> Thursday, 05 - 13

1050011 --> Thursday, 05 - 26

1050012 --> Thursday, 05 - 17

1050013 --> Thursday, 05 - 09

1050014 --> Thursday, 05 - 29

1050015 --> Thursday, 05 - 14

1050016 --> Thursday, 05 - 05

1050017 --> Thursday, 05 - 25

1050018 --> Thursday, 05 - 10

1050019 --> Thursday, 05 - 30

1050020 --> Thursday, 05 - 21

1050021 --> Thursday, 05 - 06

1050022 --> Thursday, 05 - 26

1050023 --> Thursday, 05 - 18

1050024 --> Thursday, 05 - 02

1050025 --> Thursday, 05 - 22

1050026 --> Thursday, 05 - 14

1050027 --> Thursday, 06 - 03

1050028 --> Thursday, 05 - 18

1050029 --> Thursday, 05 - 10

1050030 --> Thursday, 05 - 30

1050031 --> Thursday, 05 - 15

1050032 --> Thursday, 05 - 06

1050033 --> Thursday, 05 - 26

1050034 --> Thursday, 05 - 18

1050035 --> Thursday, 05 - 03

1050036 --> Thursday, 05 - 22

1050037 --> Thursday, 05 - 14

1050038 --> Thursday, 05 - 27

1050039 --> Thursday, 05 - 19

1050040 --> Thursday, 05 - 10

1050041 --> Thursday, 05 - 30

1050042 --> Thursday, 05 - 15

1050043 --> Thursday, 05 - 07

1050044 --> Thursday, 05 - 26

1050045 --> Thursday, 05 - 11

1050046 --> Thursday, 05 - 31

1050047 --> Thursday, 05 - 23

1050048 --> Thursday, 05 - 07

1050049 --> Thursday, 05 - 27

1050050 --> Thursday, 05 - 19

1050051 --> Thursday, 05 - 04

1050052 --> Thursday, 05 - 23

1050053 --> Thursday, 05 - 15

1050054 --> Thursday, 04 - 30

1050055 --> Thursday, 05 - 20

1050056 --> Thursday, 05 - 11

1050057 --> Thursday, 05 - 31

1050058 --> Thursday, 05 - 16

1050059 --> Thursday, 05 - 08

1050060 --> Thursday, 05 - 27

1050061 --> Thursday, 05 - 19

1050062 --> Thursday, 05 - 04

1050063 --> Thursday, 05 - 24

1050064 --> Thursday, 05 - 15

1050065 --> Thursday, 05 - 28

1050066 --> Thursday, 05 - 20

1050067 --> Thursday, 05 - 12

1050068 --> Thursday, 05 - 31

1050069 --> Thursday, 05 - 16

1050070 --> Thursday, 05 - 08

1050071 --> Thursday, 05 - 28

1050072 --> Thursday, 05 - 12

1050073 --> Thursday, 05 - 04

1050074 --> Thursday, 05 - 24

1050075 --> Thursday, 05 - 09

1050076 --> Thursday, 05 - 28

1050077 --> Thursday, 05 - 20

1050078 --> Thursday, 05 - 05

1050079 --> Thursday, 05 - 25

1050080 --> Thursday, 05 - 16

1050081 --> Thursday, 05 - 08

1050082 --> Thursday, 05 - 21

1050083 --> Thursday, 05 - 13

1050084 --> Thursday, 06 - 01

1050085 --> Thursday, 05 - 24

1050086 --> Thursday, 05 - 09

1050087 --> Thursday, 05 - 29

1050088 --> Thursday, 05 - 20

1050089 --> Thursday, 05 - 05

1050090 --> Thursday, 05 - 25

1050091 --> Thursday, 05 - 17

1050092 --> Thursday, 05 - 01

1050093 --> Thursday, 05 - 21

1050094 --> Thursday, 05 - 13

1050095 --> Thursday, 06 - 02

1050096 --> Thursday, 05 - 17

1050097 --> Thursday, 05 - 09

1050098 --> Thursday, 05 - 29

1050099 --> Thursday, 05 - 14

1050100 --> Thursday, 05 - 06

1050101 --> Thursday, 05 - 26

1050102 --> Thursday, 05 - 11

1050103 --> Thursday, 05 - 03

1050104 --> Thursday, 05 - 22

1050105 --> Thursday, 05 - 14

1050106 --> Thursday, 05 - 27

1050107 --> Thursday, 05 - 19

1050108 --> Thursday, 05 - 10

1050109 --> Thursday, 05 - 30

1050110 --> Thursday, 05 - 15

1050111 --> Thursday, 05 - 07

1050112 --> Thursday, 05 - 26

1050113 --> Thursday, 05 - 11

1050114 --> Thursday, 05 - 31

1050115 --> Thursday, 05 - 23

1050116 --> Thursday, 05 - 07

1050117 --> Thursday, 05 - 27

1050118 --> Thursday, 05 - 19

1050119 --> Thursday, 05 - 04

1050120 --> Thursday, 05 - 23

1050121 --> Thursday, 05 - 15

1050122 --> Thursday, 04 - 30

1050123 --> Thursday, 05 - 20

1050124 --> Thursday, 05 - 11

1050125 --> Thursday, 05 - 31

1050126 --> Thursday, 05 - 16

1050127 --> Thursday, 05 - 08

1050128 --> Thursday, 05 - 27

1050129 --> Thursday, 05 - 19

1050130 --> Thursday, 05 - 04

1050131 --> Thursday, 05 - 24

1050132 --> Thursday, 05 - 15

1050133 --> Thursday, 05 - 28

1050134 --> Thursday, 05 - 20

1050135 --> Thursday, 05 - 12

1050136 --> Thursday, 05 - 31

1050137 --> Thursday, 05 - 16

1050138 --> Thursday, 05 - 08

1050139 --> Thursday, 05 - 28

1050140 --> Thursday, 05 - 12

1050141 --> Thursday, 05 - 04

1050142 --> Thursday, 05 - 24

1050143 --> Thursday, 05 - 09

1050144 --> Thursday, 05 - 28

1050145 --> Thursday, 05 - 20

1050146 --> Thursday, 05 - 05

1050147 --> Thursday, 05 - 25

1050148 --> Thursday, 05 - 16

1050149 --> Thursday, 05 - 01

1050150 --> Thursday, 05 - 21

1050151 --> Thursday, 05 - 13

1050152 --> Thursday, 06 - 01

1050153 --> Thursday, 05 - 17

1050154 --> Thursday, 05 - 09

1050155 --> Thursday, 05 - 29

1050156 --> Thursday, 05 - 20

1050157 --> Thursday, 05 - 05

1050158 --> Thursday, 05 - 25

1050159 --> Thursday, 05 - 17

1050160 --> Thursday, 05 - 01

1050161 --> Thursday, 05 - 21

1050162 --> Thursday, 05 - 13

1050163 --> Thursday, 06 - 02

1050164 --> Thursday, 05 - 17

1050165 --> Thursday, 05 - 09

1050166 --> Thursday, 05 - 29

1050167 --> Thursday, 05 - 14

1050168 --> Thursday, 05 - 05

1050169 --> Thursday, 05 - 25

1050170 --> Thursday, 05 - 10

1050171 --> Thursday, 05 - 30

1050172 --> Thursday, 05 - 21

1050173 --> Thursday, 05 - 06

1050174 --> Thursday, 05 - 26

1050175 --> Thursday, 05 - 18

1050176 --> Thursday, 05 - 09

