Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2670000 through 2679999



2670000 --> Thursday, 05 - 04

2670001 --> Thursday, 05 - 24

2670002 --> Thursday, 05 - 09

2670003 --> Thursday, 05 - 29

2670004 --> Thursday, 05 - 20

2670005 --> Thursday, 05 - 05

2670006 --> Thursday, 05 - 25

2670007 --> Thursday, 05 - 17

2670008 --> Thursday, 05 - 08

2670009 --> Thursday, 05 - 21

2670010 --> Thursday, 05 - 13

2670011 --> Thursday, 06 - 02

2670012 --> Thursday, 05 - 24

2670013 --> Thursday, 05 - 09

2670014 --> Thursday, 05 - 29

2670015 --> Thursday, 05 - 14

2670016 --> Thursday, 05 - 05

2670017 --> Thursday, 05 - 25

2670018 --> Thursday, 05 - 17

2670019 --> Thursday, 05 - 02

2670020 --> Thursday, 05 - 21

2670021 --> Thursday, 05 - 13

2670022 --> Thursday, 06 - 02

2670023 --> Thursday, 05 - 18

2670024 --> Thursday, 05 - 09

2670025 --> Thursday, 05 - 29

2670026 --> Thursday, 05 - 14

2670027 --> Thursday, 05 - 06

2670028 --> Thursday, 05 - 25

2670029 --> Thursday, 05 - 10

2670030 --> Thursday, 05 - 30

2670031 --> Thursday, 05 - 22

2670032 --> Thursday, 05 - 06

2670033 --> Thursday, 05 - 26

2670034 --> Thursday, 05 - 18

2670035 --> Thursday, 05 - 03

2670036 --> Thursday, 05 - 22

2670037 --> Thursday, 05 - 14

2670038 --> Thursday, 05 - 06

2670039 --> Thursday, 05 - 19

2670040 --> Thursday, 05 - 10

2670041 --> Thursday, 05 - 30

2670042 --> Thursday, 05 - 22

2670043 --> Thursday, 05 - 07

2670044 --> Thursday, 05 - 26

2670045 --> Thursday, 05 - 18

2670046 --> Thursday, 05 - 03

2670047 --> Thursday, 05 - 23

2670048 --> Thursday, 05 - 14

2670049 --> Thursday, 06 - 03

2670050 --> Thursday, 05 - 19

2670051 --> Thursday, 05 - 11

2670052 --> Thursday, 05 - 30

2670053 --> Thursday, 05 - 15

2670054 --> Thursday, 05 - 07

2670055 --> Thursday, 05 - 27

2670056 --> Thursday, 05 - 11

2670057 --> Thursday, 05 - 03

2670058 --> Thursday, 05 - 23

2670059 --> Thursday, 05 - 08

2670060 --> Thursday, 05 - 27

2670061 --> Thursday, 05 - 19

2670062 --> Thursday, 05 - 11

2670063 --> Thursday, 05 - 24

2670064 --> Thursday, 05 - 15

2670065 --> Thursday, 05 - 07

2670066 --> Thursday, 05 - 27

