Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1950000 through 1959999



1950000 --> Thursday, 06 - 01

1950001 --> Thursday, 05 - 24

1950002 --> Thursday, 05 - 09

1950003 --> Thursday, 05 - 29

1950004 --> Thursday, 05 - 20

1950005 --> Thursday, 05 - 05

1950006 --> Thursday, 05 - 25

1950007 --> Thursday, 05 - 17

1950008 --> Thursday, 05 - 01

1950009 --> Thursday, 05 - 21

1950010 --> Thursday, 05 - 13

1950011 --> Thursday, 06 - 02

1950012 --> Thursday, 05 - 17

1950013 --> Thursday, 05 - 09

1950014 --> Thursday, 05 - 29

1950015 --> Thursday, 05 - 14

1950016 --> Thursday, 05 - 05

1950017 --> Thursday, 05 - 25

1950018 --> Thursday, 05 - 10

1950019 --> Thursday, 05 - 30

1950020 --> Thursday, 05 - 21

1950021 --> Thursday, 05 - 13

1950022 --> Thursday, 05 - 26

1950023 --> Thursday, 05 - 18

1950024 --> Thursday, 05 - 09

1950025 --> Thursday, 05 - 29

1950026 --> Thursday, 05 - 14

1950027 --> Thursday, 05 - 06

1950028 --> Thursday, 05 - 25

1950029 --> Thursday, 05 - 10

1950030 --> Thursday, 05 - 30

1950031 --> Thursday, 05 - 22

1950032 --> Thursday, 05 - 06

1950033 --> Thursday, 05 - 26

1950034 --> Thursday, 05 - 18

1950035 --> Thursday, 05 - 03

1950036 --> Thursday, 05 - 22

1950037 --> Thursday, 05 - 14

1950038 --> Thursday, 06 - 03

1950039 --> Thursday, 05 - 19

1950040 --> Thursday, 05 - 10

1950041 --> Thursday, 05 - 30

1950042 --> Thursday, 05 - 15

1950043 --> Thursday, 05 - 07

1950044 --> Thursday, 05 - 26

1950045 --> Thursday, 05 - 18

1950046 --> Thursday, 05 - 03

1950047 --> Thursday, 05 - 23

1950048 --> Thursday, 05 - 14

1950049 --> Thursday, 05 - 27

1950050 --> Thursday, 05 - 19

1950051 --> Thursday, 05 - 11

1950052 --> Thursday, 05 - 30

1950053 --> Thursday, 05 - 15

1950054 --> Thursday, 05 - 07

1950055 --> Thursday, 05 - 27

1950056 --> Thursday, 05 - 11

1950057 --> Thursday, 05 - 31

1950058 --> Thursday, 05 - 23

1950059 --> Thursday, 05 - 08

1950060 --> Thursday, 05 - 27

1950061 --> Thursday, 05 - 19

1950062 --> Thursday, 05 - 04

1950063 --> Thursday, 05 - 24

1950064 --> Thursday, 05 - 15

1950065 --> Thursday, 04 - 30

1950066 --> Thursday, 05 - 20

1950067 --> Thursday, 05 - 12

1950068 --> Thursday, 05 - 31

1950069 --> Thursday, 05 - 16

1950070 --> Thursday, 05 - 08

1950071 --> Thursday, 05 - 28

1950072 --> Thursday, 05 - 19

1950073 --> Thursday, 05 - 04

1950074 --> Thursday, 05 - 24

1950075 --> Thursday, 05 - 16

1950076 --> Thursday, 05 - 28

1950077 --> Thursday, 05 - 20

1950078 --> Thursday, 05 - 12

1950079 --> Thursday, 06 - 01

1950080 --> Thursday, 05 - 16

1950081 --> Thursday, 05 - 08

1950082 --> Thursday, 05 - 28

1950083 --> Thursday, 05 - 13

1950084 --> Thursday, 05 - 04

1950085 --> Thursday, 05 - 24

1950086 --> Thursday, 05 - 09

1950087 --> Thursday, 05 - 29

1950088 --> Thursday, 05 - 20

1950089 --> Thursday, 05 - 05

1950090 --> Thursday, 05 - 25

1950091 --> Thursday, 05 - 17

1950092 --> Thursday, 05 - 08

1950093 --> Thursday, 05 - 21

1950094 --> Thursday, 05 - 13

1950095 --> Thursday, 06 - 02

1950096 --> Thursday, 05 - 24

1950097 --> Thursday, 05 - 09

1950098 --> Thursday, 05 - 29

1950099 --> Thursday, 05 - 21

1950100 --> Thursday, 05 - 06

1950101 --> Thursday, 05 - 26

1950102 --> Thursday, 05 - 18

1950103 --> Thursday, 05 - 03

1950104 --> Thursday, 05 - 22

1950105 --> Thursday, 05 - 14

1950106 --> Thursday, 06 - 03

1950107 --> Thursday, 05 - 19

1950108 --> Thursday, 05 - 10

1950109 --> Thursday, 05 - 30

1950110 --> Thursday, 05 - 15

1950111 --> Thursday, 05 - 07

1950112 --> Thursday, 05 - 26

1950113 --> Thursday, 05 - 11

1950114 --> Thursday, 05 - 03

1950115 --> Thursday, 05 - 23

1950116 --> Thursday, 05 - 14

1950117 --> Thursday, 05 - 27

1950118 --> Thursday, 05 - 19

1950119 --> Thursday, 05 - 11

1950120 --> Thursday, 05 - 30

1950121 --> Thursday, 05 - 15

1950122 --> Thursday, 05 - 07

1950123 --> Thursday, 05 - 20

1950124 --> Thursday, 05 - 11

1950125 --> Thursday, 05 - 31

1950126 --> Thursday, 05 - 23

1950127 --> Thursday, 05 - 08

1950128 --> Thursday, 05 - 27

1950129 --> Thursday, 05 - 19

1950130 --> Thursday, 05 - 04

1950131 --> Thursday, 05 - 24

1950132 --> Thursday, 05 - 15

1950133 --> Thursday, 04 - 30

1950134 --> Thursday, 05 - 20

1950135 --> Thursday, 05 - 12

1950136 --> Thursday, 05 - 31

1950137 --> Thursday, 05 - 16

1950138 --> Thursday, 05 - 08

1950139 --> Thursday, 05 - 28

1950140 --> Thursday, 05 - 19

1950141 --> Thursday, 05 - 04

1950142 --> Thursday, 05 - 24

1950143 --> Thursday, 05 - 09

1950144 --> Thursday, 05 - 28

1950145 --> Thursday, 05 - 20

1950146 --> Thursday, 05 - 12

1950147 --> Thursday, 05 - 25

1950148 --> Thursday, 05 - 16

1950149 --> Thursday, 05 - 08

1950150 --> Thursday, 05 - 28

1950151 --> Thursday, 05 - 13

1950152 --> Thursday, 05 - 04

1950153 --> Thursday, 05 - 24

1950154 --> Thursday, 05 - 09

1950155 --> Thursday, 05 - 29

1950156 --> Thursday, 05 - 20

1950157 --> Thursday, 05 - 05

1950158 --> Thursday, 05 - 25

1950159 --> Thursday, 05 - 17

1950160 --> Thursday, 05 - 01

1950161 --> Thursday, 05 - 21

1950162 --> Thursday, 05 - 13

1950163 --> Thursday, 06 - 02

1950164 --> Thursday, 05 - 17

1950165 --> Thursday, 05 - 09

1950166 --> Thursday, 05 - 29

1950167 --> Thursday, 05 - 14

1950168 --> Thursday, 05 - 05

1950169 --> Thursday, 05 - 25

1950170 --> Thursday, 05 - 17

1950171 --> Thursday, 05 - 02

1950172 --> Thursday, 05 - 21

1950173 --> Thursday, 05 - 13

1950174 --> Thursday, 06 - 02

1950175 --> Thursday, 05 - 18

1950176 --> Thursday, 05 - 09

1950177 --> Thursday, 05 - 29

1950178 --> Thursday, 05 - 14

1950179 --> Thursday, 05 - 06

1950180 --> Thursday, 05 - 25

1950181 --> Thursday, 05 - 10

1950182 --> Thursday, 05 - 30

1950183 --> Thursday, 05 - 22

1950184 --> Thursday, 05 - 06

1950185 --> Thursday, 05 - 26

1950186 --> Thursday, 05 - 18

1950187 --> Thursday, 05 - 03

1950188 --> Thursday, 05 - 22

1950189 --> Thursday, 05 - 14

1950190 --> Thursday, 05 - 06

1950191 --> Thursday, 05 - 19

1950192 --> Thursday, 05 - 10

1950193 --> Thursday, 05 - 30

1950194 --> Thursday, 05 - 22

1950195 --> Thursday, 05 - 07

1950196 --> Thursday, 05 - 26

1950197 --> Thursday, 05 - 18

1950198 --> Thursday, 05 - 03

1950199 --> Thursday, 05 - 23

1950200 --> Thursday, 05 - 15

1950201 --> Thursday, 05 - 28

1950202 --> Thursday, 05 - 20

1950203 --> Thursday, 05 - 12

1950204 --> Thursday, 05 - 31

1950205 --> Thursday, 05 - 16

1950206 --> Thursday, 05 - 08

1950207 --> Thursday, 05 - 28

1950208 --> Thursday, 05 - 12

1950209 --> Thursday, 05 - 04

1950210 --> Thursday, 05 - 24

1950211 --> Thursday, 05 - 09

1950212 --> Thursday, 05 - 28

1950213 --> Thursday, 05 - 20

1950214 --> Thursday, 05 - 05

1950215 --> Thursday, 05 - 25

1950216 --> Thursday, 05 - 16

1950217 --> Thursday, 05 - 01

1950218 --> Thursday, 05 - 21

1950219 --> Thursday, 05 - 13

1950220 --> Thursday, 06 - 01

1950221 --> Thursday, 05 - 17

1950222 --> Thursday, 05 - 09

1950223 --> Thursday, 05 - 29

1950224 --> Thursday, 05 - 20

1950225 --> Thursday, 05 - 05

1950226 --> Thursday, 05 - 25

1950227 --> Thursday, 05 - 17

1950228 --> Thursday, 05 - 01

1950229 --> Thursday, 05 - 21

1950230 --> Thursday, 05 - 13

1950231 --> Thursday, 06 - 02

1950232 --> Thursday, 05 - 17

1950233 --> Thursday, 05 - 09

1950234 --> Thursday, 05 - 29

1950235 --> Thursday, 05 - 14

1950236 --> Thursday, 05 - 05

1950237 --> Thursday, 05 - 25

1950238 --> Thursday, 05 - 10

1950239 --> Thursday, 05 - 30

1950240 --> Thursday, 05 - 21

1950241 --> Thursday, 05 - 06

1950242 --> Thursday, 05 - 26

1950243 --> Thursday, 05 - 18

1950244 --> Thursday, 05 - 09

1950245 --> Thursday, 05 - 22

1950246 --> Thursday, 05 - 14

1950247 --> Thursday, 05 - 06

1950248 --> Thursday, 05 - 25

1950249 --> Thursday, 05 - 10

1950250 --> Thursday, 05 - 30

1950251 --> Thursday, 05 - 22

1950252 --> Thursday, 05 - 06

1950253 --> Thursday, 05 - 26

1950254 --> Thursday, 05 - 18

1950255 --> Thursday, 05 - 03

1950256 --> Thursday, 05 - 22

1950257 --> Thursday, 05 - 14

1950258 --> Thursday, 06 - 03

1950259 --> Thursday, 05 - 19

1950260 --> Thursday, 05 - 10

1950261 --> Thursday, 05 - 30

1950262 --> Thursday, 05 - 15

1950263 --> Thursday, 05 - 07

1950264 --> Thursday, 05 - 26

1950265 --> Thursday, 05 - 11

1950266 --> Thursday, 05 - 03

1950267 --> Thursday, 05 - 23

1950268 --> Thursday, 05 - 14

1950269 --> Thursday, 05 - 27

1950270 --> Thursday, 05 - 19

1950271 --> Thursday, 05 - 11

1950272 --> Thursday, 05 - 30

1950273 --> Thursday, 05 - 15

1950274 --> Thursday, 05 - 07

1950275 --> Thursday, 05 - 20

1950276 --> Thursday, 05 - 11

1950277 --> Thursday, 05 - 31

1950278 --> Thursday, 05 - 23

1950279 --> Thursday, 05 - 08

1950280 --> Thursday, 05 - 27

1950281 --> Thursday, 05 - 19

1950282 --> Thursday, 05 - 04

1950283 --> Thursday, 05 - 24

1950284 --> Thursday, 05 - 15

1950285 --> Thursday, 04 - 30

1950286 --> Thursday, 05 - 20

1950287 --> Thursday, 05 - 12

1950288 --> Thursday, 05 - 31

1950289 --> Thursday, 05 - 16

1950290 --> Thursday, 05 - 08

1950291 --> Thursday, 05 - 28

1950292 --> Thursday, 05 - 19

1950293 --> Thursday, 05 - 04

1950294 --> Thursday, 05 - 24

1950295 --> Thursday, 05 - 09

1950296 --> Thursday, 05 - 28

1950297 --> Thursday, 05 - 20

1950298 --> Thursday, 05 - 12

1950299 --> Thursday, 05 - 25

1950300 --> Thursday, 05 - 17

1950301 --> Thursday, 05 - 09

1950302 --> Thursday, 05 - 29

1950303 --> Thursday, 05 - 14

1950304 --> Thursday, 05 - 05

1950305 --> Thursday, 05 - 25

1950306 --> Thursday, 05 - 10

1950307 --> Thursday, 05 - 30

1950308 --> Thursday, 05 - 21

1950309 --> Thursday, 05 - 06

1950310 --> Thursday, 05 - 26

1950311 --> Thursday, 05 - 18

1950312 --> Thursday, 05 - 02

1950313 --> Thursday, 05 - 22

1950314 --> Thursday, 05 - 14

1950315 --> Thursday, 06 - 03

1950316 --> Thursday, 05 - 18

1950317 --> Thursday, 05 - 10

1950318 --> Thursday, 05 - 30

1950319 --> Thursday, 05 - 15

1950320 --> Thursday, 05 - 06

1950321 --> Thursday, 05 - 26

1950322 --> Thursday, 05 - 18

1950323 --> Thursday, 05 - 03

1950324 --> Thursday, 05 - 22

1950325 --> Thursday, 05 - 14

1950326 --> Thursday, 05 - 27

1950327 --> Thursday, 05 - 19

1950328 --> Thursday, 05 - 10

1950329 --> Thursday, 05 - 30

1950330 --> Thursday, 05 - 15

1950331 --> Thursday, 05 - 07

1950332 --> Thursday, 05 - 26

1950333 --> Thursday, 05 - 11

1950334 --> Thursday, 05 - 31

1950335 --> Thursday, 05 - 23

1950336 --> Thursday, 05 - 07

1950337 --> Thursday, 05 - 27

1950338 --> Thursday, 05 - 19

1950339 --> Thursday, 05 - 04

1950340 --> Thursday, 05 - 23

1950341 --> Thursday, 05 - 15

1950342 --> Thursday, 05 - 07

1950343 --> Thursday, 05 - 20

1950344 --> Thursday, 05 - 11

1950345 --> Thursday, 05 - 31

1950346 --> Thursday, 05 - 23

1950347 --> Thursday, 05 - 08

1950348 --> Thursday, 05 - 27

1950349 --> Thursday, 05 - 19

1950350 --> Thursday, 05 - 04

1950351 --> Thursday, 05 - 24

1950352 --> Thursday, 05 - 15

1950353 --> Thursday, 05 - 28

1950354 --> Thursday, 05 - 20

1950355 --> Thursday, 05 - 12

1950356 --> Thursday, 05 - 31

1950357 --> Thursday, 05 - 16

1950358 --> Thursday, 05 - 08

1950359 --> Thursday, 05 - 28

1950360 --> Thursday, 05 - 12

1950361 --> Thursday, 05 - 04

1950362 --> Thursday, 05 - 24

1950363 --> Thursday, 05 - 09

1950364 --> Thursday, 05 - 28

1950365 --> Thursday, 05 - 20

1950366 --> Thursday, 05 - 12

1950367 --> Thursday, 05 - 25

1950368 --> Thursday, 05 - 16

1950369 --> Thursday, 05 - 08

1950370 --> Thursday, 05 - 21

1950371 --> Thursday, 05 - 13

1950372 --> Thursday, 06 - 01

1950373 --> Thursday, 05 - 24

1950374 --> Thursday, 05 - 09

1950375 --> Thursday, 05 - 29

1950376 --> Thursday, 05 - 20

1950377 --> Thursday, 05 - 05

1950378 --> Thursday, 05 - 25

1950379 --> Thursday, 05 - 17

1950380 --> Thursday, 05 - 01

1950381 --> Thursday, 05 - 21

1950382 --> Thursday, 05 - 13

1950383 --> Thursday, 06 - 02

1950384 --> Thursday, 05 - 17

1950385 --> Thursday, 05 - 09

1950386 --> Thursday, 05 - 29

1950387 --> Thursday, 05 - 14

1950388 --> Thursday, 05 - 05

1950389 --> Thursday, 05 - 25

1950390 --> Thursday, 05 - 10

1950391 --> Thursday, 05 - 30

1950392 --> Thursday, 05 - 21

1950393 --> Thursday, 05 - 13

1950394 --> Thursday, 05 - 26

1950395 --> Thursday, 05 - 18

1950396 --> Thursday, 05 - 09

1950397 --> Thursday, 05 - 29

1950398 --> Thursday, 05 - 14

1950399 --> Thursday, 05 - 06

1950400 --> Thursday, 05 - 25

1950401 --> Thursday, 05 - 10

1950402 --> Thursday, 05 - 30

1950403 --> Thursday, 05 - 22

1950404 --> Thursday, 05 - 06

1950405 --> Thursday, 05 - 26

1950406 --> Thursday, 05 - 18

1950407 --> Thursday, 05 - 03

1950408 --> Thursday, 05 - 22

1950409 --> Thursday, 05 - 14

1950410 --> Thursday, 06 - 03

1950411 --> Thursday, 05 - 19

1950412 --> Thursday, 05 - 10

1950413 --> Thursday, 05 - 30

1950414 --> Thursday, 05 - 15

1950415 --> Thursday, 05 - 07

1950416 --> Thursday, 05 - 26

1950417 --> Thursday, 05 - 18

1950418 --> Thursday, 05 - 03

1950419 --> Thursday, 05 - 23

1950420 --> Thursday, 05 - 14

1950421 --> Thursday, 05 - 27

1950422 --> Thursday, 05 - 19

1950423 --> Thursday, 05 - 11

1950424 --> Thursday, 05 - 30

1950425 --> Thursday, 05 - 15

1950426 --> Thursday, 05 - 07

1950427 --> Thursday, 05 - 27

1950428 --> Thursday, 05 - 11

1950429 --> Thursday, 05 - 31

1950430 --> Thursday, 05 - 23

1950431 --> Thursday, 05 - 08

1950432 --> Thursday, 05 - 27

1950433 --> Thursday, 05 - 19

1950434 --> Thursday, 05 - 04

1950435 --> Thursday, 05 - 24

1950436 --> Thursday, 05 - 15

1950437 --> Thursday, 05 - 07

1950438 --> Thursday, 05 - 20

1950439 --> Thursday, 05 - 12

1950440 --> Thursday, 05 - 31

1950441 --> Thursday, 05 - 23

1950442 --> Thursday, 05 - 08

1950443 --> Thursday, 05 - 28

1950444 --> Thursday, 05 - 19

1950445 --> Thursday, 05 - 04

1950446 --> Thursday, 05 - 24

1950447 --> Thursday, 05 - 16

1950448 --> Thursday, 05 - 28

1950449 --> Thursday, 05 - 20

1950450 --> Thursday, 05 - 12

1950451 --> Thursday, 06 - 01

1950452 --> Thursday, 05 - 16

1950453 --> Thursday, 05 - 08

1950454 --> Thursday, 05 - 28

1950455 --> Thursday, 05 - 13

1950456 --> Thursday, 05 - 04

1950457 --> Thursday, 05 - 24

1950458 --> Thursday, 05 - 09

1950459 --> Thursday, 05 - 29

