Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4730000 through 4739999



4730000 --> Thursday, 06 - 01

4730001 --> Thursday, 05 - 17

4730002 --> Thursday, 05 - 09

4730003 --> Thursday, 05 - 29

4730004 --> Thursday, 05 - 13

4730005 --> Thursday, 05 - 05

4730006 --> Thursday, 05 - 25

4730007 --> Thursday, 05 - 10

4730008 --> Thursday, 05 - 29

4730009 --> Thursday, 05 - 21

4730010 --> Thursday, 05 - 13

4730011 --> Thursday, 05 - 26

4730012 --> Thursday, 05 - 17

4730013 --> Thursday, 05 - 09

4730014 --> Thursday, 05 - 22

4730015 --> Thursday, 05 - 14

4730016 --> Thursday, 05 - 05

4730017 --> Thursday, 05 - 25

4730018 --> Thursday, 05 - 10

4730019 --> Thursday, 05 - 30

4730020 --> Thursday, 05 - 21

4730021 --> Thursday, 05 - 06

4730022 --> Thursday, 05 - 26

4730023 --> Thursday, 05 - 18

4730024 --> Thursday, 05 - 02

4730025 --> Thursday, 05 - 22

4730026 --> Thursday, 05 - 14

4730027 --> Thursday, 06 - 03

4730028 --> Thursday, 05 - 18

4730029 --> Thursday, 05 - 10

4730030 --> Thursday, 05 - 30

4730031 --> Thursday, 05 - 15

4730032 --> Thursday, 05 - 06

4730033 --> Thursday, 05 - 26

4730034 --> Thursday, 05 - 11

4730035 --> Thursday, 05 - 03

4730036 --> Thursday, 05 - 22

4730037 --> Thursday, 05 - 14

4730038 --> Thursday, 05 - 27

4730039 --> Thursday, 05 - 19

4730040 --> Thursday, 05 - 10

4730041 --> Thursday, 05 - 30

4730042 --> Thursday, 05 - 15

4730043 --> Thursday, 05 - 07

4730044 --> Thursday, 05 - 26

4730045 --> Thursday, 05 - 11

4730046 --> Thursday, 05 - 31

4730047 --> Thursday, 05 - 23

4730048 --> Thursday, 05 - 07

4730049 --> Thursday, 05 - 27

4730050 --> Thursday, 05 - 19

4730051 --> Thursday, 05 - 04

4730052 --> Thursday, 05 - 23

4730053 --> Thursday, 05 - 15

4730054 --> Thursday, 04 - 30

4730055 --> Thursday, 05 - 20

4730056 --> Thursday, 05 - 11

4730057 --> Thursday, 05 - 31

4730058 --> Thursday, 05 - 16

4730059 --> Thursday, 05 - 08

4730060 --> Thursday, 05 - 27

4730061 --> Thursday, 05 - 19

4730062 --> Thursday, 05 - 04

4730063 --> Thursday, 05 - 24

4730064 --> Thursday, 05 - 15

4730065 --> Thursday, 05 - 28

4730066 --> Thursday, 05 - 20

4730067 --> Thursday, 05 - 12

4730068 --> Thursday, 05 - 31

4730069 --> Thursday, 05 - 16

4730070 --> Thursday, 05 - 08

4730071 --> Thursday, 05 - 28

4730072 --> Thursday, 05 - 12

4730073 --> Thursday, 05 - 04

4730074 --> Thursday, 05 - 24

4730075 --> Thursday, 05 - 09

4730076 --> Thursday, 05 - 28

4730077 --> Thursday, 05 - 20

4730078 --> Thursday, 05 - 05

4730079 --> Thursday, 05 - 25

4730080 --> Thursday, 05 - 16

4730081 --> Thursday, 05 - 08

4730082 --> Thursday, 05 - 21

4730083 --> Thursday, 05 - 13

4730084 --> Thursday, 06 - 01

4730085 --> Thursday, 05 - 24

4730086 --> Thursday, 05 - 09

4730087 --> Thursday, 05 - 29

4730088 --> Thursday, 05 - 20

4730089 --> Thursday, 05 - 05

4730090 --> Thursday, 05 - 25

4730091 --> Thursday, 05 - 17

4730092 --> Thursday, 05 - 01

4730093 --> Thursday, 05 - 21

4730094 --> Thursday, 05 - 13

4730095 --> Thursday, 06 - 02

4730096 --> Thursday, 05 - 17

4730097 --> Thursday, 05 - 09

4730098 --> Thursday, 05 - 29

