Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3290000 through 3299999



3290000 --> Thursday, 05 - 25

3290001 --> Thursday, 05 - 17

3290002 --> Thursday, 05 - 02

3290003 --> Thursday, 05 - 22

3290004 --> Thursday, 05 - 13

3290005 --> Thursday, 06 - 02

3290006 --> Thursday, 05 - 18

3290007 --> Thursday, 05 - 10

3290008 --> Thursday, 05 - 29

3290009 --> Thursday, 05 - 21

3290010 --> Thursday, 05 - 06

3290011 --> Thursday, 05 - 26

3290012 --> Thursday, 05 - 17

3290013 --> Thursday, 05 - 02

3290014 --> Thursday, 05 - 22

3290015 --> Thursday, 05 - 14

3290016 --> Thursday, 06 - 02

3290017 --> Thursday, 05 - 18

3290018 --> Thursday, 05 - 10

3290019 --> Thursday, 05 - 30

3290020 --> Thursday, 05 - 14

3290021 --> Thursday, 05 - 06

3290022 --> Thursday, 05 - 26

3290023 --> Thursday, 05 - 11

3290024 --> Thursday, 05 - 30

3290025 --> Thursday, 05 - 22

3290026 --> Thursday, 05 - 07

3290027 --> Thursday, 05 - 27

3290028 --> Thursday, 05 - 18

3290029 --> Thursday, 05 - 10

3290030 --> Thursday, 05 - 23

3290031 --> Thursday, 05 - 15

3290032 --> Thursday, 05 - 06

3290033 --> Thursday, 05 - 26

3290034 --> Thursday, 05 - 11

3290035 --> Thursday, 05 - 31

3290036 --> Thursday, 05 - 22

3290037 --> Thursday, 05 - 07

3290038 --> Thursday, 05 - 27

3290039 --> Thursday, 05 - 19

3290040 --> Thursday, 05 - 03

3290041 --> Thursday, 05 - 23

3290042 --> Thursday, 05 - 15

3290043 --> Thursday, 05 - 28

3290044 --> Thursday, 05 - 19

3290045 --> Thursday, 05 - 11

3290046 --> Thursday, 05 - 31

3290047 --> Thursday, 05 - 16

3290048 --> Thursday, 05 - 07

3290049 --> Thursday, 05 - 27

3290050 --> Thursday, 05 - 12

3290051 --> Thursday, 05 - 04

3290052 --> Thursday, 05 - 23

3290053 --> Thursday, 05 - 15

3290054 --> Thursday, 05 - 28

3290055 --> Thursday, 05 - 20

3290056 --> Thursday, 05 - 11

3290057 --> Thursday, 05 - 31

3290058 --> Thursday, 05 - 16

3290059 --> Thursday, 05 - 08

3290060 --> Thursday, 05 - 27

3290061 --> Thursday, 05 - 12

3290062 --> Thursday, 06 - 01

3290063 --> Thursday, 05 - 24

3290064 --> Thursday, 05 - 08

3290065 --> Thursday, 05 - 28

3290066 --> Thursday, 05 - 20

3290067 --> Thursday, 05 - 05

3290068 --> Thursday, 05 - 24

3290069 --> Thursday, 05 - 16

3290070 --> Thursday, 05 - 01

3290071 --> Thursday, 05 - 21

3290072 --> Thursday, 05 - 12

3290073 --> Thursday, 06 - 01

3290074 --> Thursday, 05 - 17

3290075 --> Thursday, 05 - 09

3290076 --> Thursday, 05 - 28

3290077 --> Thursday, 05 - 20

3290078 --> Thursday, 05 - 05

3290079 --> Thursday, 05 - 25

3290080 --> Thursday, 05 - 16

3290081 --> Thursday, 05 - 29

3290082 --> Thursday, 05 - 21

3290083 --> Thursday, 05 - 13

3290084 --> Thursday, 06 - 01

3290085 --> Thursday, 05 - 17

3290086 --> Thursday, 05 - 09

3290087 --> Thursday, 05 - 29

3290088 --> Thursday, 05 - 13

3290089 --> Thursday, 05 - 05

3290090 --> Thursday, 05 - 25

3290091 --> Thursday, 05 - 10

3290092 --> Thursday, 05 - 29

3290093 --> Thursday, 05 - 21

3290094 --> Thursday, 05 - 06

3290095 --> Thursday, 05 - 26

3290096 --> Thursday, 05 - 17

3290097 --> Thursday, 05 - 02

3290098 --> Thursday, 05 - 22

3290099 --> Thursday, 05 - 14

3290100 --> Thursday, 05 - 06

3290101 --> Thursday, 05 - 19

3290102 --> Thursday, 05 - 11

3290103 --> Thursday, 05 - 31

3290104 --> Thursday, 05 - 22

3290105 --> Thursday, 05 - 07

3290106 --> Thursday, 05 - 27

3290107 --> Thursday, 05 - 19

3290108 --> Thursday, 05 - 03

3290109 --> Thursday, 05 - 23

3290110 --> Thursday, 05 - 15

3290111 --> Thursday, 05 - 28

3290112 --> Thursday, 05 - 19

3290113 --> Thursday, 05 - 11

3290114 --> Thursday, 05 - 31

3290115 --> Thursday, 05 - 16

3290116 --> Thursday, 05 - 07

3290117 --> Thursday, 05 - 27

3290118 --> Thursday, 05 - 12

3290119 --> Thursday, 05 - 04

3290120 --> Thursday, 05 - 23

3290121 --> Thursday, 05 - 08

3290122 --> Thursday, 05 - 28

3290123 --> Thursday, 05 - 20

3290124 --> Thursday, 05 - 11

3290125 --> Thursday, 05 - 24

3290126 --> Thursday, 05 - 16

3290127 --> Thursday, 05 - 08

3290128 --> Thursday, 05 - 27

3290129 --> Thursday, 05 - 12

3290130 --> Thursday, 06 - 01

3290131 --> Thursday, 05 - 24

3290132 --> Thursday, 05 - 08

3290133 --> Thursday, 05 - 28

3290134 --> Thursday, 05 - 20

3290135 --> Thursday, 05 - 05

3290136 --> Thursday, 05 - 24

3290137 --> Thursday, 05 - 16

3290138 --> Thursday, 05 - 01

3290139 --> Thursday, 05 - 21

3290140 --> Thursday, 05 - 12

3290141 --> Thursday, 06 - 01

3290142 --> Thursday, 05 - 17

3290143 --> Thursday, 05 - 09

3290144 --> Thursday, 05 - 28

3290145 --> Thursday, 05 - 13

3290146 --> Thursday, 05 - 05

3290147 --> Thursday, 05 - 25

3290148 --> Thursday, 05 - 16

3290149 --> Thursday, 05 - 29

3290150 --> Thursday, 05 - 21

3290151 --> Thursday, 05 - 13

3290152 --> Thursday, 06 - 01

3290153 --> Thursday, 05 - 17

3290154 --> Thursday, 05 - 09

3290155 --> Thursday, 05 - 22

3290156 --> Thursday, 05 - 13

3290157 --> Thursday, 05 - 05

3290158 --> Thursday, 05 - 25

3290159 --> Thursday, 05 - 10

3290160 --> Thursday, 05 - 29

3290161 --> Thursday, 05 - 21

3290162 --> Thursday, 05 - 06

3290163 --> Thursday, 05 - 26

3290164 --> Thursday, 05 - 17

3290165 --> Thursday, 05 - 02

3290166 --> Thursday, 05 - 22

3290167 --> Thursday, 05 - 14

3290168 --> Thursday, 06 - 02

3290169 --> Thursday, 05 - 18

3290170 --> Thursday, 05 - 10

3290171 --> Thursday, 05 - 30

3290172 --> Thursday, 05 - 21

3290173 --> Thursday, 05 - 06

3290174 --> Thursday, 05 - 26

3290175 --> Thursday, 05 - 11

3290176 --> Thursday, 05 - 02

3290177 --> Thursday, 05 - 22

3290178 --> Thursday, 05 - 14

3290179 --> Thursday, 05 - 27

3290180 --> Thursday, 05 - 18

3290181 --> Thursday, 05 - 10

3290182 --> Thursday, 05 - 30

3290183 --> Thursday, 05 - 15

3290184 --> Thursday, 05 - 06

3290185 --> Thursday, 05 - 26

3290186 --> Thursday, 05 - 11

3290187 --> Thursday, 05 - 31

3290188 --> Thursday, 05 - 22

3290189 --> Thursday, 05 - 07

3290190 --> Thursday, 05 - 27

3290191 --> Thursday, 05 - 19

3290192 --> Thursday, 05 - 03

3290193 --> Thursday, 05 - 23

3290194 --> Thursday, 05 - 15

3290195 --> Thursday, 04 - 30

3290196 --> Thursday, 05 - 19

3290197 --> Thursday, 05 - 11

3290198 --> Thursday, 05 - 31

3290199 --> Thursday, 05 - 16

3290200 --> Thursday, 05 - 08

3290201 --> Thursday, 05 - 28

3290202 --> Thursday, 05 - 13

3290203 --> Thursday, 05 - 05

3290204 --> Thursday, 05 - 24

3290205 --> Thursday, 05 - 16

3290206 --> Thursday, 05 - 29

3290207 --> Thursday, 05 - 21

3290208 --> Thursday, 05 - 12

3290209 --> Thursday, 06 - 01

3290210 --> Thursday, 05 - 17

3290211 --> Thursday, 05 - 09

3290212 --> Thursday, 05 - 28

3290213 --> Thursday, 05 - 13

3290214 --> Thursday, 05 - 05

3290215 --> Thursday, 05 - 25

3290216 --> Thursday, 05 - 09

3290217 --> Thursday, 05 - 29

3290218 --> Thursday, 05 - 21

3290219 --> Thursday, 05 - 06

3290220 --> Thursday, 05 - 25

3290221 --> Thursday, 05 - 17

3290222 --> Thursday, 05 - 02

3290223 --> Thursday, 05 - 22

3290224 --> Thursday, 05 - 13

3290225 --> Thursday, 06 - 02

3290226 --> Thursday, 05 - 18

3290227 --> Thursday, 05 - 10

3290228 --> Thursday, 05 - 29

3290229 --> Thursday, 05 - 21

3290230 --> Thursday, 05 - 06

3290231 --> Thursday, 05 - 26

3290232 --> Thursday, 05 - 17

3290233 --> Thursday, 05 - 02

3290234 --> Thursday, 05 - 22

3290235 --> Thursday, 05 - 14

3290236 --> Thursday, 06 - 02

3290237 --> Thursday, 05 - 18

3290238 --> Thursday, 05 - 10

3290239 --> Thursday, 05 - 30

3290240 --> Thursday, 05 - 14

3290241 --> Thursday, 05 - 06

3290242 --> Thursday, 05 - 26

3290243 --> Thursday, 05 - 11

3290244 --> Thursday, 05 - 30

3290245 --> Thursday, 05 - 22

3290246 --> Thursday, 05 - 07

3290247 --> Thursday, 05 - 27

3290248 --> Thursday, 05 - 18

3290249 --> Thursday, 05 - 03

3290250 --> Thursday, 05 - 23

3290251 --> Thursday, 05 - 15

3290252 --> Thursday, 05 - 06

3290253 --> Thursday, 05 - 19

3290254 --> Thursday, 05 - 11

3290255 --> Thursday, 05 - 31

3290256 --> Thursday, 05 - 22

3290257 --> Thursday, 05 - 07

3290258 --> Thursday, 05 - 27

3290259 --> Thursday, 05 - 19

3290260 --> Thursday, 05 - 03

3290261 --> Thursday, 05 - 23

3290262 --> Thursday, 05 - 15

3290263 --> Thursday, 05 - 28

3290264 --> Thursday, 05 - 19

3290265 --> Thursday, 05 - 11

3290266 --> Thursday, 05 - 31

3290267 --> Thursday, 05 - 16

3290268 --> Thursday, 05 - 07

3290269 --> Thursday, 05 - 27

3290270 --> Thursday, 05 - 12

3290271 --> Thursday, 05 - 04

3290272 --> Thursday, 05 - 23

3290273 --> Thursday, 05 - 08

3290274 --> Thursday, 05 - 28

3290275 --> Thursday, 05 - 20

3290276 --> Thursday, 05 - 11

3290277 --> Thursday, 05 - 24

3290278 --> Thursday, 05 - 16

3290279 --> Thursday, 05 - 08

3290280 --> Thursday, 05 - 27

3290281 --> Thursday, 05 - 12

3290282 --> Thursday, 06 - 01

3290283 --> Thursday, 05 - 24

3290284 --> Thursday, 05 - 08

3290285 --> Thursday, 05 - 28

3290286 --> Thursday, 05 - 20

3290287 --> Thursday, 05 - 05

3290288 --> Thursday, 05 - 24

3290289 --> Thursday, 05 - 16

3290290 --> Thursday, 05 - 01

3290291 --> Thursday, 05 - 21

3290292 --> Thursday, 05 - 12

3290293 --> Thursday, 06 - 01

3290294 --> Thursday, 05 - 17

3290295 --> Thursday, 05 - 09

3290296 --> Thursday, 05 - 28

3290297 --> Thursday, 05 - 13

3290298 --> Thursday, 05 - 05

3290299 --> Thursday, 05 - 25

3290300 --> Thursday, 05 - 17

3290301 --> Thursday, 05 - 02

3290302 --> Thursday, 05 - 22

3290303 --> Thursday, 05 - 14

3290304 --> Thursday, 06 - 02

3290305 --> Thursday, 05 - 18

3290306 --> Thursday, 05 - 10

3290307 --> Thursday, 05 - 23

3290308 --> Thursday, 05 - 14

3290309 --> Thursday, 05 - 06

3290310 --> Thursday, 05 - 26

3290311 --> Thursday, 05 - 11

3290312 --> Thursday, 05 - 30

3290313 --> Thursday, 05 - 22

3290314 --> Thursday, 05 - 07

3290315 --> Thursday, 05 - 27

3290316 --> Thursday, 05 - 18

3290317 --> Thursday, 05 - 03

3290318 --> Thursday, 05 - 23

3290319 --> Thursday, 05 - 15

3290320 --> Thursday, 05 - 06

3290321 --> Thursday, 05 - 19

3290322 --> Thursday, 05 - 11

3290323 --> Thursday, 05 - 31

3290324 --> Thursday, 05 - 22

3290325 --> Thursday, 05 - 07

3290326 --> Thursday, 05 - 27

3290327 --> Thursday, 05 - 12

3290328 --> Thursday, 05 - 03

3290329 --> Thursday, 05 - 23

3290330 --> Thursday, 05 - 15

3290331 --> Thursday, 05 - 28

3290332 --> Thursday, 05 - 19

3290333 --> Thursday, 05 - 11

3290334 --> Thursday, 05 - 31

3290335 --> Thursday, 05 - 16

3290336 --> Thursday, 05 - 07

3290337 --> Thursday, 05 - 27

3290338 --> Thursday, 05 - 12

3290339 --> Thursday, 05 - 04

3290340 --> Thursday, 05 - 23

3290341 --> Thursday, 05 - 08

3290342 --> Thursday, 05 - 28

3290343 --> Thursday, 05 - 20

3290344 --> Thursday, 05 - 04

3290345 --> Thursday, 05 - 24

3290346 --> Thursday, 05 - 16

3290347 --> Thursday, 05 - 01

3290348 --> Thursday, 05 - 20

3290349 --> Thursday, 05 - 12

3290350 --> Thursday, 06 - 01

3290351 --> Thursday, 05 - 17

3290352 --> Thursday, 05 - 08

3290353 --> Thursday, 05 - 28

3290354 --> Thursday, 05 - 20

3290355 --> Thursday, 05 - 05

3290356 --> Thursday, 05 - 24

3290357 --> Thursday, 05 - 16

3290358 --> Thursday, 05 - 01

3290359 --> Thursday, 05 - 21

3290360 --> Thursday, 05 - 12

3290361 --> Thursday, 06 - 01

3290362 --> Thursday, 05 - 17

3290363 --> Thursday, 05 - 09

3290364 --> Thursday, 05 - 28

3290365 --> Thursday, 05 - 13

3290366 --> Thursday, 05 - 05

3290367 --> Thursday, 05 - 25

3290368 --> Thursday, 05 - 09

3290369 --> Thursday, 05 - 29

3290370 --> Thursday, 05 - 21

3290371 --> Thursday, 05 - 06

3290372 --> Thursday, 05 - 25

3290373 --> Thursday, 05 - 17

3290374 --> Thursday, 05 - 09

3290375 --> Thursday, 05 - 22

3290376 --> Thursday, 05 - 13

3290377 --> Thursday, 05 - 05

3290378 --> Thursday, 05 - 25

3290379 --> Thursday, 05 - 10

3290380 --> Thursday, 05 - 29

3290381 --> Thursday, 05 - 21

3290382 --> Thursday, 05 - 06

3290383 --> Thursday, 05 - 26

3290384 --> Thursday, 05 - 17

3290385 --> Thursday, 05 - 02

3290386 --> Thursday, 05 - 22

3290387 --> Thursday, 05 - 14

3290388 --> Thursday, 06 - 02

3290389 --> Thursday, 05 - 18

3290390 --> Thursday, 05 - 10

3290391 --> Thursday, 05 - 30

3290392 --> Thursday, 05 - 14

3290393 --> Thursday, 05 - 06

3290394 --> Thursday, 05 - 26

3290395 --> Thursday, 05 - 11

3290396 --> Thursday, 05 - 02

3290397 --> Thursday, 05 - 22

3290398 --> Thursday, 05 - 14

3290399 --> Thursday, 05 - 27

3290400 --> Thursday, 05 - 18

3290401 --> Thursday, 05 - 10

3290402 --> Thursday, 05 - 23

3290403 --> Thursday, 05 - 15

3290404 --> Thursday, 05 - 06

3290405 --> Thursday, 05 - 26

3290406 --> Thursday, 05 - 11

3290407 --> Thursday, 05 - 31

3290408 --> Thursday, 05 - 22

3290409 --> Thursday, 05 - 07

3290410 --> Thursday, 05 - 27

3290411 --> Thursday, 05 - 19

3290412 --> Thursday, 05 - 03

3290413 --> Thursday, 05 - 23

3290414 --> Thursday, 05 - 15

3290415 --> Thursday, 04 - 30

3290416 --> Thursday, 05 - 19

3290417 --> Thursday, 05 - 11

3290418 --> Thursday, 05 - 31

3290419 --> Thursday, 05 - 16

3290420 --> Thursday, 05 - 07

3290421 --> Thursday, 05 - 27

3290422 --> Thursday, 05 - 12

3290423 --> Thursday, 05 - 04

3290424 --> Thursday, 05 - 23

3290425 --> Thursday, 05 - 15

3290426 --> Thursday, 05 - 28

3290427 --> Thursday, 05 - 20

3290428 --> Thursday, 05 - 11

3290429 --> Thursday, 05 - 31

3290430 --> Thursday, 05 - 16

3290431 --> Thursday, 05 - 08

3290432 --> Thursday, 05 - 27

3290433 --> Thursday, 05 - 12

3290434 --> Thursday, 05 - 04

3290435 --> Thursday, 05 - 24

3290436 --> Thursday, 05 - 08

3290437 --> Thursday, 05 - 28

3290438 --> Thursday, 05 - 20

3290439 --> Thursday, 05 - 05

3290440 --> Thursday, 05 - 24

3290441 --> Thursday, 05 - 16

3290442 --> Thursday, 05 - 01

3290443 --> Thursday, 05 - 21

3290444 --> Thursday, 05 - 12

3290445 --> Thursday, 06 - 01

3290446 --> Thursday, 05 - 17

3290447 --> Thursday, 05 - 09

3290448 --> Thursday, 05 - 28

3290449 --> Thursday, 05 - 20

3290450 --> Thursday, 05 - 05

3290451 --> Thursday, 05 - 25

3290452 --> Thursday, 05 - 16

