Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5400000 through 5409999



5400000 --> Thursday, 05 - 25

5400001 --> Thursday, 05 - 17

5400002 --> Thursday, 05 - 09

5400003 --> Thursday, 05 - 22

5400004 --> Thursday, 05 - 13

5400005 --> Thursday, 05 - 05

5400006 --> Thursday, 05 - 25

5400007 --> Thursday, 05 - 10

5400008 --> Thursday, 05 - 29

5400009 --> Thursday, 05 - 21

5400010 --> Thursday, 05 - 06

5400011 --> Thursday, 05 - 26

5400012 --> Thursday, 05 - 17

5400013 --> Thursday, 05 - 02

5400014 --> Thursday, 05 - 22

5400015 --> Thursday, 05 - 14

5400016 --> Thursday, 06 - 02

5400017 --> Thursday, 05 - 18

5400018 --> Thursday, 05 - 10

5400019 --> Thursday, 05 - 30

5400020 --> Thursday, 05 - 14

5400021 --> Thursday, 05 - 06

5400022 --> Thursday, 05 - 26

5400023 --> Thursday, 05 - 11

5400024 --> Thursday, 05 - 02

5400025 --> Thursday, 05 - 22

5400026 --> Thursday, 05 - 14

5400027 --> Thursday, 05 - 27

5400028 --> Thursday, 05 - 18

5400029 --> Thursday, 05 - 10

5400030 --> Thursday, 05 - 23

5400031 --> Thursday, 05 - 15

5400032 --> Thursday, 05 - 06

5400033 --> Thursday, 05 - 26

5400034 --> Thursday, 05 - 11

5400035 --> Thursday, 05 - 31

5400036 --> Thursday, 05 - 22

5400037 --> Thursday, 05 - 07

5400038 --> Thursday, 05 - 27

5400039 --> Thursday, 05 - 19

5400040 --> Thursday, 05 - 03

5400041 --> Thursday, 05 - 23

5400042 --> Thursday, 05 - 15

5400043 --> Thursday, 04 - 30

5400044 --> Thursday, 05 - 19

5400045 --> Thursday, 05 - 11

5400046 --> Thursday, 05 - 31

5400047 --> Thursday, 05 - 16

5400048 --> Thursday, 05 - 07

5400049 --> Thursday, 05 - 27

5400050 --> Thursday, 05 - 12

5400051 --> Thursday, 05 - 04

5400052 --> Thursday, 05 - 23

5400053 --> Thursday, 05 - 15

5400054 --> Thursday, 05 - 28

5400055 --> Thursday, 05 - 20

5400056 --> Thursday, 05 - 11

5400057 --> Thursday, 05 - 31

5400058 --> Thursday, 05 - 16

5400059 --> Thursday, 05 - 08

5400060 --> Thursday, 05 - 27

5400061 --> Thursday, 05 - 12

5400062 --> Thursday, 05 - 04

5400063 --> Thursday, 05 - 24

5400064 --> Thursday, 05 - 08

5400065 --> Thursday, 05 - 28

5400066 --> Thursday, 05 - 20

5400067 --> Thursday, 05 - 05

5400068 --> Thursday, 05 - 24

5400069 --> Thursday, 05 - 16

5400070 --> Thursday, 05 - 01

5400071 --> Thursday, 05 - 21

5400072 --> Thursday, 05 - 12

5400073 --> Thursday, 06 - 01

5400074 --> Thursday, 05 - 17

5400075 --> Thursday, 05 - 09

5400076 --> Thursday, 05 - 28

5400077 --> Thursday, 05 - 20

5400078 --> Thursday, 05 - 05

5400079 --> Thursday, 05 - 25

5400080 --> Thursday, 05 - 16

5400081 --> Thursday, 05 - 01

5400082 --> Thursday, 05 - 21

5400083 --> Thursday, 05 - 13

5400084 --> Thursday, 06 - 01

5400085 --> Thursday, 05 - 17

5400086 --> Thursday, 05 - 09

5400087 --> Thursday, 05 - 29

5400088 --> Thursday, 05 - 13

5400089 --> Thursday, 05 - 05

5400090 --> Thursday, 05 - 25

5400091 --> Thursday, 05 - 10

5400092 --> Thursday, 05 - 29

5400093 --> Thursday, 05 - 21

5400094 --> Thursday, 05 - 06

5400095 --> Thursday, 05 - 26

5400096 --> Thursday, 05 - 17

5400097 --> Thursday, 05 - 09

5400098 --> Thursday, 05 - 22

5400099 --> Thursday, 05 - 14

5400100 --> Thursday, 05 - 06

5400101 --> Thursday, 05 - 26

5400102 --> Thursday, 05 - 11

5400103 --> Thursday, 05 - 31

5400104 --> Thursday, 05 - 22

5400105 --> Thursday, 05 - 07

5400106 --> Thursday, 05 - 27

5400107 --> Thursday, 05 - 19

5400108 --> Thursday, 05 - 03

5400109 --> Thursday, 05 - 23

5400110 --> Thursday, 05 - 15

5400111 --> Thursday, 05 - 28

5400112 --> Thursday, 05 - 19

5400113 --> Thursday, 05 - 11

5400114 --> Thursday, 05 - 31

5400115 --> Thursday, 05 - 16

5400116 --> Thursday, 05 - 07

5400117 --> Thursday, 05 - 27

5400118 --> Thursday, 05 - 12

5400119 --> Thursday, 05 - 04

5400120 --> Thursday, 05 - 23

5400121 --> Thursday, 05 - 15

5400122 --> Thursday, 05 - 28

5400123 --> Thursday, 05 - 20

5400124 --> Thursday, 05 - 11

5400125 --> Thursday, 05 - 24

5400126 --> Thursday, 05 - 16

5400127 --> Thursday, 05 - 08

5400128 --> Thursday, 05 - 27

5400129 --> Thursday, 05 - 12

5400130 --> Thursday, 06 - 01

5400131 --> Thursday, 05 - 24

5400132 --> Thursday, 05 - 08

5400133 --> Thursday, 05 - 28

5400134 --> Thursday, 05 - 20

5400135 --> Thursday, 05 - 05

5400136 --> Thursday, 05 - 24

5400137 --> Thursday, 05 - 16

5400138 --> Thursday, 05 - 01

5400139 --> Thursday, 05 - 21

5400140 --> Thursday, 05 - 12

5400141 --> Thursday, 06 - 01

5400142 --> Thursday, 05 - 17

5400143 --> Thursday, 05 - 09

5400144 --> Thursday, 05 - 28

5400145 --> Thursday, 05 - 13

5400146 --> Thursday, 05 - 05

5400147 --> Thursday, 05 - 25

5400148 --> Thursday, 05 - 16

5400149 --> Thursday, 05 - 29

5400150 --> Thursday, 05 - 21

5400151 --> Thursday, 05 - 13

5400152 --> Thursday, 06 - 01

5400153 --> Thursday, 05 - 17

5400154 --> Thursday, 05 - 09

5400155 --> Thursday, 05 - 29

5400156 --> Thursday, 05 - 13

5400157 --> Thursday, 05 - 05

5400158 --> Thursday, 05 - 25

5400159 --> Thursday, 05 - 10

5400160 --> Thursday, 05 - 29

5400161 --> Thursday, 05 - 21

5400162 --> Thursday, 05 - 06

5400163 --> Thursday, 05 - 26

5400164 --> Thursday, 05 - 17

5400165 --> Thursday, 05 - 02

5400166 --> Thursday, 05 - 22

5400167 --> Thursday, 05 - 14

5400168 --> Thursday, 06 - 02

5400169 --> Thursday, 05 - 18

5400170 --> Thursday, 05 - 10

5400171 --> Thursday, 05 - 30

5400172 --> Thursday, 05 - 21

5400173 --> Thursday, 05 - 06

5400174 --> Thursday, 05 - 26

5400175 --> Thursday, 05 - 18

5400176 --> Thursday, 05 - 02

5400177 --> Thursday, 05 - 22

5400178 --> Thursday, 05 - 14

5400179 --> Thursday, 05 - 27

