Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2720000 through 2729999



2720000 --> Thursday, 05 - 04

2720001 --> Thursday, 05 - 24

2720002 --> Thursday, 05 - 16

2720003 --> Thursday, 05 - 01

2720004 --> Thursday, 05 - 20

2720005 --> Thursday, 05 - 12

2720006 --> Thursday, 06 - 01

2720007 --> Thursday, 05 - 17

2720008 --> Thursday, 05 - 08

2720009 --> Thursday, 05 - 28

2720010 --> Thursday, 05 - 13

2720011 --> Thursday, 05 - 05

2720012 --> Thursday, 05 - 24

2720013 --> Thursday, 05 - 16

2720014 --> Thursday, 05 - 29

2720015 --> Thursday, 05 - 21

2720016 --> Thursday, 05 - 12

2720017 --> Thursday, 06 - 01

2720018 --> Thursday, 05 - 17

2720019 --> Thursday, 05 - 09

2720020 --> Thursday, 05 - 28

2720021 --> Thursday, 05 - 13

2720022 --> Thursday, 05 - 05

2720023 --> Thursday, 05 - 25

2720024 --> Thursday, 05 - 09

2720025 --> Thursday, 05 - 29

2720026 --> Thursday, 05 - 21

2720027 --> Thursday, 05 - 06

2720028 --> Thursday, 05 - 25

2720029 --> Thursday, 05 - 17

2720030 --> Thursday, 05 - 02

2720031 --> Thursday, 05 - 22

2720032 --> Thursday, 05 - 13

2720033 --> Thursday, 06 - 02

2720034 --> Thursday, 05 - 18

2720035 --> Thursday, 05 - 10

2720036 --> Thursday, 05 - 29

2720037 --> Thursday, 05 - 21

2720038 --> Thursday, 05 - 06

2720039 --> Thursday, 05 - 26

2720040 --> Thursday, 05 - 17

2720041 --> Thursday, 05 - 02

2720042 --> Thursday, 05 - 22

2720043 --> Thursday, 05 - 14

2720044 --> Thursday, 06 - 02

2720045 --> Thursday, 05 - 18

2720046 --> Thursday, 05 - 10

2720047 --> Thursday, 05 - 30

2720048 --> Thursday, 05 - 14

2720049 --> Thursday, 05 - 06

2720050 --> Thursday, 05 - 26

2720051 --> Thursday, 05 - 11

2720052 --> Thursday, 05 - 30

2720053 --> Thursday, 05 - 22

2720054 --> Thursday, 05 - 07

2720055 --> Thursday, 05 - 27

2720056 --> Thursday, 05 - 18

2720057 --> Thursday, 05 - 10

2720058 --> Thursday, 05 - 23

2720059 --> Thursday, 05 - 15

2720060 --> Thursday, 05 - 06

2720061 --> Thursday, 05 - 19

2720062 --> Thursday, 05 - 11

2720063 --> Thursday, 05 - 31

2720064 --> Thursday, 05 - 22

2720065 --> Thursday, 05 - 07

2720066 --> Thursday, 05 - 27

2720067 --> Thursday, 05 - 19

2720068 --> Thursday, 05 - 03

2720069 --> Thursday, 05 - 23

2720070 --> Thursday, 05 - 15

2720071 --> Thursday, 05 - 28

2720072 --> Thursday, 05 - 19

2720073 --> Thursday, 05 - 11

2720074 --> Thursday, 05 - 31

2720075 --> Thursday, 05 - 16

2720076 --> Thursday, 05 - 07

2720077 --> Thursday, 05 - 27

2720078 --> Thursday, 05 - 12

2720079 --> Thursday, 05 - 04

2720080 --> Thursday, 05 - 23

2720081 --> Thursday, 05 - 08

2720082 --> Thursday, 05 - 28

2720083 --> Thursday, 05 - 20

2720084 --> Thursday, 05 - 11

2720085 --> Thursday, 05 - 24

2720086 --> Thursday, 05 - 16

2720087 --> Thursday, 05 - 08

2720088 --> Thursday, 05 - 27

2720089 --> Thursday, 05 - 12

2720090 --> Thursday, 06 - 01

2720091 --> Thursday, 05 - 24

2720092 --> Thursday, 05 - 08

2720093 --> Thursday, 05 - 28

2720094 --> Thursday, 05 - 20

2720095 --> Thursday, 05 - 05

2720096 --> Thursday, 05 - 24

2720097 --> Thursday, 05 - 16

2720098 --> Thursday, 05 - 01

2720099 --> Thursday, 05 - 21

2720100 --> Thursday, 05 - 13

2720101 --> Thursday, 06 - 02

2720102 --> Thursday, 05 - 18

2720103 --> Thursday, 05 - 10

2720104 --> Thursday, 05 - 29

2720105 --> Thursday, 05 - 14

2720106 --> Thursday, 05 - 06

2720107 --> Thursday, 05 - 26

2720108 --> Thursday, 05 - 17

2720109 --> Thursday, 05 - 02

2720110 --> Thursday, 05 - 22

2720111 --> Thursday, 05 - 14

2720112 --> Thursday, 06 - 02

2720113 --> Thursday, 05 - 18

2720114 --> Thursday, 05 - 10

2720115 --> Thursday, 05 - 30

2720116 --> Thursday, 05 - 14

2720117 --> Thursday, 05 - 06

2720118 --> Thursday, 05 - 26

2720119 --> Thursday, 05 - 11

2720120 --> Thursday, 05 - 30

2720121 --> Thursday, 05 - 22

2720122 --> Thursday, 05 - 07

2720123 --> Thursday, 05 - 27

2720124 --> Thursday, 05 - 18

2720125 --> Thursday, 05 - 03

2720126 --> Thursday, 05 - 23

2720127 --> Thursday, 05 - 15

2720128 --> Thursday, 05 - 06

2720129 --> Thursday, 05 - 19

2720130 --> Thursday, 05 - 11

2720131 --> Thursday, 05 - 31

2720132 --> Thursday, 05 - 22

2720133 --> Thursday, 05 - 07

2720134 --> Thursday, 05 - 27

2720135 --> Thursday, 05 - 12

2720136 --> Thursday, 05 - 03

2720137 --> Thursday, 05 - 23

2720138 --> Thursday, 05 - 15

2720139 --> Thursday, 05 - 28

2720140 --> Thursday, 05 - 19

2720141 --> Thursday, 05 - 11

2720142 --> Thursday, 05 - 31

2720143 --> Thursday, 05 - 16

2720144 --> Thursday, 05 - 07

2720145 --> Thursday, 05 - 27

2720146 --> Thursday, 05 - 12

2720147 --> Thursday, 05 - 04

2720148 --> Thursday, 05 - 23

2720149 --> Thursday, 05 - 08

2720150 --> Thursday, 05 - 28

2720151 --> Thursday, 05 - 20

2720152 --> Thursday, 05 - 11

2720153 --> Thursday, 05 - 24

2720154 --> Thursday, 05 - 16

2720155 --> Thursday, 05 - 01

2720156 --> Thursday, 05 - 20

2720157 --> Thursday, 05 - 12

2720158 --> Thursday, 06 - 01

2720159 --> Thursday, 05 - 17

2720160 --> Thursday, 05 - 08

2720161 --> Thursday, 05 - 28

2720162 --> Thursday, 05 - 20

2720163 --> Thursday, 05 - 05

2720164 --> Thursday, 05 - 24

2720165 --> Thursday, 05 - 16

2720166 --> Thursday, 05 - 01

2720167 --> Thursday, 05 - 21

2720168 --> Thursday, 05 - 12

2720169 --> Thursday, 06 - 01

2720170 --> Thursday, 05 - 17

2720171 --> Thursday, 05 - 09

2720172 --> Thursday, 05 - 28

2720173 --> Thursday, 05 - 13

2720174 --> Thursday, 05 - 05

2720175 --> Thursday, 05 - 25

2720176 --> Thursday, 05 - 09

2720177 --> Thursday, 05 - 29

2720178 --> Thursday, 05 - 21

2720179 --> Thursday, 05 - 06

2720180 --> Thursday, 05 - 25

2720181 --> Thursday, 05 - 17

2720182 --> Thursday, 05 - 09

2720183 --> Thursday, 05 - 22

2720184 --> Thursday, 05 - 13

2720185 --> Thursday, 05 - 05

2720186 --> Thursday, 05 - 25

2720187 --> Thursday, 05 - 10

2720188 --> Thursday, 05 - 29

2720189 --> Thursday, 05 - 21

2720190 --> Thursday, 05 - 06

2720191 --> Thursday, 05 - 26

2720192 --> Thursday, 05 - 17

2720193 --> Thursday, 05 - 02

2720194 --> Thursday, 05 - 22

2720195 --> Thursday, 05 - 14

2720196 --> Thursday, 06 - 02

2720197 --> Thursday, 05 - 18

2720198 --> Thursday, 05 - 10

2720199 --> Thursday, 05 - 30

2720200 --> Thursday, 05 - 15

2720201 --> Thursday, 05 - 07

2720202 --> Thursday, 05 - 27

2720203 --> Thursday, 05 - 12

2720204 --> Thursday, 05 - 03

2720205 --> Thursday, 05 - 23

2720206 --> Thursday, 05 - 08

2720207 --> Thursday, 05 - 28

2720208 --> Thursday, 05 - 19

2720209 --> Thursday, 05 - 11

2720210 --> Thursday, 05 - 24

2720211 --> Thursday, 05 - 16

2720212 --> Thursday, 05 - 07

2720213 --> Thursday, 05 - 20

2720214 --> Thursday, 05 - 12

2720215 --> Thursday, 06 - 01

2720216 --> Thursday, 05 - 23

2720217 --> Thursday, 05 - 08

2720218 --> Thursday, 05 - 28

2720219 --> Thursday, 05 - 20

2720220 --> Thursday, 05 - 04

2720221 --> Thursday, 05 - 24

2720222 --> Thursday, 05 - 16

2720223 --> Thursday, 05 - 01

2720224 --> Thursday, 05 - 20

2720225 --> Thursday, 05 - 12

2720226 --> Thursday, 06 - 01

2720227 --> Thursday, 05 - 17

2720228 --> Thursday, 05 - 08

2720229 --> Thursday, 05 - 28

2720230 --> Thursday, 05 - 13

2720231 --> Thursday, 05 - 05

2720232 --> Thursday, 05 - 24

2720233 --> Thursday, 05 - 09

2720234 --> Thursday, 05 - 29

2720235 --> Thursday, 05 - 21

2720236 --> Thursday, 05 - 12

2720237 --> Thursday, 05 - 25

2720238 --> Thursday, 05 - 17

2720239 --> Thursday, 05 - 09

2720240 --> Thursday, 05 - 28

2720241 --> Thursday, 05 - 13

2720242 --> Thursday, 05 - 05

2720243 --> Thursday, 05 - 25

2720244 --> Thursday, 05 - 09

2720245 --> Thursday, 05 - 29

2720246 --> Thursday, 05 - 21

2720247 --> Thursday, 05 - 06

2720248 --> Thursday, 05 - 25

2720249 --> Thursday, 05 - 17

2720250 --> Thursday, 05 - 02

2720251 --> Thursday, 05 - 22

2720252 --> Thursday, 05 - 13

2720253 --> Thursday, 06 - 02

2720254 --> Thursday, 05 - 18

2720255 --> Thursday, 05 - 10

2720256 --> Thursday, 05 - 29

2720257 --> Thursday, 05 - 14

2720258 --> Thursday, 05 - 06

2720259 --> Thursday, 05 - 26

2720260 --> Thursday, 05 - 17

2720261 --> Thursday, 05 - 02

2720262 --> Thursday, 05 - 22

2720263 --> Thursday, 05 - 14

2720264 --> Thursday, 06 - 02

2720265 --> Thursday, 05 - 18

2720266 --> Thursday, 05 - 10

2720267 --> Thursday, 05 - 30

2720268 --> Thursday, 05 - 14

2720269 --> Thursday, 05 - 06

2720270 --> Thursday, 05 - 26

2720271 --> Thursday, 05 - 11

2720272 --> Thursday, 05 - 30

2720273 --> Thursday, 05 - 22

2720274 --> Thursday, 05 - 07

2720275 --> Thursday, 05 - 27

2720276 --> Thursday, 05 - 18

2720277 --> Thursday, 05 - 03

2720278 --> Thursday, 05 - 23

2720279 --> Thursday, 05 - 15

2720280 --> Thursday, 05 - 06

2720281 --> Thursday, 05 - 19

2720282 --> Thursday, 05 - 11

2720283 --> Thursday, 05 - 31

2720284 --> Thursday, 05 - 22

2720285 --> Thursday, 05 - 07

2720286 --> Thursday, 05 - 27

2720287 --> Thursday, 05 - 12

2720288 --> Thursday, 05 - 03

2720289 --> Thursday, 05 - 23

2720290 --> Thursday, 05 - 15

2720291 --> Thursday, 05 - 28

2720292 --> Thursday, 05 - 19

2720293 --> Thursday, 05 - 11

2720294 --> Thursday, 05 - 31

2720295 --> Thursday, 05 - 16

2720296 --> Thursday, 05 - 07

2720297 --> Thursday, 05 - 27

2720298 --> Thursday, 05 - 12

2720299 --> Thursday, 05 - 04

2720300 --> Thursday, 05 - 24

2720301 --> Thursday, 05 - 09

2720302 --> Thursday, 05 - 29

2720303 --> Thursday, 05 - 21

2720304 --> Thursday, 05 - 12

2720305 --> Thursday, 05 - 25

2720306 --> Thursday, 05 - 17

2720307 --> Thursday, 05 - 02

2720308 --> Thursday, 05 - 21

2720309 --> Thursday, 05 - 13

2720310 --> Thursday, 06 - 02

2720311 --> Thursday, 05 - 18

2720312 --> Thursday, 05 - 09

2720313 --> Thursday, 05 - 29

2720314 --> Thursday, 05 - 21

2720315 --> Thursday, 05 - 06

2720316 --> Thursday, 05 - 25

2720317 --> Thursday, 05 - 17

2720318 --> Thursday, 05 - 02

2720319 --> Thursday, 05 - 22

2720320 --> Thursday, 05 - 13

2720321 --> Thursday, 06 - 02

2720322 --> Thursday, 05 - 18

2720323 --> Thursday, 05 - 10

2720324 --> Thursday, 05 - 29

2720325 --> Thursday, 05 - 14

2720326 --> Thursday, 05 - 06

2720327 --> Thursday, 05 - 26

2720328 --> Thursday, 05 - 10

2720329 --> Thursday, 05 - 30

2720330 --> Thursday, 05 - 22

2720331 --> Thursday, 05 - 07

2720332 --> Thursday, 05 - 26

2720333 --> Thursday, 05 - 18

2720334 --> Thursday, 05 - 10

2720335 --> Thursday, 05 - 23

2720336 --> Thursday, 05 - 14

2720337 --> Thursday, 05 - 06

2720338 --> Thursday, 05 - 26

2720339 --> Thursday, 05 - 11

2720340 --> Thursday, 05 - 30

2720341 --> Thursday, 05 - 22

2720342 --> Thursday, 05 - 07

2720343 --> Thursday, 05 - 27

2720344 --> Thursday, 05 - 18

2720345 --> Thursday, 05 - 03

2720346 --> Thursday, 05 - 23

2720347 --> Thursday, 05 - 15

