Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4030000 through 4039999



4030000 --> Thursday, 05 - 11

4030001 --> Thursday, 05 - 31

4030002 --> Thursday, 05 - 23

4030003 --> Thursday, 05 - 08

4030004 --> Thursday, 05 - 27

4030005 --> Thursday, 05 - 19

4030006 --> Thursday, 05 - 04

4030007 --> Thursday, 05 - 24

4030008 --> Thursday, 05 - 15

4030009 --> Thursday, 04 - 30

4030010 --> Thursday, 05 - 20

4030011 --> Thursday, 05 - 12

4030012 --> Thursday, 05 - 31

4030013 --> Thursday, 05 - 16

4030014 --> Thursday, 05 - 08

4030015 --> Thursday, 05 - 28

4030016 --> Thursday, 05 - 12

4030017 --> Thursday, 05 - 04

4030018 --> Thursday, 05 - 24

4030019 --> Thursday, 05 - 09

4030020 --> Thursday, 05 - 28

4030021 --> Thursday, 05 - 20

4030022 --> Thursday, 05 - 12

4030023 --> Thursday, 05 - 25

4030024 --> Thursday, 05 - 16

4030025 --> Thursday, 05 - 08

4030026 --> Thursday, 05 - 28

4030027 --> Thursday, 05 - 13

4030028 --> Thursday, 05 - 04

4030029 --> Thursday, 05 - 24

4030030 --> Thursday, 05 - 09

4030031 --> Thursday, 05 - 29

4030032 --> Thursday, 05 - 20

4030033 --> Thursday, 05 - 05

4030034 --> Thursday, 05 - 25

4030035 --> Thursday, 05 - 17

4030036 --> Thursday, 05 - 01

4030037 --> Thursday, 05 - 21

4030038 --> Thursday, 05 - 13

4030039 --> Thursday, 06 - 02

4030040 --> Thursday, 05 - 17

4030041 --> Thursday, 05 - 09

4030042 --> Thursday, 05 - 29

4030043 --> Thursday, 05 - 14

4030044 --> Thursday, 05 - 05

4030045 --> Thursday, 05 - 25

4030046 --> Thursday, 05 - 17

4030047 --> Thursday, 05 - 02

4030048 --> Thursday, 05 - 21

4030049 --> Thursday, 05 - 13

4030050 --> Thursday, 06 - 02

4030051 --> Thursday, 05 - 18

4030052 --> Thursday, 05 - 09

4030053 --> Thursday, 05 - 29

4030054 --> Thursday, 05 - 14

4030055 --> Thursday, 05 - 06

4030056 --> Thursday, 05 - 25

4030057 --> Thursday, 05 - 10

4030058 --> Thursday, 05 - 30

4030059 --> Thursday, 05 - 22

4030060 --> Thursday, 05 - 06

4030061 --> Thursday, 05 - 26

4030062 --> Thursday, 05 - 18

4030063 --> Thursday, 05 - 03

4030064 --> Thursday, 05 - 22

4030065 --> Thursday, 05 - 14

4030066 --> Thursday, 05 - 06

4030067 --> Thursday, 05 - 19

4030068 --> Thursday, 05 - 10

4030069 --> Thursday, 05 - 30

4030070 --> Thursday, 05 - 22

4030071 --> Thursday, 05 - 07

4030072 --> Thursday, 05 - 26

4030073 --> Thursday, 05 - 18

4030074 --> Thursday, 05 - 03

4030075 --> Thursday, 05 - 23

4030076 --> Thursday, 05 - 14

4030077 --> Thursday, 06 - 03

4030078 --> Thursday, 05 - 19

4030079 --> Thursday, 05 - 11

4030080 --> Thursday, 05 - 30

4030081 --> Thursday, 05 - 15

4030082 --> Thursday, 05 - 07

4030083 --> Thursday, 05 - 27

4030084 --> Thursday, 05 - 11

4030085 --> Thursday, 05 - 03

4030086 --> Thursday, 05 - 23

4030087 --> Thursday, 05 - 08

4030088 --> Thursday, 05 - 27

4030089 --> Thursday, 05 - 19

4030090 --> Thursday, 05 - 04

4030091 --> Thursday, 05 - 24

4030092 --> Thursday, 05 - 15

4030093 --> Thursday, 05 - 07

4030094 --> Thursday, 05 - 20

4030095 --> Thursday, 05 - 12

4030096 --> Thursday, 05 - 31

4030097 --> Thursday, 05 - 23

4030098 --> Thursday, 05 - 08

4030099 --> Thursday, 05 - 28

4030100 --> Thursday, 05 - 20

4030101 --> Thursday, 05 - 05

4030102 --> Thursday, 05 - 25

4030103 --> Thursday, 05 - 17

4030104 --> Thursday, 05 - 01

4030105 --> Thursday, 05 - 21

4030106 --> Thursday, 05 - 13

4030107 --> Thursday, 06 - 02

4030108 --> Thursday, 05 - 17

4030109 --> Thursday, 05 - 09

4030110 --> Thursday, 05 - 29

4030111 --> Thursday, 05 - 14

4030112 --> Thursday, 05 - 05

4030113 --> Thursday, 05 - 25

4030114 --> Thursday, 05 - 10

4030115 --> Thursday, 05 - 30

4030116 --> Thursday, 05 - 21

4030117 --> Thursday, 05 - 13

4030118 --> Thursday, 05 - 26

4030119 --> Thursday, 05 - 18

4030120 --> Thursday, 05 - 09

4030121 --> Thursday, 05 - 29

4030122 --> Thursday, 05 - 14

4030123 --> Thursday, 05 - 06

4030124 --> Thursday, 05 - 25

4030125 --> Thursday, 05 - 10

4030126 --> Thursday, 05 - 30

4030127 --> Thursday, 05 - 22

4030128 --> Thursday, 05 - 06

4030129 --> Thursday, 05 - 26

4030130 --> Thursday, 05 - 18

4030131 --> Thursday, 05 - 03

4030132 --> Thursday, 05 - 22

4030133 --> Thursday, 05 - 14

4030134 --> Thursday, 06 - 03

4030135 --> Thursday, 05 - 19

4030136 --> Thursday, 05 - 10

4030137 --> Thursday, 05 - 30

4030138 --> Thursday, 05 - 15

4030139 --> Thursday, 05 - 07

4030140 --> Thursday, 05 - 26

4030141 --> Thursday, 05 - 18

4030142 --> Thursday, 05 - 03

4030143 --> Thursday, 05 - 23

4030144 --> Thursday, 05 - 14

4030145 --> Thursday, 05 - 27

4030146 --> Thursday, 05 - 19

4030147 --> Thursday, 05 - 11

4030148 --> Thursday, 05 - 30

4030149 --> Thursday, 05 - 15

4030150 --> Thursday, 05 - 07

4030151 --> Thursday, 05 - 27

4030152 --> Thursday, 05 - 11

4030153 --> Thursday, 05 - 31

4030154 --> Thursday, 05 - 23

4030155 --> Thursday, 05 - 08

4030156 --> Thursday, 05 - 27

4030157 --> Thursday, 05 - 19

4030158 --> Thursday, 05 - 04

4030159 --> Thursday, 05 - 24

4030160 --> Thursday, 05 - 15

4030161 --> Thursday, 05 - 07

4030162 --> Thursday, 05 - 20

4030163 --> Thursday, 05 - 12

4030164 --> Thursday, 05 - 31

4030165 --> Thursday, 05 - 23

4030166 --> Thursday, 05 - 08

4030167 --> Thursday, 05 - 28

4030168 --> Thursday, 05 - 19

4030169 --> Thursday, 05 - 04

4030170 --> Thursday, 05 - 24

4030171 --> Thursday, 05 - 16

4030172 --> Thursday, 05 - 28

4030173 --> Thursday, 05 - 20

4030174 --> Thursday, 05 - 12

4030175 --> Thursday, 06 - 01

4030176 --> Thursday, 05 - 16

4030177 --> Thursday, 05 - 08

4030178 --> Thursday, 05 - 28

4030179 --> Thursday, 05 - 13

4030180 --> Thursday, 05 - 04

4030181 --> Thursday, 05 - 24

4030182 --> Thursday, 05 - 09

4030183 --> Thursday, 05 - 29

4030184 --> Thursday, 05 - 20

4030185 --> Thursday, 05 - 05

4030186 --> Thursday, 05 - 25

4030187 --> Thursday, 05 - 17

4030188 --> Thursday, 05 - 08

4030189 --> Thursday, 05 - 21

4030190 --> Thursday, 05 - 13

4030191 --> Thursday, 06 - 02

4030192 --> Thursday, 05 - 24

4030193 --> Thursday, 05 - 09

4030194 --> Thursday, 05 - 29

4030195 --> Thursday, 05 - 21

4030196 --> Thursday, 05 - 05

4030197 --> Thursday, 05 - 25

4030198 --> Thursday, 05 - 17

4030199 --> Thursday, 05 - 02

4030200 --> Thursday, 05 - 22

4030201 --> Thursday, 05 - 14

4030202 --> Thursday, 05 - 27

4030203 --> Thursday, 05 - 19

4030204 --> Thursday, 05 - 10

4030205 --> Thursday, 05 - 30

4030206 --> Thursday, 05 - 15

4030207 --> Thursday, 05 - 07

4030208 --> Thursday, 05 - 26

4030209 --> Thursday, 05 - 11

4030210 --> Thursday, 05 - 31

4030211 --> Thursday, 05 - 23

4030212 --> Thursday, 05 - 07

4030213 --> Thursday, 05 - 27

4030214 --> Thursday, 05 - 19

4030215 --> Thursday, 05 - 04

4030216 --> Thursday, 05 - 23

4030217 --> Thursday, 05 - 15

4030218 --> Thursday, 05 - 07

4030219 --> Thursday, 05 - 20

4030220 --> Thursday, 05 - 11

4030221 --> Thursday, 05 - 31

