Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0520000 through 0529999



0520000 --> Thursday, 05 - 04

0520001 --> Thursday, 05 - 24

0520002 --> Thursday, 05 - 16

0520003 --> Thursday, 05 - 01

0520004 --> Thursday, 05 - 20

0520005 --> Thursday, 05 - 12

0520006 --> Thursday, 06 - 01

0520007 --> Thursday, 05 - 17

0520008 --> Thursday, 05 - 08

0520009 --> Thursday, 05 - 28

0520010 --> Thursday, 05 - 13

0520011 --> Thursday, 05 - 05

0520012 --> Thursday, 05 - 24

0520013 --> Thursday, 05 - 09

0520014 --> Thursday, 05 - 29

0520015 --> Thursday, 05 - 21

0520016 --> Thursday, 05 - 12

0520017 --> Thursday, 05 - 25

0520018 --> Thursday, 05 - 17

0520019 --> Thursday, 05 - 09

0520020 --> Thursday, 05 - 28

0520021 --> Thursday, 05 - 13

0520022 --> Thursday, 05 - 05

0520023 --> Thursday, 05 - 25

0520024 --> Thursday, 05 - 09

0520025 --> Thursday, 05 - 29

0520026 --> Thursday, 05 - 21

0520027 --> Thursday, 05 - 06

0520028 --> Thursday, 05 - 25

0520029 --> Thursday, 05 - 17

0520030 --> Thursday, 05 - 02

0520031 --> Thursday, 05 - 22

0520032 --> Thursday, 05 - 13

0520033 --> Thursday, 06 - 02

0520034 --> Thursday, 05 - 18

0520035 --> Thursday, 05 - 10

0520036 --> Thursday, 05 - 29

0520037 --> Thursday, 05 - 14

0520038 --> Thursday, 05 - 06

0520039 --> Thursday, 05 - 26

0520040 --> Thursday, 05 - 17

0520041 --> Thursday, 05 - 02

0520042 --> Thursday, 05 - 22

0520043 --> Thursday, 05 - 14

0520044 --> Thursday, 06 - 02

0520045 --> Thursday, 05 - 18

0520046 --> Thursday, 05 - 10

0520047 --> Thursday, 05 - 30

0520048 --> Thursday, 05 - 14

0520049 --> Thursday, 05 - 06

0520050 --> Thursday, 05 - 26

0520051 --> Thursday, 05 - 11

0520052 --> Thursday, 05 - 30

0520053 --> Thursday, 05 - 22

0520054 --> Thursday, 05 - 07

0520055 --> Thursday, 05 - 27

0520056 --> Thursday, 05 - 18

0520057 --> Thursday, 05 - 03

0520058 --> Thursday, 05 - 23

0520059 --> Thursday, 05 - 15

0520060 --> Thursday, 05 - 06

0520061 --> Thursday, 05 - 19

0520062 --> Thursday, 05 - 11

0520063 --> Thursday, 05 - 31

0520064 --> Thursday, 05 - 22

0520065 --> Thursday, 05 - 07

0520066 --> Thursday, 05 - 27

0520067 --> Thursday, 05 - 19

0520068 --> Thursday, 05 - 03

0520069 --> Thursday, 05 - 23

0520070 --> Thursday, 05 - 15

0520071 --> Thursday, 05 - 28

0520072 --> Thursday, 05 - 19

0520073 --> Thursday, 05 - 11

0520074 --> Thursday, 05 - 31

0520075 --> Thursday, 05 - 16

0520076 --> Thursday, 05 - 07

0520077 --> Thursday, 05 - 27

0520078 --> Thursday, 05 - 12

0520079 --> Thursday, 05 - 04

0520080 --> Thursday, 05 - 23

0520081 --> Thursday, 05 - 08

0520082 --> Thursday, 05 - 28

0520083 --> Thursday, 05 - 20

0520084 --> Thursday, 05 - 11
