Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0410000 through 0419999



0410000 --> Thursday, 05 - 25

0410001 --> Thursday, 05 - 10

0410002 --> Thursday, 05 - 30

0410003 --> Thursday, 05 - 22

0410004 --> Thursday, 05 - 06

0410005 --> Thursday, 05 - 26

0410006 --> Thursday, 05 - 18

0410007 --> Thursday, 05 - 03

0410008 --> Thursday, 05 - 22

0410009 --> Thursday, 05 - 14

0410010 --> Thursday, 06 - 03

0410011 --> Thursday, 05 - 19

0410012 --> Thursday, 05 - 10

0410013 --> Thursday, 05 - 30

0410014 --> Thursday, 05 - 15

0410015 --> Thursday, 05 - 07

0410016 --> Thursday, 05 - 26

0410017 --> Thursday, 05 - 18

0410018 --> Thursday, 05 - 03

0410019 --> Thursday, 05 - 23

0410020 --> Thursday, 05 - 14

0410021 --> Thursday, 05 - 27

0410022 --> Thursday, 05 - 19

0410023 --> Thursday, 05 - 11

0410024 --> Thursday, 05 - 30

0410025 --> Thursday, 05 - 15

0410026 --> Thursday, 05 - 07

0410027 --> Thursday, 05 - 27

0410028 --> Thursday, 05 - 11

0410029 --> Thursday, 05 - 31

0410030 --> Thursday, 05 - 23

0410031 --> Thursday, 05 - 08

0410032 --> Thursday, 05 - 27

0410033 --> Thursday, 05 - 19

0410034 --> Thursday, 05 - 04

0410035 --> Thursday, 05 - 24

0410036 --> Thursday, 05 - 15

0410037 --> Thursday, 05 - 07

0410038 --> Thursday, 05 - 20

0410039 --> Thursday, 05 - 12

0410040 --> Thursday, 05 - 31

0410041 --> Thursday, 05 - 16

0410042 --> Thursday, 05 - 08

0410043 --> Thursday, 05 - 28

0410044 --> Thursday, 05 - 19

0410045 --> Thursday, 05 - 04

0410046 --> Thursday, 05 - 24

0410047 --> Thursday, 05 - 16

0410048 --> Thursday, 05 - 28

0410049 --> Thursday, 05 - 20

0410050 --> Thursday, 05 - 12

0410051 --> Thursday, 06 - 01

0410052 --> Thursday, 05 - 16

0410053 --> Thursday, 05 - 08

0410054 --> Thursday, 05 - 28

0410055 --> Thursday, 05 - 13

0410056 --> Thursday, 05 - 04

0410057 --> Thursday, 05 - 24

0410058 --> Thursday, 05 - 09

0410059 --> Thursday, 05 - 29

0410060 --> Thursday, 05 - 20

0410061 --> Thursday, 05 - 05

0410062 --> Thursday, 05 - 25

0410063 --> Thursday, 05 - 17

0410064 --> Thursday, 05 - 08

0410065 --> Thursday, 05 - 21

0410066 --> Thursday, 05 - 13

0410067 --> Thursday, 06 - 02

0410068 --> Thursday, 05 - 24

0410069 --> Thursday, 05 - 09

0410070 --> Thursday, 05 - 29

0410071 --> Thursday, 05 - 21

0410072 --> Thursday, 05 - 05

0410073 --> Thursday, 05 - 25

0410074 --> Thursday, 05 - 17

0410075 --> Thursday, 05 - 02

0410076 --> Thursday, 05 - 21

0410077 --> Thursday, 05 - 13

0410078 --> Thursday, 06 - 02

0410079 --> Thursday, 05 - 18

0410080 --> Thursday, 05 - 09

0410081 --> Thursday, 05 - 29

0410082 --> Thursday, 05 - 14

0410083 --> Thursday, 05 - 06

0410084 --> Thursday, 05 - 25

0410085 --> Thursday, 05 - 10

0410086 --> Thursday, 05 - 30

0410087 --> Thursday, 05 - 22

0410088 --> Thursday, 05 - 13

0410089 --> Thursday, 05 - 26

0410090 --> Thursday, 05 - 18

0410091 --> Thursday, 05 - 10

0410092 --> Thursday, 05 - 29

0410093 --> Thursday, 05 - 14

0410094 --> Thursday, 05 - 06

0410095 --> Thursday, 05 - 26

0410096 --> Thursday, 05 - 10

0410097 --> Thursday, 05 - 30

0410098 --> Thursday, 05 - 22

0410099 --> Thursday, 05 - 07

0410100 --> Thursday, 05 - 27

0410101 --> Thursday, 05 - 19

0410102 --> Thursday, 05 - 04

0410103 --> Thursday, 05 - 24

0410104 --> Thursday, 05 - 15

0410105 --> Thursday, 04 - 30

0410106 --> Thursday, 05 - 20

0410107 --> Thursday, 05 - 12

0410108 --> Thursday, 05 - 31

0410109 --> Thursday, 05 - 16

0410110 --> Thursday, 05 - 08

0410111 --> Thursday, 05 - 28

0410112 --> Thursday, 05 - 19

0410113 --> Thursday, 05 - 04

0410114 --> Thursday, 05 - 24

0410115 --> Thursday, 05 - 09

0410116 --> Thursday, 05 - 28

0410117 --> Thursday, 05 - 20

0410118 --> Thursday, 05 - 12

0410119 --> Thursday, 05 - 25

0410120 --> Thursday, 05 - 16

0410121 --> Thursday, 05 - 08

0410122 --> Thursday, 05 - 28

0410123 --> Thursday, 05 - 13

0410124 --> Thursday, 05 - 04

0410125 --> Thursday, 05 - 24

0410126 --> Thursday, 05 - 09

0410127 --> Thursday, 05 - 29

0410128 --> Thursday, 05 - 20

0410129 --> Thursday, 05 - 05

0410130 --> Thursday, 05 - 25

0410131 --> Thursday, 05 - 17

0410132 --> Thursday, 05 - 08

0410133 --> Thursday, 05 - 21

0410134 --> Thursday, 05 - 13

0410135 --> Thursday, 06 - 02

0410136 --> Thursday, 05 - 17

0410137 --> Thursday, 05 - 09

0410138 --> Thursday, 05 - 29

0410139 --> Thursday, 05 - 14

0410140 --> Thursday, 05 - 05

0410141 --> Thursday, 05 - 25

0410142 --> Thursday, 05 - 17

0410143 --> Thursday, 05 - 02

0410144 --> Thursday, 05 - 21

0410145 --> Thursday, 05 - 13

0410146 --> Thursday, 06 - 02

0410147 --> Thursday, 05 - 18

0410148 --> Thursday, 05 - 09

0410149 --> Thursday, 05 - 29

0410150 --> Thursday, 05 - 14

0410151 --> Thursday, 05 - 06

0410152 --> Thursday, 05 - 25

0410153 --> Thursday, 05 - 10

0410154 --> Thursday, 05 - 30

0410155 --> Thursday, 05 - 22

0410156 --> Thursday, 05 - 06

0410157 --> Thursday, 05 - 26

0410158 --> Thursday, 05 - 18

0410159 --> Thursday, 05 - 03

0410160 --> Thursday, 05 - 22

0410161 --> Thursday, 05 - 14

0410162 --> Thursday, 05 - 06

0410163 --> Thursday, 05 - 19

0410164 --> Thursday, 05 - 10

0410165 --> Thursday, 05 - 30

0410166 --> Thursday, 05 - 22

0410167 --> Thursday, 05 - 07

0410168 --> Thursday, 05 - 26

0410169 --> Thursday, 05 - 18

0410170 --> Thursday, 05 - 03

0410171 --> Thursday, 05 - 23

0410172 --> Thursday, 05 - 14

0410173 --> Thursday, 06 - 03

0410174 --> Thursday, 05 - 19

0410175 --> Thursday, 05 - 11

0410176 --> Thursday, 05 - 30

0410177 --> Thursday, 05 - 15

0410178 --> Thursday, 05 - 07

0410179 --> Thursday, 05 - 27

0410180 --> Thursday, 05 - 11

0410181 --> Thursday, 05 - 03

0410182 --> Thursday, 05 - 23

0410183 --> Thursday, 05 - 08

0410184 --> Thursday, 05 - 27

0410185 --> Thursday, 05 - 19

0410186 --> Thursday, 05 - 11

0410187 --> Thursday, 05 - 24

