Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1180000 through 1189999



1180000 --> Thursday, 05 - 25

1180001 --> Thursday, 05 - 17

1180002 --> Thursday, 05 - 02

1180003 --> Thursday, 05 - 22

1180004 --> Thursday, 05 - 13

1180005 --> Thursday, 06 - 02

1180006 --> Thursday, 05 - 18

1180007 --> Thursday, 05 - 10

1180008 --> Thursday, 05 - 29

1180009 --> Thursday, 05 - 21

1180010 --> Thursday, 05 - 06

1180011 --> Thursday, 05 - 26

1180012 --> Thursday, 05 - 17

1180013 --> Thursday, 05 - 02

1180014 --> Thursday, 05 - 22

1180015 --> Thursday, 05 - 14

1180016 --> Thursday, 06 - 02

1180017 --> Thursday, 05 - 18

1180018 --> Thursday, 05 - 10

1180019 --> Thursday, 05 - 30

1180020 --> Thursday, 05 - 14

1180021 --> Thursday, 05 - 06

1180022 --> Thursday, 05 - 26

1180023 --> Thursday, 05 - 11

1180024 --> Thursday, 05 - 30

1180025 --> Thursday, 05 - 22

1180026 --> Thursday, 05 - 07

1180027 --> Thursday, 05 - 27

1180028 --> Thursday, 05 - 18

1180029 --> Thursday, 05 - 10

1180030 --> Thursday, 05 - 23

1180031 --> Thursday, 05 - 15

1180032 --> Thursday, 05 - 06

1180033 --> Thursday, 05 - 19

1180034 --> Thursday, 05 - 11

1180035 --> Thursday, 05 - 31

1180036 --> Thursday, 05 - 22

1180037 --> Thursday, 05 - 07

1180038 --> Thursday, 05 - 27

1180039 --> Thursday, 05 - 19

1180040 --> Thursday, 05 - 03

1180041 --> Thursday, 05 - 23

1180042 --> Thursday, 05 - 15

1180043 --> Thursday, 05 - 28

1180044 --> Thursday, 05 - 19

1180045 --> Thursday, 05 - 11

1180046 --> Thursday, 05 - 31

1180047 --> Thursday, 05 - 16

1180048 --> Thursday, 05 - 07

1180049 --> Thursday, 05 - 27

1180050 --> Thursday, 05 - 12

1180051 --> Thursday, 05 - 04

1180052 --> Thursday, 05 - 23

1180053 --> Thursday, 05 - 08

1180054 --> Thursday, 05 - 28

1180055 --> Thursday, 05 - 20

1180056 --> Thursday, 05 - 11

1180057 --> Thursday, 05 - 24

1180058 --> Thursday, 05 - 16

1180059 --> Thursday, 05 - 08

1180060 --> Thursday, 05 - 27

1180061 --> Thursday, 05 - 12

1180062 --> Thursday, 06 - 01

1180063 --> Thursday, 05 - 24

1180064 --> Thursday, 05 - 08

1180065 --> Thursday, 05 - 28

1180066 --> Thursday, 05 - 20

1180067 --> Thursday, 05 - 05

1180068 --> Thursday, 05 - 24

1180069 --> Thursday, 05 - 16

1180070 --> Thursday, 05 - 01

1180071 --> Thursday, 05 - 21

1180072 --> Thursday, 05 - 12

1180073 --> Thursday, 06 - 01

1180074 --> Thursday, 05 - 17

1180075 --> Thursday, 05 - 09

1180076 --> Thursday, 05 - 28

1180077 --> Thursday, 05 - 13

1180078 --> Thursday, 05 - 05

1180079 --> Thursday, 05 - 25

1180080 --> Thursday, 05 - 16

1180081 --> Thursday, 05 - 29

1180082 --> Thursday, 05 - 21

1180083 --> Thursday, 05 - 13

1180084 --> Thursday, 06 - 01

1180085 --> Thursday, 05 - 17

1180086 --> Thursday, 05 - 09

1180087 --> Thursday, 05 - 29

1180088 --> Thursday, 05 - 13

1180089 --> Thursday, 05 - 05

1180090 --> Thursday, 05 - 25

1180091 --> Thursday, 05 - 10

1180092 --> Thursday, 05 - 29

1180093 --> Thursday, 05 - 21

1180094 --> Thursday, 05 - 06

1180095 --> Thursday, 05 - 26

1180096 --> Thursday, 05 - 17

1180097 --> Thursday, 05 - 02

1180098 --> Thursday, 05 - 22

1180099 --> Thursday, 05 - 14

1180100 --> Thursday, 05 - 06

1180101 --> Thursday, 05 - 19

1180102 --> Thursday, 05 - 11

1180103 --> Thursday, 05 - 31

1180104 --> Thursday, 05 - 22

1180105 --> Thursday, 05 - 07

1180106 --> Thursday, 05 - 27

1180107 --> Thursday, 05 - 19

1180108 --> Thursday, 05 - 03

1180109 --> Thursday, 05 - 23

1180110 --> Thursday, 05 - 15

1180111 --> Thursday, 05 - 28

1180112 --> Thursday, 05 - 19

1180113 --> Thursday, 05 - 11

1180114 --> Thursday, 05 - 31

1180115 --> Thursday, 05 - 16

1180116 --> Thursday, 05 - 07

1180117 --> Thursday, 05 - 27

1180118 --> Thursday, 05 - 12

1180119 --> Thursday, 05 - 04

1180120 --> Thursday, 05 - 23

1180121 --> Thursday, 05 - 08

1180122 --> Thursday, 05 - 28

1180123 --> Thursday, 05 - 20

1180124 --> Thursday, 05 - 11

1180125 --> Thursday, 05 - 24

1180126 --> Thursday, 05 - 16

1180127 --> Thursday, 05 - 08

1180128 --> Thursday, 05 - 20

1180129 --> Thursday, 05 - 12

1180130 --> Thursday, 06 - 01

1180131 --> Thursday, 05 - 17

1180132 --> Thursday, 05 - 08

1180133 --> Thursday, 05 - 28

1180134 --> Thursday, 05 - 20

1180135 --> Thursday, 05 - 05

1180136 --> Thursday, 05 - 24

1180137 --> Thursday, 05 - 16

1180138 --> Thursday, 05 - 01

1180139 --> Thursday, 05 - 21

1180140 --> Thursday, 05 - 12

1180141 --> Thursday, 06 - 01

1180142 --> Thursday, 05 - 17

1180143 --> Thursday, 05 - 09

1180144 --> Thursday, 05 - 28

1180145 --> Thursday, 05 - 13

1180146 --> Thursday, 05 - 05

1180147 --> Thursday, 05 - 25

1180148 --> Thursday, 05 - 09

1180149 --> Thursday, 05 - 29

1180150 --> Thursday, 05 - 21

1180151 --> Thursday, 05 - 06

1180152 --> Thursday, 05 - 25

1180153 --> Thursday, 05 - 17

1180154 --> Thursday, 05 - 09

1180155 --> Thursday, 05 - 22

1180156 --> Thursday, 05 - 13

1180157 --> Thursday, 05 - 05

1180158 --> Thursday, 05 - 25

1180159 --> Thursday, 05 - 10

1180160 --> Thursday, 05 - 29

1180161 --> Thursday, 05 - 21

1180162 --> Thursday, 05 - 06

1180163 --> Thursday, 05 - 26

1180164 --> Thursday, 05 - 17

1180165 --> Thursday, 05 - 02

1180166 --> Thursday, 05 - 22

1180167 --> Thursday, 05 - 14

1180168 --> Thursday, 06 - 02

1180169 --> Thursday, 05 - 18

