Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5180000 through 5189999



5180000 --> Thursday, 06 - 01

5180001 --> Thursday, 05 - 17

5180002 --> Thursday, 05 - 09

5180003 --> Thursday, 05 - 29

5180004 --> Thursday, 05 - 20

5180005 --> Thursday, 05 - 05

5180006 --> Thursday, 05 - 25

5180007 --> Thursday, 05 - 17

5180008 --> Thursday, 05 - 29

5180009 --> Thursday, 05 - 21

5180010 --> Thursday, 05 - 13

5180011 --> Thursday, 05 - 26

5180012 --> Thursday, 05 - 17

5180013 --> Thursday, 05 - 09

5180014 --> Thursday, 05 - 29

5180015 --> Thursday, 05 - 14

5180016 --> Thursday, 05 - 05

5180017 --> Thursday, 05 - 25

5180018 --> Thursday, 05 - 10

5180019 --> Thursday, 05 - 30

5180020 --> Thursday, 05 - 21

5180021 --> Thursday, 05 - 06

5180022 --> Thursday, 05 - 26

5180023 --> Thursday, 05 - 18

5180024 --> Thursday, 05 - 09

5180025 --> Thursday, 05 - 22

5180026 --> Thursday, 05 - 14

5180027 --> Thursday, 06 - 03

5180028 --> Thursday, 05 - 18

5180029 --> Thursday, 05 - 10

5180030 --> Thursday, 05 - 30

5180031 --> Thursday, 05 - 15

5180032 --> Thursday, 05 - 06

5180033 --> Thursday, 05 - 26

5180034 --> Thursday, 05 - 18

5180035 --> Thursday, 05 - 03

5180036 --> Thursday, 05 - 22

5180037 --> Thursday, 05 - 14

5180038 --> Thursday, 05 - 27

5180039 --> Thursday, 05 - 19

5180040 --> Thursday, 05 - 10

5180041 --> Thursday, 05 - 30

5180042 --> Thursday, 05 - 15

5180043 --> Thursday, 05 - 07

5180044 --> Thursday, 05 - 26

5180045 --> Thursday, 05 - 11

5180046 --> Thursday, 05 - 31

5180047 --> Thursday, 05 - 23

5180048 --> Thursday, 05 - 07

5180049 --> Thursday, 05 - 27

5180050 --> Thursday, 05 - 19

5180051 --> Thursday, 05 - 04

5180052 --> Thursday, 05 - 23

5180053 --> Thursday, 05 - 15

5180054 --> Thursday, 05 - 07

5180055 --> Thursday, 05 - 20

5180056 --> Thursday, 05 - 11

5180057 --> Thursday, 05 - 31

5180058 --> Thursday, 05 - 23

5180059 --> Thursday, 05 - 08

5180060 --> Thursday, 05 - 27

5180061 --> Thursday, 05 - 19

5180062 --> Thursday, 05 - 04

5180063 --> Thursday, 05 - 24

5180064 --> Thursday, 05 - 15

5180065 --> Thursday, 05 - 28

5180066 --> Thursday, 05 - 20

5180067 --> Thursday, 05 - 12

5180068 --> Thursday, 05 - 31

5180069 --> Thursday, 05 - 16

5180070 --> Thursday, 05 - 08

5180071 --> Thursday, 05 - 28

5180072 --> Thursday, 05 - 12

5180073 --> Thursday, 05 - 04

5180074 --> Thursday, 05 - 24

5180075 --> Thursday, 05 - 09

5180076 --> Thursday, 05 - 28

5180077 --> Thursday, 05 - 20

5180078 --> Thursday, 05 - 12

5180079 --> Thursday, 05 - 25

5180080 --> Thursday, 05 - 16

5180081 --> Thursday, 05 - 08

5180082 --> Thursday, 05 - 28

5180083 --> Thursday, 05 - 13

5180084 --> Thursday, 06 - 01

5180085 --> Thursday, 05 - 24

5180086 --> Thursday, 05 - 09

5180087 --> Thursday, 05 - 29

5180088 --> Thursday, 05 - 20

5180089 --> Thursday, 05 - 05

5180090 --> Thursday, 05 - 25

5180091 --> Thursday, 05 - 17

5180092 --> Thursday, 05 - 01

5180093 --> Thursday, 05 - 21

5180094 --> Thursday, 05 - 13

5180095 --> Thursday, 06 - 02

5180096 --> Thursday, 05 - 17

5180097 --> Thursday, 05 - 09

5180098 --> Thursday, 05 - 29

5180099 --> Thursday, 05 - 14

5180100 --> Thursday, 05 - 06

5180101 --> Thursday, 05 - 26

5180102 --> Thursday, 05 - 18

5180103 --> Thursday, 05 - 03

5180104 --> Thursday, 05 - 22

5180105 --> Thursday, 05 - 14

5180106 --> Thursday, 05 - 27

5180107 --> Thursday, 05 - 19

5180108 --> Thursday, 05 - 10

5180109 --> Thursday, 05 - 30

5180110 --> Thursday, 05 - 15

5180111 --> Thursday, 05 - 07

5180112 --> Thursday, 05 - 26

5180113 --> Thursday, 05 - 11

5180114 --> Thursday, 05 - 31

5180115 --> Thursday, 05 - 23

5180116 --> Thursday, 05 - 07

5180117 --> Thursday, 05 - 27

5180118 --> Thursday, 05 - 19

5180119 --> Thursday, 05 - 04

5180120 --> Thursday, 05 - 23

5180121 --> Thursday, 05 - 15

5180122 --> Thursday, 04 - 30

5180123 --> Thursday, 05 - 20

5180124 --> Thursday, 05 - 11

5180125 --> Thursday, 05 - 31

5180126 --> Thursday, 05 - 16

5180127 --> Thursday, 05 - 08

5180128 --> Thursday, 05 - 27

5180129 --> Thursday, 05 - 19

5180130 --> Thursday, 05 - 04

5180131 --> Thursday, 05 - 24

5180132 --> Thursday, 05 - 15

5180133 --> Thursday, 05 - 28

5180134 --> Thursday, 05 - 20

5180135 --> Thursday, 05 - 12

5180136 --> Thursday, 05 - 31

5180137 --> Thursday, 05 - 16

5180138 --> Thursday, 05 - 08

5180139 --> Thursday, 05 - 28

5180140 --> Thursday, 05 - 12

5180141 --> Thursday, 05 - 04

5180142 --> Thursday, 05 - 24

5180143 --> Thursday, 05 - 09

5180144 --> Thursday, 05 - 28

5180145 --> Thursday, 05 - 20

5180146 --> Thursday, 05 - 05

5180147 --> Thursday, 05 - 25

5180148 --> Thursday, 05 - 16

5180149 --> Thursday, 05 - 08

5180150 --> Thursday, 05 - 21

5180151 --> Thursday, 05 - 13

5180152 --> Thursday, 06 - 01

5180153 --> Thursday, 05 - 24

5180154 --> Thursday, 05 - 09

5180155 --> Thursday, 05 - 29

5180156 --> Thursday, 05 - 20

5180157 --> Thursday, 05 - 05

5180158 --> Thursday, 05 - 25

5180159 --> Thursday, 05 - 17

5180160 --> Thursday, 05 - 01

5180161 --> Thursday, 05 - 21

5180162 --> Thursday, 05 - 13

5180163 --> Thursday, 06 - 02

5180164 --> Thursday, 05 - 17

