Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1280000 through 1289999



1280000 --> Thursday, 05 - 04

1280001 --> Thursday, 05 - 24

1280002 --> Thursday, 05 - 09

1280003 --> Thursday, 05 - 29

1280004 --> Thursday, 05 - 20

1280005 --> Thursday, 05 - 12

1280006 --> Thursday, 05 - 25

1280007 --> Thursday, 05 - 17

1280008 --> Thursday, 05 - 08

1280009 --> Thursday, 05 - 28

1280010 --> Thursday, 05 - 13

1280011 --> Thursday, 06 - 02

1280012 --> Thursday, 05 - 24

1280013 --> Thursday, 05 - 09

1280014 --> Thursday, 05 - 29

1280015 --> Thursday, 05 - 21

1280016 --> Thursday, 05 - 05

1280017 --> Thursday, 05 - 25

1280018 --> Thursday, 05 - 17

1280019 --> Thursday, 05 - 02

1280020 --> Thursday, 05 - 21

1280021 --> Thursday, 05 - 13

1280022 --> Thursday, 06 - 02

1280023 --> Thursday, 05 - 18

1280024 --> Thursday, 05 - 09

1280025 --> Thursday, 05 - 29

1280026 --> Thursday, 05 - 14

1280027 --> Thursday, 05 - 06

1280028 --> Thursday, 05 - 25

1280029 --> Thursday, 05 - 17

1280030 --> Thursday, 05 - 30

1280031 --> Thursday, 05 - 22

1280032 --> Thursday, 05 - 13

1280033 --> Thursday, 05 - 26

1280034 --> Thursday, 05 - 18

1280035 --> Thursday, 05 - 10

1280036 --> Thursday, 05 - 29

1280037 --> Thursday, 05 - 14

1280038 --> Thursday, 05 - 06

1280039 --> Thursday, 05 - 26

1280040 --> Thursday, 05 - 10

1280041 --> Thursday, 05 - 30

1280042 --> Thursday, 05 - 22

1280043 --> Thursday, 05 - 07

1280044 --> Thursday, 05 - 26

1280045 --> Thursday, 05 - 18

1280046 --> Thursday, 05 - 03

1280047 --> Thursday, 05 - 23

1280048 --> Thursday, 05 - 14

1280049 --> Thursday, 06 - 03

1280050 --> Thursday, 05 - 19

1280051 --> Thursday, 05 - 11

1280052 --> Thursday, 05 - 30

1280053 --> Thursday, 05 - 15

1280054 --> Thursday, 05 - 07

1280055 --> Thursday, 05 - 27

1280056 --> Thursday, 05 - 18

1280057 --> Thursday, 05 - 03

1280058 --> Thursday, 05 - 23

1280059 --> Thursday, 05 - 15

1280060 --> Thursday, 05 - 27

1280061 --> Thursday, 05 - 19

1280062 --> Thursday, 05 - 11

1280063 --> Thursday, 05 - 31

1280064 --> Thursday, 05 - 15

1280065 --> Thursday, 05 - 07

1280066 --> Thursday, 05 - 27

1280067 --> Thursday, 05 - 12

1280068 --> Thursday, 05 - 31

1280069 --> Thursday, 05 - 23

1280070 --> Thursday, 05 - 08

1280071 --> Thursday, 05 - 28

1280072 --> Thursday, 05 - 19

1280073 --> Thursday, 05 - 04

1280074 --> Thursday, 05 - 24

1280075 --> Thursday, 05 - 16

1280076 --> Thursday, 05 - 07

1280077 --> Thursday, 05 - 20

1280078 --> Thursday, 05 - 12

1280079 --> Thursday, 06 - 01

1280080 --> Thursday, 05 - 23

1280081 --> Thursday, 05 - 08

1280082 --> Thursday, 05 - 28

1280083 --> Thursday, 05 - 20

1280084 --> Thursday, 05 - 04

1280085 --> Thursday, 05 - 24

1280086 --> Thursday, 05 - 16

1280087 --> Thursday, 05 - 29

1280088 --> Thursday, 05 - 20

1280089 --> Thursday, 05 - 12

1280090 --> Thursday, 06 - 01

1280091 --> Thursday, 05 - 17

1280092 --> Thursday, 05 - 08

1280093 --> Thursday, 05 - 28

1280094 --> Thursday, 05 - 13

1280095 --> Thursday, 05 - 05

1280096 --> Thursday, 05 - 24

1280097 --> Thursday, 05 - 09

1280098 --> Thursday, 05 - 29

1280099 --> Thursday, 05 - 21

1280100 --> Thursday, 05 - 13

1280101 --> Thursday, 05 - 26

1280102 --> Thursday, 05 - 18

1280103 --> Thursday, 05 - 10

1280104 --> Thursday, 05 - 29

1280105 --> Thursday, 05 - 14

1280106 --> Thursday, 05 - 06

1280107 --> Thursday, 05 - 19

1280108 --> Thursday, 05 - 10

1280109 --> Thursday, 05 - 30

1280110 --> Thursday, 05 - 22

1280111 --> Thursday, 05 - 07

1280112 --> Thursday, 05 - 26

1280113 --> Thursday, 05 - 18

1280114 --> Thursday, 05 - 03

1280115 --> Thursday, 05 - 23

1280116 --> Thursday, 05 - 14

1280117 --> Thursday, 06 - 03

1280118 --> Thursday, 05 - 19

1280119 --> Thursday, 05 - 11

1280120 --> Thursday, 05 - 30

1280121 --> Thursday, 05 - 15

1280122 --> Thursday, 05 - 07

1280123 --> Thursday, 05 - 27

1280124 --> Thursday, 05 - 18

1280125 --> Thursday, 05 - 03

1280126 --> Thursday, 05 - 23

1280127 --> Thursday, 05 - 08

1280128 --> Thursday, 05 - 27

1280129 --> Thursday, 05 - 19

1280130 --> Thursday, 05 - 11

1280131 --> Thursday, 05 - 24

1280132 --> Thursday, 05 - 15

1280133 --> Thursday, 05 - 07

1280134 --> Thursday, 05 - 27

1280135 --> Thursday, 05 - 12

1280136 --> Thursday, 05 - 31

1280137 --> Thursday, 05 - 23

1280138 --> Thursday, 05 - 08

1280139 --> Thursday, 05 - 28

1280140 --> Thursday, 05 - 19

1280141 --> Thursday, 05 - 04

1280142 --> Thursday, 05 - 24

1280143 --> Thursday, 05 - 16

1280144 --> Thursday, 04 - 30

1280145 --> Thursday, 05 - 20

1280146 --> Thursday, 05 - 12

1280147 --> Thursday, 06 - 01

1280148 --> Thursday, 05 - 16

1280149 --> Thursday, 05 - 08

1280150 --> Thursday, 05 - 28

1280151 --> Thursday, 05 - 13

1280152 --> Thursday, 05 - 04

1280153 --> Thursday, 05 - 24

1280154 --> Thursday, 05 - 16

1280155 --> Thursday, 05 - 29

1280156 --> Thursday, 05 - 20

1280157 --> Thursday, 05 - 12

1280158 --> Thursday, 06 - 01

1280159 --> Thursday, 05 - 17

1280160 --> Thursday, 05 - 08

1280161 --> Thursday, 05 - 28

1280162 --> Thursday, 05 - 13

1280163 --> Thursday, 05 - 05

1280164 --> Thursday, 05 - 24

1280165 --> Thursday, 05 - 09

1280166 --> Thursday, 05 - 29

1280167 --> Thursday, 05 - 21

1280168 --> Thursday, 05 - 05

1280169 --> Thursday, 05 - 25

1280170 --> Thursday, 05 - 17

1280171 --> Thursday, 05 - 02

1280172 --> Thursday, 05 - 21

1280173 --> Thursday, 05 - 13

1280174 --> Thursday, 06 - 02

1280175 --> Thursday, 05 - 18

1280176 --> Thursday, 05 - 09

1280177 --> Thursday, 05 - 29

1280178 --> Thursday, 05 - 21

1280179 --> Thursday, 05 - 06

1280180 --> Thursday, 05 - 25

1280181 --> Thursday, 05 - 17

1280182 --> Thursday, 05 - 02

1280183 --> Thursday, 05 - 22

1280184 --> Thursday, 05 - 13

1280185 --> Thursday, 06 - 02

1280186 --> Thursday, 05 - 18

1280187 --> Thursday, 05 - 10

1280188 --> Thursday, 05 - 29

1280189 --> Thursday, 05 - 14

1280190 --> Thursday, 05 - 06

1280191 --> Thursday, 05 - 26

1280192 --> Thursday, 05 - 10

1280193 --> Thursday, 05 - 30

1280194 --> Thursday, 05 - 22

1280195 --> Thursday, 05 - 07

1280196 --> Thursday, 05 - 26

1280197 --> Thursday, 05 - 18

1280198 --> Thursday, 05 - 10

1280199 --> Thursday, 05 - 23

1280200 --> Thursday, 05 - 15

1280201 --> Thursday, 04 - 30

