Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0930000 through 0939999



0930000 --> Thursday, 05 - 11

0930001 --> Thursday, 05 - 31

0930002 --> Thursday, 05 - 16

0930003 --> Thursday, 05 - 08

0930004 --> Thursday, 05 - 27

0930005 --> Thursday, 05 - 12

0930006 --> Thursday, 05 - 04

0930007 --> Thursday, 05 - 24

0930008 --> Thursday, 05 - 15

0930009 --> Thursday, 05 - 28

0930010 --> Thursday, 05 - 20

0930011 --> Thursday, 05 - 12

0930012 --> Thursday, 05 - 24

0930013 --> Thursday, 05 - 16

0930014 --> Thursday, 05 - 08

0930015 --> Thursday, 05 - 21

0930016 --> Thursday, 05 - 12

0930017 --> Thursday, 06 - 01

0930018 --> Thursday, 05 - 24

0930019 --> Thursday, 05 - 09

0930020 --> Thursday, 05 - 28

0930021 --> Thursday, 05 - 20

0930022 --> Thursday, 05 - 05

0930023 --> Thursday, 05 - 25

0930024 --> Thursday, 05 - 16

0930025 --> Thursday, 05 - 01

0930026 --> Thursday, 05 - 21

0930027 --> Thursday, 05 - 13

0930028 --> Thursday, 06 - 01

0930029 --> Thursday, 05 - 17

0930030 --> Thursday, 05 - 09

0930031 --> Thursday, 05 - 29

0930032 --> Thursday, 05 - 13

0930033 --> Thursday, 05 - 05

0930034 --> Thursday, 05 - 25

0930035 --> Thursday, 05 - 10

0930036 --> Thursday, 05 - 29

0930037 --> Thursday, 05 - 21

0930038 --> Thursday, 05 - 13

0930039 --> Thursday, 05 - 26

0930040 --> Thursday, 05 - 17

0930041 --> Thursday, 05 - 09

0930042 --> Thursday, 05 - 29

0930043 --> Thursday, 05 - 14

0930044 --> Thursday, 05 - 05

0930045 --> Thursday, 05 - 25

0930046 --> Thursday, 05 - 10

0930047 --> Thursday, 05 - 30

0930048 --> Thursday, 05 - 21

0930049 --> Thursday, 05 - 06

0930050 --> Thursday, 05 - 26

0930051 --> Thursday, 05 - 18

0930052 --> Thursday, 05 - 02

0930053 --> Thursday, 05 - 22

0930054 --> Thursday, 05 - 14

0930055 --> Thursday, 06 - 03

0930056 --> Thursday, 05 - 18

0930057 --> Thursday, 05 - 10

0930058 --> Thursday, 05 - 30

0930059 --> Thursday, 05 - 15

0930060 --> Thursday, 05 - 06

0930061 --> Thursday, 05 - 26

0930062 --> Thursday, 05 - 18

0930063 --> Thursday, 05 - 03

0930064 --> Thursday, 05 - 22

0930065 --> Thursday, 05 - 14

0930066 --> Thursday, 05 - 27

0930067 --> Thursday, 05 - 19

0930068 --> Thursday, 05 - 10

0930069 --> Thursday, 05 - 30

0930070 --> Thursday, 05 - 15

0930071 --> Thursday, 05 - 07

0930072 --> Thursday, 05 - 26

0930073 --> Thursday, 05 - 11

0930074 --> Thursday, 05 - 31

0930075 --> Thursday, 05 - 23

0930076 --> Thursday, 05 - 07

0930077 --> Thursday, 05 - 27

0930078 --> Thursday, 05 - 19

0930079 --> Thursday, 05 - 04

0930080 --> Thursday, 05 - 23

0930081 --> Thursday, 05 - 15

0930082 --> Thursday, 05 - 07

