Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2530000 through 2539999



2530000 --> Thursday, 06 - 01

2530001 --> Thursday, 05 - 17

2530002 --> Thursday, 05 - 09

2530003 --> Thursday, 05 - 29

2530004 --> Thursday, 05 - 13

2530005 --> Thursday, 05 - 05

2530006 --> Thursday, 05 - 25

2530007 --> Thursday, 05 - 10

2530008 --> Thursday, 05 - 29

2530009 --> Thursday, 05 - 21

2530010 --> Thursday, 05 - 06

2530011 --> Thursday, 05 - 26

2530012 --> Thursday, 05 - 17

2530013 --> Thursday, 05 - 09

2530014 --> Thursday, 05 - 22

2530015 --> Thursday, 05 - 14

2530016 --> Thursday, 05 - 05

2530017 --> Thursday, 05 - 25

2530018 --> Thursday, 05 - 10

2530019 --> Thursday, 05 - 30

2530020 --> Thursday, 05 - 21

2530021 --> Thursday, 05 - 06

2530022 --> Thursday, 05 - 26

2530023 --> Thursday, 05 - 18

2530024 --> Thursday, 05 - 02

2530025 --> Thursday, 05 - 22

2530026 --> Thursday, 05 - 14

2530027 --> Thursday, 06 - 03

2530028 --> Thursday, 05 - 18

2530029 --> Thursday, 05 - 10

2530030 --> Thursday, 05 - 30

2530031 --> Thursday, 05 - 15

2530032 --> Thursday, 05 - 06

2530033 --> Thursday, 05 - 26

2530034 --> Thursday, 05 - 11

2530035 --> Thursday, 05 - 03

2530036 --> Thursday, 05 - 22

2530037 --> Thursday, 05 - 14

2530038 --> Thursday, 05 - 27

2530039 --> Thursday, 05 - 19

2530040 --> Thursday, 05 - 10

2530041 --> Thursday, 05 - 23

2530042 --> Thursday, 05 - 15

2530043 --> Thursday, 05 - 07

2530044 --> Thursday, 05 - 26

2530045 --> Thursday, 05 - 11

2530046 --> Thursday, 05 - 31

2530047 --> Thursday, 05 - 23

2530048 --> Thursday, 05 - 07

2530049 --> Thursday, 05 - 27

2530050 --> Thursday, 05 - 19

2530051 --> Thursday, 05 - 04

2530052 --> Thursday, 05 - 23

2530053 --> Thursday, 05 - 15

2530054 --> Thursday, 04 - 30

2530055 --> Thursday, 05 - 20

2530056 --> Thursday, 05 - 11

2530057 --> Thursday, 05 - 31

