Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1890000 through 1899999



1890000 --> Thursday, 05 - 25

1890001 --> Thursday, 05 - 10

1890002 --> Thursday, 05 - 30

1890003 --> Thursday, 05 - 22

1890004 --> Thursday, 05 - 06

1890005 --> Thursday, 05 - 26

1890006 --> Thursday, 05 - 18

1890007 --> Thursday, 05 - 03

1890008 --> Thursday, 05 - 22

1890009 --> Thursday, 05 - 14

1890010 --> Thursday, 06 - 03

1890011 --> Thursday, 05 - 19

1890012 --> Thursday, 05 - 10

1890013 --> Thursday, 05 - 30

1890014 --> Thursday, 05 - 15

1890015 --> Thursday, 05 - 07

1890016 --> Thursday, 05 - 26

1890017 --> Thursday, 05 - 11

1890018 --> Thursday, 05 - 03

1890019 --> Thursday, 05 - 23

1890020 --> Thursday, 05 - 14

1890021 --> Thursday, 05 - 27

1890022 --> Thursday, 05 - 19

1890023 --> Thursday, 05 - 11

1890024 --> Thursday, 05 - 30

1890025 --> Thursday, 05 - 15

1890026 --> Thursday, 05 - 07

1890027 --> Thursday, 05 - 20

1890028 --> Thursday, 05 - 11

1890029 --> Thursday, 05 - 31

1890030 --> Thursday, 05 - 23

1890031 --> Thursday, 05 - 08

1890032 --> Thursday, 05 - 27

1890033 --> Thursday, 05 - 19

1890034 --> Thursday, 05 - 04

1890035 --> Thursday, 05 - 24

1890036 --> Thursday, 05 - 15

1890037 --> Thursday, 04 - 30

1890038 --> Thursday, 05 - 20

1890039 --> Thursday, 05 - 12

1890040 --> Thursday, 05 - 31

1890041 --> Thursday, 05 - 16

1890042 --> Thursday, 05 - 08

1890043 --> Thursday, 05 - 28

1890044 --> Thursday, 05 - 12

1890045 --> Thursday, 05 - 04

1890046 --> Thursday, 05 - 24

1890047 --> Thursday, 05 - 09

1890048 --> Thursday, 05 - 28

1890049 --> Thursday, 05 - 20

1890050 --> Thursday, 05 - 12

1890051 --> Thursday, 05 - 25

1890052 --> Thursday, 05 - 16

1890053 --> Thursday, 05 - 08

1890054 --> Thursday, 05 - 28

1890055 --> Thursday, 05 - 13

1890056 --> Thursday, 05 - 04

1890057 --> Thursday, 05 - 24

1890058 --> Thursday, 05 - 09

1890059 --> Thursday, 05 - 29

1890060 --> Thursday, 05 - 20

1890061 --> Thursday, 05 - 05

1890062 --> Thursday, 05 - 25

1890063 --> Thursday, 05 - 17

1890064 --> Thursday, 05 - 01

1890065 --> Thursday, 05 - 21

1890066 --> Thursday, 05 - 13

1890067 --> Thursday, 06 - 02

1890068 --> Thursday, 05 - 17

1890069 --> Thursday, 05 - 09

1890070 --> Thursday, 05 - 29

1890071 --> Thursday, 05 - 14

1890072 --> Thursday, 05 - 05

1890073 --> Thursday, 05 - 25

1890074 --> Thursday, 05 - 17

1890075 --> Thursday, 05 - 02

1890076 --> Thursday, 05 - 21

1890077 --> Thursday, 05 - 13

1890078 --> Thursday, 06 - 02

1890079 --> Thursday, 05 - 18

1890080 --> Thursday, 05 - 09

1890081 --> Thursday, 05 - 29

1890082 --> Thursday, 05 - 14

1890083 --> Thursday, 05 - 06

1890084 --> Thursday, 05 - 25

1890085 --> Thursday, 05 - 10

1890086 --> Thursday, 05 - 30

1890087 --> Thursday, 05 - 22

1890088 --> Thursday, 05 - 06

1890089 --> Thursday, 05 - 26

