Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2340000 through 2349999



2340000 --> Thursday, 05 - 25

2340001 --> Thursday, 05 - 10

2340002 --> Thursday, 05 - 30

2340003 --> Thursday, 05 - 22

2340004 --> Thursday, 05 - 06

2340005 --> Thursday, 05 - 26

2340006 --> Thursday, 05 - 18

2340007 --> Thursday, 05 - 03

2340008 --> Thursday, 05 - 22

2340009 --> Thursday, 05 - 14

2340010 --> Thursday, 06 - 03

2340011 --> Thursday, 05 - 19

2340012 --> Thursday, 05 - 10

2340013 --> Thursday, 05 - 30

2340014 --> Thursday, 05 - 15

2340015 --> Thursday, 05 - 07

2340016 --> Thursday, 05 - 26

2340017 --> Thursday, 05 - 18

2340018 --> Thursday, 05 - 03

2340019 --> Thursday, 05 - 23

2340020 --> Thursday, 05 - 14

2340021 --> Thursday, 05 - 27

2340022 --> Thursday, 05 - 19

2340023 --> Thursday, 05 - 11

2340024 --> Thursday, 05 - 30

2340025 --> Thursday, 05 - 15

2340026 --> Thursday, 05 - 07

2340027 --> Thursday, 05 - 27

2340028 --> Thursday, 05 - 11

2340029 --> Thursday, 05 - 31

2340030 --> Thursday, 05 - 23

2340031 --> Thursday, 05 - 08

2340032 --> Thursday, 05 - 27

2340033 --> Thursday, 05 - 19

2340034 --> Thursday, 05 - 04

2340035 --> Thursday, 05 - 24

2340036 --> Thursday, 05 - 15

2340037 --> Thursday, 05 - 07

2340038 --> Thursday, 05 - 20

2340039 --> Thursday, 05 - 12

2340040 --> Thursday, 05 - 31

2340041 --> Thursday, 05 - 16

2340042 --> Thursday, 05 - 08

2340043 --> Thursday, 05 - 28

2340044 --> Thursday, 05 - 19

2340045 --> Thursday, 05 - 04

2340046 --> Thursday, 05 - 24

2340047 --> Thursday, 05 - 16

2340048 --> Thursday, 05 - 28

2340049 --> Thursday, 05 - 20

2340050 --> Thursday, 05 - 12

2340051 --> Thursday, 06 - 01

2340052 --> Thursday, 05 - 16

2340053 --> Thursday, 05 - 08

2340054 --> Thursday, 05 - 28

2340055 --> Thursday, 05 - 13

2340056 --> Thursday, 05 - 04

2340057 --> Thursday, 05 - 24

2340058 --> Thursday, 05 - 09

2340059 --> Thursday, 05 - 29

2340060 --> Thursday, 05 - 20

2340061 --> Thursday, 05 - 05

2340062 --> Thursday, 05 - 25

2340063 --> Thursday, 05 - 17

2340064 --> Thursday, 05 - 08

2340065 --> Thursday, 05 - 21

2340066 --> Thursday, 05 - 13

2340067 --> Thursday, 06 - 02

2340068 --> Thursday, 05 - 24

2340069 --> Thursday, 05 - 09

2340070 --> Thursday, 05 - 29

2340071 --> Thursday, 05 - 21

2340072 --> Thursday, 05 - 05

2340073 --> Thursday, 05 - 25

2340074 --> Thursday, 05 - 17

2340075 --> Thursday, 05 - 02

2340076 --> Thursday, 05 - 21

2340077 --> Thursday, 05 - 13

2340078 --> Thursday, 06 - 02

2340079 --> Thursday, 05 - 18

2340080 --> Thursday, 05 - 09

2340081 --> Thursday, 05 - 29

2340082 --> Thursday, 05 - 14

2340083 --> Thursday, 05 - 06

2340084 --> Thursday, 05 - 25

2340085 --> Thursday, 05 - 10

2340086 --> Thursday, 05 - 30

2340087 --> Thursday, 05 - 22

2340088 --> Thursday, 05 - 13

2340089 --> Thursday, 05 - 26

2340090 --> Thursday, 05 - 18

2340091 --> Thursday, 05 - 10

2340092 --> Thursday, 05 - 29

2340093 --> Thursday, 05 - 14

2340094 --> Thursday, 05 - 06

2340095 --> Thursday, 05 - 26

2340096 --> Thursday, 05 - 10

2340097 --> Thursday, 05 - 30

2340098 --> Thursday, 05 - 22

2340099 --> Thursday, 05 - 07

2340100 --> Thursday, 05 - 27

2340101 --> Thursday, 05 - 19

2340102 --> Thursday, 05 - 04

2340103 --> Thursday, 05 - 24

2340104 --> Thursday, 05 - 15

2340105 --> Thursday, 04 - 30

2340106 --> Thursday, 05 - 20

2340107 --> Thursday, 05 - 12

2340108 --> Thursday, 05 - 31

2340109 --> Thursday, 05 - 16

2340110 --> Thursday, 05 - 08

2340111 --> Thursday, 05 - 28

2340112 --> Thursday, 05 - 19

2340113 --> Thursday, 05 - 04

2340114 --> Thursday, 05 - 24

2340115 --> Thursday, 05 - 16

2340116 --> Thursday, 05 - 28

2340117 --> Thursday, 05 - 20

2340118 --> Thursday, 05 - 12

2340119 --> Thursday, 05 - 25

2340120 --> Thursday, 05 - 16

2340121 --> Thursday, 05 - 08

2340122 --> Thursday, 05 - 28

2340123 --> Thursday, 05 - 13

2340124 --> Thursday, 05 - 04

2340125 --> Thursday, 05 - 24

2340126 --> Thursday, 05 - 09

2340127 --> Thursday, 05 - 29

2340128 --> Thursday, 05 - 20

2340129 --> Thursday, 05 - 05

2340130 --> Thursday, 05 - 25

2340131 --> Thursday, 05 - 17

2340132 --> Thursday, 05 - 08

2340133 --> Thursday, 05 - 21

2340134 --> Thursday, 05 - 13

2340135 --> Thursday, 06 - 02

2340136 --> Thursday, 05 - 17

2340137 --> Thursday, 05 - 09

2340138 --> Thursday, 05 - 29

2340139 --> Thursday, 05 - 14

2340140 --> Thursday, 05 - 05

2340141 --> Thursday, 05 - 25

2340142 --> Thursday, 05 - 17

2340143 --> Thursday, 05 - 02

2340144 --> Thursday, 05 - 21

2340145 --> Thursday, 05 - 13

2340146 --> Thursday, 06 - 02

2340147 --> Thursday, 05 - 18

2340148 --> Thursday, 05 - 09

2340149 --> Thursday, 05 - 29

2340150 --> Thursday, 05 - 14

2340151 --> Thursday, 05 - 06

2340152 --> Thursday, 05 - 25

2340153 --> Thursday, 05 - 10

2340154 --> Thursday, 05 - 30

2340155 --> Thursday, 05 - 22

2340156 --> Thursday, 05 - 06

2340157 --> Thursday, 05 - 26

2340158 --> Thursday, 05 - 18

2340159 --> Thursday, 05 - 03

2340160 --> Thursday, 05 - 22

2340161 --> Thursday, 05 - 14

2340162 --> Thursday, 05 - 06

2340163 --> Thursday, 05 - 19

2340164 --> Thursday, 05 - 10

2340165 --> Thursday, 05 - 30

2340166 --> Thursday, 05 - 22

2340167 --> Thursday, 05 - 07

2340168 --> Thursday, 05 - 26

2340169 --> Thursday, 05 - 18

2340170 --> Thursday, 05 - 03

2340171 --> Thursday, 05 - 23

2340172 --> Thursday, 05 - 14

2340173 --> Thursday, 06 - 03

2340174 --> Thursday, 05 - 19

2340175 --> Thursday, 05 - 11

2340176 --> Thursday, 05 - 30

2340177 --> Thursday, 05 - 15

2340178 --> Thursday, 05 - 07

2340179 --> Thursday, 05 - 27

2340180 --> Thursday, 05 - 11

2340181 --> Thursday, 05 - 03

2340182 --> Thursday, 05 - 23

2340183 --> Thursday, 05 - 08

2340184 --> Thursday, 05 - 27

2340185 --> Thursday, 05 - 19

2340186 --> Thursday, 05 - 11

2340187 --> Thursday, 05 - 24

2340188 --> Thursday, 05 - 15

2340189 --> Thursday, 05 - 07

2340190 --> Thursday, 05 - 27

2340191 --> Thursday, 05 - 12

2340192 --> Thursday, 05 - 31

2340193 --> Thursday, 05 - 23

2340194 --> Thursday, 05 - 08

2340195 --> Thursday, 05 - 28

2340196 --> Thursday, 05 - 19

2340197 --> Thursday, 05 - 04

2340198 --> Thursday, 05 - 24

2340199 --> Thursday, 05 - 16

2340200 --> Thursday, 05 - 01

2340201 --> Thursday, 05 - 21

2340202 --> Thursday, 05 - 13

2340203 --> Thursday, 06 - 02

2340204 --> Thursday, 05 - 17

2340205 --> Thursday, 05 - 09

2340206 --> Thursday, 05 - 29

2340207 --> Thursday, 05 - 14

2340208 --> Thursday, 05 - 05

2340209 --> Thursday, 05 - 25

2340210 --> Thursday, 05 - 10

2340211 --> Thursday, 05 - 30

2340212 --> Thursday, 05 - 21

2340213 --> Thursday, 05 - 06

2340214 --> Thursday, 05 - 26

2340215 --> Thursday, 05 - 18

2340216 --> Thursday, 05 - 09

2340217 --> Thursday, 05 - 22

2340218 --> Thursday, 05 - 14

2340219 --> Thursday, 05 - 06

2340220 --> Thursday, 05 - 25

2340221 --> Thursday, 05 - 10

2340222 --> Thursday, 05 - 30

2340223 --> Thursday, 05 - 22

2340224 --> Thursday, 05 - 06

2340225 --> Thursday, 05 - 26

2340226 --> Thursday, 05 - 18

2340227 --> Thursday, 05 - 03

2340228 --> Thursday, 05 - 22

2340229 --> Thursday, 05 - 14

2340230 --> Thursday, 06 - 03

2340231 --> Thursday, 05 - 19

2340232 --> Thursday, 05 - 10

2340233 --> Thursday, 05 - 30

2340234 --> Thursday, 05 - 15

2340235 --> Thursday, 05 - 07

2340236 --> Thursday, 05 - 26

2340237 --> Thursday, 05 - 11

2340238 --> Thursday, 05 - 03

2340239 --> Thursday, 05 - 23

2340240 --> Thursday, 05 - 14

2340241 --> Thursday, 05 - 27

2340242 --> Thursday, 05 - 19

2340243 --> Thursday, 05 - 11

2340244 --> Thursday, 05 - 30

2340245 --> Thursday, 05 - 15

2340246 --> Thursday, 05 - 07

2340247 --> Thursday, 05 - 27

2340248 --> Thursday, 05 - 11

2340249 --> Thursday, 05 - 31

2340250 --> Thursday, 05 - 23

2340251 --> Thursday, 05 - 08

2340252 --> Thursday, 05 - 27

2340253 --> Thursday, 05 - 19

2340254 --> Thursday, 05 - 04

2340255 --> Thursday, 05 - 24

2340256 --> Thursday, 05 - 15

2340257 --> Thursday, 04 - 30

2340258 --> Thursday, 05 - 20

2340259 --> Thursday, 05 - 12

2340260 --> Thursday, 05 - 31

2340261 --> Thursday, 05 - 16

2340262 --> Thursday, 05 - 08

2340263 --> Thursday, 05 - 28

2340264 --> Thursday, 05 - 19

2340265 --> Thursday, 05 - 04

2340266 --> Thursday, 05 - 24

2340267 --> Thursday, 05 - 16

2340268 --> Thursday, 05 - 28

2340269 --> Thursday, 05 - 20

2340270 --> Thursday, 05 - 12

2340271 --> Thursday, 05 - 25

2340272 --> Thursday, 05 - 16

2340273 --> Thursday, 05 - 08

2340274 --> Thursday, 05 - 28

2340275 --> Thursday, 05 - 13

2340276 --> Thursday, 05 - 04

2340277 --> Thursday, 05 - 24

2340278 --> Thursday, 05 - 09

2340279 --> Thursday, 05 - 29

2340280 --> Thursday, 05 - 20

2340281 --> Thursday, 05 - 05

2340282 --> Thursday, 05 - 25

2340283 --> Thursday, 05 - 17

2340284 --> Thursday, 05 - 08

2340285 --> Thursday, 05 - 21

2340286 --> Thursday, 05 - 13

2340287 --> Thursday, 06 - 02

2340288 --> Thursday, 05 - 17

2340289 --> Thursday, 05 - 09

2340290 --> Thursday, 05 - 29

2340291 --> Thursday, 05 - 14

2340292 --> Thursday, 05 - 05

2340293 --> Thursday, 05 - 25

2340294 --> Thursday, 05 - 17

2340295 --> Thursday, 05 - 02

2340296 --> Thursday, 05 - 21

2340297 --> Thursday, 05 - 13

2340298 --> Thursday, 06 - 02

2340299 --> Thursday, 05 - 18

2340300 --> Thursday, 05 - 10

2340301 --> Thursday, 05 - 30

2340302 --> Thursday, 05 - 15

2340303 --> Thursday, 05 - 07

2340304 --> Thursday, 05 - 26

2340305 --> Thursday, 05 - 11

2340306 --> Thursday, 05 - 31

2340307 --> Thursday, 05 - 23

2340308 --> Thursday, 05 - 07

2340309 --> Thursday, 05 - 27

2340310 --> Thursday, 05 - 19

2340311 --> Thursday, 05 - 04

2340312 --> Thursday, 05 - 23

2340313 --> Thursday, 05 - 15

2340314 --> Thursday, 05 - 07

2340315 --> Thursday, 05 - 20

2340316 --> Thursday, 05 - 11

2340317 --> Thursday, 05 - 31

2340318 --> Thursday, 05 - 23

2340319 --> Thursday, 05 - 08

2340320 --> Thursday, 05 - 27

2340321 --> Thursday, 05 - 19

2340322 --> Thursday, 05 - 04

2340323 --> Thursday, 05 - 24

2340324 --> Thursday, 05 - 15

2340325 --> Thursday, 05 - 28

2340326 --> Thursday, 05 - 20

2340327 --> Thursday, 05 - 12

2340328 --> Thursday, 05 - 31

2340329 --> Thursday, 05 - 16

2340330 --> Thursday, 05 - 08

2340331 --> Thursday, 05 - 28

2340332 --> Thursday, 05 - 12

2340333 --> Thursday, 05 - 04

2340334 --> Thursday, 05 - 24

2340335 --> Thursday, 05 - 09

2340336 --> Thursday, 05 - 28

2340337 --> Thursday, 05 - 20

2340338 --> Thursday, 05 - 12

2340339 --> Thursday, 05 - 25

2340340 --> Thursday, 05 - 16

2340341 --> Thursday, 05 - 08

2340342 --> Thursday, 05 - 28

2340343 --> Thursday, 05 - 13

2340344 --> Thursday, 06 - 01

2340345 --> Thursday, 05 - 24

2340346 --> Thursday, 05 - 09

2340347 --> Thursday, 05 - 29

2340348 --> Thursday, 05 - 20

2340349 --> Thursday, 05 - 05

2340350 --> Thursday, 05 - 25

2340351 --> Thursday, 05 - 17

2340352 --> Thursday, 05 - 01

2340353 --> Thursday, 05 - 21

2340354 --> Thursday, 05 - 13

2340355 --> Thursday, 06 - 02

2340356 --> Thursday, 05 - 17

2340357 --> Thursday, 05 - 09

2340358 --> Thursday, 05 - 29

2340359 --> Thursday, 05 - 14

2340360 --> Thursday, 05 - 05

2340361 --> Thursday, 05 - 25

2340362 --> Thursday, 05 - 17

2340363 --> Thursday, 05 - 30

2340364 --> Thursday, 05 - 21

2340365 --> Thursday, 05 - 13

2340366 --> Thursday, 05 - 26

2340367 --> Thursday, 05 - 18

2340368 --> Thursday, 05 - 09

2340369 --> Thursday, 05 - 29

