Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3320000 through 3329999



3320000 --> Thursday, 05 - 18

3320001 --> Thursday, 05 - 10

3320002 --> Thursday, 05 - 23

3320003 --> Thursday, 05 - 15

3320004 --> Thursday, 05 - 06

3320005 --> Thursday, 05 - 19

3320006 --> Thursday, 05 - 11

3320007 --> Thursday, 05 - 31

3320008 --> Thursday, 05 - 22

3320009 --> Thursday, 05 - 07

3320010 --> Thursday, 05 - 27

3320011 --> Thursday, 05 - 19

3320012 --> Thursday, 05 - 03

3320013 --> Thursday, 05 - 23

3320014 --> Thursday, 05 - 15

3320015 --> Thursday, 05 - 28

3320016 --> Thursday, 05 - 19

3320017 --> Thursday, 05 - 11

3320018 --> Thursday, 05 - 31

3320019 --> Thursday, 05 - 16

3320020 --> Thursday, 05 - 07

3320021 --> Thursday, 05 - 27

3320022 --> Thursday, 05 - 12

3320023 --> Thursday, 05 - 04

3320024 --> Thursday, 05 - 23

3320025 --> Thursday, 05 - 08

3320026 --> Thursday, 05 - 28

3320027 --> Thursday, 05 - 20

3320028 --> Thursday, 05 - 11

3320029 --> Thursday, 05 - 24

3320030 --> Thursday, 05 - 16

3320031 --> Thursday, 05 - 08

3320032 --> Thursday, 05 - 27

3320033 --> Thursday, 05 - 12

3320034 --> Thursday, 06 - 01

3320035 --> Thursday, 05 - 24

3320036 --> Thursday, 05 - 08

3320037 --> Thursday, 05 - 28

3320038 --> Thursday, 05 - 20

3320039 --> Thursday, 05 - 05

3320040 --> Thursday, 05 - 24

3320041 --> Thursday, 05 - 16

3320042 --> Thursday, 05 - 01

3320043 --> Thursday, 05 - 21

3320044 --> Thursday, 05 - 12

3320045 --> Thursday, 06 - 01

3320046 --> Thursday, 05 - 17

3320047 --> Thursday, 05 - 09

3320048 --> Thursday, 05 - 28

3320049 --> Thursday, 05 - 13

3320050 --> Thursday, 05 - 05

3320051 --> Thursday, 05 - 25

3320052 --> Thursday, 05 - 16

3320053 --> Thursday, 05 - 29

3320054 --> Thursday, 05 - 21

3320055 --> Thursday, 05 - 13

3320056 --> Thursday, 06 - 01

3320057 --> Thursday, 05 - 17

3320058 --> Thursday, 05 - 09

3320059 --> Thursday, 05 - 29

3320060 --> Thursday, 05 - 13

3320061 --> Thursday, 05 - 05

3320062 --> Thursday, 05 - 25

3320063 --> Thursday, 05 - 10

3320064 --> Thursday, 05 - 29

3320065 --> Thursday, 05 - 21

3320066 --> Thursday, 05 - 06

3320067 --> Thursday, 05 - 26

3320068 --> Thursday, 05 - 17

3320069 --> Thursday, 05 - 02

3320070 --> Thursday, 05 - 22

3320071 --> Thursday, 05 - 14

3320072 --> Thursday, 06 - 02

3320073 --> Thursday, 05 - 18

3320074 --> Thursday, 05 - 10

3320075 --> Thursday, 05 - 30

3320076 --> Thursday, 05 - 21

3320077 --> Thursday, 05 - 06

3320078 --> Thursday, 05 - 26

3320079 --> Thursday, 05 - 11

3320080 --> Thursday, 05 - 02

3320081 --> Thursday, 05 - 22

3320082 --> Thursday, 05 - 14

3320083 --> Thursday, 05 - 27

3320084 --> Thursday, 05 - 18

3320085 --> Thursday, 05 - 10

3320086 --> Thursday, 05 - 30

3320087 --> Thursday, 05 - 15

3320088 --> Thursday, 05 - 06

3320089 --> Thursday, 05 - 26

3320090 --> Thursday, 05 - 11

3320091 --> Thursday, 05 - 31

3320092 --> Thursday, 05 - 22

3320093 --> Thursday, 05 - 07

3320094 --> Thursday, 05 - 27

3320095 --> Thursday, 05 - 19

3320096 --> Thursday, 05 - 10

3320097 --> Thursday, 05 - 23

3320098 --> Thursday, 05 - 15

3320099 --> Thursday, 04 - 30

3320100 --> Thursday, 05 - 20

3320101 --> Thursday, 05 - 12

3320102 --> Thursday, 06 - 01

3320103 --> Thursday, 05 - 17

3320104 --> Thursday, 05 - 08

3320105 --> Thursday, 05 - 28

3320106 --> Thursday, 05 - 20

3320107 --> Thursday, 05 - 05

3320108 --> Thursday, 05 - 24

3320109 --> Thursday, 05 - 16

3320110 --> Thursday, 05 - 01

3320111 --> Thursday, 05 - 21

3320112 --> Thursday, 05 - 12

3320113 --> Thursday, 06 - 01

3320114 --> Thursday, 05 - 17

3320115 --> Thursday, 05 - 09

3320116 --> Thursday, 05 - 28

3320117 --> Thursday, 05 - 13

3320118 --> Thursday, 05 - 05

3320119 --> Thursday, 05 - 25

3320120 --> Thursday, 05 - 09

3320121 --> Thursday, 05 - 29

3320122 --> Thursday, 05 - 21

3320123 --> Thursday, 05 - 06

3320124 --> Thursday, 05 - 25

3320125 --> Thursday, 05 - 17

3320126 --> Thursday, 05 - 09

3320127 --> Thursday, 05 - 22

3320128 --> Thursday, 05 - 13

3320129 --> Thursday, 05 - 05

3320130 --> Thursday, 05 - 25

3320131 --> Thursday, 05 - 10

3320132 --> Thursday, 05 - 29

3320133 --> Thursday, 05 - 21

3320134 --> Thursday, 05 - 06

3320135 --> Thursday, 05 - 26

3320136 --> Thursday, 05 - 17

3320137 --> Thursday, 05 - 02

3320138 --> Thursday, 05 - 22

3320139 --> Thursday, 05 - 14

3320140 --> Thursday, 06 - 02

3320141 --> Thursday, 05 - 18

3320142 --> Thursday, 05 - 10

3320143 --> Thursday, 05 - 30

3320144 --> Thursday, 05 - 14

3320145 --> Thursday, 05 - 06

3320146 --> Thursday, 05 - 26

