Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2770000 through 2779999



2770000 --> Thursday, 05 - 11

2770001 --> Thursday, 05 - 31

2770002 --> Thursday, 05 - 16

2770003 --> Thursday, 05 - 08

2770004 --> Thursday, 05 - 27

2770005 --> Thursday, 05 - 12

2770006 --> Thursday, 05 - 04

2770007 --> Thursday, 05 - 24

2770008 --> Thursday, 05 - 15

2770009 --> Thursday, 05 - 28

2770010 --> Thursday, 05 - 20

2770011 --> Thursday, 05 - 05

2770012 --> Thursday, 05 - 24

2770013 --> Thursday, 05 - 16

2770014 --> Thursday, 05 - 08

2770015 --> Thursday, 05 - 21

2770016 --> Thursday, 05 - 12

2770017 --> Thursday, 06 - 01

2770018 --> Thursday, 05 - 24

2770019 --> Thursday, 05 - 09

2770020 --> Thursday, 05 - 28

2770021 --> Thursday, 05 - 20

2770022 --> Thursday, 05 - 05

2770023 --> Thursday, 05 - 25

2770024 --> Thursday, 05 - 16

2770025 --> Thursday, 05 - 01

2770026 --> Thursday, 05 - 21

2770027 --> Thursday, 05 - 13

2770028 --> Thursday, 06 - 01

2770029 --> Thursday, 05 - 17

2770030 --> Thursday, 05 - 09

2770031 --> Thursday, 05 - 29

2770032 --> Thursday, 05 - 13

2770033 --> Thursday, 05 - 05

2770034 --> Thursday, 05 - 25

2770035 --> Thursday, 05 - 10

2770036 --> Thursday, 05 - 29

2770037 --> Thursday, 05 - 21

2770038 --> Thursday, 05 - 13

2770039 --> Thursday, 05 - 26

2770040 --> Thursday, 05 - 17

2770041 --> Thursday, 05 - 09

2770042 --> Thursday, 05 - 29

2770043 --> Thursday, 05 - 14

2770044 --> Thursday, 05 - 05

2770045 --> Thursday, 05 - 25

2770046 --> Thursday, 05 - 10

2770047 --> Thursday, 05 - 30

2770048 --> Thursday, 05 - 21

2770049 --> Thursday, 05 - 06

2770050 --> Thursday, 05 - 26

2770051 --> Thursday, 05 - 18

2770052 --> Thursday, 05 - 02

2770053 --> Thursday, 05 - 22

2770054 --> Thursday, 05 - 14

2770055 --> Thursday, 06 - 03

2770056 --> Thursday, 05 - 18

2770057 --> Thursday, 05 - 10

2770058 --> Thursday, 05 - 30

2770059 --> Thursday, 05 - 15

2770060 --> Thursday, 05 - 06

2770061 --> Thursday, 05 - 26

2770062 --> Thursday, 05 - 18

2770063 --> Thursday, 05 - 03

2770064 --> Thursday, 05 - 22

2770065 --> Thursday, 05 - 14

2770066 --> Thursday, 05 - 27

2770067 --> Thursday, 05 - 19

2770068 --> Thursday, 05 - 10

2770069 --> Thursday, 05 - 30

2770070 --> Thursday, 05 - 15

2770071 --> Thursday, 05 - 07

2770072 --> Thursday, 05 - 26

2770073 --> Thursday, 05 - 11

2770074 --> Thursday, 05 - 31

2770075 --> Thursday, 05 - 23

2770076 --> Thursday, 05 - 07

2770077 --> Thursday, 05 - 27

2770078 --> Thursday, 05 - 19

2770079 --> Thursday, 05 - 04

2770080 --> Thursday, 05 - 23

2770081 --> Thursday, 05 - 15

2770082 --> Thursday, 05 - 07

2770083 --> Thursday, 05 - 20

2770084 --> Thursday, 05 - 11

2770085 --> Thursday, 05 - 31

2770086 --> Thursday, 05 - 16

2770087 --> Thursday, 05 - 08

2770088 --> Thursday, 05 - 27

2770089 --> Thursday, 05 - 19

2770090 --> Thursday, 05 - 04

2770091 --> Thursday, 05 - 24

2770092 --> Thursday, 05 - 15

2770093 --> Thursday, 05 - 28

2770094 --> Thursday, 05 - 20

2770095 --> Thursday, 05 - 12

2770096 --> Thursday, 05 - 31

2770097 --> Thursday, 05 - 16

2770098 --> Thursday, 05 - 08

2770099 --> Thursday, 05 - 28

2770100 --> Thursday, 05 - 13

2770101 --> Thursday, 05 - 05

2770102 --> Thursday, 05 - 25

2770103 --> Thursday, 05 - 10

2770104 --> Thursday, 05 - 29

2770105 --> Thursday, 05 - 21

2770106 --> Thursday, 05 - 06

2770107 --> Thursday, 05 - 26

2770108 --> Thursday, 05 - 17

2770109 --> Thursday, 05 - 09

2770110 --> Thursday, 05 - 22

2770111 --> Thursday, 05 - 14

2770112 --> Thursday, 05 - 05

2770113 --> Thursday, 05 - 25

2770114 --> Thursday, 05 - 10

2770115 --> Thursday, 05 - 30

2770116 --> Thursday, 05 - 21

2770117 --> Thursday, 05 - 06

2770118 --> Thursday, 05 - 26

2770119 --> Thursday, 05 - 18

2770120 --> Thursday, 05 - 02

2770121 --> Thursday, 05 - 22

2770122 --> Thursday, 05 - 14

2770123 --> Thursday, 06 - 03

2770124 --> Thursday, 05 - 18

2770125 --> Thursday, 05 - 10

2770126 --> Thursday, 05 - 30

2770127 --> Thursday, 05 - 15

2770128 --> Thursday, 05 - 06

2770129 --> Thursday, 05 - 26

2770130 --> Thursday, 05 - 11

2770131 --> Thursday, 05 - 03

2770132 --> Thursday, 05 - 22

2770133 --> Thursday, 05 - 14

2770134 --> Thursday, 05 - 27

2770135 --> Thursday, 05 - 19

2770136 --> Thursday, 05 - 10

2770137 --> Thursday, 05 - 30

2770138 --> Thursday, 05 - 15

2770139 --> Thursday, 05 - 07

