Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4140000 through 4149999



4140000 --> Thursday, 05 - 25

4140001 --> Thursday, 05 - 17

4140002 --> Thursday, 05 - 02

4140003 --> Thursday, 05 - 22

4140004 --> Thursday, 05 - 13

4140005 --> Thursday, 06 - 02

4140006 --> Thursday, 05 - 18

4140007 --> Thursday, 05 - 10

4140008 --> Thursday, 05 - 29

4140009 --> Thursday, 05 - 14

4140010 --> Thursday, 05 - 06

4140011 --> Thursday, 05 - 26

4140012 --> Thursday, 05 - 10

4140013 --> Thursday, 05 - 30

4140014 --> Thursday, 05 - 22

4140015 --> Thursday, 05 - 07

4140016 --> Thursday, 05 - 26

4140017 --> Thursday, 05 - 18

4140018 --> Thursday, 05 - 10

4140019 --> Thursday, 05 - 23

4140020 --> Thursday, 05 - 14

4140021 --> Thursday, 05 - 06

4140022 --> Thursday, 05 - 26

4140023 --> Thursday, 05 - 11

4140024 --> Thursday, 05 - 30

4140025 --> Thursday, 05 - 22

4140026 --> Thursday, 05 - 07

4140027 --> Thursday, 05 - 27

4140028 --> Thursday, 05 - 18

4140029 --> Thursday, 05 - 03

4140030 --> Thursday, 05 - 23

4140031 --> Thursday, 05 - 15

4140032 --> Thursday, 06 - 03

4140033 --> Thursday, 05 - 19

4140034 --> Thursday, 05 - 11

4140035 --> Thursday, 05 - 31

4140036 --> Thursday, 05 - 15

4140037 --> Thursday, 05 - 07

4140038 --> Thursday, 05 - 27

4140039 --> Thursday, 05 - 12

4140040 --> Thursday, 05 - 03

4140041 --> Thursday, 05 - 23

4140042 --> Thursday, 05 - 15

4140043 --> Thursday, 05 - 28

4140044 --> Thursday, 05 - 19

4140045 --> Thursday, 05 - 11

4140046 --> Thursday, 05 - 24

4140047 --> Thursday, 05 - 16

4140048 --> Thursday, 05 - 07

4140049 --> Thursday, 05 - 27

4140050 --> Thursday, 05 - 12

4140051 --> Thursday, 06 - 01

4140052 --> Thursday, 05 - 23

4140053 --> Thursday, 05 - 08

4140054 --> Thursday, 05 - 28

4140055 --> Thursday, 05 - 20

4140056 --> Thursday, 05 - 04

4140057 --> Thursday, 05 - 24

4140058 --> Thursday, 05 - 16

4140059 --> Thursday, 05 - 01

4140060 --> Thursday, 05 - 20

4140061 --> Thursday, 05 - 12

4140062 --> Thursday, 06 - 01

4140063 --> Thursday, 05 - 17

4140064 --> Thursday, 05 - 08

4140065 --> Thursday, 05 - 28

4140066 --> Thursday, 05 - 13

4140067 --> Thursday, 05 - 05

4140068 --> Thursday, 05 - 24

4140069 --> Thursday, 05 - 16

4140070 --> Thursday, 05 - 29

4140071 --> Thursday, 05 - 21

