Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5670000 through 5679999



5670000 --> Thursday, 05 - 25

5670001 --> Thursday, 05 - 17

5670002 --> Thursday, 05 - 09

5670003 --> Thursday, 05 - 22

5670004 --> Thursday, 05 - 13

5670005 --> Thursday, 05 - 05

5670006 --> Thursday, 05 - 25

5670007 --> Thursday, 05 - 10

5670008 --> Thursday, 05 - 29

5670009 --> Thursday, 05 - 21

5670010 --> Thursday, 05 - 06

5670011 --> Thursday, 05 - 26

5670012 --> Thursday, 05 - 17

5670013 --> Thursday, 05 - 02

5670014 --> Thursday, 05 - 22

5670015 --> Thursday, 05 - 14

5670016 --> Thursday, 06 - 02

5670017 --> Thursday, 05 - 18

5670018 --> Thursday, 05 - 10

5670019 --> Thursday, 05 - 30

5670020 --> Thursday, 05 - 14

5670021 --> Thursday, 05 - 06

5670022 --> Thursday, 05 - 26

5670023 --> Thursday, 05 - 11

5670024 --> Thursday, 05 - 02

5670025 --> Thursday, 05 - 22

5670026 --> Thursday, 05 - 14

5670027 --> Thursday, 05 - 27

5670028 --> Thursday, 05 - 18

5670029 --> Thursday, 05 - 10

5670030 --> Thursday, 05 - 30

5670031 --> Thursday, 05 - 15

5670032 --> Thursday, 05 - 06

5670033 --> Thursday, 05 - 26

5670034 --> Thursday, 05 - 11

5670035 --> Thursday, 05 - 31

5670036 --> Thursday, 05 - 22

5670037 --> Thursday, 05 - 07

5670038 --> Thursday, 05 - 27

5670039 --> Thursday, 05 - 19

5670040 --> Thursday, 05 - 03

5670041 --> Thursday, 05 - 23

5670042 --> Thursday, 05 - 15

5670043 --> Thursday, 04 - 30

5670044 --> Thursday, 05 - 19

5670045 --> Thursday, 05 - 11

5670046 --> Thursday, 05 - 31

5670047 --> Thursday, 05 - 16

5670048 --> Thursday, 05 - 07

5670049 --> Thursday, 05 - 27

5670050 --> Thursday, 05 - 19

5670051 --> Thursday, 05 - 04

5670052 --> Thursday, 05 - 23

5670053 --> Thursday, 05 - 15

5670054 --> Thursday, 05 - 28

5670055 --> Thursday, 05 - 20

5670056 --> Thursday, 05 - 11

5670057 --> Thursday, 05 - 31

5670058 --> Thursday, 05 - 16

5670059 --> Thursday, 05 - 08

5670060 --> Thursday, 05 - 27

5670061 --> Thursday, 05 - 12

5670062 --> Thursday, 05 - 04

5670063 --> Thursday, 05 - 24

5670064 --> Thursday, 05 - 08

5670065 --> Thursday, 05 - 28

5670066 --> Thursday, 05 - 20

5670067 --> Thursday, 05 - 05

5670068 --> Thursday, 05 - 24

5670069 --> Thursday, 05 - 16

5670070 --> Thursday, 05 - 08

5670071 --> Thursday, 05 - 21

5670072 --> Thursday, 05 - 12

