Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4280000 through 4289999



4280000 --> Thursday, 06 - 01

4280001 --> Thursday, 05 - 17

4280002 --> Thursday, 05 - 09

4280003 --> Thursday, 05 - 29

4280004 --> Thursday, 05 - 13

4280005 --> Thursday, 05 - 05

4280006 --> Thursday, 05 - 25

4280007 --> Thursday, 05 - 10

4280008 --> Thursday, 05 - 29

4280009 --> Thursday, 05 - 21

4280010 --> Thursday, 05 - 06

4280011 --> Thursday, 05 - 26

4280012 --> Thursday, 05 - 17

4280013 --> Thursday, 05 - 09

4280014 --> Thursday, 05 - 22

4280015 --> Thursday, 05 - 14

4280016 --> Thursday, 06 - 02

4280017 --> Thursday, 05 - 18

4280018 --> Thursday, 05 - 10

4280019 --> Thursday, 05 - 30

4280020 --> Thursday, 05 - 21

4280021 --> Thursday, 05 - 06

4280022 --> Thursday, 05 - 26

4280023 --> Thursday, 05 - 18

4280024 --> Thursday, 05 - 02

4280025 --> Thursday, 05 - 22

4280026 --> Thursday, 05 - 14

4280027 --> Thursday, 05 - 27

4280028 --> Thursday, 05 - 18

4280029 --> Thursday, 05 - 10

4280030 --> Thursday, 05 - 30

4280031 --> Thursday, 05 - 15

4280032 --> Thursday, 05 - 06

4280033 --> Thursday, 05 - 26

4280034 --> Thursday, 05 - 11

4280035 --> Thursday, 05 - 31

4280036 --> Thursday, 05 - 22

4280037 --> Thursday, 05 - 07

4280038 --> Thursday, 05 - 27

4280039 --> Thursday, 05 - 19

4280040 --> Thursday, 05 - 10

4280041 --> Thursday, 05 - 23

4280042 --> Thursday, 05 - 15

4280043 --> Thursday, 05 - 07

4280044 --> Thursday, 05 - 26

4280045 --> Thursday, 05 - 11

4280046 --> Thursday, 05 - 31

4280047 --> Thursday, 05 - 23

4280048 --> Thursday, 05 - 07

4280049 --> Thursday, 05 - 27

4280050 --> Thursday, 05 - 19

4280051 --> Thursday, 05 - 04

4280052 --> Thursday, 05 - 23

4280053 --> Thursday, 05 - 15

4280054 --> Thursday, 05 - 28

4280055 --> Thursday, 05 - 20

4280056 --> Thursday, 05 - 11

4280057 --> Thursday, 05 - 31

4280058 --> Thursday, 05 - 16

4280059 --> Thursday, 05 - 08

4280060 --> Thursday, 05 - 27

4280061 --> Thursday, 05 - 12

4280062 --> Thursday, 05 - 04

4280063 --> Thursday, 05 - 24

4280064 --> Thursday, 05 - 15

4280065 --> Thursday, 05 - 28

4280066 --> Thursday, 05 - 20

4280067 --> Thursday, 05 - 12

4280068 --> Thursday, 05 - 31

4280069 --> Thursday, 05 - 16

4280070 --> Thursday, 05 - 08

4280071 --> Thursday, 05 - 28

4280072 --> Thursday, 05 - 12

4280073 --> Thursday, 06 - 01

4280074 --> Thursday, 05 - 24

4280075 --> Thursday, 05 - 09

4280076 --> Thursday, 05 - 28

4280077 --> Thursday, 05 - 20

4280078 --> Thursday, 05 - 05

4280079 --> Thursday, 05 - 25

4280080 --> Thursday, 05 - 16

4280081 --> Thursday, 05 - 01

4280082 --> Thursday, 05 - 21

4280083 --> Thursday, 05 - 13

4280084 --> Thursday, 06 - 01

4280085 --> Thursday, 05 - 17

4280086 --> Thursday, 05 - 09

4280087 --> Thursday, 05 - 29

4280088 --> Thursday, 05 - 20

4280089 --> Thursday, 05 - 05

4280090 --> Thursday, 05 - 25

4280091 --> Thursday, 05 - 17

4280092 --> Thursday, 05 - 29

4280093 --> Thursday, 05 - 21

4280094 --> Thursday, 05 - 13

4280095 --> Thursday, 05 - 26

4280096 --> Thursday, 05 - 17

4280097 --> Thursday, 05 - 09

4280098 --> Thursday, 05 - 29

4280099 --> Thursday, 05 - 14

4280100 --> Thursday, 05 - 06

4280101 --> Thursday, 05 - 26

4280102 --> Thursday, 05 - 11

4280103 --> Thursday, 05 - 31

4280104 --> Thursday, 05 - 22

4280105 --> Thursday, 05 - 07

4280106 --> Thursday, 05 - 27

4280107 --> Thursday, 05 - 19

4280108 --> Thursday, 05 - 10

4280109 --> Thursday, 05 - 23

4280110 --> Thursday, 05 - 15

4280111 --> Thursday, 04 - 30

4280112 --> Thursday, 05 - 19

4280113 --> Thursday, 05 - 11

4280114 --> Thursday, 05 - 31

4280115 --> Thursday, 05 - 16

4280116 --> Thursday, 05 - 07

4280117 --> Thursday, 05 - 27

4280118 --> Thursday, 05 - 19

4280119 --> Thursday, 05 - 04

4280120 --> Thursday, 05 - 23

4280121 --> Thursday, 05 - 15

4280122 --> Thursday, 05 - 28

4280123 --> Thursday, 05 - 20

4280124 --> Thursday, 05 - 11

4280125 --> Thursday, 05 - 31

4280126 --> Thursday, 05 - 16

4280127 --> Thursday, 05 - 08

4280128 --> Thursday, 05 - 27

4280129 --> Thursday, 05 - 12

4280130 --> Thursday, 05 - 04

4280131 --> Thursday, 05 - 24

4280132 --> Thursday, 05 - 08

4280133 --> Thursday, 05 - 28

4280134 --> Thursday, 05 - 20

4280135 --> Thursday, 05 - 05

4280136 --> Thursday, 05 - 24

4280137 --> Thursday, 05 - 16

4280138 --> Thursday, 05 - 08

4280139 --> Thursday, 05 - 21

4280140 --> Thursday, 05 - 12

4280141 --> Thursday, 06 - 01

4280142 --> Thursday, 05 - 24

4280143 --> Thursday, 05 - 09

4280144 --> Thursday, 05 - 28

4280145 --> Thursday, 05 - 20

4280146 --> Thursday, 05 - 05

4280147 --> Thursday, 05 - 25

4280148 --> Thursday, 05 - 16

4280149 --> Thursday, 05 - 01

4280150 --> Thursday, 05 - 21

4280151 --> Thursday, 05 - 13

4280152 --> Thursday, 06 - 01

4280153 --> Thursday, 05 - 17

4280154 --> Thursday, 05 - 09

4280155 --> Thursday, 05 - 29

4280156 --> Thursday, 05 - 13

4280157 --> Thursday, 05 - 05

4280158 --> Thursday, 05 - 25

4280159 --> Thursday, 05 - 10

4280160 --> Thursday, 05 - 29

4280161 --> Thursday, 05 - 21

4280162 --> Thursday, 05 - 13

4280163 --> Thursday, 05 - 26

4280164 --> Thursday, 05 - 17

4280165 --> Thursday, 05 - 09

4280166 --> Thursday, 05 - 29

4280167 --> Thursday, 05 - 14

4280168 --> Thursday, 05 - 05

4280169 --> Thursday, 05 - 25

4280170 --> Thursday, 05 - 10

4280171 --> Thursday, 05 - 30

4280172 --> Thursday, 05 - 21

4280173 --> Thursday, 05 - 06

4280174 --> Thursday, 05 - 26

4280175 --> Thursday, 05 - 18

4280176 --> Thursday, 05 - 02

4280177 --> Thursday, 05 - 22

4280178 --> Thursday, 05 - 14

4280179 --> Thursday, 06 - 03

4280180 --> Thursday, 05 - 18

4280181 --> Thursday, 05 - 10

4280182 --> Thursday, 05 - 30

4280183 --> Thursday, 05 - 15

4280184 --> Thursday, 05 - 06

4280185 --> Thursday, 05 - 26

4280186 --> Thursday, 05 - 18

4280187 --> Thursday, 05 - 03

4280188 --> Thursday, 05 - 22

4280189 --> Thursday, 05 - 14

4280190 --> Thursday, 05 - 27

4280191 --> Thursday, 05 - 19

4280192 --> Thursday, 05 - 10

4280193 --> Thursday, 05 - 30

4280194 --> Thursday, 05 - 15

4280195 --> Thursday, 05 - 07

4280196 --> Thursday, 05 - 26

4280197 --> Thursday, 05 - 11

4280198 --> Thursday, 05 - 31

4280199 --> Thursday, 05 - 23

4280200 --> Thursday, 05 - 08

4280201 --> Thursday, 05 - 28

4280202 --> Thursday, 05 - 20

4280203 --> Thursday, 05 - 05

4280204 --> Thursday, 05 - 24

4280205 --> Thursday, 05 - 16

4280206 --> Thursday, 05 - 01

4280207 --> Thursday, 05 - 21

4280208 --> Thursday, 05 - 12

4280209 --> Thursday, 06 - 01

4280210 --> Thursday, 05 - 17

4280211 --> Thursday, 05 - 09

4280212 --> Thursday, 05 - 28

4280213 --> Thursday, 05 - 13

4280214 --> Thursday, 05 - 05

4280215 --> Thursday, 05 - 25

4280216 --> Thursday, 05 - 16

4280217 --> Thursday, 05 - 29

4280218 --> Thursday, 05 - 21

4280219 --> Thursday, 05 - 13

4280220 --> Thursday, 06 - 01

4280221 --> Thursday, 05 - 17

4280222 --> Thursday, 05 - 09

4280223 --> Thursday, 05 - 29

4280224 --> Thursday, 05 - 13

4280225 --> Thursday, 05 - 05

4280226 --> Thursday, 05 - 25

4280227 --> Thursday, 05 - 10

4280228 --> Thursday, 05 - 29

4280229 --> Thursday, 05 - 21

4280230 --> Thursday, 05 - 06

4280231 --> Thursday, 05 - 26

4280232 --> Thursday, 05 - 17

4280233 --> Thursday, 05 - 02

4280234 --> Thursday, 05 - 22

4280235 --> Thursday, 05 - 14

4280236 --> Thursday, 06 - 02

4280237 --> Thursday, 05 - 18

4280238 --> Thursday, 05 - 10

4280239 --> Thursday, 05 - 30

4280240 --> Thursday, 05 - 21

4280241 --> Thursday, 05 - 06

4280242 --> Thursday, 05 - 26

4280243 --> Thursday, 05 - 18

4280244 --> Thursday, 05 - 02

4280245 --> Thursday, 05 - 22

4280246 --> Thursday, 05 - 14

4280247 --> Thursday, 05 - 27

4280248 --> Thursday, 05 - 18

4280249 --> Thursday, 05 - 10

4280250 --> Thursday, 05 - 30

4280251 --> Thursday, 05 - 15

4280252 --> Thursday, 05 - 06

4280253 --> Thursday, 05 - 26

4280254 --> Thursday, 05 - 11

4280255 --> Thursday, 05 - 31

4280256 --> Thursday, 05 - 22

4280257 --> Thursday, 05 - 07

4280258 --> Thursday, 05 - 27

4280259 --> Thursday, 05 - 19

4280260 --> Thursday, 05 - 10

4280261 --> Thursday, 05 - 23

4280262 --> Thursday, 05 - 15

4280263 --> Thursday, 04 - 30

4280264 --> Thursday, 05 - 19

4280265 --> Thursday, 05 - 11

4280266 --> Thursday, 05 - 31

4280267 --> Thursday, 05 - 16

4280268 --> Thursday, 05 - 07

4280269 --> Thursday, 05 - 27

4280270 --> Thursday, 05 - 19

4280271 --> Thursday, 05 - 04

4280272 --> Thursday, 05 - 23

4280273 --> Thursday, 05 - 15

4280274 --> Thursday, 05 - 28

4280275 --> Thursday, 05 - 20

4280276 --> Thursday, 05 - 11

4280277 --> Thursday, 05 - 31

4280278 --> Thursday, 05 - 16

4280279 --> Thursday, 05 - 08

4280280 --> Thursday, 05 - 27

4280281 --> Thursday, 05 - 12

4280282 --> Thursday, 05 - 04

4280283 --> Thursday, 05 - 24

4280284 --> Thursday, 05 - 08

4280285 --> Thursday, 05 - 28

4280286 --> Thursday, 05 - 20

4280287 --> Thursday, 05 - 05

4280288 --> Thursday, 05 - 24

4280289 --> Thursday, 05 - 16

4280290 --> Thursday, 05 - 08

4280291 --> Thursday, 05 - 21

4280292 --> Thursday, 05 - 12

4280293 --> Thursday, 06 - 01

4280294 --> Thursday, 05 - 24

4280295 --> Thursday, 05 - 09

4280296 --> Thursday, 05 - 28

4280297 --> Thursday, 05 - 20

4280298 --> Thursday, 05 - 05

4280299 --> Thursday, 05 - 25

4280300 --> Thursday, 05 - 17

4280301 --> Thursday, 05 - 02

4280302 --> Thursday, 05 - 22

4280303 --> Thursday, 05 - 14

4280304 --> Thursday, 06 - 02

4280305 --> Thursday, 05 - 18

4280306 --> Thursday, 05 - 10

4280307 --> Thursday, 05 - 30

4280308 --> Thursday, 05 - 14

4280309 --> Thursday, 05 - 06

4280310 --> Thursday, 05 - 26

4280311 --> Thursday, 05 - 11

4280312 --> Thursday, 05 - 02

4280313 --> Thursday, 05 - 22

4280314 --> Thursday, 05 - 14

4280315 --> Thursday, 05 - 27

4280316 --> Thursday, 05 - 18

4280317 --> Thursday, 05 - 10

4280318 --> Thursday, 05 - 30

4280319 --> Thursday, 05 - 15

4280320 --> Thursday, 05 - 06

4280321 --> Thursday, 05 - 26

4280322 --> Thursday, 05 - 11

4280323 --> Thursday, 05 - 31

4280324 --> Thursday, 05 - 22

4280325 --> Thursday, 05 - 07

4280326 --> Thursday, 05 - 27

4280327 --> Thursday, 05 - 19

4280328 --> Thursday, 05 - 03

4280329 --> Thursday, 05 - 23

4280330 --> Thursday, 05 - 15

4280331 --> Thursday, 04 - 30

4280332 --> Thursday, 05 - 19

4280333 --> Thursday, 05 - 11

4280334 --> Thursday, 05 - 31

4280335 --> Thursday, 05 - 16

4280336 --> Thursday, 05 - 07

4280337 --> Thursday, 05 - 27

