Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4830000 through 4839999



4830000 --> Thursday, 05 - 04

4830001 --> Thursday, 05 - 24

4830002 --> Thursday, 05 - 16

4830003 --> Thursday, 05 - 01

4830004 --> Thursday, 05 - 20

4830005 --> Thursday, 05 - 12

4830006 --> Thursday, 06 - 01

4830007 --> Thursday, 05 - 17

4830008 --> Thursday, 05 - 08

4830009 --> Thursday, 05 - 28

4830010 --> Thursday, 05 - 13

4830011 --> Thursday, 05 - 05

4830012 --> Thursday, 05 - 24

4830013 --> Thursday, 05 - 16

4830014 --> Thursday, 05 - 29

4830015 --> Thursday, 05 - 21

4830016 --> Thursday, 05 - 12

4830017 --> Thursday, 06 - 01

4830018 --> Thursday, 05 - 17

4830019 --> Thursday, 05 - 09

4830020 --> Thursday, 05 - 28

4830021 --> Thursday, 05 - 13

4830022 --> Thursday, 05 - 05

4830023 --> Thursday, 05 - 25

4830024 --> Thursday, 05 - 09

4830025 --> Thursday, 05 - 29

4830026 --> Thursday, 05 - 21

4830027 --> Thursday, 05 - 06

4830028 --> Thursday, 05 - 25

4830029 --> Thursday, 05 - 17

4830030 --> Thursday, 05 - 02

4830031 --> Thursday, 05 - 22

4830032 --> Thursday, 05 - 13

4830033 --> Thursday, 06 - 02

4830034 --> Thursday, 05 - 18

4830035 --> Thursday, 05 - 10

4830036 --> Thursday, 05 - 29

4830037 --> Thursday, 05 - 21

4830038 --> Thursday, 05 - 06

4830039 --> Thursday, 05 - 26

4830040 --> Thursday, 05 - 17

4830041 --> Thursday, 05 - 02

4830042 --> Thursday, 05 - 22

4830043 --> Thursday, 05 - 14

4830044 --> Thursday, 06 - 02

4830045 --> Thursday, 05 - 18

4830046 --> Thursday, 05 - 10

4830047 --> Thursday, 05 - 30

4830048 --> Thursday, 05 - 14

4830049 --> Thursday, 05 - 06

4830050 --> Thursday, 05 - 26

4830051 --> Thursday, 05 - 11

4830052 --> Thursday, 05 - 30

4830053 --> Thursday, 05 - 22

4830054 --> Thursday, 05 - 07

4830055 --> Thursday, 05 - 27

4830056 --> Thursday, 05 - 18

4830057 --> Thursday, 05 - 10

4830058 --> Thursday, 05 - 23

4830059 --> Thursday, 05 - 15

4830060 --> Thursday, 05 - 06

4830061 --> Thursday, 05 - 26

4830062 --> Thursday, 05 - 11

4830063 --> Thursday, 05 - 31

4830064 --> Thursday, 05 - 22

4830065 --> Thursday, 05 - 07

4830066 --> Thursday, 05 - 27

4830067 --> Thursday, 05 - 19

