Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0750000 through 0759999



0750000 --> Thursday, 05 - 11

0750001 --> Thursday, 05 - 31

0750002 --> Thursday, 05 - 16

0750003 --> Thursday, 05 - 08

0750004 --> Thursday, 05 - 27

0750005 --> Thursday, 05 - 12

0750006 --> Thursday, 05 - 04

0750007 --> Thursday, 05 - 24

0750008 --> Thursday, 05 - 08

0750009 --> Thursday, 05 - 28

0750010 --> Thursday, 05 - 20

0750011 --> Thursday, 05 - 05

0750012 --> Thursday, 05 - 24

0750013 --> Thursday, 05 - 16

0750014 --> Thursday, 05 - 08

0750015 --> Thursday, 05 - 21

0750016 --> Thursday, 05 - 12

0750017 --> Thursday, 06 - 01

0750018 --> Thursday, 05 - 24

0750019 --> Thursday, 05 - 09

0750020 --> Thursday, 05 - 28

0750021 --> Thursday, 05 - 20

0750022 --> Thursday, 05 - 05

0750023 --> Thursday, 05 - 25

0750024 --> Thursday, 05 - 16

0750025 --> Thursday, 05 - 01

0750026 --> Thursday, 05 - 21

0750027 --> Thursday, 05 - 13

0750028 --> Thursday, 06 - 01

0750029 --> Thursday, 05 - 17

0750030 --> Thursday, 05 - 09

0750031 --> Thursday, 05 - 29

0750032 --> Thursday, 05 - 13

0750033 --> Thursday, 05 - 05

0750034 --> Thursday, 05 - 25

0750035 --> Thursday, 05 - 10

0750036 --> Thursday, 05 - 29

0750037 --> Thursday, 05 - 21

0750038 --> Thursday, 05 - 13

0750039 --> Thursday, 05 - 26

0750040 --> Thursday, 05 - 17

0750041 --> Thursday, 05 - 09

0750042 --> Thursday, 05 - 29

0750043 --> Thursday, 05 - 14

0750044 --> Thursday, 05 - 05

0750045 --> Thursday, 05 - 25

0750046 --> Thursday, 05 - 10

0750047 --> Thursday, 05 - 30

0750048 --> Thursday, 05 - 21

0750049 --> Thursday, 05 - 06

0750050 --> Thursday, 05 - 26

0750051 --> Thursday, 05 - 18
