Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4990000 through 4999999



4990000 --> Thursday, 05 - 25

4990001 --> Thursday, 05 - 10

4990002 --> Thursday, 05 - 30

4990003 --> Thursday, 05 - 22

4990004 --> Thursday, 05 - 13

4990005 --> Thursday, 05 - 26

4990006 --> Thursday, 05 - 18

4990007 --> Thursday, 05 - 10

4990008 --> Thursday, 05 - 22

4990009 --> Thursday, 05 - 14

4990010 --> Thursday, 05 - 06

4990011 --> Thursday, 05 - 19

4990012 --> Thursday, 05 - 10

4990013 --> Thursday, 05 - 30

4990014 --> Thursday, 05 - 22

4990015 --> Thursday, 05 - 07

4990016 --> Thursday, 05 - 26

4990017 --> Thursday, 05 - 18

4990018 --> Thursday, 05 - 03

4990019 --> Thursday, 05 - 23

4990020 --> Thursday, 05 - 14

4990021 --> Thursday, 06 - 03

4990022 --> Thursday, 05 - 19

4990023 --> Thursday, 05 - 11

4990024 --> Thursday, 05 - 30

4990025 --> Thursday, 05 - 15

4990026 --> Thursday, 05 - 07

4990027 --> Thursday, 05 - 27

4990028 --> Thursday, 05 - 11

4990029 --> Thursday, 05 - 03

4990030 --> Thursday, 05 - 23

4990031 --> Thursday, 05 - 08

4990032 --> Thursday, 05 - 27

4990033 --> Thursday, 05 - 19

4990034 --> Thursday, 05 - 11

4990035 --> Thursday, 05 - 24

4990036 --> Thursday, 05 - 15

4990037 --> Thursday, 05 - 07

4990038 --> Thursday, 05 - 27

4990039 --> Thursday, 05 - 12

4990040 --> Thursday, 05 - 31

4990041 --> Thursday, 05 - 23

4990042 --> Thursday, 05 - 08

4990043 --> Thursday, 05 - 28

4990044 --> Thursday, 05 - 19

4990045 --> Thursday, 05 - 04

4990046 --> Thursday, 05 - 24

4990047 --> Thursday, 05 - 16

4990048 --> Thursday, 04 - 30

4990049 --> Thursday, 05 - 20

4990050 --> Thursday, 05 - 12

4990051 --> Thursday, 06 - 01

4990052 --> Thursday, 05 - 16

4990053 --> Thursday, 05 - 08

4990054 --> Thursday, 05 - 28

4990055 --> Thursday, 05 - 13

4990056 --> Thursday, 05 - 04

4990057 --> Thursday, 05 - 24

4990058 --> Thursday, 05 - 16

4990059 --> Thursday, 05 - 29

4990060 --> Thursday, 05 - 20

4990061 --> Thursday, 05 - 12

4990062 --> Thursday, 06 - 01

4990063 --> Thursday, 05 - 17

4990064 --> Thursday, 05 - 08

4990065 --> Thursday, 05 - 28

4990066 --> Thursday, 05 - 13

4990067 --> Thursday, 05 - 05

4990068 --> Thursday, 05 - 24

4990069 --> Thursday, 05 - 09

4990070 --> Thursday, 05 - 29

4990071 --> Thursday, 05 - 21

4990072 --> Thursday, 05 - 05

4990073 --> Thursday, 05 - 25

4990074 --> Thursday, 05 - 17

4990075 --> Thursday, 05 - 02

4990076 --> Thursday, 05 - 21

4990077 --> Thursday, 05 - 13

4990078 --> Thursday, 06 - 02

4990079 --> Thursday, 05 - 18

4990080 --> Thursday, 05 - 09

4990081 --> Thursday, 05 - 29

4990082 --> Thursday, 05 - 21

4990083 --> Thursday, 05 - 06

4990084 --> Thursday, 05 - 25

4990085 --> Thursday, 05 - 17

4990086 --> Thursday, 05 - 02

4990087 --> Thursday, 05 - 22

4990088 --> Thursday, 05 - 13

4990089 --> Thursday, 06 - 02

4990090 --> Thursday, 05 - 18

4990091 --> Thursday, 05 - 10

4990092 --> Thursday, 05 - 29

4990093 --> Thursday, 05 - 14

4990094 --> Thursday, 05 - 06

4990095 --> Thursday, 05 - 26

4990096 --> Thursday, 05 - 10

4990097 --> Thursday, 05 - 30

4990098 --> Thursday, 05 - 22

4990099 --> Thursday, 05 - 07

4990100 --> Thursday, 05 - 27

