Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2780000 through 2789999



2780000 --> Thursday, 05 - 18

2780001 --> Thursday, 05 - 03

2780002 --> Thursday, 05 - 23

2780003 --> Thursday, 05 - 15

2780004 --> Thursday, 06 - 03

2780005 --> Thursday, 05 - 19

2780006 --> Thursday, 05 - 11

2780007 --> Thursday, 05 - 31

2780008 --> Thursday, 05 - 15

2780009 --> Thursday, 05 - 07

2780010 --> Thursday, 05 - 27

2780011 --> Thursday, 05 - 12

2780012 --> Thursday, 05 - 03

2780013 --> Thursday, 05 - 23

2780014 --> Thursday, 05 - 15

2780015 --> Thursday, 05 - 28

2780016 --> Thursday, 05 - 19

2780017 --> Thursday, 05 - 11

2780018 --> Thursday, 05 - 31

2780019 --> Thursday, 05 - 16

2780020 --> Thursday, 05 - 07

2780021 --> Thursday, 05 - 27

2780022 --> Thursday, 05 - 12

2780023 --> Thursday, 06 - 01

2780024 --> Thursday, 05 - 23

2780025 --> Thursday, 05 - 08

2780026 --> Thursday, 05 - 28

2780027 --> Thursday, 05 - 20

2780028 --> Thursday, 05 - 04

2780029 --> Thursday, 05 - 24

2780030 --> Thursday, 05 - 16

2780031 --> Thursday, 05 - 01

2780032 --> Thursday, 05 - 20

2780033 --> Thursday, 05 - 12

2780034 --> Thursday, 06 - 01

2780035 --> Thursday, 05 - 17

2780036 --> Thursday, 05 - 08

2780037 --> Thursday, 05 - 28

2780038 --> Thursday, 05 - 20

2780039 --> Thursday, 05 - 05

2780040 --> Thursday, 05 - 24

2780041 --> Thursday, 05 - 16

2780042 --> Thursday, 05 - 29

2780043 --> Thursday, 05 - 21

2780044 --> Thursday, 05 - 12

2780045 --> Thursday, 06 - 01

2780046 --> Thursday, 05 - 17

2780047 --> Thursday, 05 - 09

2780048 --> Thursday, 05 - 28

2780049 --> Thursday, 05 - 13

2780050 --> Thursday, 05 - 05

2780051 --> Thursday, 05 - 25

2780052 --> Thursday, 05 - 09

2780053 --> Thursday, 05 - 29

2780054 --> Thursday, 05 - 21

2780055 --> Thursday, 05 - 06

2780056 --> Thursday, 05 - 25

2780057 --> Thursday, 05 - 17

2780058 --> Thursday, 05 - 09

2780059 --> Thursday, 05 - 22

2780060 --> Thursday, 05 - 13

2780061 --> Thursday, 06 - 02

2780062 --> Thursday, 05 - 18

2780063 --> Thursday, 05 - 10

2780064 --> Thursday, 05 - 29

2780065 --> Thursday, 05 - 21

2780066 --> Thursday, 05 - 06

2780067 --> Thursday, 05 - 26

2780068 --> Thursday, 05 - 17

2780069 --> Thursday, 05 - 02

2780070 --> Thursday, 05 - 22

2780071 --> Thursday, 05 - 14

2780072 --> Thursday, 06 - 02

2780073 --> Thursday, 05 - 18

2780074 --> Thursday, 05 - 10

2780075 --> Thursday, 05 - 30

2780076 --> Thursday, 05 - 14

2780077 --> Thursday, 05 - 06

2780078 --> Thursday, 05 - 26

2780079 --> Thursday, 05 - 11

2780080 --> Thursday, 05 - 30

2780081 --> Thursday, 05 - 22

2780082 --> Thursday, 05 - 07

2780083 --> Thursday, 05 - 27

2780084 --> Thursday, 05 - 18

2780085 --> Thursday, 05 - 10

2780086 --> Thursday, 05 - 23

2780087 --> Thursday, 05 - 15

2780088 --> Thursday, 05 - 06

2780089 --> Thursday, 05 - 26

2780090 --> Thursday, 05 - 11

2780091 --> Thursday, 05 - 31

2780092 --> Thursday, 05 - 22

2780093 --> Thursday, 05 - 07

