Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0020000 through 0029999



0020000 --> Thursday, 06 - 01

0020001 --> Thursday, 05 - 24

0020002 --> Thursday, 05 - 09

0020003 --> Thursday, 05 - 29

0020004 --> Thursday, 05 - 20

0020005 --> Thursday, 05 - 05

0020006 --> Thursday, 05 - 25

0020007 --> Thursday, 05 - 17

0020008 --> Thursday, 05 - 01

0020009 --> Thursday, 05 - 21

0020010 --> Thursday, 05 - 13

0020011 --> Thursday, 06 - 02

0020012 --> Thursday, 05 - 17

0020013 --> Thursday, 05 - 09

0020014 --> Thursday, 05 - 29

0020015 --> Thursday, 05 - 14

0020016 --> Thursday, 05 - 05

0020017 --> Thursday, 05 - 25

0020018 --> Thursday, 05 - 10

0020019 --> Thursday, 05 - 30

0020020 --> Thursday, 05 - 21

0020021 --> Thursday, 05 - 13

0020022 --> Thursday, 05 - 26

0020023 --> Thursday, 05 - 18

0020024 --> Thursday, 05 - 09

0020025 --> Thursday, 05 - 29

0020026 --> Thursday, 05 - 14

0020027 --> Thursday, 05 - 06

0020028 --> Thursday, 05 - 25

0020029 --> Thursday, 05 - 10

0020030 --> Thursday, 05 - 30

0020031 --> Thursday, 05 - 22

0020032 --> Thursday, 05 - 06

0020033 --> Thursday, 05 - 26

0020034 --> Thursday, 05 - 18

0020035 --> Thursday, 05 - 03

0020036 --> Thursday, 05 - 22

0020037 --> Thursday, 05 - 14

0020038 --> Thursday, 06 - 03

0020039 --> Thursday, 05 - 19

0020040 --> Thursday, 05 - 10

0020041 --> Thursday, 05 - 30

0020042 --> Thursday, 05 - 15

0020043 --> Thursday, 05 - 07

0020044 --> Thursday, 05 - 26

0020045 --> Thursday, 05 - 11

0020046 --> Thursday, 05 - 03

0020047 --> Thursday, 05 - 23

0020048 --> Thursday, 05 - 14

0020049 --> Thursday, 05 - 27

0020050 --> Thursday, 05 - 19

0020051 --> Thursday, 05 - 11

0020052 --> Thursday, 05 - 30

0020053 --> Thursday, 05 - 15

0020054 --> Thursday, 05 - 07

0020055 --> Thursday, 05 - 27

0020056 --> Thursday, 05 - 11

0020057 --> Thursday, 05 - 31

0020058 --> Thursday, 05 - 23

0020059 --> Thursday, 05 - 08

0020060 --> Thursday, 05 - 27

0020061 --> Thursday, 05 - 19

0020062 --> Thursday, 05 - 04

0020063 --> Thursday, 05 - 24

0020064 --> Thursday, 05 - 15

0020065 --> Thursday, 04 - 30

0020066 --> Thursday, 05 - 20

0020067 --> Thursday, 05 - 12

0020068 --> Thursday, 05 - 31

0020069 --> Thursday, 05 - 16

0020070 --> Thursday, 05 - 08

0020071 --> Thursday, 05 - 28

0020072 --> Thursday, 05 - 19

0020073 --> Thursday, 05 - 04

0020074 --> Thursday, 05 - 24

0020075 --> Thursday, 05 - 16

0020076 --> Thursday, 05 - 28

0020077 --> Thursday, 05 - 20

0020078 --> Thursday, 05 - 12

0020079 --> Thursday, 06 - 01

0020080 --> Thursday, 05 - 16

0020081 --> Thursday, 05 - 08

0020082 --> Thursday, 05 - 28

0020083 --> Thursday, 05 - 13

0020084 --> Thursday, 05 - 04

0020085 --> Thursday, 05 - 24

0020086 --> Thursday, 05 - 09

0020087 --> Thursday, 05 - 29

0020088 --> Thursday, 05 - 20

0020089 --> Thursday, 05 - 05

0020090 --> Thursday, 05 - 25

0020091 --> Thursday, 05 - 17

0020092 --> Thursday, 05 - 08

0020093 --> Thursday, 05 - 21

0020094 --> Thursday, 05 - 13

0020095 --> Thursday, 06 - 02

0020096 --> Thursday, 05 - 24

0020097 --> Thursday, 05 - 09

0020098 --> Thursday, 05 - 29

0020099 --> Thursday, 05 - 21

0020100 --> Thursday, 05 - 06

0020101 --> Thursday, 05 - 26

0020102 --> Thursday, 05 - 18

0020103 --> Thursday, 05 - 03

0020104 --> Thursday, 05 - 22

0020105 --> Thursday, 05 - 14

0020106 --> Thursday, 06 - 03

0020107 --> Thursday, 05 - 19

0020108 --> Thursday, 05 - 10

0020109 --> Thursday, 05 - 30

0020110 --> Thursday, 05 - 15

0020111 --> Thursday, 05 - 07

0020112 --> Thursday, 05 - 26

0020113 --> Thursday, 05 - 11

0020114 --> Thursday, 05 - 03

0020115 --> Thursday, 05 - 23

0020116 --> Thursday, 05 - 14

0020117 --> Thursday, 05 - 27

0020118 --> Thursday, 05 - 19

0020119 --> Thursday, 05 - 11

0020120 --> Thursday, 05 - 30

0020121 --> Thursday, 05 - 15

0020122 --> Thursday, 05 - 07

0020123 --> Thursday, 05 - 20

0020124 --> Thursday, 05 - 11

0020125 --> Thursday, 05 - 31

0020126 --> Thursday, 05 - 23

0020127 --> Thursday, 05 - 08

0020128 --> Thursday, 05 - 27

0020129 --> Thursday, 05 - 19

0020130 --> Thursday, 05 - 04

0020131 --> Thursday, 05 - 24

0020132 --> Thursday, 05 - 15

0020133 --> Thursday, 04 - 30

0020134 --> Thursday, 05 - 20

0020135 --> Thursday, 05 - 12

0020136 --> Thursday, 05 - 31

0020137 --> Thursday, 05 - 16

0020138 --> Thursday, 05 - 08

0020139 --> Thursday, 05 - 28

0020140 --> Thursday, 05 - 12

0020141 --> Thursday, 05 - 04

0020142 --> Thursday, 05 - 24

0020143 --> Thursday, 05 - 09

0020144 --> Thursday, 05 - 28

0020145 --> Thursday, 05 - 20

0020146 --> Thursday, 05 - 12

0020147 --> Thursday, 05 - 25

0020148 --> Thursday, 05 - 16

0020149 --> Thursday, 05 - 08

0020150 --> Thursday, 05 - 28

0020151 --> Thursday, 05 - 13

0020152 --> Thursday, 05 - 04

0020153 --> Thursday, 05 - 24

0020154 --> Thursday, 05 - 09

0020155 --> Thursday, 05 - 29

0020156 --> Thursday, 05 - 20

0020157 --> Thursday, 05 - 05

0020158 --> Thursday, 05 - 25

0020159 --> Thursday, 05 - 17

0020160 --> Thursday, 05 - 01

0020161 --> Thursday, 05 - 21

0020162 --> Thursday, 05 - 13

0020163 --> Thursday, 06 - 02

0020164 --> Thursday, 05 - 17

0020165 --> Thursday, 05 - 09

0020166 --> Thursday, 05 - 29

0020167 --> Thursday, 05 - 14

0020168 --> Thursday, 05 - 05

0020169 --> Thursday, 05 - 25

0020170 --> Thursday, 05 - 17

0020171 --> Thursday, 05 - 02

0020172 --> Thursday, 05 - 21

0020173 --> Thursday, 05 - 13

0020174 --> Thursday, 06 - 02

0020175 --> Thursday, 05 - 18

0020176 --> Thursday, 05 - 09

0020177 --> Thursday, 05 - 29

0020178 --> Thursday, 05 - 14

0020179 --> Thursday, 05 - 06

0020180 --> Thursday, 05 - 25

0020181 --> Thursday, 05 - 10

0020182 --> Thursday, 05 - 30

0020183 --> Thursday, 05 - 22

0020184 --> Thursday, 05 - 06

0020185 --> Thursday, 05 - 26

0020186 --> Thursday, 05 - 18
